LABORATORY,FSRI 
TEST IDENT,Luan_Panel_HF75
OPERATOR,Dow
MATERIAL,Luan panel
ORIENTATION,Horizontal
HEAT FLUX,75
SURF AREA,0.009999999776482582
C FACTOR,0.0415714792907238
SPEC HOLDER DIFF,-566
SPECIMEN MASS,18.56999969482422
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,1151
TIME TO IGN,6.75
END OF TEST SCAN,671
END OF TEST TIME,167.75
TEST STATUS,1
PRE TEST CMT,Dimensions: 101.81 x 101.52 x 5.05 mm; with tie wires
