Names,Time,Stack TC,Smoke TC,Exh Press,Smoke Comp,Smoke Meas,CO Meter,CO2 Meter,O2 Meter,Sample Mass,Ext Coeff,Start Test,Flame Verif
Chan Gain,,500,500,1,1,1,1,1,1,1,1,1.0,1.0
Offset,,0,0,0.1466323882341385,0,0,0,0,0,0,0,0.0,0.0
Gain,,1,1,25.01099967956543,13.082632064819336,14.755513191223145,1,1,1,1.0008814334869385,1.0374339818954468,1.0,1.0
Units,sec,C,C,Pa,%,%,%,%,%,g,/m,,
Baseline,,39.540950775146484,40.02371597290039,147.19732666015625,100.03612518310547,104.34664916992188,0.0004979029181413352,0.04521043971180916,20.986722946166992,-449.3349914550781,-0.38388317823410034,,
1,0,39.00941467285156,39.20541763305664,150.1233673095703,99.80936431884766,103.95549011230469,0.0006075227865949273,0.05652928352355957,20.973241806030273,86.64630889892578,-0.3703896403312683,0.0,0.0
2,0.25,38.92307662963867,39.80413055419922,147.96482849121094,99.7882080078125,104.22476959228516,0.0005968895275145769,0.056117944419384,20.973644256591797,86.63629150390625,-0.39586111903190613,0.0,0.0
3,0.5,38.804054260253906,39.31458282470703,146.60618591308594,99.7702407836914,104.1207504272461,0.0005873196059837937,0.05574773997068405,20.97400665283203,86.64630889892578,-0.38841307163238525,0.0,0.0
4,0.75,38.384979248046875,38.87403869628906,149.42649841308594,99.76065826416016,103.66099548339844,0.0005690483958460391,0.055414557456970215,20.974332809448242,86.64630889892578,-0.3490149676799774,0.0,0.0
5,1,37.4625129699707,38.41966247558594,148.72579956054688,99.7554702758789,103.92081451416016,0.0005526043241843581,0.05511469021439552,20.974626541137695,86.61627960205078,-0.3722689151763916,0.0,0.0
6,1.25,37.449737548828125,38.55564498901367,142.85926818847656,99.73870086669922,104.11940002441406,0.0005378046771511436,0.054618436843156815,20.974889755249023,86.61627960205078,-0.39117202162742615,0.0,0.0
7,1.5,37.416015625,38.39129638671875,147.518310546875,99.72273254394531,103.87623596191406,0.0005244849598966539,0.05417180806398392,20.975357055664062,86.58625793457031,-0.3713512718677521,0.0,0.0
8,1.75,37.649085998535156,37.855712890625,146.58863830566406,99.70995330810547,103.67314910888672,0.0005054171779192984,0.05376984179019928,20.975778579711914,86.61627960205078,-0.3547082543373108,0.0,0.0
9,2,37.72771453857422,37.893314361572266,145.875732421875,99.70077514648438,104.34004974365234,0.0004882561624981463,0.053408071398735046,20.976158142089844,86.62628936767578,-0.413898229598999,0.0,0.0
10,2.25,37.71036148071289,38.15242004394531,145.8978729248047,99.70596313476562,104.47964477539062,0.000472811225336045,0.05294348672032356,20.976499557495117,86.63629150390625,-0.4255915880203247,0.0,0.0
11,2.5,37.398338317871094,37.96809005737305,146.63900756835938,99.67282104492188,103.60155487060547,0.00045891079935245216,0.0525253601372242,20.976806640625,86.59626007080078,-0.3518109917640686,0.0,0.0
12,2.75,37.829185485839844,38.12538528442383,150.28746032714844,99.67202758789062,103.89875030517578,0.0004412527778185904,0.05214904621243477,20.977083206176758,86.61627960205078,-0.37795186042785645,0.0,0.0
13,3,37.27556228637695,38.29039001464844,145.45974731445312,99.65605163574219,104.55393981933594,0.00042536057299003005,0.0518103651702404,20.977331161499023,86.62628936767578,-0.43661704659461975,0.0,0.0
14,3.25,37.674774169921875,38.13048553466797,145.16360473632812,99.65206146240234,103.7956314086914,0.00041105758282355964,0.05146898329257965,20.977554321289062,86.62628936767578,-0.3707382380962372,0.0,0.0
15,3.5,37.49884033203125,38.577308654785156,149.18301391601562,99.62690734863281,103.58354187011719,0.0003981849004048854,0.051161739975214005,20.97775650024414,86.59626007080078,-0.3544217646121979,0.0,0.0
16,3.75,37.16650390625,38.445709228515625,145.6078338623047,99.64447784423828,103.8370590209961,0.0003865994804073125,0.05088522285223007,20.977937698364258,86.63629150390625,-0.3750624656677246,0.0,0.0
17,4,37.65998840332031,38.16890335083008,144.03623962402344,99.61732482910156,103.63082122802734,0.0003761725965887308,0.050636354833841324,20.97810173034668,86.61627960205078,-0.35944971442222595,0.0,0.0
18,4.25,38.076019287109375,38.323585510253906,145.1116943359375,99.61054229736328,104.13471221923828,0.00036292895674705505,0.05038312450051308,20.978248596191406,86.60626983642578,-0.404211163520813,0.0,0.0
19,4.5,37.78566360473633,38.20035934448242,144.7674560546875,99.59457397460938,103.97260284423828,0.00035100968671031296,0.050155218690633774,20.97838020324707,86.57624053955078,-0.3914925158023834,0.0,0.0
20,4.75,37.710487365722656,38.015846252441406,145.48951721191406,99.58099365234375,104.08067321777344,0.0003402823640499264,0.04995010048151016,20.978498458862305,86.60626983642578,-0.4021875858306885,0.0,0.0
21,5,37.4140510559082,38.406036376953125,147.96482849121094,99.57421112060547,104.03609466552734,0.00033062775037251413,0.04976549744606018,20.978605270385742,86.60626983642578,-0.3989090323448181,0.0,0.0
22,5.25,37.75880432128906,38.06262969970703,146.74891662597656,99.56422424316406,103.70467376708984,0.0003219385980628431,0.04959935322403908,20.978702545166016,86.59626007080078,-0.3707851469516754,0.0,0.0
23,5.5,37.46764373779297,38.42163848876953,150.80038452148438,99.54027557373047,103.58039093017578,0.0003141183697152883,0.049449823796749115,20.978788375854492,86.56623077392578,-0.3620615601539612,0.0,0.0
24,5.75,37.95036315917969,37.632835388183594,149.61502075195312,99.5418701171875,103.76861572265625,0.0003070801612921059,0.04931524768471718,20.978866577148438,86.59626007080078,-0.3784375488758087,0.0,0.0
25,6,37.8699951171875,38.49421691894531,144.75372314453125,99.53028869628906,104.03564453125,0.0003091094840783626,0.049194127321243286,20.97893714904785,86.60626983642578,-0.4028843343257904,0.0,0.0
26,6.25,37.60515594482422,38.75945281982422,144.77127075195312,99.52230834960938,103.70242309570312,0.00031093586585484445,0.04908512160181999,20.979230880737305,86.58625793457031,-0.37441980838775635,0.0,0.0
27,6.5,37.812591552734375,38.65397644042969,144.26141357421875,99.51152801513672,103.96404266357422,0.0003125796210952103,0.04898701608181,20.979494094848633,86.53620910644531,-0.3983343839645386,0.0,0.0
28,6.75,37.94342041015625,38.24720001220703,148.52430725097656,99.50553894042969,103.7956314086914,0.00031405899790115654,0.04889871925115585,20.979732513427734,86.57624053955078,-0.38412895798683167,0.0,0.0
29,7,37.83343505859375,38.71426010131836,145.73300170898438,99.49835205078125,103.44169616699219,0.0003153904399368912,0.048819251358509064,20.97994613647461,86.57624053955078,-0.3537015914916992,0.0,0.0
30,7.25,37.68342590332031,38.468719482421875,147.0916290283203,99.4875717163086,103.66099548339844,0.0003236682096030563,0.04874773323535919,20.980138778686523,86.58625793457031,-0.3739602863788605,0.0,0.0
31,7.5,37.459625244140625,38.503211975097656,151.77127075195312,99.45762634277344,103.60200500488281,0.000331118208123371,0.04868336394429207,20.98031234741211,86.53620910644531,-0.37151962518692017,0.0,0.0
32,7.75,38.052276611328125,38.111515045166016,147.04812622070312,99.46521759033203,103.53175354003906,0.00033782320679165423,0.04862543195486069,20.98046875,86.56623077392578,-0.364652156829834,0.0,0.0
33,8,37.68411636352539,38.332733154296875,145.71697998046875,99.46401977539062,103.5866928100586,0.0003438577114138752,0.048573292791843414,20.980609893798828,86.56623077392578,-0.3695897161960602,0.0,0.0
34,8.25,38.02476501464844,38.54112243652344,147.52288818359375,99.4368667602539,103.63307189941406,0.000355727068381384,0.04852636903524399,20.980735778808594,86.56623077392578,-0.3761477768421173,0.0,0.0
35,8.5,37.984466552734375,38.12876510620117,145.863525390625,99.42848205566406,103.98836517333984,0.00036640948383137584,0.048396408557891846,20.981081008911133,86.51619720458984,-0.408061146736145,0.0,0.0
36,8.75,37.509857177734375,38.05374526977539,151.42398071289062,99.43048095703125,103.89199829101562,0.0003760236722882837,0.04827944561839104,20.98138999938965,86.55622863769531,-0.3994406461715698,0.0,0.0
37,9,37.754234313964844,38.082366943359375,143.8087921142578,99.41929626464844,103.76861572265625,0.00038467644480988383,0.0481741800904274,20.98166847229004,86.55622863769531,-0.3896506428718567,0.0,0.0
38,9.25,37.919288635253906,38.03321838378906,145.0391845703125,99.41171264648438,103.27778625488281,0.00039826042484492064,0.048079438507556915,20.98192024230957,86.54621887207031,-0.3471980094909668,0.0,0.0
39,9.5,37.38158416748047,38.41915512084961,149.03416442871094,99.38975524902344,103.30885314941406,0.00041048601269721985,0.04790646955370903,20.982145309448242,86.50617980957031,-0.3519451916217804,0.0,0.0
40,9.75,37.702823638916016,38.43495559692383,147.6953887939453,99.37897491455078,103.98611450195312,0.00042148903594352305,0.047750797122716904,20.982349395751953,86.55622863769531,-0.41239631175994873,0.0,0.0
41,10,37.69232940673828,38.45331573486328,151.68121337890625,99.37538146972656,104.23693084716797,0.000431391759775579,0.04761069267988205,20.982532501220703,86.55622863769531,-0.43464940786361694,0.0,0.0
42,10.25,37.93913269042969,37.87077331542969,148.57620239257812,99.37298583984375,103.57093048095703,0.0004396602453198284,0.04748459905385971,20.982696533203125,86.53620910644531,-0.3765373229980469,0.0,0.0
43,10.5,37.538700103759766,38.82209014892578,145.6208038330078,99.33905029296875,103.17826843261719,0.00044710186193697155,0.047371115535497665,20.983076095581055,86.49617004394531,-0.34507888555526733,0.0,0.0
44,10.75,37.60992431640625,38.57898712158203,145.62843322753906,99.34344482421875,102.98779296875,0.0004537993227131665,0.04717400297522545,20.983417510986328,86.53620910644531,-0.32786068320274353,0.0,0.0
45,11,38.20747375488281,38.41552734375,146.3787384033203,99.3338623046875,103.61370849609375,0.00045982704614289105,0.046996600925922394,20.98372459411621,86.52619934082031,-0.3838788568973541,0.0,0.0
46,11.25,37.88958740234375,38.02174758911133,149.13873291015625,99.32347869873047,103.52365112304688,0.0004652520001400262,0.046836938709020615,20.98400115966797,86.53620910644531,-0.3769172132015228,0.0,0.0
47,11.5,37.57352066040039,38.48796844482422,146.10472106933594,99.31269836425781,103.9068603515625,0.00047013445873744786,0.04669324308633804,20.984249114990234,86.48616790771484,-0.4115291237831116,0.0,0.0
48,11.75,37.810115814208984,38.00457000732422,147.25421142578125,99.2999267578125,104.02754211425781,0.00047452867147512734,0.04652009159326553,20.984472274780273,86.53620910644531,-0.4232625961303711,0.0,0.0
49,12,37.72615051269531,38.64198303222656,145.4147186279297,99.30032348632812,104.12435150146484,0.00046303082490339875,0.046364255249500275,20.98467445373535,86.52619934082031,-0.43169131875038147,0.0,0.0
50,12.25,37.75390625,38.01976776123047,147.87322998046875,99.29513549804688,103.9676513671875,0.00045268278336152434,0.04622400552034378,20.98485565185547,86.51619720458984,-0.4184610843658447,0.0,0.0
51,12.5,37.90463638305664,38.34663009643555,150.1378631591797,99.27716827392578,103.92396545410156,0.0004433695285115391,0.0460977777838707,20.985017776489258,86.48616790771484,-0.4162833094596863,0.0,0.0
52,12.75,38.184776306152344,38.35334777832031,147.8587188720703,99.2647933959961,103.48222351074219,0.0004253358347341418,0.0459841750562191,20.985164642333984,86.52619934082031,-0.37865301966667175,0.0,0.0
