##Temp./°C,Time/min,Mass loss(subtr.)/mg,DSC(subtr.)/(mW/mg),Sensit./(uV/mW)
55.313,13.00278,-0.01712087,0.06720282,1.05617
55.413,13.04038,-0.01717589,0.06794965,1.05615
55.513,13.0778,-0.0186407,0.06687608,1.0561399999999999
55.613,13.11491,-0.01710492,0.06775388,1.05613
55.713,13.15231,-0.01713159,0.06707384,1.0561200000000002
55.813,13.18965,-0.01713019,0.06710519,1.05611
55.913,13.22691,-0.01713014,0.06703912,1.0561
56.013,13.2639,-0.01713126,0.06725398,1.05608
56.113,13.30064,-0.01749347,0.06770386,1.05607
56.213,13.337679999999999,-0.01841212,0.06792612,1.05606
56.313,13.374929999999999,-0.0179739,0.06819478,1.05605
56.413,13.412,-0.01793148,0.0686367,1.0560399999999999
56.513,13.448920000000001,-0.01844212,0.06852704,1.0560200000000002
56.613,13.485929999999998,-0.01843972,0.06792602,1.0560100000000001
56.713,13.522720000000001,-0.01843884,0.06883543,1.056
56.813,13.558979999999998,-0.01841856,0.06956223,1.05599
56.913,13.595479999999998,-0.01790341,0.06899648,1.05598
57.013,13.632079999999998,-0.01811711,0.06980267,1.05596
57.113,13.66886,-0.01811168,0.07067434,1.05595
57.213,13.70549,-0.01820935,0.06773909,1.0559399999999999
57.313,13.741810000000001,-0.01843114,0.06850105,1.05593
57.413,13.778329999999999,-0.01843956,0.07017564,1.05592
57.513,13.81492,-0.01843971,0.07094118,1.0559
57.613,13.85095,-0.01844285,0.07164439,1.05589
57.713,13.887,-0.01863258,0.07097377,1.05588
57.813,13.922529999999998,-0.01892321,0.0699372,1.05587
57.913,13.958620000000002,-0.01860191,0.07194805,1.05585
58.013,13.994929999999998,-0.01844604,0.07006911,1.05584
58.113,14.03086,-0.01843981,0.06882366,1.0558299999999998
58.213,14.06661,-0.01843982,0.06970892,1.05582
58.313,14.10242,-0.01982757,0.07113293,1.0558100000000001
58.413,14.13846,-0.01884667,0.06959491,1.05579
58.513,14.174489999999999,-0.01845366,0.07004236,1.05578
58.613,14.210220000000001,-0.0184408,0.07119336,1.05577
58.713,14.24629,-0.0184402,0.07039103,1.05576
58.813,14.28181,-0.0184413,0.07169282,1.05574
58.913,14.317179999999999,-0.01843247,0.07154247,1.0557299999999998
59.013,14.35275,-0.01985504,0.06982812,1.05572
59.113,14.38809,-0.0195398,0.07017743,1.05571
59.213,14.42353,-0.01843389,0.07172784,1.05569
59.313,14.458820000000001,-0.01844158,0.0721338,1.05568
59.413,14.493970000000001,-0.01846905,0.07175636,1.05567
59.513,14.529570000000001,-0.01785443,0.07070591,1.05566
59.613,14.565010000000001,-0.0174194,0.07037905,1.05564
59.713,14.6008,-0.01878365,0.0706504,1.0556299999999998
59.813,14.63597,-0.01877266,0.07079948,1.05562
59.913,14.671129999999998,-0.01877029,0.07016805,1.05561
60.013,14.70628,-0.01877072,0.0712845,1.05559
60.113,14.741539999999999,-0.01878196,0.07236276,1.05558
60.213,14.7766,-0.01909419,0.07086175,1.0555700000000001
60.313,14.811589999999999,-0.01988426,0.07241497,1.05556
60.413,14.84637,-0.01977004,0.0704541,1.05554
60.513,14.881120000000001,-0.01980406,0.07239602,1.0555299999999999
60.613,14.91619,-0.01909663,0.07299255,1.05552
60.713,14.951170000000001,-0.01910105,0.07264685,1.05551
60.813,14.98642,-0.01912276,0.07342438,1.05549
60.913,15.021410000000001,-0.01898365,0.07188903,1.05548
61.013,15.05636,-0.01971986,0.07259678,1.0554700000000001
61.113,15.09105,-0.01976242,0.07229087,1.05546
61.213,15.125760000000001,-0.01902838,0.07449359,1.05544
61.313,15.160620000000002,-0.01878383,0.07295891,1.0554299999999999
61.413,15.195429999999998,-0.01892243,0.07231476,1.05542
61.513,15.22998,-0.02012755,0.07319359,1.0554
61.613,15.264579999999999,-0.02009121,0.07324995,1.05539
61.713,15.299170000000002,-0.02008749,0.07316196,1.05538
61.813,15.33389,-0.01975338,0.07252849,1.0553700000000001
61.913,15.36837,-0.01975875,0.07327986,1.05535
62.013,15.40275,-0.01976073,0.07473304,1.05534
62.113,15.437439999999999,-0.01977823,0.07550132,1.0553299999999999
62.213,15.472129999999998,-0.020152,0.07340086,1.05531
62.313,15.506570000000002,-0.02101227,0.07606301,1.0553
62.413,15.54105,-0.02047336,0.07573046,1.05529
62.513,15.57565,-0.01979269,0.07519062,1.05528
62.613,15.61006,-0.01974568,0.07420953,1.05526
62.713,15.64445,-0.02057145,0.07666003,1.05525
62.813,15.67874,-0.02073821,0.07571276,1.05524
62.913,15.71305,-0.02071757,0.07527899,1.05522
63.013,15.74741,-0.01959197,0.07662501,1.05521
63.113,15.781720000000002,-0.01943669,0.07602389,1.0552
63.213,15.8159,-0.01943039,0.07705854,1.05518
63.313,15.85005,-0.01942983,0.07559201,1.0551700000000002
63.413,15.8843,-0.01977092,0.07618225,1.05516
63.513,15.918610000000001,-0.0197614,0.07691396,1.05515
63.613,15.95299,-0.01976005,0.07583472,1.05513
63.713,15.987210000000001,-0.01975841,0.07701176,1.05512
63.813,16.02122,-0.01973344,0.07670656,1.05511
63.913,16.055310000000002,-0.02071237,0.0783172,1.0550899999999999
64.013,16.08926,-0.02010696,0.07698285,1.05508
64.113,16.122989999999998,-0.01976331,0.07791486,1.0550700000000002
64.213,16.156660000000002,-0.01975093,0.07729358,1.05505
64.313,16.19068,-0.01975008,0.07728521,1.05504
64.413,16.22448,-0.01975019,0.0775023,1.05503
64.513,16.25835,-0.01975259,0.07838013,1.05501
64.613,16.29205,-0.0197873,0.07886467,1.055
64.713,16.32605,-0.0205183,0.07948155,1.0549899999999999
64.813,16.36001,-0.02118122,0.07825314,1.05497
64.913,16.39394,-0.01965395,0.07966651,1.0549600000000001
65.013,16.427570000000003,-0.01974574,0.07982794,1.05495
65.113,16.46133,-0.02081518,0.07809662,1.05493
65.213,16.49534,-0.0210637,0.07845663,1.05492
65.313,16.52935,-0.0210542,0.07912311,1.05491
65.413,16.56308,-0.02026787,0.07963872,1.0548899999999999
65.513,16.59667,-0.02010159,0.07732092,1.0548799999999998
65.613,16.63029,-0.02009571,0.07812647,1.05487
65.713,16.664189999999998,-0.02014958,0.07734491,1.05485
65.813,16.697979999999998,-0.02001359,0.07898323,1.05484
65.913,16.73186,-0.02008623,0.0781787,1.05483
66.013,16.76604,-0.02008979,0.07675794,1.05481
66.113,16.80002,-0.02009004,0.07799338,1.0548
66.213,16.834120000000002,-0.02011967,0.07776628,1.05479
66.313,16.86811,-0.02141299,0.07769882,1.05477
66.413,16.901670000000003,-0.02141025,0.07850477,1.0547600000000001
66.513,16.93542,-0.02141004,0.07809993,1.05475
66.613,16.96934,-0.02141029,0.07901666,1.05473
66.713,17.00311,-0.02141485,0.07846365,1.05472
66.813,17.036929999999998,-0.02149673,0.07880024,1.0547
66.913,17.07046,-0.02276494,0.07763655,1.05469
67.013,17.10431,-0.02272148,0.07780763,1.0546799999999998
67.113,17.138479999999998,-0.02268877,0.07824446,1.05466
67.213,17.17227,-0.02364775,0.07830908,1.05465
67.313,17.2062,-0.02224062,0.07852967,1.05464
67.413,17.24006,-0.02237961,0.0783992,1.0546200000000001
67.513,17.274060000000002,-0.02238966,0.07846477,1.05461
67.613,17.30803,-0.02239582,0.07870448,1.05459
67.713,17.34173,-0.02152497,0.07743926,1.0545799999999999
67.813,17.3758,-0.02109266,0.07888014,1.05457
67.913,17.40961,-0.02107138,0.07995095,1.05455
68.013,17.44337,-0.02106755,0.08023629,1.05454
68.113,17.47715,-0.02103447,0.07968096,1.05453
68.213,17.51108,-0.02142558,0.07868083,1.05451
68.313,17.54484,-0.0214277,0.07862016,1.0545
68.413,17.579,-0.02213519,0.07929414,1.0544799999999999
68.513,17.6133,-0.02272286,0.07973829,1.05447
68.613,17.64718,-0.02272016,0.08034898,1.05446
68.713,17.681079999999998,-0.02271989,0.07942607,1.05444
68.813,17.714779999999998,-0.02271853,0.08031004,1.05443
68.913,17.74895,-0.02270752,0.07964282,1.05441
69.013,17.78278,-0.02143922,0.08166389,1.0544
69.113,17.81644,-0.02141076,0.08077377,1.05439
69.213,17.85039,-0.02141138,0.08022469,1.05437
69.313,17.88393,-0.02144161,0.08091934,1.05436
69.413,17.91774,-0.02270667,0.07945914,1.05434
69.513,17.95126,-0.02271551,0.07965599,1.05433
69.613,17.98483,-0.02266008,0.07960901,1.0543200000000001
69.713,18.01875,-0.02139559,0.07877859,1.0543
69.813,18.05219,-0.02139969,0.08045883,1.05429
69.913,18.08601,-0.02140034,0.07853181,1.05427
70.013,18.11971,-0.02140582,0.08162388,1.05426
70.113,18.15342,-0.02149805,0.07921475,1.05425
70.213,18.18714,-0.02240403,0.07853907,1.05423
70.313,18.221,-0.02239107,0.08033764,1.0542200000000002
70.413,18.25468,-0.02238998,0.08134766,1.0542
70.513,18.28815,-0.02238851,0.08095596,1.05419
70.613,18.32187,-0.0223675,0.08044971,1.05417
70.713,18.35555,-0.02275329,0.0795118,1.05416
70.813,18.38922,-0.02269101,0.08063475,1.05415
70.913,18.4229,-0.0229688,0.0808836,1.05413
71.013,18.45666,-0.02273222,0.08081412,1.0541200000000002
71.113,18.49009,-0.02272132,0.08013262,1.0541
71.213,18.52355,-0.02272634,0.08178317,1.05409
71.313,18.557370000000002,-0.02281075,0.08002703,1.05407
71.413,18.591,-0.02162905,0.08023333,1.05406
71.513,18.624779999999998,-0.0217577,0.08054282,1.05405
71.613,18.65849,-0.02240421,0.08022316,1.05403
71.713,18.69194,-0.02301413,0.08215435,1.0540200000000002
71.813,18.72545,-0.02304752,0.08084355,1.054
71.913,18.75906,-0.02304983,0.08080413,1.05399
72.013,18.7926,-0.02304999,0.08072271,1.05397
72.113,18.82607,-0.02305,0.08089028,1.05396
72.213,18.85957,-0.02305002,0.08104389,1.0539399999999999
72.313,18.89292,-0.02305021,0.08177705,1.05393
72.413,18.92635,-0.02305289,0.08078551,1.05392
72.513,18.95988,-0.02308995,0.080016,1.0539
72.613,18.99326,-0.02388874,0.0806016,1.05389
72.713,19.026670000000003,-0.02397252,0.08037428,1.05387
72.813,19.060129999999997,-0.0240317,0.07984062,1.05386
72.913,19.093329999999998,-0.02307102,0.08119025,1.0538399999999999
73.013,19.12658,-0.02274074,0.08132648,1.0538299999999998
73.113,19.16009,-0.02272147,0.08069354,1.0538100000000001
73.213,19.19321,-0.02272011,0.07972903,1.0538
73.313,19.22616,-0.02271996,0.07983351,1.05378
73.413,19.25906,-0.02271928,0.07981859,1.05377
73.513,19.29203,-0.02271025,0.0807867,1.05376
73.613,19.32487,-0.02258838,0.08059686,1.05374
73.713,19.35791,-0.02417658,0.08012077,1.0537299999999998
73.813,19.39113,-0.02405366,0.08145979,1.0537100000000001
73.913,19.42425,-0.02409232,0.08001989,1.0537
74.013,19.45744,-0.02222569,0.0796375,1.05368
74.113,19.49063,-0.02144172,0.07811281,1.05367
74.213,19.52354,-0.02142408,0.07998324,1.05365
74.313,19.55671,-0.02175389,0.08068045,1.05364
74.413,19.589779999999998,-0.02272727,0.07820103,1.05362
74.513,19.62288,-0.02272808,0.07758465,1.05361
74.613,19.65617,-0.02282465,0.07894575,1.05359
74.713,19.6893,-0.02125131,0.07842016,1.05358
74.813,19.722379999999998,-0.02129038,0.07921543,1.05356
74.913,19.75564,-0.0228587,0.07860113,1.05355
75.013,19.789279999999998,-0.02273002,0.07715952,1.0535299999999999
75.113,19.82283,-0.02272072,0.07804165,1.05352
75.213,19.85665,-0.02272005,0.07792974,1.0535
75.313,19.89021,-0.02272,0.07713532,1.05349
75.413,19.923820000000003,-0.02272,0.07801337,1.0534700000000001
75.513,19.95769,-0.02272001,0.0773763,1.05346
75.613,19.991629999999997,-0.02272012,0.07846226,1.05344
75.713,20.02538,-0.02272178,0.07608014,1.0534299999999999
75.813,20.059279999999998,-0.02274543,0.07653436,1.05341
75.913,20.09307,-0.02327739,0.07709214,1.0534
76.013,20.12687,-0.02404539,0.07677047,1.05338
76.113,20.160629999999998,-0.02403783,0.07489722,1.0533700000000001
76.213,20.19461,-0.02400503,0.07612808,1.05335
76.313,20.228260000000002,-0.02322665,0.07490066,1.05334
76.413,20.26193,-0.02411581,0.07537835,1.05332
76.513,20.2956,-0.02404503,0.076031,1.05331
76.613,20.329279999999997,-0.02404019,0.07547832,1.05329
76.713,20.363,-0.02403817,0.07671051,1.05328
76.813,20.396710000000002,-0.02401607,0.07679659,1.05326
76.913,20.43056,-0.02317252,0.07537726,1.05325
77.013,20.46394,-0.02223232,0.07592456,1.0532299999999999
77.113,20.49746,-0.02173847,0.07732078,1.05321
77.213,20.530910000000002,-0.02173986,0.07534545,1.0532
77.313,20.5642,-0.02173951,0.07524351,1.05318
77.413,20.59759,-0.02173341,0.07424977,1.0531700000000002
77.513,20.631120000000003,-0.02165424,0.07494608,1.05315
77.613,20.66457,-0.02308294,0.07565496,1.05314
77.713,20.69812,-0.02305212,0.07656938,1.05312
77.813,20.73156,-0.02305065,0.07513097,1.05311
77.913,20.76494,-0.02305694,0.07321835,1.0530899999999999
78.013,20.798289999999998,-0.02362332,0.07384301,1.05308
78.113,20.8317,-0.02436551,0.07407745,1.05306
78.213,20.86506,-0.02345074,0.0749424,1.05305
78.313,20.89836,-0.02338512,0.07488927,1.05303
78.413,20.93139,-0.02338004,0.07638366,1.05301
78.513,20.96489,-0.02337485,0.07522386,1.053
78.613,20.99849,-0.02306844,0.0745513,1.05298
78.713,21.03194,-0.02431738,0.0751782,1.0529700000000002
78.813,21.06541,-0.02436666,0.07381609,1.05295
78.913,21.09885,-0.02436978,0.07396174,1.05294
79.013,21.13232,-0.02436998,0.07520771,1.05292
79.113,21.16571,-0.02436996,0.07335694,1.05291
79.213,21.19921,-0.02436949,0.07397338,1.0528899999999999
79.313,21.232470000000003,-0.0243624,0.07442512,1.05287
79.413,21.26657,-0.02338483,0.07374725,1.0528600000000001
79.513,21.30012,-0.02305429,0.07374373,1.05284
79.613,21.33359,-0.02437065,0.07376548,1.05283
79.713,21.36688,-0.02437004,0.0732087,1.05281
79.813,21.4003,-0.02437,0.07556489,1.0528
79.913,21.433729999999997,-0.02437,0.07391662,1.0527799999999998
80.013,21.46694,-0.02437,0.07357596,1.0527600000000001
80.113,21.50023,-0.02437003,0.07356657,1.05275
80.213,21.533620000000003,-0.02437048,0.07393636,1.05273
80.313,21.5672,-0.02438278,0.07171537,1.05272
80.413,21.601,-0.02498696,0.07276131,1.0527
80.513,21.63459,-0.02436766,0.07276994,1.05269
80.613,21.66806,-0.02437088,0.07151459,1.05267
80.713,21.7014,-0.02368051,0.07405252,1.05265
80.813,21.73473,-0.02371072,0.07385059,1.05264
80.913,21.76831,-0.02375763,0.0728672,1.0526200000000001
81.013,21.80161,-0.02436085,0.07463067,1.05261
81.113,21.835079999999998,-0.0243693,0.07322182,1.05259
81.213,21.86824,-0.02436991,0.07274207,1.05257
81.313,21.9015,-0.02436937,0.07331137,1.05256
81.413,21.93492,-0.02436072,0.07170868,1.05254
81.513,21.9682,-0.0251006,0.07263881,1.05253
81.613,22.00163,-0.02558903,0.07243593,1.05251
81.713,22.03505,-0.02438839,0.07331939,1.05249
81.813,22.06852,-0.02437143,0.07380232,1.0524799999999999
81.913,22.10187,-0.0243701,0.07191517,1.05246
82.013,22.13554,-0.02437001,0.07256067,1.05245
82.113,22.168960000000002,-0.02436999,0.07159876,1.05243
82.213,22.2022,-0.02436982,0.07264136,1.05241
82.313,22.23549,-0.02436762,0.07225236,1.0524
82.413,22.26868,-0.02433872,0.07220178,1.0523799999999999
82.513,22.30126,-0.02574394,0.07205475,1.05237
82.613,22.33442,-0.02569339,0.07265457,1.05235
82.713,22.367620000000002,-0.02569027,0.07355695,1.05233
82.813,22.40051,-0.02569037,0.0727093,1.0523200000000001
82.913,22.43379,-0.0256944,0.07212043,1.0523
83.013,22.46719,-0.02467455,0.07234866,1.0522799999999999
83.113,22.500420000000002,-0.02437025,0.0724758,1.05227
83.213,22.53377,-0.02437002,0.07180438,1.05225
83.313,22.56707,-0.02437004,0.07123437,1.05224
83.413,22.60065,-0.0243709,0.07191545,1.0522200000000002
83.513,22.63384,-0.02437985,0.07125756,1.0522
83.613,22.66715,-0.02569846,0.07158799,1.05219
83.713,22.700429999999997,-0.02569054,0.07433699,1.05217
83.813,22.7337,-0.02569003,0.07526643,1.05215
83.913,22.766939999999998,-0.02569,0.07305623,1.0521399999999999
84.013,22.8002,-0.02569,0.07307242,1.0521200000000002
84.113,22.833479999999998,-0.02569,0.07251472,1.0521
84.213,22.866979999999998,-0.02568995,0.07232799,1.05209
84.313,22.900579999999998,-0.02568854,0.0723026,1.05207
84.413,22.933989999999998,-0.02434914,0.07309539,1.05205
84.513,22.96769,-0.02436982,0.07308881,1.0520399999999999
84.613,23.00144,-0.02441193,0.07249427,1.0520200000000002
84.713,23.03491,-0.02503403,0.0736254,1.0520100000000001
84.813,23.06865,-0.0253437,0.07272864,1.05199
84.913,23.102520000000002,-0.02534216,0.07330389,1.05197
85.013,23.13593,-0.02574485,0.07069603,1.05196
85.113,23.16934,-0.02600466,0.07289858,1.0519399999999999
85.213,23.20267,-0.02600218,0.0713803,1.05192
85.313,23.23636,-0.02588882,0.07122689,1.0519100000000001
85.413,23.26975,-0.02609083,0.07316563,1.05189
85.513,23.30303,-0.02602495,0.07253793,1.05187
85.613,23.33652,-0.02602037,0.07189143,1.05186
85.713,23.36985,-0.02602003,0.07189799,1.0518399999999999
85.813,23.40336,-0.02602,0.07303751,1.05182
85.913,23.43662,-0.02602,0.07229002,1.0518100000000001
86.013,23.46963,-0.02602,0.07334885,1.05179
86.113,23.502660000000002,-0.02602,0.07251721,1.05177
86.213,23.53571,-0.02602,0.07227888,1.05176
86.313,23.568620000000003,-0.02602004,0.07232752,1.05174
86.413,23.60154,-0.02602044,0.07144103,1.05172
86.513,23.63425,-0.0260236,0.07402096,1.0517
86.613,23.66665,-0.02601921,0.07199358,1.05169
86.713,23.69921,-0.02735112,0.07293503,1.05167
86.813,23.73218,-0.02734123,0.07237751,1.05165
86.913,23.764870000000002,-0.02734052,0.07234084,1.05164
87.013,23.79784,-0.02734582,0.0711966,1.05162
87.113,23.831020000000002,-0.02742538,0.07184054,1.0516
87.213,23.86425,-0.02591169,0.07249095,1.05159
87.313,23.897479999999998,-0.02703772,0.0744521,1.0515700000000001
87.413,23.93058,-0.02701219,0.07245968,1.05155
87.513,23.96384,-0.02701016,0.07310763,1.05154
87.613,23.9971,-0.02701005,0.07155007,1.05152
87.713,24.03033,-0.0270105,0.07180741,1.0515
87.813,24.063579999999998,-0.02701718,0.07248131,1.05148
87.913,24.09679,-0.02728016,0.07099653,1.0514700000000001
88.013,24.13035,-0.02733069,0.07098019,1.05145
88.113,24.16398,-0.02737961,0.06990169,1.0514299999999999
88.213,24.19754,-0.02665007,0.07017141,1.05142
88.313,24.23106,-0.02666869,0.06983524,1.0514
88.413,24.264689999999998,-0.02666992,0.07074208,1.05138
88.513,24.29835,-0.02666999,0.07015914,1.05136
88.613,24.33239,-0.02667,0.07125911,1.05135
88.713,24.36664,-0.02667,0.0723843,1.0513299999999999
88.813,24.40023,-0.02667,0.07330606,1.05131
88.913,24.433970000000002,-0.02667002,0.07166383,1.0513
89.013,24.46752,-0.02667046,0.07298193,1.05128
89.113,24.5007,-0.02667515,0.07269352,1.05126
89.213,24.533820000000002,-0.02600009,0.07052883,1.05124
89.313,24.566760000000002,-0.02601438,0.07074817,1.0512299999999999
89.413,24.600070000000002,-0.02732908,0.06780695,1.05121
89.513,24.6332,-0.02732842,0.07056407,1.05119
89.613,24.66647,-0.02601995,0.07092081,1.05118
89.713,24.699720000000003,-0.02601097,0.06927321,1.05116
89.813,24.73276,-0.02600887,0.07237995,1.05114
89.913,24.76582,-0.02729861,0.07117154,1.05112
90.013,24.79899,-0.02732667,0.07108483,1.05111
90.113,24.83219,-0.02732034,0.07217161,1.0510899999999999
90.213,24.865489999999998,-0.02640274,0.07185887,1.0510700000000002
90.313,24.89871,-0.02600915,0.07225414,1.05105
90.413,24.932,-0.02601069,0.07064734,1.05104
90.513,24.9651,-0.02602217,0.07168545,1.05102
90.613,24.998279999999998,-0.02690688,0.07055658,1.051
90.713,25.03153,-0.02733173,0.07125357,1.05098
90.813,25.06474,-0.02733425,0.07263275,1.0509700000000002
90.913,25.097920000000002,-0.02610465,0.07214073,1.05095
91.013,25.13103,-0.02602665,0.07029432,1.05093
91.113,25.16405,-0.02602141,0.07161359,1.05091
91.213,25.19724,-0.02603206,0.07168822,1.0509
91.313,25.230829999999997,-0.0265786,0.07237651,1.05088
91.413,25.264120000000002,-0.02701472,0.0723299,1.0508600000000001
91.513,25.297420000000002,-0.02701034,0.07077025,1.05084
91.613,25.3305,-0.02701003,0.07226315,1.05082
91.713,25.36371,-0.02701,0.07271023,1.05081
91.813,25.396710000000002,-0.02701,0.07195536,1.05079
91.913,25.43007,-0.02701,0.07236954,1.05077
92.013,25.46324,-0.02701,0.07218283,1.05075
92.113,25.49651,-0.02701001,0.07360482,1.05074
92.213,25.52965,-0.0270102,0.07341203,1.05072
92.313,25.562839999999998,-0.02701279,0.07278902,1.0507
92.413,25.59596,-0.02705023,0.07267941,1.0506799999999998
92.513,25.62911,-0.02692014,0.07394932,1.05067
92.613,25.66227,-0.02701083,0.07391629,1.05065
92.713,25.695339999999998,-0.02711324,0.07234678,1.05063
92.813,25.728479999999998,-0.02610096,0.07289408,1.05061
92.913,25.76144,-0.02738467,0.07581374,1.05059
93.013,25.79479,-0.02733395,0.07192857,1.0505799999999998
93.113,25.82793,-0.02733029,0.07124351,1.05056
93.213,25.86134,-0.02733002,0.07206204,1.05054
93.313,25.894460000000002,-0.02733003,0.0728228,1.0505200000000001
93.413,25.9277,-0.02733037,0.07193796,1.0505
93.513,25.960820000000002,-0.02733517,0.07160967,1.05049
93.613,25.99381,-0.02740147,0.07108614,1.05047
93.713,26.02724,-0.02661269,0.07199693,1.05045
93.813,26.06062,-0.02659794,0.07178902,1.05043
93.913,26.09392,-0.02741784,0.07391546,1.05041
94.013,26.127129999999998,-0.02697736,0.07444626,1.0504
94.113,26.16018,-0.02699829,0.07388522,1.0503799999999999
94.213,26.1933,-0.02699988,0.07207256,1.05036
94.313,26.22663,-0.02699999,0.07362798,1.05034
94.413,26.25927,-0.02699991,0.07126538,1.0503200000000001
94.513,26.292370000000002,-0.02699885,0.07226471,1.05031
94.613,26.32507,-0.02698418,0.07286294,1.05029
94.713,26.3581,-0.02671325,0.07277174,1.05027
94.813,26.391270000000002,-0.02599193,0.07417619,1.05025
94.913,26.42442,-0.0259802,0.07315775,1.05023
95.013,26.457359999999998,-0.02640788,0.07244514,1.05021
95.113,26.490640000000003,-0.02690338,0.07407878,1.0502
95.213,26.5237,-0.02762236,0.07280233,1.05018
95.313,26.557029999999997,-0.02765671,0.07231661,1.05016
95.413,26.590020000000003,-0.02765208,0.07236313,1.05014
95.513,26.623040000000003,-0.02754017,0.07192664,1.0501200000000002
95.613,26.65635,-0.02733953,0.07267149,1.0501
95.713,26.689529999999998,-0.02733069,0.07162867,1.05009
95.813,26.722620000000003,-0.02733005,0.07354182,1.05007
95.913,26.75579,-0.02732999,0.07302502,1.05005
96.013,26.788990000000002,-0.02732987,0.07329067,1.05003
96.113,26.8222,-0.02732821,0.07299117,1.05001
96.213,26.85535,-0.02730581,0.07334875,1.04999
96.313,26.88843,-0.02696778,0.07285066,1.04998
96.413,26.921740000000003,-0.02605633,0.07398581,1.04996
96.513,26.9555,-0.02605073,0.07447547,1.0499399999999999
96.613,26.9889,-0.02743551,0.07356229,1.04992
96.713,27.022409999999997,-0.02734703,0.07322681,1.0499
96.813,27.055809999999997,-0.02734076,0.07475884,1.04988
96.913,27.089259999999996,-0.02734366,0.0753045,1.04986
97.013,27.1227,-0.02739118,0.07445886,1.04985
97.113,27.156029999999998,-0.02660858,0.0745743,1.0498299999999998
97.213,27.18924,-0.02667819,0.07552218,1.0498100000000001
97.313,27.22243,-0.02672512,0.07432576,1.04979
97.413,27.25576,-0.02588109,0.07507861,1.04977
97.513,27.28947,-0.02722643,0.07494049,1.04975
97.613,27.32266,-0.02733785,0.07615916,1.0497299999999998
97.713,27.356,-0.02733985,0.07454113,1.04972
97.813,27.38932,-0.02733999,0.07703499,1.0497
97.913,27.4227,-0.02734,0.07677974,1.04968
98.013,27.456,-0.02734001,0.07514502,1.04966
98.113,27.48953,-0.02734009,0.07602466,1.04964
98.213,27.522959999999998,-0.02734122,0.07564053,1.04962
98.313,27.55627,-0.02737406,0.07563328,1.0496
98.413,27.589740000000003,-0.02874858,0.07569388,1.04958
98.513,27.62293,-0.02865706,0.07702097,1.0495700000000001
98.613,27.65612,-0.02865051,0.07732587,1.04955
98.713,27.689420000000002,-0.02864997,0.07657176,1.0495299999999999
98.813,27.72273,-0.02864901,0.07720912,1.04951
98.913,27.756040000000002,-0.02863642,0.07694782,1.04949
