Sample ID:	C:\MCC\MCC Cal\Test\Cotton_Sheets_MCC_30K_min_220107_R3.txt
Sample Weight (mg):	4.59
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	111.829	80.008	19.994	104.095	20.115	-0.095	0.004
0.500	111.854	80.007	19.993	104.097	20.115	-0.085	-0.022
1.000	111.835	80.007	19.995	104.098	20.117	-0.285	-0.005
1.500	111.796	80.005	19.994	104.099	20.114	-0.037	-0.026
2.000	111.831	80.006	19.993	104.098	20.114	-0.052	-0.031
2.500	111.823	80.007	19.994	104.099	20.115	-0.122	0.012
3.000	111.823	80.006	19.993	104.099	20.115	-0.093	0.010
3.500	111.825	80.008	19.992	104.098	20.113	0.035	-0.003
4.000	111.798	80.005	19.994	104.098	20.116	-0.173	-0.012
4.500	111.843	80.007	19.996	104.099	20.114	-0.068	-0.004
5.000	111.830	80.007	19.993	104.101	20.113	0.012	0.025
5.500	111.833	80.005	19.994	104.103	20.116	-0.155	0.011
6.000	111.845	80.005	19.994	104.103	20.112	0.132	0.002
6.500	111.788	80.006	19.994	104.103	20.114	-0.037	-0.015
7.000	111.820	80.006	19.994	104.108	20.115	-0.124	-0.034
7.500	111.798	80.004	19.993	104.114	20.115	-0.117	-0.007
8.000	111.807	80.006	19.993	104.114	20.113	0.056	-0.001
8.500	111.797	80.008	19.992	104.102	20.115	-0.105	-0.007
9.000	111.815	80.005	19.992	104.093	20.117	-0.231	0.003
9.500	111.805	80.008	19.994	104.084	20.114	-0.023	0.008
10.000	111.801	80.007	19.993	104.080	20.114	-0.060	-0.003
10.500	111.795	80.005	19.993	104.087	20.112	0.130	-0.012
11.001	111.806	80.006	19.993	104.107	20.114	-0.019	-0.003
11.501	111.797	80.007	19.993	104.124	20.110	0.274	0.003
12.000	111.819	80.006	19.993	104.135	20.109	0.288	0.008
12.500	111.777	80.006	19.993	104.142	20.106	0.548	-0.003
13.000	111.775	80.008	19.994	104.149	20.106	0.491	-0.032
13.500	111.791	80.005	19.994	104.158	20.104	0.653	-0.015
14.000	111.834	80.007	19.993	104.168	20.104	0.690	0.037
14.500	111.831	80.006	19.993	104.182	20.103	0.740	0.050
15.000	111.816	80.006	19.993	104.194	20.103	0.762	0.011
15.500	111.833	80.007	19.993	104.197	20.100	0.950	-0.008
16.000	111.837	80.008	19.992	104.201	20.098	1.100	0.012
16.500	111.831	80.009	19.992	104.207	20.098	1.127	0.009
17.000	111.883	80.008	19.993	104.213	20.098	1.123	0.022
17.500	111.862	80.008	19.992	104.224	20.096	1.226	0.039
18.000	111.892	80.008	19.993	104.241	20.092	1.486	0.020
18.500	111.910	80.009	19.992	104.256	20.094	1.352	0.028
19.000	111.905	80.009	19.992	104.271	20.094	1.381	0.030
19.500	111.949	80.008	19.992	104.283	20.091	1.556	0.026
20.000	111.975	80.009	19.992	104.290	20.089	1.698	0.054
20.500	111.985	80.009	19.992	104.295	20.090	1.681	0.053
21.000	112.079	80.008	19.992	104.297	20.089	1.720	0.070
21.500	112.067	80.008	19.992	104.301	20.090	1.632	0.093
22.000	112.099	80.007	19.992	104.302	20.087	1.894	0.051
22.500	112.153	80.006	19.993	104.293	20.085	2.025	0.053
23.000	112.153	80.008	19.991	104.286	20.084	2.110	0.070
23.500	112.207	80.007	19.992	104.282	20.084	2.091	0.054
24.000	112.251	80.008	19.992	104.278	20.084	2.073	0.076
24.500	112.279	80.007	19.993	104.278	20.086	1.908	0.085
25.000	112.344	80.009	19.991	104.287	20.086	1.939	0.082
25.500	112.357	80.007	19.993	104.296	20.086	1.943	0.086
26.000	112.409	80.007	19.992	104.299	20.088	1.796	0.072
26.500	112.426	80.008	19.993	104.307	20.086	1.959	0.067
27.000	112.506	80.006	19.992	104.315	20.084	2.066	0.083
27.500	112.537	80.007	19.991	104.321	20.081	2.307	0.104
28.000	112.609	80.005	19.992	104.314	20.085	2.043	0.107
28.500	112.646	80.006	19.992	104.302	20.083	2.145	0.106
29.000	112.687	80.005	19.992	104.288	20.083	2.136	0.094
29.500	112.743	80.005	19.992	104.278	20.081	2.311	0.088
30.000	112.819	80.005	19.992	104.271	20.081	2.278	0.114
30.500	112.898	80.006	19.992	104.278	20.082	2.234	0.144
31.000	112.914	80.005	19.993	104.289	20.083	2.123	0.125
31.500	112.992	80.005	19.992	104.297	20.078	2.525	0.095
32.000	113.089	80.005	19.993	104.298	20.082	2.233	0.135
32.500	113.143	80.005	19.994	104.298	20.084	2.062	0.163
33.001	113.187	80.004	19.994	104.299	20.081	2.330	0.124
33.501	113.291	80.005	19.993	104.303	20.081	2.326	0.123
34.000	113.369	80.006	19.993	104.305	20.079	2.465	0.165
34.500	113.413	80.006	19.993	104.306	20.080	2.383	0.152
35.000	113.544	80.005	19.992	104.308	20.081	2.329	0.149
35.500	113.615	80.006	19.993	104.308	20.079	2.405	0.188
36.000	113.704	80.005	19.993	104.308	20.079	2.461	0.181
36.501	113.751	80.005	19.993	104.312	20.076	2.621	0.148
37.001	113.847	80.005	19.994	104.319	20.076	2.648	0.140
37.500	113.913	80.006	19.993	104.329	20.077	2.572	0.152
38.000	114.023	80.005	19.995	104.336	20.074	2.829	0.169
38.500	114.118	80.006	19.994	104.327	20.077	2.547	0.191
39.000	114.191	80.006	19.994	104.319	20.075	2.693	0.186
39.500	114.309	80.003	19.994	104.315	20.076	2.665	0.180
40.000	114.407	80.006	19.994	104.311	20.078	2.487	0.204
40.500	114.491	80.006	19.993	104.311	20.075	2.726	0.199
41.000	114.608	80.005	19.994	104.331	20.076	2.683	0.191
41.500	114.707	80.005	19.993	104.346	20.077	2.578	0.209
42.000	114.786	80.005	19.994	104.350	20.074	2.816	0.197
42.501	114.880	80.005	19.993	104.344	20.075	2.722	0.175
43.001	114.983	80.006	19.993	104.336	20.072	2.930	0.185
43.500	115.071	80.006	19.993	104.330	20.073	2.882	0.194
44.000	115.202	80.006	19.994	104.323	20.075	2.716	0.206
44.500	115.320	80.005	19.995	104.326	20.073	2.852	0.234
45.000	115.410	80.005	19.995	104.332	20.072	2.963	0.228
45.500	115.493	80.006	19.994	104.338	20.072	2.948	0.190
46.000	115.643	80.006	19.993	104.343	20.072	2.930	0.203
46.500	115.766	80.004	19.996	104.344	20.070	3.045	0.253
47.000	115.858	80.007	19.994	104.345	20.072	2.926	0.244
47.500	115.947	80.007	19.993	104.354	20.068	3.241	0.198
48.000	116.089	80.008	19.993	104.361	20.068	3.196	0.206
48.500	116.219	80.006	19.993	104.360	20.068	3.212	0.251
49.000	116.346	80.007	19.994	104.364	20.070	3.058	0.264
49.500	116.482	80.004	19.994	104.364	20.068	3.245	0.260
50.000	116.541	80.005	19.993	104.362	20.066	3.341	0.229
50.500	116.694	80.008	19.992	104.361	20.067	3.261	0.203
51.001	116.807	80.005	19.993	104.365	20.066	3.340	0.239
51.501	116.988	80.006	19.994	104.367	20.068	3.251	0.280
52.001	117.069	80.007	19.993	104.374	20.067	3.320	0.278
52.500	117.255	80.007	19.994	104.378	20.066	3.392	0.264
53.000	117.364	80.004	19.994	104.380	20.066	3.346	0.281
53.500	117.503	80.006	19.993	104.382	20.065	3.430	0.271
54.000	117.647	80.004	19.994	104.382	20.066	3.353	0.266
54.500	117.780	80.007	19.993	104.377	20.067	3.302	0.281
55.000	117.903	80.007	19.993	104.374	20.067	3.318	0.267
55.500	118.047	80.007	19.994	104.372	20.065	3.431	0.261
56.000	118.154	80.005	19.993	104.371	20.065	3.427	0.259
56.500	118.319	80.006	19.994	104.371	20.067	3.328	0.262
57.000	118.466	80.007	19.993	104.371	20.066	3.394	0.292
57.500	118.620	80.006	19.994	104.372	20.063	3.554	0.306
58.000	118.771	80.005	19.994	104.371	20.063	3.585	0.303
58.500	118.919	80.006	19.994	104.367	20.065	3.429	0.302
59.000	119.052	80.005	19.994	104.365	20.064	3.505	0.290
59.500	119.209	80.004	19.994	104.364	20.065	3.437	0.286
60.001	119.337	80.006	19.993	104.369	20.065	3.410	0.287
60.501	119.479	80.007	19.994	104.378	20.064	3.522	0.277
61.000	119.674	80.005	19.995	104.389	20.063	3.559	0.304
61.500	119.792	80.005	19.994	104.383	20.062	3.623	0.325
62.000	119.962	80.004	19.994	104.369	20.060	3.802	0.300
62.500	120.124	80.005	19.994	104.356	20.059	3.849	0.310
63.000	120.260	80.004	19.994	104.345	20.060	3.800	0.315
63.500	120.426	80.004	19.993	104.340	20.062	3.654	0.300
64.000	120.551	80.005	19.994	104.353	20.059	3.876	0.296
64.500	120.763	80.003	19.994	104.374	20.062	3.667	0.314
65.001	120.932	80.002	19.996	104.390	20.060	3.776	0.359
65.501	121.069	80.005	19.994	104.400	20.062	3.633	0.343
66.000	121.238	80.003	19.994	104.401	20.060	3.802	0.306
66.500	121.472	80.006	19.994	104.401	20.064	3.534	0.355
67.000	121.604	80.004	19.994	104.402	20.060	3.800	0.385
67.500	121.782	80.003	19.994	104.401	20.063	3.602	0.339
68.001	121.946	80.004	19.994	104.402	20.063	3.588	0.326
68.501	122.146	80.005	19.995	104.407	20.060	3.804	0.353
69.000	122.329	80.004	19.995	104.408	20.062	3.627	0.374
