##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge1)/(ml/min),Gas Flow(protective)/(ml/min),Sensit./(uV/mW)
442.75299,50.01,0.79842,39.02667,50.0,20.0,0.86956
443.80301,50.11,0.74478,37.24333,50.0,20.0,0.8688299999999999
444.862,50.21,0.68682,35.58593,50.0,20.0,0.8680899999999999
445.92099,50.31,0.6232300000000001,33.96481,50.0,20.0,0.86735
446.97299000000004,50.41,0.55887,32.502590000000005,50.0,20.0,0.8666200000000001
448.02399,50.51,0.48983000000000004,31.18185,50.0,20.0,0.8658899999999999
449.07999,50.61,0.42558,29.9063,50.0,20.0,0.86515
450.13901,50.71,0.35991,28.675559999999997,50.0,20.0,0.86441
451.198,50.81,0.30002,27.7937,50.0,20.0,0.86367
452.25,50.91,0.24559,26.774070000000002,50.0,20.0,0.8629399999999999
453.32100999999994,51.01,0.195,25.87667,50.0,20.0,0.86219
454.37399000000005,51.11,0.14925,25.088520000000003,50.0,20.0,0.86145
455.423,51.21,0.1149,24.44259,50.0,20.0,0.86072
456.48099,51.31,0.07721607,23.95111,50.0,20.0,0.85998
457.52802,51.41,0.04834238,23.27222,50.0,20.0,0.85924
458.586,51.51,0.02402751,22.74,50.0,20.0,0.8585
459.646,51.61,-0.002306007,22.30556,50.0,20.0,0.8577600000000001
460.69100999999995,51.71,-0.02736607,21.84667,50.0,20.0,0.8570200000000001
461.754,51.81,-0.05213989,21.45259,50.0,20.0,0.8562799999999999
462.80899000000005,51.91,-0.07233252,21.13963,50.0,20.0,0.8555299999999999
463.84601,52.01,-0.0975174,20.85926,50.0,20.0,0.8548
464.89300999999995,52.11,-0.11810999999999999,20.56259,50.0,20.0,0.8540700000000001
465.939,52.21,-0.14206,20.19333,50.0,20.0,0.8533299999999999
466.979,52.31,-0.16571,19.93741,50.0,20.0,0.8526
468.04599,52.41,-0.17879,19.65704,50.0,20.0,0.8518399999999999
469.08700999999996,52.51,-0.19952999999999999,19.48222,50.0,20.0,0.85111
470.13100999999995,52.61,-0.21631999999999998,19.34,50.0,20.0,0.8503700000000001
471.17400999999995,52.71,-0.23414000000000001,19.16926,50.0,20.0,0.8496299999999999
472.21899,52.81,-0.24899000000000002,18.95,50.0,20.0,0.8489
473.28,52.91,-0.25987,18.8037,50.0,20.0,0.84814
474.323,53.01,-0.27743,18.767039999999998,50.0,20.0,0.84741
475.35699000000005,53.11,-0.29202,18.580370000000002,50.0,20.0,0.84667
476.405,53.21,-0.30264,18.23111,50.0,20.0,0.84593
477.45000999999996,53.31,-0.31059000000000003,18.17407,50.0,20.0,0.84519
478.48599,53.41,-0.32056,18.1863,50.0,20.0,0.84445
479.521,53.51,-0.35333000000000003,18.06444,50.0,20.0,0.84372
480.56299,53.61,-0.5799,17.905929999999998,50.0,20.0,0.84298
481.62399000000005,53.71,-0.62068,17.74333,50.0,20.0,0.8422299999999999
482.64999000000006,53.81,-0.6417,17.87741,50.0,20.0,0.8415
483.70000999999996,53.91,-0.65572,17.897779999999997,50.0,20.0,0.84075
484.73900999999995,54.01,-0.66538,17.71889,50.0,20.0,0.84001
485.78299000000004,54.11,-0.67371,17.52,50.0,20.0,0.8392700000000001
486.819,54.21,-0.68374,17.3737,50.0,20.0,0.8385299999999999
487.86301,54.31,-0.69109,17.2763,50.0,20.0,0.83778
488.89999000000006,54.41,-0.69744,17.2763,50.0,20.0,0.83704
489.95000999999996,54.51,-0.70618,17.26407,50.0,20.0,0.83629
490.992,54.61,-0.71425,17.13407,50.0,20.0,0.83555
492.02802,54.71,-0.72165,17.10963,50.0,20.0,0.83481
493.06201,54.81,-0.73144,17.10963,50.0,20.0,0.8340700000000001
494.103,54.91,-0.73955,17.06074,50.0,20.0,0.8333200000000001
495.146,55.01,-0.75074,17.04852,50.0,20.0,0.8325799999999999
496.181,55.11,-0.75616,16.987779999999997,50.0,20.0,0.8318399999999999
497.22,55.21,-0.7653399999999999,16.93926,50.0,20.0,0.83109
498.25201,55.31,-0.77112,16.89037,50.0,20.0,0.83035
499.297,55.41,-0.77455,16.84185,50.0,20.0,0.8296
500.32401,55.51,-0.78103,16.829629999999998,50.0,20.0,0.8288700000000001
501.36301,55.61,-0.7841199999999999,16.82926,50.0,20.0,0.8281200000000001
502.396,55.71,-0.79166,16.73185,50.0,20.0,0.8273799999999999
503.42001,55.81,-0.79851,16.73185,50.0,20.0,0.8266399999999999
504.44901,55.91,-0.80162,16.73185,50.0,20.0,0.8259
505.48000999999994,56.01,-0.80782,16.658520000000003,50.0,20.0,0.82516
506.513,56.11,-0.8102699999999999,16.63407,50.0,20.0,0.82442
507.53200999999996,56.21,-0.8151,16.61,50.0,20.0,0.82368
508.56600999999995,56.31,-0.8185899999999999,16.58556,50.0,20.0,0.82294
509.58300999999994,56.41,-0.82001,16.61,50.0,20.0,0.8222
510.625,56.51,-0.8334799999999999,16.69519,50.0,20.0,0.82145
511.646,56.61,-0.8387100000000001,16.57741,50.0,20.0,0.8207200000000001
512.677,56.71,-0.83878,16.51667,50.0,20.0,0.8199700000000001
513.703,56.81,-0.84851,16.44333,50.0,20.0,0.8192299999999999
514.72998,56.91,-0.8523799999999999,16.39444,50.0,20.0,0.8184899999999999
515.76801,57.01,-0.8548899999999999,16.512220000000003,50.0,20.0,0.8177399999999999
516.79498,57.11,-0.8601700000000001,16.45148,50.0,20.0,0.81699
517.82098,57.21,-0.8640700000000001,16.39852,50.0,20.0,0.81625
518.85101,57.31,-0.86867,16.459629999999997,50.0,20.0,0.8155100000000001
519.86902,57.41,-0.8760399999999999,16.40296,50.0,20.0,0.81477
520.896,57.51,-0.87823,16.439629999999998,50.0,20.0,0.81403
521.91699,57.61,-0.8793799999999999,16.35407,50.0,20.0,0.81328
522.94,57.71,-0.88331,16.455560000000002,50.0,20.0,0.8125399999999999
523.9630099999999,57.81,-0.88969,16.39852,50.0,20.0,0.8118
524.98499,57.91,-0.89433,16.24444,50.0,20.0,0.81106
526.01001,58.01,-0.8993399999999999,16.24444,50.0,20.0,0.8103100000000001
527.0360099999999,58.11,-0.9005200000000001,16.19556,50.0,20.0,0.80957
528.05603,58.21,-0.9100799999999999,16.183329999999998,50.0,20.0,0.80883
529.091,58.31,-0.9158200000000001,16.19556,50.0,20.0,0.80807
530.12097,58.41,-0.9187700000000001,16.19963,50.0,20.0,0.80733
531.159,58.51,-0.92419,16.2,50.0,20.0,0.80657
532.16901,58.61,-0.92819,16.15111,50.0,20.0,0.80583
533.18903,58.71,-0.93396,16.15074,50.0,20.0,0.80509
534.22601,58.81,-0.9394,16.102220000000003,50.0,20.0,0.8043399999999999
535.245,58.91,-0.9409700000000001,16.05333,50.0,20.0,0.8035899999999999
536.26801,59.01,-0.94466,15.9563,50.0,20.0,0.80285
537.284,59.11,-0.95152,15.85852,50.0,20.0,0.8021
538.31097,59.21,-0.95947,15.78519,50.0,20.0,0.80135
539.349,59.31,-0.96073,15.82185,50.0,20.0,0.8006
540.354,59.41,-0.96444,15.919260000000001,50.0,20.0,0.79986
541.3720099999999,59.51,-0.96993,16.00444,50.0,20.0,0.7991199999999999
542.39301,59.61,-0.9740200000000001,15.90741,50.0,20.0,0.79837
543.40399,59.71,-0.9816600000000001,15.80556,50.0,20.0,0.7976300000000001
544.42902,59.81,-0.9864799999999999,15.70815,50.0,20.0,0.79688
545.45502,59.91,-0.99274,15.76074,50.0,20.0,0.79613
546.47998,60.01,-0.9933200000000001,15.671479999999999,50.0,20.0,0.79538
547.49402,60.11,-0.9995799999999999,15.772960000000001,50.0,20.0,0.79464
548.50403,60.21,-1.00301,15.797410000000001,50.0,20.0,0.7939
549.5310099999999,60.31,-1.0050299999999999,15.74889,50.0,20.0,0.79314
550.552,60.41,-1.01668,15.74889,50.0,20.0,0.7923899999999999
551.578,60.51,-1.02121,15.7,50.0,20.0,0.79164
552.586,60.61,-1.02288,15.651110000000001,50.0,20.0,0.7909
553.61603,60.71,-1.02672,15.67556,50.0,20.0,0.79015
554.61902,60.81,-1.0326899999999999,15.724070000000001,50.0,20.0,0.7894100000000001
555.64801,60.91,-1.04085,15.647039999999999,50.0,20.0,0.78865
556.6610099999999,61.01,-1.04434,15.647039999999999,50.0,20.0,0.78791
557.66699,61.11,-1.0460399999999999,15.647039999999999,50.0,20.0,0.78717
558.6829799999999,61.21,-1.0499100000000001,15.70815,50.0,20.0,0.78642
559.6950099999999,61.31,-1.05378,15.65926,50.0,20.0,0.78567
560.70502,61.41,-1.0573,15.610370000000001,50.0,20.0,0.78493
561.71997,61.51,-1.05831,15.72444,50.0,20.0,0.78418
562.729,61.61,-1.06148,15.67556,50.0,20.0,0.7834399999999999
563.73999,61.71,-1.06429,15.651110000000001,50.0,20.0,0.78269
564.742,61.81,-1.0707200000000001,15.62704,50.0,20.0,0.78196
565.75598,61.91,-1.07826,15.57815,50.0,20.0,0.7812100000000001
566.76501,62.01,-1.08435,15.468520000000002,50.0,20.0,0.78046
567.7810099999999,62.11,-1.08866,15.37074,50.0,20.0,0.77971
568.79401,62.21,-1.09152,15.407779999999999,50.0,20.0,0.7789699999999999
569.79901,62.31,-1.0958299999999999,15.383329999999999,50.0,20.0,0.77822
570.83002,62.41,-1.09981,15.322220000000002,50.0,20.0,0.77746
571.83398,62.51,-1.1041299999999998,15.346670000000001,50.0,20.0,0.77672
572.85101,62.61,-1.11394,15.33815,50.0,20.0,0.7759699999999999
573.86798,62.71,-1.11284,15.3263,50.0,20.0,0.77522
574.87097,62.81,-1.12047,15.27741,50.0,20.0,0.77447
575.89099,62.91,-1.1233899999999999,15.265189999999999,50.0,20.0,0.77372
576.89099,63.01,-1.12629,15.228520000000001,50.0,20.0,0.77298
577.89697,63.11,-1.1325,15.19222,50.0,20.0,0.77223
578.9180299999999,63.21,-1.13618,15.131110000000001,50.0,20.0,0.77148
579.91998,63.31,-1.14204,15.082220000000001,50.0,20.0,0.77073
580.92297,63.41,-1.14754,15.131110000000001,50.0,20.0,0.76999
581.927,63.51,-1.1490200000000002,15.082220000000001,50.0,20.0,0.76925
582.93597,63.61,-1.15529,15.082220000000001,50.0,20.0,0.7685
583.93597,63.71,-1.16082,15.0337,50.0,20.0,0.76775
584.9470200000001,63.81,-1.16306,15.0337,50.0,20.0,0.767
585.94299,63.91,-1.16787,15.05815,50.0,20.0,0.76626
586.9470200000001,64.01,-1.16975,15.045929999999998,50.0,20.0,0.76552
587.9470200000001,64.11,-1.1727299999999998,15.08259,50.0,20.0,0.76478
588.9500099999999,64.21,-1.17277,15.13556,50.0,20.0,0.76403
589.9470200000001,64.31,-1.18131,15.03815,50.0,20.0,0.7632899999999999
590.95599,64.41,-1.19174,14.940370000000001,50.0,20.0,0.76254
591.95398,64.51,-1.19735,14.89148,50.0,20.0,0.7618
592.953,64.61,-1.1974,14.9563,50.0,20.0,0.76105
593.95898,64.71,-1.19933,15.017779999999998,50.0,20.0,0.7603
594.97699,64.81,-1.2072200000000002,14.96889,50.0,20.0,0.75955
595.97198,64.91,-1.2125,14.895929999999998,50.0,20.0,0.75881
596.96997,65.01,-1.2177799999999999,14.717039999999999,50.0,20.0,0.7580600000000001
597.98297,65.11,-1.2219799999999998,14.66815,50.0,20.0,0.75731
598.97803,65.21,-1.2254200000000002,14.570739999999999,50.0,20.0,0.75657
599.992,65.31,-1.23076,14.66815,50.0,20.0,0.75581
600.987,65.41,-1.23122,14.92407,50.0,20.0,0.75507
601.98499,65.51,-1.23843,14.721110000000001,50.0,20.0,0.75432
602.992,65.61,-1.24416,14.66815,50.0,20.0,0.75357
603.98901,65.71,-1.2487700000000002,14.57037,50.0,20.0,0.75283
605.0,65.81,-1.25378,14.57037,50.0,20.0,0.75207
605.99402,65.91,-1.26104,14.570739999999999,50.0,20.0,0.75133
607.00702,66.01,-1.26231,14.570739999999999,50.0,20.0,0.75057
608.02197,66.11,-1.2666,14.61926,50.0,20.0,0.7498199999999999
609.0,66.21,-1.2704799999999998,14.61926,50.0,20.0,0.7490899999999999
610.0020099999999,66.31,-1.2747700000000002,14.61926,50.0,20.0,0.74834
610.9970099999999,66.41,-1.27642,14.619629999999999,50.0,20.0,0.74759
611.99402,66.51,-1.2765600000000001,14.66815,50.0,20.0,0.74685
612.99298,66.61,-1.28427,14.619629999999999,50.0,20.0,0.7461
613.97498,66.71,-1.2859200000000002,14.52185,50.0,20.0,0.74536
614.9810200000001,66.81,-1.29064,14.473329999999999,50.0,20.0,0.74461
615.96997,66.91,-1.29952,14.57889,50.0,20.0,0.74387
616.9689900000001,67.01,-1.30006,14.574810000000001,50.0,20.0,0.74312
617.961,67.11,-1.30365,14.48926,50.0,20.0,0.74238
618.95898,67.21,-1.3080100000000001,14.53815,50.0,20.0,0.74163
619.948,67.31,-1.31161,14.59481,50.0,20.0,0.7408899999999999
620.93597,67.41,-1.31254,14.59481,50.0,20.0,0.74015
621.9299900000001,67.51,-1.31577,14.5463,50.0,20.0,0.73941
622.92603,67.61,-1.31825,14.48519,50.0,20.0,0.73866
623.90802,67.71,-1.3207200000000001,14.424439999999999,50.0,20.0,0.73792
624.90302,67.81,-1.32244,14.53815,50.0,20.0,0.7371800000000001
625.896,67.91,-1.32493,14.57444,50.0,20.0,0.73643
626.88898,68.01,-1.3301100000000001,14.62333,50.0,20.0,0.73568
627.88599,68.11,-1.32954,14.574810000000001,50.0,20.0,0.7349399999999999
628.87402,68.21,-1.33473,14.525929999999999,50.0,20.0,0.73419
629.86298,68.31,-1.3387799999999999,14.477039999999999,50.0,20.0,0.73345
630.86499,68.41,-1.34826,14.440370000000001,50.0,20.0,0.7327
631.85797,68.51,-1.34616,14.379629999999999,50.0,20.0,0.73195
632.85797,68.61,-1.35102,14.32704,50.0,20.0,0.7312
633.85797,68.71,-1.3450600000000001,14.27815,50.0,20.0,0.73045
634.85999,68.81,-1.34954,14.176670000000001,50.0,20.0,0.7297
635.84003,68.91,-1.35401,14.257779999999999,50.0,20.0,0.72896
636.84198,69.01,-1.3589,14.135929999999998,50.0,20.0,0.72821
637.8170200000001,69.11,-1.36338,14.135929999999998,50.0,20.0,0.72747
638.815,69.21,-1.36635,14.18481,50.0,20.0,0.72672
639.8250099999999,69.31,-1.36894,14.135929999999998,50.0,20.0,0.72596
640.789,69.41,-1.3675899999999999,14.135929999999998,50.0,20.0,0.72524
641.77802,69.51,-1.37133,14.2337,50.0,20.0,0.72449
642.75098,69.61,-1.3723299999999998,14.2337,50.0,20.0,0.7237600000000001
643.74103,69.71,-1.38,14.18481,50.0,20.0,0.72301
644.72803,69.81,-1.38533,14.18481,50.0,20.0,0.72227
645.71802,69.91,-1.38951,14.233329999999999,50.0,20.0,0.7215199999999999
