Temp/C,Time/min,DSC/mW,Mass loss/mg,Sensit./(uV/mW)
64.8,11.60713884,2.227370962,-0.019363286,1.067857489
64.9,11.61138229,2.235908173,-0.019657386,1.067837854
65,11.61561248,2.243635825,-0.019711753,1.067829058
65.1,11.61984095,2.248836392,-0.019536018,1.067817489
65.2,11.62404735,2.251419095,-0.019457285,1.067797854
65.3,11.62823649,2.256965617,-0.019669969,1.067789058
65.4,11.63241143,2.267418274,-0.019913718,1.067777489
65.5,11.63656491,2.279543677,-0.019688063,1.067757854
65.6,11.64079842,2.287207758,-0.019206359,1.067749058
65.7,11.64507455,2.290305856,-0.01903092,1.067737489
65.8,11.64926033,2.298446281,-0.01951602,1.067717854
65.9,11.65340371,2.309294749,-0.020159562,1.067709058
66,11.65759619,2.316815358,-0.020096665,1.067697489
66.1,11.66176158,2.320660183,-0.019344342,1.067677854
66.2,11.66592562,2.325964786,-0.018655514,1.067669057
66.3,11.67011444,2.33793109,-0.018737583,1.067657491
66.4,11.67422734,2.349799867,-0.019173283,1.067637847
66.5,11.67824312,2.355314973,-0.019448083,1.067629083
66.6,11.68230135,2.35680236,-0.019472874,1.067617395
66.7,11.68637767,2.361052938,-0.019237874,1.067598205
66.8,11.69041622,2.371816605,-0.01893209,1.067587719
66.9,11.69449549,2.383951772,-0.018967481,1.067567786
67,11.69862919,2.392762594,-0.019489212,1.067559099
67.1,11.70275688,2.39879653,-0.019914046,1.06754739
67.2,11.70686288,2.402508194,-0.019708067,1.067528206
67.3,11.71093968,2.404563052,-0.018979076,1.067517717
67.4,11.71499603,2.408635847,-0.018645679,1.067497793
67.5,11.71903714,2.416016207,-0.019027101,1.067489073
67.6,11.72309852,2.425573473,-0.019541414,1.067477487
67.7,11.72715919,2.434487491,-0.019703305,1.067457847
67.8,11.73122988,2.441816745,-0.019465288,1.067449084
67.9,11.73530007,2.450147717,-0.019162296,1.067437388
68,11.73935376,2.457975845,-0.019155006,1.06741823
68.1,11.74336159,2.463232868,-0.019490583,1.067407623
68.2,11.74741279,2.469205111,-0.019807239,1.067388144
68.3,11.75153896,2.477974326,-0.019789818,1.067377736
68.4,11.75566688,2.488062308,-0.019416359,1.067357781
68.5,11.75977313,2.495330929,-0.019026642,1.067349102
68.6,11.76384863,2.498418555,-0.019085486,1.067337383
68.7,11.76789518,2.503491699,-0.019411925,1.067318232
68.8,11.77190823,2.513756308,-0.019745071,1.067307623
68.9,11.77587492,2.526730859,-0.019783513,1.067288144
69,11.77986179,2.536153945,-0.019393024,1.067277736
69.1,11.7838949,2.538864552,-0.018931952,1.067257781
69.2,11.78790892,2.539887991,-0.018918112,1.067249102
69.3,11.79188719,2.543646294,-0.019351647,1.067237383
69.4,11.79588028,2.552036894,-0.019570598,1.067218234
69.5,11.79986309,2.561496843,-0.01927549,1.067207616
69.6,11.80377558,2.568355599,-0.01869987,1.067188169
69.7,11.80767797,2.577294777,-0.018480242,1.06717764
69.8,11.81161292,2.587809151,-0.018735745,1.067158139
69.9,11.81557588,2.593261275,-0.018986341,1.067147737
70,11.81954468,2.594983431,-0.019078049,1.06712778
70.1,11.8234906,2.597707455,-0.019023675,1.067119102
70.2,11.82740659,2.60511795,-0.018824025,1.067107383
70.3,11.83130634,2.617446877,-0.018560066,1.067088234
70.4,11.83521885,2.629657478,-0.018503173,1.067077615
70.5,11.83913737,2.636667377,-0.018695587,1.067058171
70.6,11.84303495,2.637817165,-0.018828583,1.067047632
70.7,11.84693891,2.639832937,-0.018640728,1.067028167
70.8,11.85086962,2.64675506,-0.018208221,1.067017633
70.9,11.8547742,2.654421474,-0.018049799,1.066998167
71,11.85865372,2.660469953,-0.018256318,1.066987633
71.1,11.86254487,2.667266547,-0.018410993,1.066968167
71.2,11.86643441,2.674090069,-0.018395923,1.066957633
71.3,11.87032512,2.679402543,-0.018325949,1.066938167
71.4,11.87422753,2.684394088,-0.018274817,1.066927633
71.5,11.87815033,2.689741028,-0.018265906,1.066908167
71.6,11.88207867,2.696660884,-0.01832668,1.066897633
71.7,11.88598664,2.704060794,-0.018495541,1.066878167
71.8,11.88988437,2.709316326,-0.018713072,1.066867633
71.9,11.89376235,2.71115731,-0.018916513,1.066848167
72,11.89763066,2.713578407,-0.01890469,1.066837634
72.1,11.90149109,2.724617147,-0.018775032,1.066818166
72.2,11.90536215,2.739406959,-0.018729367,1.066807635
72.3,11.90923108,2.746061841,-0.018899189,1.066788159
72.4,11.91308955,2.748707952,-0.01932033,1.066777661
72.5,11.91693835,2.755266267,-0.019705039,1.066758063
72.6,11.92079111,2.763462563,-0.01974172,1.06674802
72.7,11.9246607,2.769571074,-0.019429752,1.066726698
72.8,11.92850734,2.771456695,-0.019048559,1.066708417
72.9,11.93233439,2.772363566,-0.018772523,1.066697566
73,11.93614277,2.777688245,-0.018754827,1.066678185
73.1,11.9399401,2.785775096,-0.019076446,1.066667629
73.2,11.94371933,2.793499224,-0.019588269,1.066648167
73.3,11.94751261,2.800548172,-0.020055977,1.066637635
73.4,11.95132334,2.807389429,-0.020357234,1.066618159
73.5,11.95511959,2.814534658,-0.020505464,1.066607661
73.6,11.95888598,2.82020323,-0.020518562,1.066588063
73.7,11.96263379,2.823099454,-0.020439211,1.06657802
73.8,11.96638901,2.826622327,-0.020371826,1.066556698
73.9,11.970194,2.833748005,-0.020468644,1.066538417
74,11.97400171,2.841926939,-0.020759319,1.066527568
74.1,11.97779006,2.847103579,-0.02099882,1.066508177
74.2,11.98158169,2.847863834,-0.020981055,1.066497656
74.3,11.98538151,2.849344515,-0.020919088,1.066478064
74.4,11.98916946,2.858807277,-0.021103614,1.066468019
74.5,11.99294948,2.871544565,-0.021439349,1.0664467
74.6,11.99672778,2.879986465,-0.021552233,1.06642841
74.7,12.00048505,2.884881626,-0.021294168,1.066417594
74.8,12.00423569,2.889065941,-0.02085369,1.066398081
74.9,12.00799698,2.895002613,-0.02064142,1.066388014
75,12.01176961,2.900970571,-0.020737446,1.066366701
75.1,12.01556086,2.903019866,-0.020961831,1.06634841
75.2,12.01933567,2.905200851,-0.021235257,1.066337594
75.3,12.0230726,2.912432009,-0.021442714,1.066318081
75.4,12.02681556,2.921122467,-0.021380752,1.066308014
75.5,12.03057626,2.92759269,-0.020997989,1.066286701
75.6,12.03433782,2.932126921,-0.020681822,1.06626841
75.7,12.03810555,2.936214724,-0.020711141,1.066257594
75.8,12.04184247,2.941523384,-0.020936986,1.066238083
75.9,12.04557137,2.948227067,-0.021256078,1.066228008
76,12.04929047,2.955900464,-0.021649534,1.066206726
76.1,12.05301157,2.964884055,-0.022038473,1.066188315
76.2,12.0567428,2.973828452,-0.022327735,1.066177945
76.3,12.06047036,2.978704918,-0.022461441,1.066156743
76.4,12.06417945,2.979604061,-0.022444506,1.066138309
76.5,12.06790306,2.982408952,-0.022391419,1.066127953
76.6,12.07164259,2.988477781,-0.022305207,1.066106717
76.7,12.07535861,2.994332425,-0.022192268,1.066088405
76.8,12.07905829,2.998266091,-0.022152291,1.066077595
76.9,12.08277101,3.000707517,-0.022174297,1.066058083
77,12.08648877,3.003838798,-0.022199032,1.066048008
77.1,12.09018923,3.009483073,-0.022191087,1.066026726
77.2,12.09391185,3.017089732,-0.022190847,1.066008315
77.3,12.09764293,3.024717089,-0.022239914,1.065997945
77.4,12.10136955,3.02937862,-0.022313949,1.065976743
77.5,12.10506782,3.032133596,-0.022306033,1.065958311
77.6,12.108782,3.036710937,-0.022044134,1.065947946
77.7,12.11251001,3.041670609,-0.021550383,1.065926743
77.8,12.11620683,3.044911672,-0.021008508,1.065908311
77.9,12.11989586,3.047853225,-0.020767532,1.065897948
78,12.12357454,3.05238212,-0.020978168,1.065876736
78.1,12.12724241,3.061947955,-0.021335623,1.065858336
78.2,12.13090391,3.074781454,-0.02162929,1.065847852
78.3,12.13458585,3.08256945,-0.021885851,1.065827094
78.4,12.13826382,3.085442762,-0.022062482,1.065806971
78.5,12.14192053,3.089499414,-0.022019144,1.06578825
78.6,12.14557382,3.095104703,-0.021757139,1.065777963
78.7,12.14926928,3.09987067,-0.021370997,1.065756738
78.8,12.15297811,3.103469766,-0.021022193,1.065738312
78.9,12.15666513,3.106456823,-0.020810077,1.065727948
79,12.16034624,3.108645125,-0.020683711,1.065706736
79.1,12.16403586,3.110749547,-0.020632014,1.065688336
79.2,12.16771514,3.115574595,-0.020701499,1.065677852
79.3,12.17137988,3.123473054,-0.020956312,1.065657094
79.4,12.1749943,3.131604296,-0.021399811,1.065636971
79.5,12.17859424,3.137932648,-0.021762402,1.065618249
79.6,12.18220755,3.14210616,-0.021799059,1.065607965
79.7,12.18583746,3.145291942,-0.021482558,1.065586731
79.8,12.18945707,3.149396462,-0.02093132,1.065568338
79.9,12.19308985,3.155694585,-0.02051209,1.065557851
80,12.19674226,3.163261279,-0.020509087,1.065537096
80.1,12.20040186,3.16859003,-0.020813967,1.065516964
80.2,12.20404993,3.170602863,-0.021236448,1.065498275
80.3,12.20768966,3.172370719,-0.021636535,1.065487868
80.4,12.211329,3.176890544,-0.021934966,1.065467092
80.5,12.21495715,3.185551352,-0.022125766,1.065446965
80.6,12.21857685,3.193727779,-0.022168327,1.065428275
80.7,12.22219623,3.195426043,-0.021978308,1.065417868
80.8,12.22580424,3.195635467,-0.021664147,1.065397092
80.9,12.22940448,3.201836789,-0.021458697,1.065376965
81,12.23301662,3.211728662,-0.021578024,1.065358275
81.1,12.23663619,3.219964446,-0.021978995,1.065347868
81.2,12.24024467,3.223344458,-0.022264118,1.065327091
81.3,12.24385765,3.222966889,-0.02226573,1.065306967
81.4,12.2475163,3.225712801,-0.022201207,1.065288268
81.5,12.25121685,3.233083441,-0.022141668,1.065277894
81.6,12.25487991,3.239779466,-0.021937512,1.065256995
81.7,12.25850726,3.244977797,-0.021587579,1.065237325
81.8,12.26212547,3.250927118,-0.021260339,1.065216904
81.9,12.26573694,3.256790851,-0.021161351,1.065198285
82,12.26936867,3.260774206,-0.021387488,1.06518789
82.1,12.27299755,3.263711111,-0.021731153,1.065166996
82.2,12.27661551,3.267625932,-0.021970156,1.065147325
82.3,12.28021163,3.273662269,-0.02207048,1.065126904
82.4,12.28379251,3.281084222,-0.022077038,1.065108285
82.5,12.28739507,3.287123073,-0.022066632,1.06509789
82.6,12.29100597,3.289315554,-0.02205346,1.065076996
82.7,12.29461339,3.287986898,-0.022031921,1.065057325
82.8,12.29820337,3.286792711,-0.022040716,1.065036904
82.9,12.30180348,3.289752043,-0.02211739,1.065018285
83,12.30539193,3.297178134,-0.022242883,1.06500789
83.1,12.3089696,3.306869549,-0.02237699,1.064986996
83.2,12.3125422,3.316960517,-0.022409641,1.064967325
83.3,12.31614467,3.326074287,-0.022345233,1.064946904
83.4,12.3197431,3.331946528,-0.022255103,1.064928287
83.5,12.32333215,3.334014551,-0.02216264,1.064917883
83.6,12.3269091,3.336822844,-0.022171765,1.064897022
83.7,12.3304692,3.342994682,-0.022355823,1.064877229
83.8,12.33405412,3.350086947,-0.022706289,1.064857263
83.9,12.33766582,3.355911936,-0.023096684,1.064836921
84,12.34127499,3.359608141,-0.023408454,1.064818282
84.1,12.34487179,3.361849345,-0.023595789,1.064807886
84.2,12.34843751,3.364503345,-0.023686437,1.064787015
84.3,12.35198748,3.368347125,-0.023719696,1.064767255
84.4,12.35554938,3.373189533,-0.023715193,1.064747167
84.5,12.35912018,3.37822568,-0.023707534,1.064727279
84.6,12.36268869,3.382773189,-0.023714683,1.064706916
84.7,12.36624911,3.387310082,-0.023684198,1.064688283
84.8,12.36982001,3.392542488,-0.023570551,1.064677885
84.9,12.37338964,3.398614825,-0.023302447,1.064657017
85,12.37696022,3.404456222,-0.022931319,1.064637248
85.1,12.38052823,3.40754637,-0.02259617,1.064617192
85.2,12.3840761,3.408281695,-0.022378492,1.064597183
85.3,12.38761459,3.411253084,-0.022324854,1.064577275
85.4,12.3911444,3.417220033,-0.02242632,1.064556917
85.5,12.39467299,3.422155931,-0.022640329,1.064538283
85.6,12.39819413,3.425434846,-0.022908096,1.064527885
85.7,12.40173683,3.429415615,-0.023206518,1.064507016
85.8,12.40528687,3.433773457,-0.023471346,1.06448725
85.9,12.40882285,3.437238187,-0.023651017,1.064467185
86,12.41233103,3.441770067,-0.023736629,1.064447209
86.1,12.41584141,3.44924465,-0.023773052,1.064427179
86.2,12.41935176,3.454717447,-0.023679615,1.064407276
86.3,12.42287476,3.454584143,-0.02337986,1.064386917
86.4,12.4264155,3.456733343,-0.022959903,1.064368283
86.5,12.42994204,3.466324465,-0.022544513,1.064357885
86.6,12.43345204,3.474979108,-0.022298176,1.064337016
86.7,12.43697295,3.47742041,-0.022290001,1.064317249
86.8,12.44049296,3.478466463,-0.022417307,1.064297187
86.9,12.44401199,3.480844381,-0.022606899,1.064277204
87,12.4475211,3.482897702,-0.022863937,1.064257199
87.1,12.45103201,3.485527798,-0.023153397,1.064237201
87.2,12.45455403,3.491623958,-0.023431696,1.064217198
87.3,12.45808341,3.498854379,-0.023637748,1.064197205
87.4,12.46160277,3.501661241,-0.023732106,1.06417718
87.5,12.46512227,3.501044736,-0.023728601,1.064157276
87.6,12.46863018,3.502024008,-0.023697181,1.064136917
87.7,12.4721307,3.505811298,-0.023687554,1.064118283
87.8,12.4756418,3.511203297,-0.023696432,1.064107885
87.9,12.47915049,3.517807254,-0.023693917,1.064087016
88,12.48264987,3.525281773,-0.023663946,1.064067249
88.1,12.48615001,3.530833917,-0.02364548,1.064047187
88.2,12.48965009,3.533032866,-0.023700606,1.064027204
88.3,12.49314962,3.535514512,-0.0238605,1.064007199
88.4,12.49665147,3.540281174,-0.024101588,1.0639872
88.5,12.50017403,3.544340522,-0.024407959,1.0639672
88.6,12.50370393,3.546379592,-0.024698793,1.0639472
88.7,12.50722063,3.549161109,-0.024866262,1.0639272
88.8,12.51072085,3.553651438,-0.024826837,1.0639072
88.9,12.51423071,3.557817337,-0.024564812,1.0638872
89,12.51772996,3.562039874,-0.024170894,1.0638672
89.1,12.52122944,3.569152778,-0.023860082,1.0638472
89.2,12.52471751,3.577530302,-0.023704723,1.0638272
89.3,12.52819735,3.58211449,-0.023663286,1.0638072
89.4,12.53167626,3.583344615,-0.023684633,1.0637872
89.5,12.53514607,3.586125944,-0.023699932,1.0637672
89.6,12.53862906,3.589927841,-0.023688186,1.0637472
89.7,12.54213039,3.591251633,-0.023694862,1.0637272
89.8,12.54562934,3.591947281,-0.023701914,1.0637072
89.9,12.54911746,3.594369022,-0.023693801,1.0636872
90,12.55259768,3.596783839,-0.023659077,1.0636672
90.1,12.5560898,3.598673324,-0.023635521,1.0636472
90.2,12.55958945,3.603092781,-0.023685459,1.0636272
90.3,12.5630776,3.611431582,-0.023841522,1.0636072
90.4,12.56655698,3.61948508,-0.024087505,1.0635872
90.5,12.57003767,3.623109031,-0.02437257,1.0635672
90.6,12.57351549,3.623413106,-0.024653939,1.0635472
90.7,12.57697404,3.623363282,-0.024883858,1.0635272
90.8,12.58043475,3.625665288,-0.025028178,1.0635072
90.9,12.58389332,3.630458123,-0.025063001,1.0634872
91,12.58734365,3.63427287,-0.025034801,1.0634672
91.1,12.59080485,3.635379579,-0.025008118,1.0634472
91.2,12.59426333,3.636014814,-0.024997607,1.0634272
91.3,12.59771351,3.63786454,-0.025005282,1.0634072
91.4,12.60117544,3.640916013,-0.025010813,1.0633872
91.5,12.60464591,3.645605711,-0.025010138,1.0633672
91.6,12.60811572,3.652243414,-0.025008634,1.0633472
91.7,12.611586,3.659345204,-0.025018855,1.063327201
91.8,12.61505503,3.664920719,-0.02507636,1.063307195
91.9,12.6185139,3.668077371,-0.025234285,1.06328722
92,12.62197581,3.668619879,-0.02553524,1.063267124
92.1,12.62544398,3.669232699,-0.025922752,1.063247483
92.2,12.62889356,3.673137758,-0.026259486,1.063226117
92.3,12.63235452,3.67860116,-0.026424313,1.063196515
92.4,12.63581476,3.682594176,-0.026428455,1.063177384
92.5,12.63927278,3.687145516,-0.026342998,1.063157151
92.6,12.642711,3.693944056,-0.026196986,1.063137213
92.7,12.64615289,3.69753324,-0.025951129,1.063117196
92.8,12.64961662,3.694110691,-0.025614984,1.063097201
92.9,12.65309651,3.689302466,-0.025291887,1.063077199
93,12.65656579,3.688766497,-0.025087969,1.063057202
93.1,12.66003512,3.693113145,-0.024995255,1.063037195
93.2,12.66349376,3.70082737,-0.025022909,1.06301722
93.3,12.66695628,3.707672983,-0.025143732,1.062997124
93.4,12.67043701,3.711795354,-0.025369578,1.062977483
93.5,12.67390407,3.716773725,-0.025729117,1.062956117
93.6,12.67735196,3.722914231,-0.026104256,1.062926515
93.7,12.68079133,3.725286367,-0.026345374,1.062907384
93.8,12.68423236,3.724332264,-0.026415051,1.062887151
93.9,12.68768359,3.726599099,-0.026366289,1.062867213
94,12.69113121,3.732270884,-0.026309413,1.062847198
94.1,12.69456005,3.735565688,-0.026296694,1.062827196
94.2,12.69798981,3.735962607,-0.026310142,1.06280722
94.3,12.70142198,3.73711314,-0.026321839,1.062787124
94.4,12.704873,3.741016171,-0.026319849,1.062767483
94.5,12.70832403,3.748007842,-0.026318766,1.062746117
94.6,12.7117836,3.754950379,-0.026328617,1.062716515
94.7,12.71523322,3.757353573,-0.02638718,1.062697385
94.8,12.71868147,3.756206769,-0.026540068,1.062677145
94.9,12.72210937,3.755222099,-0.026830563,1.062657233
95,12.72554231,3.757151595,-0.02720628,1.062637121
95.1,12.72899209,3.763342627,-0.027543007,1.062617484
95.2,12.73243261,3.769444101,-0.027719847,1.062596117
95.3,12.73588176,3.770665617,-0.027718777,1.062566515
95.4,12.73930878,3.769729622,-0.027669226,1.062547385
95.5,12.74272959,3.770458174,-0.027667616,1.062527145
95.6,12.74616043,3.772993264,-0.027601291,1.062507233
95.7,12.7495899,3.776980475,-0.027292584,1.062487121
95.8,12.75302121,3.781448739,-0.02694148,1.062467484
95.9,12.75646119,3.785238398,-0.026731217,1.062446117
96,12.75988886,3.788705097,-0.026651175,1.062416516
96.1,12.76330987,3.792229651,-0.026635895,1.062397378
96.2,12.76675402,3.796023879,-0.026638116,1.062377171
96.3,12.77021312,3.80017392,-0.02664896,1.062357137
96.4,12.77365033,3.802848901,-0.026666322,1.062337479
96.5,12.77706556,3.803554447,-0.026672648,1.062316118
96.6,12.78045599,3.804979015,-0.026657053,1.062286516
96.7,12.78386761,3.807537555,-0.026592706,1.062267378
96.8,12.78727802,3.808448778,-0.026552932,1.062247171
96.9,12.79069951,3.807428263,-0.026645128,1.062227138
97,12.79413153,3.806745154,-0.02691698,1.062207479
97.1,12.79757026,3.808835625,-0.027302033,1.06218612
97.2,12.80098746,3.816248903,-0.027644304,1.062156509
97.3,12.80439794,3.826496995,-0.027854216,1.062137404
97.4,12.80781994,3.83231696,-0.027941273,1.062117075
97.5,12.81124981,3.831799577,-0.027972226,1.062097496
97.6,12.81466721,3.82857133,-0.027982292,1.062076115
97.7,12.81807945,3.826665046,-0.027974776,1.06204651
97.8,12.82152368,3.829286491,-0.027969055,1.062027404
97.9,12.82497007,3.833590871,-0.02797033,1.062007075
98,12.82837493,3.833515314,-0.027969623,1.061987497
98.1,12.83176512,3.832414766,-0.027971177,1.061966108
98.2,12.83516697,3.837610147,-0.027964491,1.061936536
