Temp/C,Time/min,DSC/mW,Mass loss/mg,Sensit./(uV/mW)
59.5,11.37442679,1.587154287,-0.039781661,1.068511276
59.6,11.37938995,1.59878246,-0.039931263,1.068501673
59.7,11.38428447,1.604856969,-0.039619388,1.06849163
59.8,11.38911741,1.612210829,-0.039697565,1.068481405
59.9,11.39395482,1.621620392,-0.04029035,1.06847235
60,11.39879694,1.628621335,-0.04074895,1.06845287
60.1,11.40361323,1.63694874,-0.040789255,1.068441257
60.2,11.40838873,1.648701898,-0.04062815,1.068431742
60.3,11.41314658,1.660035047,-0.04083179,1.068421375
60.4,11.41792716,1.665196088,-0.041514389,1.068412358
60.5,11.42266641,1.67160755,-0.041881626,1.068392868
60.6,11.42737433,1.67973223,-0.041523418,1.068381258
60.7,11.43210642,1.686755396,-0.041034983,1.068371742
60.8,11.43678369,1.696312125,-0.04141343,1.068361375
60.9,11.44146723,1.705771894,-0.041946759,1.068352358
61,11.44616506,1.713411084,-0.041829927,1.068332868
61.1,11.45078271,1.722796473,-0.04145448,1.068321258
61.2,11.45542187,1.732387646,-0.04168391,1.068311742
61.3,11.46009781,1.741067742,-0.042306418,1.068301374
61.4,11.46469634,1.749604771,-0.042295596,1.068292362
61.5,11.46930786,1.756830517,-0.041561315,1.068272849
61.6,11.47394898,1.764595461,-0.041138875,1.068261327
61.7,11.47857003,1.774255813,-0.041638909,1.068251485
61.8,11.48319562,1.780899581,-0.041781689,1.068242333
61.9,11.48772708,1.787396942,-0.041141336,1.068222857
62,11.49215857,1.796278111,-0.040481185,1.068211324
62.1,11.49665291,1.801883695,-0.040819342,1.068201486
62.2,11.50120424,1.805619353,-0.041368482,1.068192332
62.3,11.5057186,1.81226122,-0.041133675,1.068172857
62.4,11.51023751,1.823408748,-0.040430244,1.068161324
62.5,11.51473442,1.835788038,-0.040405658,1.068151486
62.6,11.51920243,1.844621342,-0.041120111,1.068142332
62.7,11.52370235,1.846652274,-0.041153521,1.068122858
62.8,11.52814681,1.852037631,-0.040282222,1.068111323
62.9,11.53253363,1.86400156,-0.03960309,1.068101491
63,11.53698558,1.871875677,-0.040171597,1.068092314
63.1,11.54141901,1.877408131,-0.040852631,1.068072926
63.2,11.54577354,1.884461705,-0.040427615,1.068061068
63.3,11.55014833,1.891988701,-0.039316416,1.068052444
63.4,11.55452252,1.900813057,-0.038914165,1.068032828
63.5,11.55888635,1.909997969,-0.039509985,1.068021331
63.6,11.56332431,1.915065861,-0.039739461,1.068011489
63.7,11.56779068,1.920824326,-0.039164295,1.068002315
63.8,11.57218399,1.929369573,-0.038573072,1.067982926
63.9,11.57651861,1.932431011,-0.03891495,1.067971068
64,11.58083863,1.935455129,-0.039557979,1.067962444
64.1,11.58516556,1.945471019,-0.039509706,1.067942828
64.2,11.58951424,1.957101538,-0.038840493,1.067931331
64.3,11.59384377,1.966990504,-0.03860087,1.067921488
64.4,11.5981078,1.975098996,-0.039345903,1.067912315
64.5,11.60239297,1.981061925,-0.039925422,1.067892925
64.6,11.60667018,1.988370148,-0.039739165,1.067881072
64.7,11.61090333,1.999752382,-0.039276059,1.067872426
64.8,11.61514738,2.006898069,-0.039348073,1.067852895
64.9,11.61941908,2.007505256,-0.039942091,1.06784108
65,11.62364756,2.008496318,-0.040353908,1.067832424
65.1,11.62784743,2.014984499,-0.040208427,1.067812895
65.2,11.63205657,2.025420479,-0.039731244,1.06780108
65.3,11.63625881,2.03384496,-0.039450402,1.067792424
65.4,11.64045022,2.039201072,-0.039547882,1.067772895
65.5,11.64463195,2.043609528,-0.039990102,1.06776108
65.6,11.6488032,2.049507017,-0.040548077,1.067752424
65.7,11.65297201,2.057383252,-0.040827516,1.067732895
65.8,11.65715148,2.066248907,-0.040501292,1.067721081
65.9,11.66132338,2.076753233,-0.039914881,1.067712423
66,11.66548584,2.086133173,-0.039657599,1.0676929
66.1,11.66962778,2.089999454,-0.040069288,1.067681062
66.2,11.67377448,2.092813739,-0.040660984,1.067672492
66.3,11.67794219,2.099383042,-0.040984503,1.067652645
66.4,11.68211364,2.106889451,-0.04115611,1.067642016
66.5,11.68626819,2.112328,-0.041146848,1.067623005
66.6,11.69039174,2.117101748,-0.040891788,1.067611051
66.7,11.69450953,2.122709598,-0.040631087,1.067602431
66.8,11.69864678,2.130724873,-0.040647164,1.067582898
66.9,11.70278901,2.142767965,-0.041082396,1.067571063
67,11.70690498,2.152794524,-0.041408072,1.067562491
67.1,11.71098755,2.156906958,-0.041337521,1.067542645
67.2,11.71507381,2.160139504,-0.041206439,1.067532015
67.3,11.71918271,2.165900074,-0.041229903,1.06751301
67.4,11.72327799,2.173544761,-0.041273134,1.067501033
67.5,11.72734106,2.183130081,-0.041118141,1.067492499
67.6,11.73139411,2.192594472,-0.041030785,1.067472643
67.7,11.73541076,2.196983113,-0.04105568,1.067462015
67.8,11.73940716,2.197668933,-0.041203745,1.067443009
67.9,11.74345019,2.201293333,-0.041288018,1.067431033
68,11.74751022,2.208864168,-0.041071439,1.067422499
68.1,11.75156546,2.216718023,-0.040808847,1.067402643
68.2,11.75556433,2.220706915,-0.04062834,1.067392015
68.3,11.75954065,2.223487319,-0.040602079,1.06737301
68.4,11.76355593,2.231089739,-0.040674349,1.067361032
68.5,11.76757067,2.240303338,-0.040790727,1.067352504
68.6,11.77155398,2.246623437,-0.040935773,1.067332625
68.7,11.77553251,2.249122257,-0.040774939,1.067322084
68.8,11.77952113,2.250053332,-0.040313051,1.067302754
68.9,11.78351262,2.253312619,-0.03985229,1.067291985
69,11.78748613,2.260824933,-0.03992177,1.067273018
69.1,11.79144565,2.270349648,-0.040436077,1.06726103
69.2,11.7954215,2.276518992,-0.040620485,1.067252505
69.3,11.79941357,2.279978143,-0.040299734,1.067232623
69.4,11.80337014,2.28602966,-0.03986141,1.067222089
69.5,11.80730778,2.294875186,-0.039719012,1.067202736
69.6,11.81127409,2.302550189,-0.039894948,1.067192054
69.7,11.81524479,2.306650691,-0.040221062,1.067172762
69.8,11.81920963,2.308870839,-0.040457209,1.067161983
69.9,11.8231254,2.314099948,-0.04031869,1.067143018
70,11.82704681,2.32369778,-0.039965803,1.067131029
70.1,11.83102429,2.33467116,-0.039695983,1.067122505
70.2,11.83496581,2.342569052,-0.039861873,1.067102623
70.3,11.83885576,2.34630911,-0.040409891,1.067092089
70.4,11.84278621,2.34861951,-0.040849445,1.067072734
70.5,11.84674905,2.350436876,-0.040828462,1.067062059
70.6,11.85066645,2.352583129,-0.040450694,1.067042742
70.7,11.85456543,2.356692467,-0.040042462,1.067032057
70.8,11.85847373,2.362777171,-0.039903593,1.067012743
70.9,11.86239202,2.368152804,-0.040203851,1.067002057
71,11.86631503,2.373101153,-0.040601429,1.066982743
71.1,11.87020094,2.380490488,-0.040672663,1.066972057
71.2,11.87407031,2.387963975,-0.040387966,1.066952743
71.3,11.8779485,2.393664006,-0.039955992,1.066942057
71.4,11.88183685,2.401041157,-0.039718675,1.066922743
71.5,11.88572973,2.41060975,-0.039958319,1.066912057
71.6,11.8895861,2.418392756,-0.040536954,1.066892743
71.7,11.89342376,2.424219834,-0.041033299,1.066882057
71.8,11.89729019,2.429623117,-0.041117153,1.066862743
71.9,11.90115449,2.433582374,-0.04091248,1.066852057
72,11.90499437,2.436379587,-0.040728779,1.066832743
72.1,11.90885932,2.440448994,-0.040738615,1.066822057
72.2,11.91273328,2.447309561,-0.040879414,1.066802743
72.3,11.91656867,2.457325232,-0.041127012,1.066792056
72.4,11.92038916,2.465651438,-0.041362417,1.066772748
72.5,11.92420746,2.468540484,-0.041513784,1.066762037
72.6,11.92804566,2.47091098,-0.041770715,1.066742817
72.7,11.93187765,2.476375639,-0.042131918,1.066731782
72.8,11.93570688,2.482797004,-0.04233996,1.066713771
72.9,11.93953801,2.488431671,-0.042280255,1.066692295
73,11.94335835,2.49248131,-0.041933201,1.066682177
73.1,11.94719319,2.495574935,-0.041583371,1.066662711
73.2,11.95105442,2.499920166,-0.041535375,1.066652065
73.3,11.95487991,2.506647147,-0.041593072,1.066632741
73.4,11.95869858,2.514576017,-0.041598676,1.066622056
73.5,11.96251858,2.5201719,-0.041523905,1.066602748
73.6,11.96633991,2.523047953,-0.041467666,1.066592037
73.7,11.97014272,2.526361822,-0.041495343,1.066572817
73.8,11.97394112,2.531687224,-0.041561063,1.066561782
73.9,11.97775071,2.538927963,-0.041602418,1.066543769
74,11.98155253,2.546077195,-0.041625566,1.0665223
74.1,11.98534519,2.551447811,-0.041606603,1.066512157
74.2,11.98911642,2.554564448,-0.041400223,1.066492785
74.3,11.99290172,2.557636969,-0.040973257,1.06648179
74.4,11.99671023,2.563278391,-0.040457021,1.066463768
74.5,12.00051389,2.569429051,-0.040129941,1.066442296
74.6,12.00428837,2.573619409,-0.040235157,1.066432175
74.7,12.00804146,2.577391027,-0.040644001,1.066412716
74.8,12.01177384,2.58241737,-0.041109782,1.066402046
74.9,12.01550229,2.587658842,-0.041498015,1.066382813
75,12.01924212,2.593406893,-0.041719766,1.066371788
75.1,12.02297293,2.600107763,-0.041781181,1.066353751
75.2,12.02671126,2.605357065,-0.041748778,1.066332369
75.3,12.03045168,2.60822294,-0.041750212,1.066321902
75.4,12.03419162,2.613528911,-0.04177194,1.066303737
75.5,12.03793144,2.622919838,-0.041791627,1.066282309
75.6,12.04167223,2.629383967,-0.041727446,1.066272155
75.7,12.04540332,2.631043225,-0.041594115,1.066252785
75.8,12.04913364,2.632670152,-0.041616585,1.06624179
75.9,12.05285538,2.636133327,-0.041773454,1.066223767
76,12.05657361,2.640749011,-0.041814354,1.066202301
76.1,12.06031084,2.645071077,-0.041881323,1.066192157
76.2,12.06405272,2.648981732,-0.042172619,1.066172783
76.3,12.06777602,2.655943949,-0.042504221,1.066161795
76.4,12.071486,2.665400267,-0.042648655,1.066143749
76.5,12.07520428,2.670881092,-0.042490457,1.066122368
76.6,12.07893165,2.673069343,-0.042143769,1.066111907
76.7,12.08268023,2.679380602,-0.041964846,1.066093719
76.8,12.08641565,2.687353911,-0.042050174,1.066072376
76.9,12.0901185,2.691045725,-0.042288373,1.066061905
77,12.09381821,2.693826085,-0.042613205,1.06604372
77.1,12.09751665,2.699855122,-0.043034215,1.066022376
77.2,12.10123506,2.706549447,-0.043352891,1.066011905
77.3,12.10494608,2.710464699,-0.043378057,1.06599372
77.4,12.1086649,2.711444241,-0.043006061,1.065972376
77.5,12.11237725,2.71254375,-0.042509045,1.065961905
77.6,12.11607854,2.715963618,-0.042296948,1.06594372
77.7,12.11977061,2.723872913,-0.042469959,1.065922376
77.8,12.12345065,2.734541064,-0.042849811,1.065911905
77.9,12.12713987,2.741886134,-0.04320417,1.06589372
78,12.13082158,2.743753744,-0.043410536,1.065872376
78.1,12.13450098,2.744911911,-0.043372154,1.065861905
78.2,12.13818171,2.748742819,-0.04304515,1.06584372
78.3,12.14185347,2.754496907,-0.042507756,1.065822376
78.4,12.14551524,2.761461724,-0.042005396,1.065811903
78.5,12.14916602,2.769186611,-0.041846303,1.065793725
78.6,12.15281665,2.775595906,-0.042087044,1.065772358
78.7,12.15645744,2.778413321,-0.042555862,1.065761972
78.8,12.16010506,2.779164668,-0.042995403,1.065743469
78.9,12.16376428,2.780572397,-0.043075658,1.065723311
79,12.16742426,2.782497296,-0.042684225,1.065702485
79.1,12.17108507,2.784471834,-0.04203225,1.065691874
79.2,12.17473592,2.788854862,-0.041584802,1.065673732
79.3,12.1783872,2.795692637,-0.041522615,1.065652356
79.4,12.18201942,2.802164315,-0.041597537,1.065641972
79.5,12.18565617,2.808894631,-0.041808059,1.065623469
79.6,12.18931339,2.81806901,-0.042251119,1.065603311
79.7,12.19297675,2.825936031,-0.042667528,1.065582485
79.8,12.1966023,2.827349948,-0.042737534,1.065571874
79.9,12.20021868,2.823971918,-0.042490114,1.065553732
80,12.20386555,2.820933915,-0.042103313,1.065532355
80.1,12.2075093,2.824095738,-0.041819697,1.065521973
80.2,12.21113096,2.833035125,-0.041773684,1.065503467
80.3,12.21475752,2.839482978,-0.041962617,1.065483316
80.4,12.21840606,2.841105746,-0.04232859,1.065462467
80.5,12.22204838,2.844586903,-0.042775079,1.065451943
80.6,12.22568005,2.852783734,-0.043137852,1.065433475
80.7,12.22930064,2.863551586,-0.043330269,1.065413314
80.8,12.23292808,2.870973655,-0.043427104,1.065392468
80.9,12.23657414,2.870091174,-0.043496255,1.065381943
81,12.24024329,2.86812651,-0.043440448,1.065363476
81.1,12.24389774,2.87329402,-0.043127704,1.065343313
81.2,12.2475239,2.881948321,-0.04268327,1.065322472
81.3,12.25110762,2.888678332,-0.042337529,1.065311924
81.4,12.25469459,2.893685358,-0.042339855,1.065293544
81.5,12.25829359,2.897916195,-0.042744185,1.065273058
81.6,12.26190102,2.902582548,-0.04316869,1.065253425
81.7,12.26552861,2.906873471,-0.043378371,1.065232442
81.8,12.26915982,2.9086743,-0.043415684,1.065221932
81.9,12.27278139,2.909740246,-0.043352866,1.065203542
82,12.27639346,2.913392303,-0.043207492,1.065183058
82.1,12.27999319,2.919422101,-0.042982373,1.065163425
82.2,12.28360366,2.925803897,-0.04263044,1.065142442
82.3,12.28718884,2.930382269,-0.042262208,1.065131932
82.4,12.29075812,2.933063906,-0.042039412,1.065113542
82.5,12.29434331,2.93779863,-0.042008944,1.065093058
82.6,12.29796012,2.945625378,-0.04216978,1.065073425
82.7,12.30158113,2.952040587,-0.042429769,1.065052442
82.8,12.30519424,2.955043696,-0.04273852,1.065041932
82.9,12.30877849,2.956084687,-0.043102441,1.065023542
83,12.31234894,2.95778843,-0.043377199,1.065003058
83.1,12.31591851,2.962938844,-0.043305434,1.064983425
83.2,12.31949573,2.968803392,-0.042870725,1.064962441
83.3,12.32309364,2.971001234,-0.042302031,1.064951937
83.4,12.32669377,2.973050333,-0.041974159,1.064933524
83.5,12.33029527,2.979327582,-0.042127069,1.064913127
83.6,12.33387137,2.985737384,-0.042501443,1.064893169
83.7,12.33741414,2.988719013,-0.042842593,1.064873395
83.8,12.34095949,2.991201623,-0.043125036,1.064852449
83.9,12.34453774,2.995209128,-0.043339498,1.064841935
84,12.34810101,2.99974772,-0.043378671,1.064823524
84.1,12.35166053,3.004543909,-0.043187505,1.064803127
84.2,12.35521926,3.010098087,-0.042803468,1.06478317
84.3,12.35879667,3.01582265,-0.042359979,1.064763395
84.4,12.36237733,3.019665161,-0.042087846,1.06474245
84.5,12.36595127,3.022247505,-0.042118131,1.064731934
84.6,12.36948664,3.026008386,-0.042421869,1.064713529
84.7,12.37301319,3.029658267,-0.042839877,1.064693108
84.8,12.37656957,3.031030387,-0.043156464,1.064673238
84.9,12.38013106,3.033648142,-0.043358394,1.06465314
85,12.38368266,3.039879976,-0.043430762,1.064633403
85.1,12.38722434,3.04351264,-0.043396391,1.064612447
85.2,12.3907556,3.042191853,-0.043349085,1.064601935
85.3,12.39428441,3.044793326,-0.04342028,1.064583528
85.4,12.39782389,3.055659155,-0.043701444,1.064563112
85.5,12.40135576,3.066033388,-0.044094006,1.064543225
85.6,12.40488422,3.070876944,-0.044447181,1.06452319
85.7,12.40843041,3.074011825,-0.044648256,1.064503216
85.8,12.41199213,3.078073946,-0.044732509,1.064483146
85.9,12.41552571,3.081105382,-0.044750764,1.064463402
86,12.41906204,3.083817889,-0.044759724,1.064442448
86.1,12.42261962,3.087415944,-0.044750132,1.064431935
86.2,12.42618194,3.092215978,-0.044748052,1.064413528
86.3,12.42971722,3.098034146,-0.044757609,1.064393112
86.4,12.4332284,3.103172139,-0.044741068,1.064373224
86.5,12.43674544,3.105602446,-0.044651254,1.064353193
86.6,12.44028254,3.105220109,-0.044422522,1.064333203
86.7,12.44383201,3.104312436,-0.044055413,1.064313196
86.8,12.44737555,3.1085963,-0.043667566,1.064293215
86.9,12.45088957,3.118318178,-0.043419507,1.064273146
87,12.45439053,3.123522004,-0.043394039,1.064253402
87.1,12.45788827,3.121050251,-0.043667453,1.064232448
87.2,12.46141417,3.121685717,-0.044063345,1.064221935
87.3,12.46494636,3.128621272,-0.044428503,1.064203528
87.4,12.46845975,3.133419339,-0.044649091,1.064183112
87.5,12.47195905,3.134092041,-0.04474314,1.064163224
87.6,12.47547587,3.135589543,-0.04475909,1.064143194
87.7,12.47899834,3.141245157,-0.044728174,1.064123202
87.8,12.4824938,3.150921104,-0.044721242,1.0641032
87.9,12.48596408,3.159694142,-0.044786622,1.0640832
88,12.48945046,3.162470675,-0.044952952,1.0640632
88.1,12.49294378,3.162408927,-0.045218246,1.0640432
88.2,12.49640626,3.164775763,-0.045551011,1.0640232
88.3,12.49988133,3.170261189,-0.045900312,1.0640032
88.4,12.50337957,3.176141985,-0.046194183,1.0639832
88.5,12.50688049,3.180062667,-0.046344241,1.0639632
88.6,12.51037255,3.181589916,-0.046347855,1.0639432
88.7,12.51385293,3.182551127,-0.04630841,1.063923201
88.8,12.51734081,3.184682544,-0.046270092,1.063903196
88.9,12.52083941,3.188559336,-0.046313213,1.063883214
89,12.52434751,3.193524851,-0.046351799,1.063863146
89.1,12.5278669,3.198403458,-0.046178648,1.063843402
89.2,12.53137981,3.202813301,-0.045778058,1.063822448
89.3,12.53487237,3.207425976,-0.045416389,1.063811935
89.4,12.53836023,3.211802926,-0.04532207,1.063793528
89.5,12.54186815,3.214074922,-0.045566791,1.063773112
89.6,12.54537172,3.215859901,-0.045938963,1.063753224
89.7,12.54884714,3.221553734,-0.046178915,1.063733194
89.8,12.55229654,3.228455628,-0.04626463,1.063713202
89.9,12.55577239,3.229602901,-0.046290624,1.0636932
90,12.55925324,3.226576808,-0.046299898,1.0636732
90.1,12.56273387,3.225633849,-0.046289574,1.0636532
90.2,12.56620456,3.228151261,-0.046290111,1.063633199
90.3,12.56968257,3.232765849,-0.046289981,1.063613204
90.4,12.57316439,3.237013949,-0.046289966,1.063593186
90.5,12.57662722,3.239301365,-0.046290157,1.063573254
90.6,12.58008504,3.242713406,-0.046301311,1.063552998
90.7,12.58356287,3.249398826,-0.046290363,1.063533952
90.8,12.58703683,3.25442036,-0.04628076,1.063504465
90.9,12.59048078,3.254504295,-0.046288372,1.063482872
91,12.59391161,3.254177961,-0.046217752,1.063463288
91.1,12.59733995,3.257389771,-0.046033376,1.063443176
91.2,12.60078764,3.262610851,-0.045824085,1.063423206
91.3,12.60423756,3.267432813,-0.045705272,1.063403198
91.4,12.60769605,3.271097659,-0.045777912,1.0633832
91.5,12.6111567,3.273980071,-0.046024784,1.0633632
91.6,12.61460963,3.277543399,-0.04625493,1.0633432
91.7,12.61804089,3.282051952,-0.046354698,1.0633232
91.8,12.62148577,3.286805997,-0.046349018,1.0633032
91.9,12.6249619,3.291267291,-0.04628497,1.0632832
92,12.62845189,3.294900101,-0.046205741,1.0632632
92.1,12.63193426,3.29745771,-0.046170922,1.0632432
92.2,12.63539837,3.299335036,-0.0462829,1.0632232
92.3,12.63883874,3.300309826,-0.046603526,1.063203199
92.4,12.64229605,3.300251174,-0.047025554,1.063183204
92.5,12.6457496,3.30049707,-0.047409713,1.063163186
92.6,12.64918166,3.302985867,-0.047661191,1.063143254
92.7,12.65261087,3.308627766,-0.047784329,1.063122998
92.8,12.65604797,3.317366957,-0.047821134,1.063103952
92.9,12.65950675,3.324975146,-0.047829814,1.063074465
93,12.66295758,3.326248501,-0.047819401,1.063052872
93.1,12.66641683,3.323651694,-0.047820896,1.063033288
93.2,12.66986762,3.322333886,-0.047864657,1.063013176
93.3,12.67332659,3.323725697,-0.048002057,1.062993207
93.4,12.67677855,3.327863548,-0.048280619,1.062973197
93.5,12.68022123,3.33428113,-0.048663626,1.062953204
93.6,12.68364224,3.340600052,-0.049017832,1.062933185
93.7,12.68707838,3.344849881,-0.049216015,1.062913254
93.8,12.69052784,3.346734517,-0.049227477,1.062892998
93.9,12.69397832,3.346813592,-0.04916603,1.062873952
94,12.69742098,3.347085276,-0.049118718,1.062844465
94.1,12.70084349,3.351530659,-0.04912063,1.062822872
94.2,12.7042618,3.359536784,-0.049130668,1.062803287
94.3,12.70769798,3.364191834,-0.049140296,1.06278318
94.4,12.71115583,3.363337361,-0.049139841,1.062763192
94.5,12.71461717,3.362746984,-0.049140342,1.062743252
94.6,12.71806795,3.364237057,-0.049150696,1.062722999
94.7,12.72152492,3.36372807,-0.049160469,1.062703952
94.8,12.72499673,3.361194254,-0.049147204,1.062674465
94.9,12.72843328,3.361328414,-0.049093515,1.062652872
95,12.73185126,3.364789938,-0.049053583,1.062633287
95.1,12.73529622,3.368644492,-0.049069607,1.06261318
95.2,12.7387579,3.372716207,-0.049170699,1.062593192
95.3,12.74219285,3.378663958,-0.049231128,1.062573252
95.4,12.74561185,3.384635319,-0.049218522,1.062552999
95.5,12.74904837,3.387072411,-0.049179,1.062533952
95.6,12.75249827,3.387047466,-0.04913546,1.062504464
95.7,12.75594064,3.387672846,-0.049120848,1.062482876
95.8,12.75937078,3.388304461,-0.049146937,1.062463273
95.9,12.7628093,3.386851116,-0.049140345,1.06244323
96,12.76624964,3.386723094,-0.049139908,1.062423005
96.1,12.76968975,3.392194706,-0.049140025,1.062403951
96.2,12.77312897,3.399702377,-0.049139993,1.062374465
96.3,12.77657791,3.404196813,-0.049140002,1.062352876
96.4,12.78002152,3.406739209,-0.04914,1.062333273
96.5,12.7834358,3.409361702,-0.049139998,1.06231323
96.6,12.78683565,3.412122388,-0.049140007,1.062293005
96.7,12.7902435,3.414527684,-0.049139973,1.06227395
96.8,12.79366272,3.415440649,-0.049140102,1.06224447
96.9,12.79708246,3.414307652,-0.049139618,1.062222857
97,12.80051015,3.413006239,-0.049129524,1.062203342
97.1,12.80395011,3.413547042,-0.049130597,1.062182975
97.2,12.80737521,3.416581466,-0.049151906,1.062163958
97.3,12.81076801,3.421112606,-0.049204715,1.062134468
97.4,12.81416417,3.424292708,-0.049342513,1.062112858
97.5,12.81758322,3.424297849,-0.049630638,1.062093342
97.6,12.82098798,3.423311176,-0.050002882,1.062072975
97.7,12.82436893,3.424265875,-0.05034719,1.062053958
97.8,12.82776328,3.426943472,-0.050535733,1.062024468
97.9,12.83119181,3.430124359,-0.050547555,1.062002858
98,12.83460496,3.432521709,-0.050486003,1.061983342
98.1,12.83801469,3.433650408,-0.050438751,1.061962975
98.2,12.84141678,3.434449472,-0.050440524,1.061943958
