##Temp./°C,Time/min,Mass loss(subtr.2)/mg,DSC(subtr.2)/(mW/mg),Integral(DSC (subtr.2), 2, 175.8..427.3°C)/%,DTG(subtr.2)/(mg/min),Sensit./(uV/mW)
108.595,13.14775,-0.11407,0.83334,            ,-0.01188348,1.04144,,
108.695,13.15107,-0.11408,0.83314,            ,-0.01386026,1.0413700000000001,,
108.795,13.15439,-0.11409000000000001,0.8327899999999999,            ,-0.01624055,1.04129,,
108.895,13.157720000000001,-0.11409000000000001,0.8325600000000001,            ,-0.01890344,1.04122,,
108.995,13.16105,-0.11404,0.8326899999999999,            ,-0.02172802,1.04115,,
109.095,13.164370000000002,-0.11398,0.83306,            ,-0.02460807,1.0410700000000002,,
109.195,13.1677,-0.11400999999999999,0.8332200000000001,            ,-0.02744964,1.041,,
109.295,13.171029999999998,-0.1142,0.8327200000000001,            ,-0.03015955,1.04092,,
109.395,13.174370000000001,-0.11455,0.83165,            ,-0.03265093,1.04085,,
109.495,13.1777,-0.11492000000000001,0.8305600000000001,            ,-0.03484228,1.0407799999999998,,
109.595,13.181,-0.1152,0.82996,            ,-0.03665422,1.0407,,
109.695,13.184289999999999,-0.11535,0.82994,            ,-0.03804173,1.04063,,
109.795,13.187560000000001,-0.1154,0.83014,            ,-0.03898938,1.04055,,
109.895,13.19085,-0.11535999999999999,0.83024,            ,-0.03948392,1.0404799999999998,,
109.995,13.19416,-0.1153,0.83004,            ,-0.03953798,1.0404,,
110.095,13.197479999999999,-0.11532,0.82952,            ,-0.03918925,1.04033,,
110.195,13.2008,-0.11550999999999999,0.82868,            ,-0.03847769,1.04026,,
110.295,13.204120000000001,-0.11585,0.8275899999999999,            ,-0.03747279,1.0401799999999999,,
110.395,13.20745,-0.11622,0.8264299999999999,            ,-0.03627431,1.04011,,
110.495,13.210770000000002,-0.1165,0.8254,            ,-0.03498292,1.04003,,
110.595,13.2141,-0.11664000000000001,0.8246600000000001,            ,-0.03368775,1.03996,,
110.695,13.21742,-0.1167,0.82436,            ,-0.03246597,1.03989,,
110.795,13.22074,-0.11672,0.82463,            ,-0.03139287,1.0398100000000001,,
110.895,13.224070000000001,-0.11672,0.82536,            ,-0.03051091,1.0397399999999999,,
110.995,13.2274,-0.11671,0.8262200000000001,            ,-0.02982751,1.03967,,
111.095,13.23076,-0.11671,0.8268399999999999,            ,-0.02934708,1.03959,,
111.195,13.23415,-0.1167,0.82701,            ,-0.0290396,1.03952,,
111.295,13.23754,-0.1167,0.8267200000000001,            ,-0.02883811,1.03944,,
111.395,13.240929999999999,-0.11672,0.82595,            ,-0.02867278,1.0393700000000001,,
111.495,13.24431,-0.11678,0.8247899999999999,            ,-0.02845102,1.0393,,
111.595,13.247679999999999,-0.11692999999999999,0.8234100000000001,            ,-0.02805876,1.03922,,
111.695,13.25105,-0.11722,0.8219799999999999,            ,-0.02738406,1.03915,,
111.795,13.25443,-0.11759000000000001,0.8207700000000001,            ,-0.02636837,1.0390700000000002,,
111.895,13.257810000000001,-0.11793,0.82009,            ,-0.02499888,1.039,,
111.995,13.26118,-0.1181,0.82025,            ,-0.02326751,1.03893,,
112.095,13.26455,-0.11810999999999999,0.82106,            ,-0.02121556,1.03885,,
112.195,13.267920000000002,-0.11804,0.8219700000000001,            ,-0.01892266,1.03878,,
112.295,13.27131,-0.118,0.82245,            ,-0.01647096,1.03871,,
112.395,13.27472,-0.118,0.8225,            ,-0.01396229,1.03863,,
112.495,13.278129999999999,-0.11802,0.8225100000000001,            ,-0.01151242,1.03856,,
112.595,13.281529999999998,-0.11803,0.82281,            ,-0.009233175,1.03849,,
112.695,13.28493,-0.11803,0.8231799999999999,            ,-0.0071921,1.03841,,
112.795,13.288310000000001,-0.11802,0.82309,            ,-0.005430272,1.03834,,
112.895,13.29169,-0.11802,0.82206,            ,-0.003982866,1.03826,,
112.995,13.29505,-0.11802,0.8204100000000001,            ,-0.002836168,1.03819,,
113.095,13.298420000000002,-0.11802,0.8188300000000001,            ,-0.0019510620000000002,1.0381200000000002,,
113.195,13.301779999999999,-0.11802,0.81797,            ,-0.00128755,1.03804,,
113.295,13.30515,-0.11802,0.81772,            ,-0.0008003617999999999,1.03797,,
113.395,13.308520000000001,-0.11802,0.81767,            ,-0.00044171330000000004,1.0379,,
113.495,13.31189,-0.11802,0.8174600000000001,            ,-0.0001638038,1.03782,,
113.595,13.31526,-0.11802,0.81699,            ,8.117213000000001e-05,1.03775,,
113.695,13.318620000000001,-0.11802,0.8163199999999999,            ,0.00034102220000000003,1.03768,,
113.795,13.32196,-0.11802,0.81552,            ,0.0006636761,1.0376,,
113.895,13.3253,-0.11802,0.81479,            ,0.001097866,1.0375299999999998,,
113.995,13.32865,-0.11802,0.81439,            ,0.001692648,1.03746,,
114.095,13.332,-0.11802,0.81452,            ,0.002495727,1.03738,,
114.195,13.335360000000001,-0.11802,0.81482,            ,0.00354612,1.03731,,
114.295,13.33872,-0.11802,0.81479,            ,0.0048794120000000005,1.03724,,
114.395,13.342070000000001,-0.11802,0.81399,            ,0.0065217040000000006,1.03716,,
114.495,13.34542,-0.11803,0.8126899999999999,            ,0.00844252,1.03709,,
114.595,13.34876,-0.11802,0.8114,            ,0.01059047,1.03702,,
114.695,13.3521,-0.118,0.8105600000000001,            ,0.01290325,1.03694,,
114.795,13.35544,-0.11799000000000001,0.81007,            ,0.01525552,1.0368700000000002,,
114.895,13.358789999999999,-0.11800999999999999,0.8096800000000001,            ,0.01749931,1.0368,,
114.995,13.362129999999999,-0.11807999999999999,0.80919,            ,0.01948709,1.03672,,
115.095,13.365470000000002,-0.11812,0.8086399999999999,            ,0.02107401,1.03665,,
115.195,13.36881,-0.11804,0.80821,            ,0.02211615,1.0365799999999998,,
115.295,13.37214,-0.11778,0.80802,            ,0.02247905,1.0365,,
115.395,13.37548,-0.11740999999999999,0.80791,            ,0.02208059,1.03643,,
115.495,13.378820000000001,-0.11706,0.80766,            ,0.02085672,1.03636,,
115.595,13.38215,-0.11684000000000001,0.8071,            ,0.01876264,1.0362799999999999,,
115.695,13.385489999999999,-0.11673,0.80635,            ,0.01585924,1.03621,,
115.795,13.388829999999999,-0.1167,0.80567,            ,0.01224343,1.03614,,
115.895,13.39216,-0.1167,0.8052600000000001,            ,0.008029218000000001,1.03606,,
115.995,13.395489999999999,-0.11671,0.80497,            ,0.0034235209999999997,1.03599,,
116.095,13.398810000000001,-0.1167,0.8045800000000001,            ,-0.0013352639999999999,1.0359200000000002,,
116.195,13.40213,-0.11667000000000001,0.80389,            ,-0.00601251,1.03585,,
116.295,13.40545,-0.11665,0.80311,            ,-0.01039453,1.03577,,
116.395,13.40877,-0.11669000000000002,0.80255,            ,-0.01427484,1.0357,,
116.495,13.41211,-0.11682999999999999,0.80242,            ,-0.01746648,1.0356299999999998,,
116.595,13.415460000000001,-0.11706,0.80243,            ,-0.01989413,1.03555,,
116.695,13.4188,-0.11732999999999999,0.80205,            ,-0.02152204,1.03548,,
116.795,13.422120000000001,-0.1176,0.80091,            ,-0.02233195,1.03541,,
116.895,13.42544,-0.11784000000000001,0.7994100000000001,            ,-0.02240326,1.0353299999999999,,
116.995,13.42876,-0.11800999999999999,0.7982199999999999,            ,-0.02184932,1.03526,,
117.095,13.432089999999999,-0.11807000000000001,0.79786,            ,-0.02079108,1.03519,,
117.195,13.43542,-0.11805999999999998,0.798,            ,-0.01939329,1.03512,,
117.295,13.43876,-0.11802,0.79798,            ,-0.01783638,1.03504,,
117.395,13.442079999999999,-0.11800999999999999,0.79728,            ,-0.01629852,1.0349700000000002,,
117.495,13.44541,-0.11800999999999999,0.7961600000000001,            ,-0.0149443,1.0349,,
117.595,13.448720000000002,-0.11802,0.7951199999999999,            ,-0.01393346,1.03482,,
117.695,13.45204,-0.11802,0.7946,            ,-0.01340644,1.03475,,
117.795,13.45536,-0.11802,0.79437,            ,-0.01338807,1.0346799999999998,,
117.895,13.458689999999999,-0.11802,0.794,            ,-0.01386034,1.03461,,
117.995,13.462010000000001,-0.11803,0.79315,            ,-0.0147914,1.03453,,
118.095,13.46535,-0.11804,0.7920699999999999,            ,-0.01606404,1.03446,,
118.195,13.468670000000001,-0.11803,0.79125,            ,-0.01752838,1.03439,,
118.295,13.472,-0.11797,0.79108,            ,-0.01903614,1.0343200000000001,,
118.395,13.475320000000002,-0.11793,0.7913,            ,-0.02044956,1.03424,,
118.495,13.47865,-0.118,0.79138,            ,-0.02163494,1.03417,,
118.595,13.481979999999998,-0.11822,0.79089,            ,-0.02246705,1.0341,,
118.695,13.485320000000002,-0.11854,0.78999,            ,-0.022875,1.03403,,
118.795,13.488660000000001,-0.11886,0.78908,            ,-0.02280937,1.03395,,
118.895,13.492,-0.11907000000000001,0.7885,            ,-0.0222321,1.03388,,
118.995,13.49533,-0.11918,0.78825,            ,-0.02117654,1.0338100000000001,,
119.095,13.498660000000001,-0.11922999999999999,0.78822,            ,-0.01970392,1.03373,,
119.195,13.50199,-0.11924000000000001,0.7882600000000001,            ,-0.01788275,1.03366,,
119.295,13.50531,-0.11924000000000001,0.78819,            ,-0.01582744,1.03359,,
119.395,13.508629999999998,-0.11922999999999999,0.78778,            ,-0.01367033,1.03352,,
119.495,13.51196,-0.11922999999999999,0.78686,            ,-0.01154123,1.03344,,
119.595,13.51529,-0.11922999999999999,0.78565,            ,-0.009553116,1.0333700000000001,,
119.695,13.51861,-0.11922999999999999,0.7845300000000001,            ,-0.007812237,1.0333,,
119.795,13.521939999999999,-0.11922999999999999,0.7838,            ,-0.006417095,1.0332299999999999,,
119.895,13.52527,-0.11922999999999999,0.7834800000000001,            ,-0.005414869,1.03315,,
119.995,13.5286,-0.11922999999999999,0.7834300000000001,            ,-0.004831803,1.03308,,
120.095,13.531939999999999,-0.11922999999999999,0.78351,            ,-0.004691957,1.03301,,
120.195,13.53527,-0.11922999999999999,0.78358,            ,-0.005005153,1.03294,,
120.295,13.53861,-0.11922999999999999,0.78347,            ,-0.00577535,1.0328700000000002,,
120.395,13.541939999999999,-0.11922999999999999,0.7830699999999999,            ,-0.006999165999999999,1.0327899999999999,,
120.495,13.54527,-0.11922,0.78237,            ,-0.00862453,1.03272,,
120.595,13.548589999999999,-0.11922999999999999,0.78141,            ,-0.01057951,1.03265,,
120.695,13.551910000000001,-0.11924000000000001,0.78027,            ,-0.01278592,1.0325799999999998,,
120.795,13.555229999999998,-0.11925999999999999,0.7791,            ,-0.01512365,1.0325,,
120.895,13.558539999999999,-0.11924000000000001,0.77809,            ,-0.01745521,1.03243,,
120.995,13.561860000000001,-0.11918,0.77742,            ,-0.01964512,1.03236,,
121.095,13.565179999999998,-0.11913,0.7770100000000001,            ,-0.0215726,1.03229,,
121.195,13.568489999999999,-0.1192,0.7767,            ,-0.02312324,1.03221,,
121.295,13.57179,-0.11944,0.77635,            ,-0.02419042,1.03214,,
121.395,13.57509,-0.11979000000000001,0.7759,            ,-0.02472557,1.03207,,
121.495,13.57838,-0.12014000000000001,0.77532,            ,-0.02470652,1.032,,
121.595,13.581679999999999,-0.12038,0.77462,            ,-0.0241182,1.03193,,
121.695,13.584979999999998,-0.12049000000000001,0.77389,            ,-0.02300418,1.03185,,
121.795,13.588289999999999,-0.12054000000000001,0.77327,            ,-0.02143718,1.03178,,
121.895,13.59159,-0.12055,0.77289,            ,-0.019494,1.0317100000000001,,
121.995,13.59489,-0.12055,0.77271,            ,-0.01728699,1.03164,,
122.095,13.5982,-0.12054000000000001,0.77261,            ,-0.01494764,1.03157,,
122.195,13.6015,-0.12054000000000001,0.77249,            ,-0.01260579,1.03149,,
122.295,13.6048,-0.12054000000000001,0.77228,            ,-0.01037289,1.03142,,
122.395,13.608089999999999,-0.12054000000000001,0.7719600000000001,            ,-0.008349732,1.03135,,
122.495,13.61139,-0.12054000000000001,0.77152,            ,-0.0066323530000000006,1.03128,,
122.595,13.614679999999998,-0.12054000000000001,0.77095,            ,-0.005264616,1.03121,,
122.695,13.61798,-0.12054000000000001,0.7702600000000001,            ,-0.004257414,1.0311299999999999,,
122.795,13.62127,-0.12054000000000001,0.7695,            ,-0.0036202659999999996,1.03106,,
122.895,13.62457,-0.12054000000000001,0.76879,            ,-0.0033517029999999997,1.03099,,
122.995,13.62786,-0.12054000000000001,0.76837,            ,-0.003442627,1.03092,,
123.095,13.63115,-0.12054000000000001,0.76845,            ,-0.0038832309999999996,1.03085,,
123.195,13.63444,-0.12054000000000001,0.76884,            ,-0.004655599,1.03077,,
123.295,13.63773,-0.12054000000000001,0.7691,            ,-0.005735639,1.0307,,
123.395,13.641020000000001,-0.12054000000000001,0.76876,            ,-0.007097261999999999,1.03063,,
123.495,13.64432,-0.12054000000000001,0.76782,            ,-0.008682165,1.0305600000000001,,
123.595,13.647620000000002,-0.12054000000000001,0.76664,            ,-0.01040466,1.03049,,
123.695,13.650920000000001,-0.12053,0.76558,            ,-0.01217816,1.03041,,
123.795,13.65421,-0.12052,0.76484,            ,-0.01391576,1.03034,,
123.895,13.6575,-0.12053,0.76447,            ,-0.0155302,1.03027,,
123.995,13.6608,-0.12055999999999999,0.76451,            ,-0.01693512,1.0302,,
124.095,13.6641,-0.12064000000000001,0.76472,            ,-0.01806492,1.03013,,
124.195,13.66741,-0.12077,0.7646,            ,-0.01887506,1.03006,,
124.295,13.670720000000001,-0.12097000000000001,0.76368,            ,-0.01932327,1.02998,,
124.395,13.67402,-0.12122000000000001,0.76198,            ,-0.01940388,1.02991,,
124.495,13.67733,-0.12144,0.7601399999999999,            ,-0.01915089,1.0298399999999999,,
124.595,13.680620000000001,-0.12157000000000001,0.7588,            ,-0.01860082,1.02977,,
124.695,13.6839,-0.12159,0.7581600000000001,            ,-0.01780627,1.0297,,
124.795,13.68718,-0.12155,0.7579100000000001,            ,-0.01683862,1.0296299999999998,,
124.895,13.690470000000001,-0.12152,0.75773,            ,-0.01577032,1.02955,,
124.995,13.693760000000001,-0.12152,0.75741,            ,-0.01467442,1.02948,,
125.095,13.69705,-0.12153,0.75692,            ,-0.01362475,1.02941,,
125.195,13.70035,-0.12152,0.75625,            ,-0.01269487,1.02934,,
125.295,13.70364,-0.1215,0.75549,            ,-0.01194086,1.0292700000000001,,
125.395,13.706929999999998,-0.1215,0.7549399999999999,            ,-0.01139357,1.0292,,
125.495,13.710220000000001,-0.12155999999999999,0.75489,            ,-0.01108176,1.02912,,
125.595,13.7135,-0.12167,0.75536,            ,-0.01102778,1.02905,,
125.695,13.716779999999998,-0.12179000000000001,0.7559100000000001,            ,-0.01124364,1.02898,,
125.795,13.720070000000002,-0.12188,0.75608,            ,-0.01174035,1.02891,,
125.895,13.723379999999999,-0.12189000000000001,0.75565,            ,-0.01251958,1.02884,,
125.995,13.7267,-0.12187,0.75481,            ,-0.01356599,1.02877,,
126.095,13.73001,-0.12186,0.7538100000000001,            ,-0.01486228,1.0287,,
126.195,13.7333,-0.12186,0.75283,            ,-0.01636958,1.02862,,
126.295,13.73659,-0.12187,0.75193,            ,-0.01800768,1.02855,,
126.395,13.73988,-0.12185,0.75115,            ,-0.0196916,1.0284799999999998,,
126.495,13.743170000000001,-0.12182,0.75054,            ,-0.02132937,1.02841,,
126.595,13.74646,-0.12180999999999999,0.7501399999999999,            ,-0.02281407,1.02834,,
126.695,13.74975,-0.12188,0.7499899999999999,            ,-0.02403694,1.02827,,
126.795,13.753029999999999,-0.12205,0.7500600000000001,            ,-0.02490353,1.0282,,
126.895,13.7563,-0.12228,0.75012,            ,-0.02535357,1.02813,,
126.995,13.759570000000002,-0.12255,0.74993,            ,-0.02533178,1.02805,,
127.095,13.76285,-0.12282,0.74936,            ,-0.02480445,1.02798,,
127.195,13.766129999999999,-0.12304000000000001,0.7486,            ,-0.02379765,1.02791,,
127.295,13.769420000000002,-0.12319000000000001,0.74788,            ,-0.02234769,1.0278399999999999,,
127.395,13.77271,-0.12322999999999999,0.74739,            ,-0.02050798,1.02777,,
127.495,13.776010000000001,-0.12320999999999999,0.7470600000000001,            ,-0.01838653,1.0277,,
127.595,13.77931,-0.12318,0.7468,            ,-0.01610224,1.0276299999999998,,
127.695,13.782589999999999,-0.12317,0.74655,            ,-0.01377313,1.02756,,
127.795,13.785870000000001,-0.12317,0.7463,            ,-0.01151413,1.02748,,
127.895,13.78914,-0.12318,0.7460600000000001,            ,-0.009439538,1.02741,,
127.995,13.79241,-0.12318,0.74584,            ,-0.007651963,1.02734,,
128.095,13.795670000000001,-0.12318,0.7456,            ,-0.00620633,1.0272700000000001,,
128.195,13.79894,-0.12318,0.74532,            ,-0.0051453490000000005,1.0272,,
128.295,13.802220000000002,-0.12318,0.74498,            ,-0.004505473,1.0271299999999999,,
128.395,13.805489999999999,-0.12318,0.7446,            ,-0.004292349,1.02706,,
128.495,13.808760000000001,-0.12318,0.74422,            ,-0.004502161,1.02699,,
128.595,13.81202,-0.12318,0.7439,            ,-0.005130636,1.02692,,
128.695,13.815270000000002,-0.12318,0.74363,            ,-0.006170849,1.02684,,
128.795,13.818520000000001,-0.12318,0.74345,            ,-0.007614921,1.0267700000000002,,
128.895,13.821779999999999,-0.12318,0.74333,            ,-0.009447719,1.0267,,
128.995,13.82504,-0.12318,0.7432,            ,-0.0116007,1.02663,,
129.095,13.828320000000001,-0.12318,0.74295,            ,-0.01398144,1.0265600000000001,,
129.195,13.8316,-0.12318,0.74246,            ,-0.0164957,1.02649,,
129.295,13.834879999999998,-0.12317,0.74179,            ,-0.01903373,1.02642,,
129.395,13.83815,-0.12318,0.7410399999999999,            ,-0.02147762,1.02635,,
129.495,13.841420000000001,-0.1232,0.74033,            ,-0.02371295,1.0262799999999999,,
129.595,13.84469,-0.12326,0.73979,            ,-0.02566351,1.02621,,
129.695,13.84796,-0.12342,0.73951,            ,-0.02727624,1.02614,,
129.795,13.85123,-0.12370999999999999,0.73959,            ,-0.02850027,1.02606,,
129.895,13.854510000000001,-0.12407,0.73988,            ,-0.02930914,1.02599,,
129.995,13.857779999999998,-0.1244,0.74006,            ,-0.02969376,1.0259200000000002,,
130.095,13.86104,-0.12458,0.73982,            ,-0.02964694,1.02585,,
130.195,13.864289999999999,-0.12460999999999998,0.7391800000000001,            ,-0.02918696,1.02578,,
130.295,13.86754,-0.12454000000000001,0.73846,            ,-0.02835302,1.0257100000000001,,
130.395,13.8708,-0.12445999999999999,0.7379399999999999,            ,-0.02718556,1.0256399999999999,,
130.495,13.874070000000001,-0.12440999999999999,0.73773,            ,-0.02573922,1.02557,,
130.595,13.87735,-0.12444000000000001,0.7377199999999999,            ,-0.02408285,1.0255,,
130.695,13.88062,-0.12458,0.7378,            ,-0.02228547,1.0254299999999998,,
130.795,13.88389,-0.12480999999999999,0.73788,            ,-0.02040403,1.02536,,
130.895,13.88715,-0.12504,0.73793,            ,-0.01848151,1.02529,,
130.995,13.89042,-0.12519,0.7379,            ,-0.01655978,1.02522,,
131.095,13.893679999999998,-0.12522,0.7378100000000001,            ,-0.01466808,1.02515,,
131.195,13.896939999999999,-0.12517999999999999,0.73773,            ,-0.01281847,1.0250700000000001,,
131.295,13.9002,-0.12514,0.7377199999999999,            ,-0.0110219,1.025,,
131.395,13.90347,-0.12513,0.73778,            ,-0.009298,1.02493,,
131.495,13.90674,-0.12514,0.73773,            ,-0.007680425,1.02486,,
131.595,13.91,-0.12515,0.73738,            ,-0.006204026,1.0247899999999999,,
131.695,13.91327,-0.12515,0.7366699999999999,            ,-0.004895918,1.02472,,
131.795,13.916529999999998,-0.12515,0.7357899999999999,            ,-0.0037684529999999997,1.02465,,
131.895,13.91978,-0.12515,0.7349399999999999,            ,-0.002832279,1.0245799999999998,,
131.995,13.923029999999999,-0.12515,0.73429,            ,-0.0020864670000000003,1.02451,,
132.095,13.92627,-0.12515,0.7339,            ,-0.0015034410000000001,1.02444,,
132.195,13.929520000000002,-0.12515,0.73378,            ,-0.00105189,1.02437,,
132.295,13.932770000000001,-0.12515,0.73392,            ,-0.00070444,1.0243,,
132.395,13.936020000000001,-0.12515,0.73411,            ,-0.0004451436,1.02423,,
132.495,13.939279999999998,-0.12515,0.73411,            ,-0.0002601177,1.02416,,
132.595,13.94254,-0.12515,0.73377,            ,-0.000135681,1.02409,,
132.695,13.94581,-0.12515,0.73335,            ,-5.8880609999999994e-05,1.0240200000000002,,
132.795,13.94907,-0.12515,0.73317,            ,-1.692803e-05,1.02395,,
132.895,13.952329999999998,-0.12515,0.73346,            ,2.024797e-06,1.02388,,
132.995,13.955589999999999,-0.12515,0.7340399999999999,            ,5.708795e-06,1.02381,,
133.095,13.958839999999999,-0.12515,0.73457,            ,7.286136999999999e-07,1.0237399999999999,,
133.195,13.96209,-0.12515,0.7348,            ,-5.7814080000000005e-06,1.02367,,
133.295,13.965329999999998,-0.12515,0.73477,            ,-3.811797e-06,1.0236,,
133.395,13.96858,-0.12515,0.73461,            ,1.7617779999999998e-05,1.0235299999999998,,
133.495,13.971820000000001,-0.12515,0.73445,            ,7.054557e-05,1.02346,,
133.595,13.97507,-0.12515,0.73425,            ,0.00017439240000000002,1.02339,,
133.695,13.978320000000002,-0.12515,0.73393,            ,0.00035172690000000005,1.02331,,
133.795,13.98158,-0.12515,0.73342,            ,0.0006257341,1.02324,,
133.895,13.98484,-0.12515,0.73274,            ,0.0010250230000000001,1.0231700000000001,,
133.995,13.9881,-0.12515,0.732,            ,0.001581067,1.0231,,
134.095,13.99135,-0.12515,0.7313,            ,0.002325165,1.0230299999999999,,
134.195,13.9946,-0.12515,0.7307600000000001,            ,0.003286392,1.02296,,
134.295,13.99784,-0.12515,0.7305699999999999,            ,0.004492403,1.0228899999999999,,
134.395,14.00109,-0.12515,0.7308899999999999,            ,0.005968021,1.02282,,
134.495,14.00434,-0.12516,0.73154,            ,0.007694500999999999,1.02275,,
134.595,14.007579999999999,-0.12515,0.7321300000000001,            ,0.009618765,1.02268,,
134.695,14.010829999999999,-0.12514,0.73225,            ,0.0116851,1.02261,,
134.795,14.014070000000002,-0.12513,0.7318399999999999,            ,0.01380069,1.02254,,
134.895,14.01731,-0.12513,0.73116,            ,0.01583682,1.02247,,
134.995,14.020560000000001,-0.12517999999999999,0.7305,            ,0.01766339,1.0224,,
135.095,14.02382,-0.12524000000000002,0.73006,            ,0.01915426,1.02233,,
135.195,14.027070000000002,-0.12523,0.7299800000000001,            ,0.02018801,1.02226,,
135.295,14.03031,-0.12507000000000001,0.73038,            ,0.02064441,1.02219,,
135.395,14.033539999999999,-0.12475,0.7311300000000001,            ,0.02044981,1.0221200000000001,,
135.495,14.036760000000001,-0.12439000000000001,0.73175,            ,0.01959899,1.02205,,
135.595,14.03999,-0.1241,0.7317,            ,0.01809256,1.0219799999999999,,
135.695,14.043239999999999,-0.12394000000000001,0.73088,            ,0.0159693,1.02191,,
135.795,14.046489999999999,-0.12387000000000001,0.72992,            ,0.01334098,1.0218399999999999,,
135.895,14.04974,-0.12382,0.72958,            ,0.01032765,1.02177,,
135.995,14.052979999999998,-0.12377,0.73018,            ,0.007053668000000001,1.0217,,
136.095,14.05621,-0.12376,0.7310399999999999,            ,0.00365365,1.02163,,
136.195,14.05945,-0.12384,0.73137,            ,0.000263714,1.02156,,
136.295,14.06269,-0.12405,0.73069,            ,-0.00299805,1.0215,,
136.395,14.06594,-0.1243,0.7296199999999999,            ,-0.00606906,1.0214299999999998,,
136.495,14.06918,-0.12449,0.72895,            ,-0.008897387,1.02136,,
136.595,14.072420000000001,-0.12455999999999999,0.72923,            ,-0.01144775,1.02129,,
136.695,14.07565,-0.12454000000000001,0.72993,            ,-0.01375038,1.02122,,
136.795,14.07889,-0.12449,0.73023,            ,-0.01585161,1.02115,,
136.895,14.08213,-0.12448,0.72956,            ,-0.01779162,1.02108,,
136.995,14.085370000000001,-0.12449,0.72834,            ,-0.01957887,1.02101,,
137.095,14.08862,-0.12449,0.72733,            ,-0.02121155,1.02094,,
137.195,14.09185,-0.12447000000000001,0.72719,            ,-0.02268307,1.0208700000000002,,
137.295,14.095089999999999,-0.12444000000000001,0.7277899999999999,            ,-0.02395473,1.0208,,
137.395,14.098320000000001,-0.12447000000000001,0.7286600000000001,            ,-0.02497458,1.02073,,
137.495,14.101560000000001,-0.12459,0.72937,            ,-0.02569101,1.0206600000000001,,
137.595,14.10481,-0.1248,0.7297600000000001,            ,-0.02605577,1.0205899999999999,,
137.695,14.10805,-0.12506,0.72982,            ,-0.02602234,1.02052,,
137.795,14.111279999999999,-0.12533,0.72954,            ,-0.0255479,1.02045,,
137.895,14.114510000000001,-0.12557000000000001,0.72916,            ,-0.02463394,1.0203799999999998,,
137.995,14.11774,-0.12575999999999998,0.7290399999999999,            ,-0.02331151,1.02031,,
138.095,14.12098,-0.12585,0.72954,            ,-0.0216143,1.02024,,
138.195,14.124220000000001,-0.12586,0.73055,            ,-0.01961288,1.02017,,
138.295,14.127460000000001,-0.12583,0.73156,            ,-0.01740953,1.0201,,
138.395,14.13069,-0.1258,0.7320399999999999,            ,-0.0151072,1.02003,,
138.495,14.133920000000002,-0.1258,0.7319100000000001,            ,-0.01280081,1.01996,,
138.595,14.13715,-0.1258,0.73153,            ,-0.01057657,1.01989,,
138.695,14.140379999999999,-0.12580999999999998,0.73125,            ,-0.008519705,1.0198200000000002,,
138.795,14.14361,-0.12580999999999998,0.73123,            ,-0.006688512,1.01976,,
138.895,14.14684,-0.12580999999999998,0.73122,            ,-0.005103904,1.01969,,
138.995,14.150079999999999,-0.12580999999999998,0.73101,            ,-0.003783837,1.01962,,
139.095,14.153310000000001,-0.12580999999999998,0.7305699999999999,            ,-0.002728346,1.01955,,
139.195,14.15654,-0.12580999999999998,0.73025,            ,-0.001905495,1.01948,,
139.295,14.15976,-0.12580999999999998,0.73043,            ,-0.001280052,1.01941,,
139.395,14.162970000000001,-0.12580999999999998,0.73124,            ,-0.0008186872,1.01934,,
139.495,14.166179999999999,-0.12580999999999998,0.7322,            ,-0.0004925341,1.0192700000000001,,
139.595,14.16939,-0.12580999999999998,0.7327100000000001,            ,-0.0002733624,1.0192,,
139.695,14.1726,-0.12580999999999998,0.73245,            ,-0.0001347149,1.0191299999999999,,
139.795,14.175820000000002,-0.12580999999999998,0.73177,            ,-5.5890559999999994e-05,1.01906,,
139.895,14.17903,-0.12580999999999998,0.73121,            ,-1.735414e-05,1.01899,,
139.995,14.18224,-0.12580999999999998,0.73118,            ,-1.3233160000000001e-06,1.01892,,
140.095,14.18545,-0.12580999999999998,0.73143,            ,2.0240799999999997e-06,1.01885,,
140.195,14.18866,-0.12580999999999998,0.73156,            ,2.518517e-07,1.0187899999999999,,
140.295,14.191870000000002,-0.12580999999999998,0.73125,            ,-4.1472459999999995e-07,1.01872,,
140.395,14.195079999999999,-0.12580999999999998,0.73065,            ,-2.434163e-06,1.01865,,
140.495,14.19829,-0.12580999999999998,0.73012,            ,-1.173012e-05,1.0185799999999998,,
140.595,14.2015,-0.12580999999999998,0.7299800000000001,            ,-3.591875e-05,1.01851,,
140.695,14.2047,-0.12580999999999998,0.73023,            ,-9.846976000000001e-05,1.01844,,
140.795,14.20791,-0.12580999999999998,0.7307100000000001,            ,-0.0002315545,1.01837,,
140.895,14.211120000000001,-0.12580999999999998,0.73127,            ,-0.0004678399,1.0183,,
140.995,14.21432,-0.12580999999999998,0.73178,            ,-0.0008458853,1.01823,,
141.095,14.217529999999998,-0.12580999999999998,0.73221,            ,-0.001408694,1.01816,,
141.195,14.22073,-0.12580999999999998,0.73249,            ,-0.002199743,1.01809,,
141.295,14.223939999999999,-0.12580999999999998,0.73261,            ,-0.003271295,1.01803,,
141.395,14.227139999999999,-0.12580999999999998,0.73259,            ,-0.004684667,1.01796,,
141.495,14.230360000000001,-0.12580999999999998,0.73248,            ,-0.006501105,1.01789,,
141.595,14.233579999999998,-0.12580999999999998,0.73233,            ,-0.008759252,1.0178200000000002,,
