Sample ID:	C:\MCC\MCC Cal\Test\Rayon_Bamboo_Pillowcase_MCC_30K_min_220112_R3.txt
Sample Weight (mg):	4.59
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	110.967	80.011	19.995	104.094	19.961	0.403	0.006
0.500	110.937	80.011	19.995	104.066	19.961	0.428	-0.000
1.000	110.954	80.011	19.995	104.061	19.960	0.502	-0.010
1.500	110.974	80.011	19.996	104.057	19.961	0.440	0.012
2.000	110.958	80.010	19.996	104.053	19.960	0.449	0.021
2.500	110.956	80.011	19.995	104.053	19.962	0.354	-0.007
2.999	110.973	80.011	19.995	104.058	19.962	0.372	-0.002
3.500	110.990	80.010	19.995	104.063	19.962	0.356	0.025
4.000	110.963	80.012	19.994	104.064	19.960	0.451	0.012
4.500	110.988	80.010	19.995	104.064	19.960	0.467	-0.006
5.000	110.956	80.012	19.995	104.065	19.961	0.428	-0.005
5.500	110.934	80.011	19.995	104.062	19.960	0.467	-0.031
6.000	110.934	80.011	19.995	104.064	19.955	0.804	-0.038
6.500	110.917	80.011	19.995	104.065	19.955	0.807	-0.019
7.000	110.958	80.011	19.995	104.071	19.959	0.545	0.004
7.499	110.934	80.010	19.994	104.078	19.961	0.391	0.021
8.000	110.927	80.011	19.994	104.085	19.960	0.496	-0.007
8.500	110.936	80.010	19.995	104.086	19.959	0.568	-0.015
9.000	110.942	80.010	19.995	104.092	19.958	0.605	0.008
9.500	110.969	80.012	19.994	104.094	19.960	0.481	0.024
10.000	110.922	80.011	19.994	104.094	19.957	0.728	0.006
10.500	110.957	80.012	19.994	104.094	19.956	0.775	-0.016
11.000	110.942	80.011	19.993	104.094	19.957	0.670	0.004
11.500	110.958	80.011	19.993	104.090	19.955	0.825	0.011
12.000	110.971	80.012	19.993	104.088	19.960	0.469	0.015
12.500	110.969	80.011	19.994	104.087	19.957	0.728	0.020
13.000	110.957	80.012	19.994	104.085	19.961	0.421	-0.001
13.500	110.930	80.012	19.993	104.085	19.956	0.732	-0.027
14.000	110.952	80.012	19.994	104.090	19.957	0.670	-0.022
14.500	110.944	80.011	19.993	104.091	19.958	0.631	0.005
15.000	110.968	80.012	19.993	104.092	19.959	0.559	0.015
15.500	110.980	80.012	19.993	104.097	19.958	0.658	0.026
16.000	110.945	80.012	19.994	104.097	19.957	0.689	0.007
16.500	110.944	80.013	19.993	104.098	19.959	0.574	-0.029
17.000	110.981	80.012	19.994	104.099	19.958	0.647	-0.000
17.500	110.999	80.011	19.995	104.099	19.958	0.654	0.045
18.000	111.021	80.013	19.993	104.101	19.958	0.629	0.047
18.500	111.048	80.012	19.993	104.109	19.955	0.834	0.045
19.000	111.031	80.011	19.994	104.112	19.955	0.836	0.030
19.500	111.039	80.012	19.994	104.112	19.955	0.816	0.001
20.000	111.023	80.012	19.993	104.111	19.954	0.933	-0.009
20.500	110.997	80.013	19.993	104.111	19.956	0.779	-0.025
21.000	111.066	80.011	19.993	104.111	19.954	0.927	0.000
21.500	111.080	80.012	19.994	104.117	19.951	1.128	0.063
22.000	111.074	80.012	19.993	104.134	19.951	1.099	0.046
22.500	111.077	80.013	19.994	104.155	19.950	1.198	0.003
23.001	111.103	80.011	19.994	104.170	19.948	1.352	0.013
23.501	111.115	80.010	19.993	104.179	19.951	1.120	0.034
24.000	111.163	80.012	19.993	104.187	19.949	1.256	0.049
24.501	111.155	80.010	19.994	104.191	19.945	1.529	0.050
25.001	111.178	80.011	19.994	104.192	19.944	1.644	0.028
25.501	111.192	80.011	19.993	104.190	19.943	1.706	0.026
26.001	111.250	80.013	19.994	104.190	19.946	1.451	0.054
26.501	111.269	80.012	19.993	104.191	19.943	1.712	0.074
27.000	111.273	80.012	19.994	104.191	19.942	1.734	0.050
27.500	111.322	80.011	19.994	104.193	19.944	1.601	0.038
28.000	111.326	80.012	19.993	104.198	19.942	1.724	0.053
28.500	111.374	80.011	19.993	104.205	19.942	1.779	0.052
29.000	111.440	80.012	19.993	104.211	19.941	1.796	0.083
29.500	111.480	80.011	19.993	104.211	19.940	1.908	0.111
30.000	111.506	80.011	19.994	104.210	19.942	1.756	0.086
30.500	111.539	80.011	19.993	104.209	19.940	1.871	0.062
31.000	111.596	80.010	19.993	104.207	19.941	1.828	0.075
31.500	111.609	80.011	19.993	104.206	19.943	1.721	0.080
32.001	111.639	80.011	19.994	104.208	19.943	1.656	0.056
32.501	111.703	80.012	19.994	104.209	19.942	1.781	0.068
33.000	111.731	80.011	19.993	104.211	19.942	1.793	0.093
33.499	111.777	80.012	19.993	104.214	19.936	2.179	0.083
33.999	111.841	80.011	19.993	104.215	19.942	1.793	0.092
34.500	111.891	80.011	19.994	104.214	19.935	2.278	0.112
35.001	111.923	80.011	19.993	104.213	19.939	1.962	0.098
35.500	111.985	80.010	19.993	104.213	19.937	2.079	0.088
35.999	112.028	80.010	19.995	104.213	19.938	2.042	0.099
36.500	112.085	80.009	19.994	104.214	19.939	1.974	0.102
37.001	112.116	80.011	19.994	104.220	19.937	2.116	0.094
37.500	112.185	80.010	19.995	104.224	19.936	2.200	0.095
38.000	112.228	80.011	19.994	104.229	19.935	2.253	0.106
38.501	112.293	80.010	19.994	104.232	19.935	2.226	0.110
39.001	112.360	80.011	19.995	104.239	19.933	2.388	0.120
39.501	112.410	80.011	19.995	104.241	19.934	2.318	0.125
40.001	112.508	80.011	19.994	104.244	19.931	2.528	0.133
40.501	112.535	80.011	19.995	104.247	19.934	2.361	0.137
41.000	112.591	80.012	19.994	104.251	19.934	2.304	0.104
41.500	112.673	80.011	19.993	104.251	19.931	2.567	0.110
42.001	112.744	80.011	19.994	104.252	19.932	2.503	0.145
42.501	112.820	80.013	19.993	104.251	19.933	2.409	0.150
43.001	112.888	80.012	19.993	104.251	19.932	2.491	0.146
43.500	112.978	80.012	19.992	104.251	19.929	2.684	0.151
43.999	113.067	80.014	19.993	104.253	19.926	2.873	0.168
44.499	113.117	80.013	19.993	104.254	19.926	2.889	0.159
44.999	113.204	80.012	19.994	104.253	19.928	2.762	0.138
45.499	113.249	80.012	19.993	104.255	19.930	2.626	0.135
45.999	113.330	80.013	19.994	104.255	19.926	2.893	0.129
46.499	113.471	80.013	19.993	104.255	19.924	3.014	0.174
47.000	113.535	80.013	19.993	104.254	19.924	3.037	0.214
47.500	113.577	80.013	19.993	104.258	19.926	2.920	0.155
47.999	113.676	80.014	19.993	104.264	19.924	3.041	0.123
48.499	113.801	80.014	19.994	104.273	19.923	3.131	0.183
48.999	113.889	80.014	19.992	104.278	19.923	3.123	0.219
49.499	113.974	80.013	19.992	104.285	19.922	3.199	0.192
50.000	114.068	80.014	19.994	104.289	19.924	3.021	0.176
50.501	114.141	80.016	19.995	104.291	19.925	2.973	0.174
51.001	114.233	80.013	19.993	104.292	19.923	3.137	0.166
51.501	114.345	80.014	19.996	104.295	19.921	3.271	0.184
52.001	114.444	80.014	19.994	104.297	19.920	3.347	0.207
52.500	114.530	80.015	19.994	104.297	19.921	3.248	0.198
52.999	114.655	80.014	19.995	104.297	19.922	3.153	0.198
53.500	114.734	80.014	19.993	104.299	19.920	3.344	0.208
54.000	114.882	80.014	19.993	104.298	19.922	3.174	0.216
54.499	114.970	80.013	19.993	104.297	19.922	3.176	0.232
54.999	115.088	80.014	19.994	104.300	19.922	3.143	0.221
55.499	115.198	80.014	19.993	104.301	19.920	3.316	0.217
55.999	115.300	80.013	19.993	104.296	19.922	3.201	0.220
56.500	115.399	80.014	19.993	104.294	19.917	3.554	0.207
57.000	115.537	80.014	19.993	104.294	19.921	3.213	0.219
57.499	115.616	80.013	19.994	104.290	19.922	3.211	0.227
58.000	115.773	80.014	19.992	104.291	19.921	3.219	0.226
58.500	115.865	80.013	19.993	104.293	19.920	3.295	0.243
58.999	116.026	80.014	19.994	104.299	19.919	3.357	0.251
59.499	116.136	80.014	19.994	104.298	19.920	3.296	0.262
59.999	116.265	80.012	19.993	104.298	19.918	3.425	0.255
