##Temp./°C,Time/min,Mass loss(subtr.2)/mg,DSC(subtr.2)/mW,Sensit./(uV/mW)
49.307,10.01,0.01952,-0.0037017309999999998,0.61831
49.407,10.81197,0.01981847,0.01520883,0.61836
49.507,11.01314,0.01963147,0.02548372,0.61841
49.607,11.14451,0.02075805,0.05449917,0.61847
49.707,11.24616,0.02084057,0.06462819,0.61852
49.807,11.33175,0.02030086,0.08901021,0.61857
49.907,11.407580000000001,0.0202695,0.10079,0.61863
50.007,11.475760000000001,0.02068754,0.10953,0.61868
50.107,11.53732,0.021386,0.10609,0.61873
50.207,11.59452,0.02191441,0.12632000000000002,0.61879
50.307,11.6471,0.02202109,0.13877,0.61884
50.407,11.69667,0.02245979,0.14581,0.6188899999999999
50.507,11.7442,0.02214108,0.16213,0.6189399999999999
50.607,11.78899,0.02204213,0.17327,0.619
50.707,11.83205,0.02208707,0.17565,0.61905
50.807,11.87208,0.02197773,0.19047,0.6191
50.907,11.91114,0.02205287,0.19905,0.61916
51.007,11.94873,0.02355248,0.19478,0.61921
51.107,11.98541,0.02326971,0.20092000000000002,0.61926
51.207,12.02064,0.02215367,0.21088,0.61931
51.307,12.05476,0.02204977,0.22084,0.61937
51.407,12.08853,0.02250769,0.2239,0.61942
51.507,12.12118,0.02331372,0.22818000000000002,0.61947
51.607,12.15318,0.02266596,0.24500999999999998,0.61952
51.707,12.18393,0.02180708,0.2505,0.61958
51.807,12.21384,0.02183117,0.25777,0.61963
51.907,12.24324,0.02249,0.27676999999999996,0.61968
52.007,12.27285,0.02313336,0.27481,0.61973
52.107,12.30145,0.02203176,0.27716999999999997,0.61979
52.207,12.32907,0.021952,0.27910999999999997,0.61984
52.307,12.356060000000001,0.02184267,0.28762,0.6198899999999999
52.407,12.3816,0.02230982,0.28615999999999997,0.6199399999999999
52.507,12.4073,0.02314266,0.29748,0.62
52.607,12.43351,0.02174472,0.29869,0.62005
52.707,12.45941,0.02337208,0.31540999999999997,0.6201
52.807,12.4846,0.02501046,0.31164000000000003,0.62015
52.907,12.50962,0.02457189,0.31626,0.6202
53.007,12.53468,0.02490518,0.32405,0.62026
53.107,12.55938,0.02454921,0.3345,0.62031
53.207,12.58462,0.02517197,0.33629000000000003,0.62036
53.307,12.60983,0.02511875,0.34048,0.62041
53.407,12.63354,0.02443558,0.34758,0.62046
53.507,12.656789999999999,0.02382693,0.35807,0.62052
53.607,12.679780000000001,0.02380928,0.34923000000000004,0.62057
53.707,12.70273,0.02401185,0.3605,0.62062
53.807,12.72535,0.02465037,0.35883000000000004,0.6206699999999999
53.907,12.7474,0.02451655,0.37021,0.6207199999999999
54.007,12.769169999999999,0.02521924,0.37399,0.6207699999999999
54.107,12.79054,0.02553375,0.37882,0.62083
54.207,12.81198,0.02515616,0.37418,0.62088
54.307,12.83345,0.02361583,0.37601,0.62093
54.407,12.85463,0.02365424,0.39273,0.62098
54.507,12.8757,0.02282385,0.39555999999999997,0.62103
54.607,12.896419999999999,0.02369477,0.39674,0.62108
54.707,12.91722,0.02504023,0.40262,0.6211399999999999
54.807,12.93792,0.02387676,0.40126,0.6211899999999999
54.907,12.95867,0.02516362,0.40729,0.62124
55.007,12.979230000000001,0.02430998,0.41641000000000006,0.62129
55.107,12.99992,0.0237996,0.41744,0.62134
55.207,13.02004,0.02380102,0.41622,0.62139
55.307,13.04002,0.0237995,0.41003999999999996,0.62144
55.407,13.059619999999999,0.02379806,0.41597,0.62149
55.507,13.07902,0.02323084,0.41131999999999996,0.62155
55.607,13.098469999999999,0.02246952,0.42033000000000004,0.6216
55.707,13.11762,0.02361566,0.42983999999999994,0.62165
55.807,13.13693,0.02375908,0.43583,0.6217
55.907,13.1559,0.02322661,0.43848000000000004,0.62175
56.007,13.17482,0.02236274,0.44403000000000004,0.6218
56.107,13.193829999999998,0.02336668,0.4486,0.62185
56.207,13.212810000000001,0.02248585,0.4514,0.6219
56.307,13.231589999999999,0.02259321,0.44615,0.62195
56.407,13.250179999999999,0.02380012,0.4464,0.622
56.507,13.26879,0.02383096,0.43963,0.6220600000000001
56.607,13.287720000000002,0.02276312,0.45253000000000004,0.62211
56.707,13.306289999999999,0.0238823,0.45758999999999994,0.62216
56.807,13.32487,0.02285559,0.46282,0.62221
56.907,13.343020000000001,0.02293276,0.46858999999999995,0.62226
57.007,13.361329999999999,0.02311566,0.473,0.62231
57.107,13.3795,0.02226204,0.47668,0.62236
57.207,13.39736,0.02239982,0.47857,0.62241
57.307,13.415170000000002,0.02319557,0.48478999999999994,0.62246
57.407,13.43312,0.02226636,0.48468999999999995,0.62251
57.507,13.450579999999999,0.02264134,0.49637,0.62256
57.607,13.4685,0.02360831,0.49376000000000003,0.62261
57.707,13.48595,0.02358688,0.48772,0.62266
57.807,13.50327,0.02358955,0.49099,0.62271
57.907,13.520589999999999,0.02359968,0.49612,0.6227600000000001
58.007,13.537889999999999,0.02481284,0.4986,0.6228100000000001
58.107,13.5552,0.02488663,0.5088199999999999,0.6228600000000001
58.207,13.572189999999999,0.02489743,0.51174,0.6229100000000001
58.307,13.589210000000001,0.02490597,0.5042800000000001,0.6229600000000001
58.407,13.606320000000002,0.02526756,0.51737,0.6230100000000001
58.507,13.623479999999999,0.02631518,0.51379,0.6230600000000001
58.607,13.640270000000001,0.0255446,0.5142,0.62312
58.707,13.65744,0.02615306,0.51684,0.62317
58.807,13.67428,0.02601535,0.5204,0.62322
58.907,13.69095,0.02464386,0.5201,0.62327
59.007,13.707170000000001,0.02454793,0.5171399999999999,0.62332
59.107,13.723820000000002,0.02325896,0.52383,0.62337
59.207,13.74045,0.02372757,0.53374,0.62341
59.307,13.756839999999999,0.02474179,0.53635,0.62346
59.407,13.77336,0.02468117,0.54304,0.62351
59.507,13.78979,0.02468381,0.53232,0.62356
59.607,13.806220000000001,0.02536293,0.5332399999999999,0.62361
59.707,13.82244,0.02482956,0.52988,0.62366
59.807,13.83869,0.02456708,0.5280199999999999,0.62371
59.907,13.85485,0.02461772,0.53695,0.62376
60.007,13.87088,0.0238409,0.54445,0.6238100000000001
