##Temp./°C,Time/min,DSC(subtr.2)/(mW/mg),Mass loss(subtr.2)/mg,Sensit./(uV/mW)
48.586,10.01,0.008697291,0.00187,1.07502
48.686,10.3345,0.01636521,0.0015979229999999998,1.07497
48.786,10.39954,0.02366564,0.001672684,1.07493
48.886,10.4444,0.02786723,0.001118801,1.07489
48.986,10.47955,0.03484439,0.003546137,1.07484
49.086,10.50994,0.04105543,0.0063703480000000005,1.0748
49.186,10.53633,0.04629588,0.006834518,1.07475
49.286,10.56033,0.05453191,0.006447349000000001,1.07471
49.386,10.58226,0.05813434,0.0062937719999999996,1.07467
49.486,10.60262,0.06375897,0.005662314,1.0746200000000001
49.586,10.62149,0.06789463,0.004192048,1.0745799999999999
49.686,10.63875,0.07641288,0.00276406,1.07453
49.786,10.6553,0.08053351,0.002184632,1.07449
49.886,10.67073,0.08693126,0.001705165,1.07445
49.986,10.685139999999999,0.08984176,0.001285589,1.0744
50.086,10.69943,0.09561891,0.001879598,1.07436
50.186,10.713189999999999,0.1029,0.000358551,1.07431
50.286,10.72649,0.10608,0.0006560648,1.07427
50.386,10.73927,0.11091,-0.0005417919999999999,1.07423
50.486,10.75164,0.11458,2.2478510000000002e-05,1.07418
50.586,10.76321,0.11943,-0.0009181379,1.0741399999999999
50.686,10.77497,0.12511,4.339827999999999e-05,1.07409
50.786,10.78622,0.1301,-0.0006789905,1.07405
50.886,10.79702,0.13372,-3.0049790000000004e-05,1.074
50.986,10.80792,0.13906,-0.0016017339999999998,1.07396
51.086,10.81826,0.14289000000000002,-0.00177472,1.07392
51.186,10.82843,0.14712999999999998,-0.001739796,1.07387
51.286,10.838389999999999,0.15325999999999998,-0.0023657770000000003,1.0738299999999998
51.386,10.84835,0.1569,-0.001106892,1.07378
51.486,10.85786,0.15927,-0.001416028,1.07374
51.586,10.867239999999999,0.16477999999999998,-0.0003219033,1.07369
51.686,10.876389999999999,0.1683,0.0003024698,1.07365
51.786,10.885480000000001,0.17179,0.0008206200999999999,1.07361
51.886,10.89434,0.17618,0.001572134,1.07356
51.986,10.90292,0.18019000000000002,0.0019220370000000001,1.07352
52.086,10.911539999999999,0.18415,0.002166114,1.0734700000000001
52.186,10.91995,0.1869,0.001868909,1.0734299999999999
