Temp/C,Time/min,DSC/mW,Mass loss/mg,Sensit./(uV/mW)
57.6,16.58160602,0.167315565,-0.015614988,1.0032807
57.7,16.62813377,0.166137639,-0.016540997,1.0033507
57.8,16.67429979,0.176824219,-0.01687085,1.0034207
57.9,16.72017849,0.172470773,-0.015608955,1.003490701
58,16.76598693,0.172091917,-0.016588998,1.003560695
58.1,16.81158602,0.17205254,-0.017230468,1.003630717
58.2,16.8572056,0.174610125,-0.015444439,1.003700635
58.3,16.90256089,0.169769571,-0.016557552,1.003760638
58.4,16.94755124,0.177446853,-0.017260666,1.003830716
58.5,16.99269839,0.175817125,-0.015786094,1.003900697
58.6,17.03718422,0.179215712,-0.016531768,1.003970697
58.7,17.08170505,0.185375322,-0.017215451,1.004040717
58.8,17.12618555,0.182192282,-0.017098706,1.004110636
58.9,17.17074396,0.185283176,-0.016428155,1.004170637
59,17.21488978,0.188823162,-0.016522452,1.004240718
59.1,17.25885016,0.178614941,-0.018571378,1.004310691
59.2,17.30283808,0.191133165,-0.017096299,1.004380719
59.3,17.34649693,0.183336691,-0.017864546,1.004450635
59.4,17.39023621,0.193029788,-0.018519389,1.004510639
59.5,17.43364262,0.19115442,-0.017760804,1.004580712
59.6,17.47681064,0.185770858,-0.016994252,1.004650712
59.7,17.51983048,0.194014159,-0.017756107,1.004720638
59.8,17.56286925,0.182559532,-0.017242371,1.004780633
59.9,17.60561612,0.17607669,-0.016945046,1.004850734
60,17.64805186,0.183918588,-0.017813994,1.004920632
60.1,17.69016284,0.181226124,-0.018185485,1.004980634
60.2,17.73269609,0.178879651,-0.016938875,1.005050733
60.3,17.77517308,0.181183975,-0.01791595,1.005120632
60.4,17.81733069,0.184654912,-0.018419611,1.005180634
60.5,17.85937013,0.179618618,-0.018996775,1.005250735
60.6,17.90138029,0.172897279,-0.019737929,1.005320627
60.7,17.94344083,0.182472503,-0.019403816,1.005380656
60.8,17.98548971,0.189770969,-0.018423025,1.005450653
60.9,18.02729608,0.183376816,-0.018421469,1.005510628
61,18.06878488,0.182737708,-0.01842085,1.005580736
61.1,18.11034593,0.181606331,-0.018373552,1.005650626
61.2,18.15192562,0.178919289,-0.017031812,1.005710658
61.3,18.19336217,0.181564479,-0.017124991,1.005780647
61.4,18.23446181,0.187503719,-0.017031475,1.005840652
61.5,18.27569051,0.183154217,-0.017578064,1.005910648
61.6,18.31668266,0.179596655,-0.018273956,1.005970652
61.7,18.35808067,0.179990962,-0.017858313,1.006040649
61.8,18.39869504,0.1867116,-0.018290551,1.006100651
61.9,18.43929578,0.18310724,-0.01826683,1.006170649
62,18.47977423,0.183780442,-0.019224241,1.006230651
62.1,18.52019431,0.180184753,-0.019842997,1.006300649
62.2,18.56063436,0.181712039,-0.019028927,1.006360651
62.3,18.60102315,0.19486981,-0.018403942,1.00643065
62.4,18.6412516,0.197303786,-0.019211627,1.006490645
62.5,18.68132972,0.191849421,-0.019891618,1.006560672
62.6,18.72119797,0.188038272,-0.019636851,1.006620564
62.7,18.76100877,0.183331222,-0.018477668,1.006680674
62.8,18.80088766,0.190377908,-0.018815149,1.006750644
62.9,18.84054671,0.193720495,-0.019074665,1.006810647
63,18.8802978,0.191459224,-0.018611076,1.006880671
63.1,18.92003676,0.189468627,-0.019058918,1.006940565
63.2,18.9596147,0.186592852,-0.020010193,1.007000668
63.3,18.9990653,0.189470315,-0.020628627,1.007070666
63.4,19.03862443,0.197290268,-0.019256677,1.007130566
63.5,19.07792271,0.196926864,-0.01896987,1.007190669
63.6,19.11737728,0.199847748,-0.017752122,1.00726066
63.7,19.15711397,0.201787753,-0.017814171,1.007320588
63.8,19.19616033,0.198488084,-0.017621888,1.007380587
63.9,19.23532104,0.189702238,-0.018594384,1.007440664
64,19.27419664,0.194121845,-0.01929367,1.007510661
64.1,19.31284823,0.199248856,-0.019977154,1.007570588
64.2,19.35175733,0.204265525,-0.020485902,1.007630587
64.3,19.39029584,0.204123093,-0.020412837,1.007690663
64.4,19.42900685,0.210067253,-0.020260082,1.007760663
64.5,19.46763693,0.209041627,-0.021181058,1.007820582
64.6,19.50636624,0.208720771,-0.020880386,1.007880609
64.7,19.54487524,0.204905253,-0.020377373,1.007940582
64.8,19.58344523,0.201643269,-0.020403895,1.008000665
64.9,19.62190472,0.208237062,-0.020413534,1.008070662
65,19.66036347,0.210640047,-0.020198199,1.008130583
65.1,19.69859201,0.21177016,-0.019771819,1.008190605
65.2,19.73689441,0.213457188,-0.01969207,1.008250598
65.3,19.77536349,0.217730164,-0.01986751,1.008310605
65.4,19.81352043,0.213287058,-0.019163977,1.008370583
65.5,19.85155046,0.209843355,-0.020432592,1.008430665
65.6,19.88958982,0.213596175,-0.020375677,1.008500662
65.7,19.92751931,0.211965686,-0.019513848,1.008560583
65.8,19.96551054,0.213663929,-0.019221214,1.008620604
65.9,20.00357005,0.207384592,-0.019659198,1.008680599
66,20.04155044,0.219858168,-0.019905288,1.0087406
66.1,20.07964033,0.213948028,-0.020622538,1.0088006
66.2,20.11755848,0.220370539,-0.019606974,1.0088606
66.3,20.15534699,0.215549019,-0.018944624,1.0089206
66.4,20.1930173,0.219997403,-0.019746698,1.0089806
66.5,20.23080763,0.219276865,-0.021242708,1.0090406
66.6,20.26850686,0.221016796,-0.021808218,1.0091006
66.7,20.30621722,0.226613287,-0.021119083,1.0091606
66.8,20.34390625,0.214051255,-0.020391711,1.0092206
66.9,20.38149616,0.22413444,-0.020388988,1.0092806
67,20.41912571,0.228747554,-0.020437293,1.009340601
67.1,20.45661455,0.227138448,-0.020264368,1.009400595
67.2,20.49410549,0.220126885,-0.021216666,1.009460617
67.3,20.53167531,0.218523422,-0.021911273,1.009520536
67.4,20.56913415,0.226176068,-0.021383379,1.009570538
67.5,20.60655448,0.215873679,-0.021197276,1.009630617
67.6,20.6439319,0.223937477,-0.021806146,1.009690596
67.7,20.68099102,0.22713086,-0.021754042,1.009750601
67.8,20.71815064,0.225459356,-0.02137286,1.009810601
67.9,20.75514089,0.231532953,-0.020818381,1.009870595
68,20.79230037,0.233828091,-0.020444887,1.009930617
68.1,20.82917873,0.227272161,-0.021158902,1.009990536
68.2,20.86612961,0.223117926,-0.021035447,1.010040537
68.3,20.90305922,0.230777816,-0.020994099,1.010100618
68.4,20.93991718,0.226724556,-0.021437289,1.010160591
68.5,20.97653638,0.232948879,-0.022327262,1.010220619
68.6,21.01322661,0.23634967,-0.021291639,1.010280535
68.7,21.04987735,0.23970303,-0.021177493,1.010330539
68.8,21.08662601,0.232358113,-0.021106504,1.010390612
68.9,21.12307453,0.237649154,-0.02145896,1.010450612
69,21.15960528,0.235606343,-0.022255181,1.010510538
69.1,21.19603312,0.231696761,-0.022439795,1.010560533
69.2,21.2322826,0.237724285,-0.023457897,1.010620634
69.3,21.26861389,0.242404178,-0.023507446,1.010680532
69.4,21.30502405,0.236270948,-0.023304774,1.010730534
69.5,21.341383,0.240581388,-0.023188224,1.010790633
69.6,21.37765283,0.239537837,-0.023471948,1.010850532
69.7,21.41399399,0.239053491,-0.022103619,1.010900534
69.8,21.45032129,0.233724544,-0.022063316,1.010960633
69.9,21.48644427,0.241177682,-0.022701073,1.011020532
70,21.52303306,0.241056763,-0.023206575,1.011070534
70.1,21.5590207,0.236032032,-0.023119918,1.011130635
70.2,21.59531263,0.239171429,-0.022082174,1.011190526
70.3,21.63149286,0.238525463,-0.021798894,1.011240557
70.4,21.66786248,0.239046251,-0.022041828,1.011300547
70.5,21.70389943,0.240832425,-0.02218846,1.01135055
70.6,21.73984947,0.24587663,-0.022185082,1.011410555
70.7,21.7757894,0.246297594,-0.022060288,1.011460528
70.8,21.81176026,0.246704237,-0.023419609,1.011520637
70.9,21.84779988,0.251471204,-0.024234634,1.011580526
71,21.88374987,0.251612535,-0.024070408,1.011630558
71.1,21.91983156,0.256355792,-0.02274485,1.011690547
71.2,21.95596021,0.245420432,-0.022649996,1.011740551
71.3,21.99185843,0.236976361,-0.02426281,1.01180055
71.4,22.02778069,0.247003844,-0.025206802,1.011850545
71.5,22.06386917,0.243074344,-0.025082097,1.011910572
71.6,22.0995765,0.242206244,-0.025103948,1.011960463
71.7,22.13526681,0.245195919,-0.024396197,1.012010574
71.8,22.17086492,0.245959022,-0.023722274,1.012070543
71.9,22.2064489,0.255685423,-0.023210353,1.012120553
72,22.24251912,0.246291472,-0.023890727,1.01218055
72.1,22.27810429,0.247874979,-0.023760654,1.012230545
72.2,22.31352398,0.255495022,-0.023799283,1.012290572
72.3,22.3489759,0.249618884,-0.023781753,1.012340465
72.4,22.38468729,0.256914647,-0.023814187,1.012390568
72.5,22.42035633,0.261751254,-0.023762651,1.012450566
72.6,22.45596576,0.248885305,-0.023368465,1.012500467
72.7,22.49151542,0.246159614,-0.024169467,1.012550568
72.8,22.52705525,0.251762261,-0.024404095,1.012610566
72.9,22.56259598,0.249092092,-0.024464379,1.012660466
73,22.59822596,0.256629366,-0.0244852,1.012710569
73.1,22.63375497,0.257955315,-0.024341242,1.01277056
73.2,22.66932719,0.252506054,-0.024810294,1.012820488
73.3,22.70505532,0.245391621,-0.024956279,1.012870487
73.4,22.74040382,0.247408285,-0.023756029,1.012920564
73.5,22.77596677,0.256567455,-0.023853171,1.012980561
73.6,22.81168755,0.2566059,-0.023608999,1.013030488
73.7,22.84748867,0.252473701,-0.024544462,1.013080487
73.8,22.88330639,0.255425775,-0.025233776,1.013130563
73.9,22.91873315,0.252069459,-0.025075611,1.013190563
74,22.95410498,0.260062903,-0.025015328,1.013240482
74.1,22.98963399,0.259696583,-0.023687498,1.013290509
74.2,23.02493389,0.259388348,-0.022881763,1.013340482
74.3,23.06046542,0.248537494,-0.017592148,1.013390565
74.4,23.09590352,0.254259796,-0.024633663,1.013450562
74.5,23.13122328,0.267024721,-0.029659698,1.013500483
74.6,23.16657347,0.26829821,-0.02566309,1.013550505
74.7,23.20194443,0.261651688,-0.024229928,1.013600498
74.8,23.23744495,0.259551266,-0.024957325,1.013650505
74.9,23.27276032,0.263126315,-0.025419042,1.013700483
75,23.30764995,0.263449923,-0.025328228,1.013750565
75.1,23.34278057,0.26220219,-0.025307342,1.013810562
75.2,23.37773012,0.261916347,-0.025550656,1.013860483
75.3,23.412882,0.260500461,-0.025701794,1.013910504
75.4,23.44801029,0.260129792,-0.025689312,1.013960499
75.5,23.48297981,0.256318397,-0.025564015,1.0140105
75.6,23.51791778,0.258921014,-0.026274278,1.0140605
75.7,23.55255638,0.263187853,-0.025630922,1.0141105
75.8,23.58730845,0.266833048,-0.025659723,1.0141605
75.9,23.62220937,0.267605951,-0.02568893,1.0142105
76,23.65720079,0.272431667,-0.025923334,1.0142605
76.1,23.69235172,0.268714566,-0.026103449,1.0143105
76.2,23.7274086,0.272784196,-0.025939262,1.0143605
76.3,23.76218899,0.277516952,-0.026141285,1.0144105
76.4,23.79726101,0.271867043,-0.024948974,1.0144605
76.5,23.83231056,0.267065946,-0.024118532,1.014510501
76.6,23.86733916,0.278431611,-0.025170826,1.014560495
76.7,23.90209643,0.277578513,-0.025798804,1.014610517
76.8,23.93677828,0.273090068,-0.025439103,1.014660436
76.9,23.97179123,0.280056849,-0.024618687,1.014700438
77,24.0068077,0.277579563,-0.025419261,1.014750517
77.1,24.04156099,0.282714632,-0.025710037,1.014800495
77.2,24.07690122,0.285400359,-0.025646573,1.014850502
77.3,24.11161576,0.276035974,-0.025663621,1.014900495
77.4,24.14635955,0.279656848,-0.025658829,1.014950517
77.5,24.18144076,0.279558796,-0.025660021,1.015000436
77.6,24.21640889,0.284783155,-0.025654729,1.015040437
77.7,24.25128917,0.283365548,-0.024952208,1.015090518
77.8,24.28622906,0.286134436,-0.024700626,1.015140491
77.9,24.32104737,0.284910822,-0.024570649,1.015190518
78,24.35575732,0.282322906,-0.025364076,1.015240435
78.1,24.39044536,0.284277621,-0.026029685,1.015280437
78.2,24.42492629,0.285332681,-0.025976591,1.015330518
78.3,24.45974857,0.291286886,-0.025992787,1.015380491
78.4,24.4944553,0.293337797,-0.025991351,1.015430518
78.5,24.52889465,0.28425322,-0.025969512,1.015480436
78.6,24.56349735,0.288286681,-0.025750588,1.015520433
78.7,24.5982362,0.281292565,-0.025490528,1.015570534
78.8,24.63280712,0.286415661,-0.024914913,1.015620432
78.9,24.66763741,0.286275043,-0.025557905,1.015660434
79,24.70221546,0.286182641,-0.025616883,1.015710533
79.1,24.73676462,0.285282108,-0.025675318,1.015760432
79.2,24.77119542,0.293377617,-0.025631822,1.015800434
79.3,24.80588739,0.294309343,-0.025782408,1.015850533
79.4,24.84048371,0.293586244,-0.025616986,1.015900432
79.5,24.87473316,0.300047495,-0.02605241,1.015940434
79.6,24.90924651,0.289990807,-0.02597182,1.015990535
79.7,24.94389562,0.292681956,-0.025995037,1.016040427
79.8,24.97840576,0.292773848,-0.025987628,1.016080456
79.9,25.01305617,0.296067261,-0.025993602,1.016130453
80,25.04762614,0.298348024,-0.025968418,1.016170428
80.1,25.0823377,0.29645756,-0.025724503,1.016220536
80.2,25.11705596,0.303440051,-0.025468171,1.016270426
80.3,25.1515138,0.295921053,-0.026382064,1.016310458
80.4,25.18590434,0.290134075,-0.025757898,1.016360447
80.5,25.22042618,0.301328408,-0.025478735,1.016400452
80.6,25.25506576,0.297015278,-0.026427643,1.016450448
80.7,25.28959585,0.288838856,-0.02707469,1.016490451
80.8,25.32415353,0.293514271,-0.026943926,1.016540449
80.9,25.35836301,0.296231985,-0.026968677,1.016580451
81,25.39285552,0.296515654,-0.027010138,1.01663045
81.1,25.42731342,0.290414389,-0.026939023,1.016670445
81.2,25.46163417,0.283092911,-0.02638858,1.016720472
81.3,25.49613455,0.29741257,-0.02704501,1.016760363
81.4,25.5304934,0.302132528,-0.026955433,1.016800474
81.5,25.56488437,0.302121794,-0.02695467,1.016850443
81.6,25.59931373,0.293920511,-0.027959638,1.016890453
81.7,25.63368468,0.306205625,-0.027953831,1.01694045
81.8,25.66820428,0.291413667,-0.027974969,1.016980445
81.9,25.70251302,0.291651844,-0.026482723,1.017030472
82,25.73678101,0.300840859,-0.027222742,1.017070365
82.1,25.77080157,0.295459472,-0.027930775,1.017110468
82.2,25.80511271,0.292155805,-0.027967712,1.017160466
82.3,25.83927167,0.291988991,-0.027970171,1.017200367
82.4,25.87353326,0.303820679,-0.02797453,1.017240468
82.5,25.9078321,0.298802724,-0.02800968,1.017290466
82.6,25.94196118,0.297181508,-0.026902584,1.017330366
82.7,25.97611159,0.298503674,-0.026678065,1.017370469
82.8,26.01025116,0.296026181,-0.026591941,1.01742046
82.9,26.04434065,0.298636018,-0.027007527,1.017460388
83,26.07835951,0.295320967,-0.027778117,1.017500387
83.1,26.11238249,0.300019948,-0.027965783,1.017540464
83.2,26.14674202,0.300020952,-0.027118936,1.017590461
83.3,26.18077103,0.295452681,-0.026718988,1.017630388
83.4,26.21504294,0.288239029,-0.026557624,1.017670387
83.5,26.24925161,0.287769233,-0.027130175,1.017710463
83.6,26.28341171,0.293116114,-0.027869486,1.017760463
83.7,26.31749902,0.296287483,-0.02797606,1.017800384
83.8,26.35134005,0.287492205,-0.027955238,1.017840403
83.9,26.38550089,0.28787948,-0.027965378,1.017880403
84,26.41945992,0.287750445,-0.027991723,1.017920383
84.1,26.45355096,0.2973907,-0.026522149,1.017960464
84.2,26.48759013,0.290952374,-0.026675147,1.018010462
84.3,26.52162061,0.289889384,-0.026531436,1.018050383
84.4,26.55566984,0.289777755,-0.027276526,1.018090404
84.5,26.58958909,0.282049764,-0.027279008,1.018130399
84.6,26.62351929,0.284997157,-0.026666506,1.0181704
84.7,26.65743923,0.283174792,-0.026654288,1.0182104
84.8,26.69142082,0.289255786,-0.026649176,1.018250399
84.9,26.72554054,0.284593323,-0.02665072,1.018290405
85,26.7595406,0.288369193,-0.026639433,1.018330383
85.1,26.79362978,0.277852185,-0.027656906,1.018370464
85.2,26.82743719,0.281882586,-0.027710552,1.018420462
85.3,26.86114704,0.285729336,-0.027347135,1.018460383
85.4,26.89487785,0.28653524,-0.028062132,1.018500404
85.5,26.92866716,0.284579791,-0.027930683,1.018540399
85.6,26.96237849,0.279981971,-0.027967864,1.0185804
85.7,26.99630817,0.281186152,-0.027957481,1.018620401
85.8,27.02997678,0.288633026,-0.027962193,1.018660395
85.9,27.0635522,0.285933923,-0.027953778,1.018700417
86,27.09663406,0.285234357,-0.02798328,1.018740336
86.1,27.13041756,0.287762429,-0.027880855,1.018770338
86.2,27.16397582,0.29708419,-0.027226829,1.018810417
86.3,27.19768728,0.300578653,-0.027865559,1.018850396
86.4,27.23140794,0.293029577,-0.027992811,1.018890401
86.5,27.26521688,0.286187533,-0.027947776,1.0189304
86.6,27.29882707,0.29370117,-0.027037916,1.0189704
86.7,27.33259629,0.286305337,-0.026971418,1.019010401
86.8,27.3660752,0.284395612,-0.027014628,1.019050395
86.9,27.39971656,0.293529475,-0.026853971,1.019090417
87,27.43333635,0.29297087,-0.027768363,1.019130335
87.1,27.46700675,0.287916917,-0.028404174,1.019160338
87.2,27.50073867,0.294230084,-0.028259367,1.019200416
87.3,27.53470966,0.299425007,-0.028298359,1.019240397
87.4,27.56857788,0.300573642,-0.028287199,1.019280397
87.5,27.60228618,0.301171933,-0.028292846,1.019320417
87.6,27.63584546,0.294541568,-0.028281417,1.019360335
87.7,27.6694468,0.296395911,-0.028321485,1.019390339
87.8,27.70312575,0.289795165,-0.028192702,1.019430412
87.9,27.73679039,0.295037005,-0.028732536,1.019470413
88,27.77106078,0.300553846,-0.029409269,1.019510336
88.1,27.80480695,0.298316111,-0.029187187,1.019540339
88.2,27.83858733,0.294318853,-0.029652709,1.019580412
88.3,27.87220569,0.298594316,-0.030174321,1.019620412
88.4,27.90572408,0.297462253,-0.029893435,1.019660338
88.5,27.93910493,0.301179133,-0.028950278,1.019690333
88.6,27.97270565,0.297772944,-0.029126342,1.019730434
88.7,28.00623634,0.304184503,-0.029296713,1.019770332
88.8,28.03992565,0.304764966,-0.029255047,1.019800334
88.9,28.0733443,0.302868392,-0.029125125,1.019840433
89,28.10683448,0.29980651,-0.027747805,1.019880332
89.1,28.14017263,0.304871719,-0.028756955,1.019910334
89.2,28.17341237,0.301893757,-0.029414028,1.019950433
89.3,28.20664199,0.296831317,-0.029244665,1.019990332
89.4,28.23986316,0.295135765,-0.029289534,1.020020334
89.5,28.27328463,0.301579295,-0.0292772,1.020060435
89.6,28.30675505,0.305823079,-0.029281668,1.020100326
89.7,28.34023369,0.311894298,-0.029276129,1.020130357
89.8,28.37349232,0.30677894,-0.029293816,1.020170347
89.9,28.40681446,0.311500558,-0.029222752,1.020200352
90,28.4402733,0.316264264,-0.029433736,1.020240348
90.1,28.47342056,0.306581718,-0.029139231,1.020270352
90.2,28.50654256,0.300285517,-0.028437501,1.020310349
90.3,28.53993459,0.302098129,-0.029031388,1.020340351
90.4,28.57340492,0.310251222,-0.029362564,1.020380349
90.5,28.60685332,0.313332723,-0.029144815,1.020410351
90.6,28.64008212,0.307640908,-0.029870013,1.020450349
90.7,28.67339443,0.307729339,-0.030360821,1.020480351
90.8,28.70685329,0.314048315,-0.030257543,1.020520349
90.9,28.74006243,0.315711223,-0.030194935,1.020550351
91,28.77345503,0.316193317,-0.029958999,1.020590349
91.1,28.80693357,0.314231577,-0.029338594,1.020620351
91.2,28.84027525,0.3107643,-0.029306017,1.02066035
91.3,28.87396642,0.313296341,-0.029160051,1.020690345
91.4,28.9074029,0.317507203,-0.030046798,1.020730372
91.5,28.94068353,0.307751241,-0.030689439,1.020760264
91.6,28.97395977,0.314557496,-0.030562865,1.020790374
91.7,29.00675966,0.318253251,-0.030596877,1.020830344
91.8,29.04001324,0.307024811,-0.030589626,1.020860347
91.9,29.07329329,0.308082728,-0.030584617,1.020900371
92,29.10660131,0.314503029,-0.030611904,1.020930265
92.1,29.13975524,0.308344378,-0.030507767,1.020960368
92.2,29.17343281,0.314413692,-0.031042814,1.021000366
92.3,29.2063307,0.311999689,-0.031320519,1.021030266
92.4,29.23965112,0.322153728,-0.031143058,1.021060369
92.5,29.27246888,0.321441773,-0.031090106,1.02110036
92.6,29.30565347,0.317508685,-0.03060891,1.021130288
92.7,29.33903409,0.323703685,-0.030601318,1.021160287
92.8,29.37241296,0.312872271,-0.030605222,1.021190364
92.9,29.40566295,0.315899245,-0.030618766,1.021230361
93,29.43899268,0.31526976,-0.03143777,1.021260288
93.1,29.47215099,0.315744245,-0.032139782,1.021290287
93.2,29.50529236,0.320206673,-0.031130028,1.021320363
93.3,29.53854129,0.322753624,-0.03040149,1.021360363
93.4,29.57162233,0.320707121,-0.031208372,1.021390282
93.5,29.60498268,0.316607389,-0.030362024,1.021420309
93.6,29.63811157,0.327148886,-0.0305985,1.021450282
93.7,29.6714243,0.327795104,-0.030579986,1.021480365
93.8,29.70490498,0.321752103,-0.030611854,1.021520362
93.9,29.73836397,0.32429195,-0.030510648,1.021550283
94,29.7716825,0.321209115,-0.031011958,1.021580305
94.1,29.8049125,0.315525585,-0.03177613,1.021610298
94.2,29.8381928,0.318003163,-0.031935847,1.021640305
94.3,29.87146278,0.325616709,-0.03188209,1.021670283
94.4,29.90473226,0.321459791,-0.031606715,1.021700365
94.5,29.93798375,0.326032554,-0.030613042,1.021740362
94.6,29.97141318,0.320362692,-0.0306411,1.021770283
94.7,30.00456084,0.322646173,-0.030451665,1.021800304
94.8,30.03764034,0.326895136,-0.031419543,1.021830299
94.9,30.07066077,0.325162913,-0.032062204,1.0218603
95,30.10378079,0.328315499,-0.031882192,1.0218903
95.1,30.13685175,0.323321176,-0.031932733,1.0219203
95.2,30.17012246,0.325531097,-0.031958392,1.0219503
95.3,30.20326069,0.328177257,-0.032273063,1.0219803
95.4,30.23634138,0.322649325,-0.032083479,1.0220103
95.5,30.26949072,0.329648535,-0.033007284,1.0220403
95.6,30.3024902,0.327121581,-0.03357522,1.0220703
95.7,30.33560182,0.321128464,-0.032199627,1.0221003
95.8,30.36878122,0.321038938,-0.032250778,1.0221303
95.9,30.40180953,0.330551353,-0.03223726,1.0221603
96,30.43471881,0.320737019,-0.032240181,1.0221903
96.1,30.4675783,0.331536604,-0.032242014,1.022220301
96.2,30.50041898,0.334576067,-0.03223176,1.022250295
96.3,30.53337981,0.329981738,-0.030910954,1.022280317
96.4,30.56634969,0.326425523,-0.030925218,1.022310236
96.5,30.59936084,0.333440643,-0.030908172,1.022330238
96.6,30.63249118,0.330453003,-0.030962094,1.022360317
96.7,30.66557072,0.333010553,-0.030763453,1.022390296
96.8,30.69863012,0.33560815,-0.03180176,1.022420301
96.9,30.73157905,0.333267179,-0.033616088,1.022450301
97,30.76448946,0.339171412,-0.033501163,1.022480295
97.1,30.79744922,0.330131643,-0.032353882,1.022510317
97.2,30.83028763,0.333367203,-0.032284634,1.022540236
97.3,30.86306883,0.334276521,-0.032102062,1.022560237
97.4,30.8960293,0.333602276,-0.032980778,1.022590318
97.5,30.92887823,0.338903197,-0.033787463,1.022620291
97.6,30.96172878,0.335012682,-0.032767636,1.022650319
97.7,30.99469097,0.33478307,-0.031535722,1.022680235
97.8,31.02779949,0.331508333,-0.032463405,1.022700239
97.9,31.06059829,0.338180012,-0.033054491,1.022730312
98,31.0934984,0.336173254,-0.032840957,1.022760312
98.1,31.12633001,0.33424905,-0.032527152,1.022790238
98.2,31.15949136,0.334340682,-0.032302162,1.022810233
98.3,31.1925202,0.338993906,-0.032117822,1.022840334
98.4,31.22551874,0.33832981,-0.03303319,1.022870231
