Sample ID:	C:\MCC\MCC Cal\Test\Cotton_Shirt\Cotton_Shirt_MCC_30K_min_210709_R1.txt
Sample Weight (mg):	5.35
Heating Rate (C/s):	1
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	110.503	79.994	19.995	99.944	20.069	-0.063	-0.019
0.500	110.473	79.994	19.996	99.948	20.068	-0.017	-0.023
1.000	110.503	79.993	19.995	99.953	20.068	-0.024	-0.016
1.500	110.457	79.994	19.996	99.957	20.066	0.103	-0.007
2.000	110.475	79.994	19.994	99.959	20.068	-0.008	-0.022
2.500	110.481	79.994	19.995	99.958	20.069	-0.076	-0.002
3.000	110.521	79.995	19.995	99.957	20.068	-0.022	0.035
3.500	110.466	79.993	19.995	99.954	20.069	-0.038	0.016
4.000	110.493	79.992	19.995	99.951	20.067	0.051	-0.021
4.500	110.472	79.994	19.995	99.952	20.068	-0.019	-0.011
5.000	110.459	79.993	19.995	99.957	20.070	-0.116	-0.014
5.500	110.458	79.994	19.995	99.960	20.068	-0.029	-0.024
6.000	110.469	79.993	19.996	99.963	20.068	-0.008	-0.002
6.500	110.461	79.993	19.995	99.967	20.070	-0.103	0.006
7.000	110.497	79.994	19.996	99.967	20.068	0.000	0.015
7.500	110.458	79.993	19.996	99.969	20.069	-0.049	0.013
8.000	110.446	79.993	19.995	99.968	20.069	-0.051	-0.027
8.500	110.460	79.993	19.996	99.966	20.069	-0.032	-0.025
9.000	110.448	79.993	19.996	99.966	20.068	0.025	0.002
9.500	110.476	79.993	19.996	99.966	20.063	0.302	0.010
10.000	110.442	79.993	19.996	99.967	20.062	0.377	0.005
10.500	110.398	79.992	19.996	99.972	20.062	0.341	-0.042
11.001	110.433	79.992	19.998	99.979	20.058	0.608	-0.044
11.501	110.448	79.993	19.996	99.991	20.058	0.607	0.020
12.000	110.429	79.993	19.995	100.008	20.057	0.670	0.023
12.501	110.446	79.994	19.995	100.030	20.054	0.836	-0.003
13.001	110.416	79.992	19.996	100.054	20.048	1.167	-0.007
13.501	110.467	79.992	19.996	100.079	20.047	1.253	0.004
14.001	110.471	79.992	19.995	100.098	20.044	1.430	0.038
14.500	110.461	79.993	19.995	100.118	20.043	1.448	0.024
15.000	110.493	79.993	19.995	100.134	20.043	1.465	0.008
15.500	110.535	79.993	19.996	100.145	20.039	1.683	0.048
16.000	110.514	79.994	19.995	100.154	20.036	1.895	0.048
16.500	110.567	79.993	19.996	100.164	20.034	1.978	0.027
17.000	110.589	79.994	19.995	100.172	20.035	1.932	0.053
17.500	110.626	79.993	19.995	100.180	20.031	2.179	0.066
18.000	110.654	79.993	19.995	100.192	20.026	2.476	0.062
18.500	110.688	79.993	19.996	100.201	20.023	2.640	0.064
19.000	110.758	79.993	19.995	100.213	20.023	2.611	0.083
19.500	110.808	79.993	19.995	100.223	20.024	2.589	0.112
20.000	110.830	79.992	19.996	100.230	20.025	2.513	0.096
20.500	110.913	79.995	19.996	100.237	20.021	2.726	0.088
21.000	110.940	79.992	19.995	100.246	20.018	2.916	0.107
21.500	110.953	79.994	19.994	100.256	20.016	3.043	0.075
22.000	111.038	79.993	19.995	100.262	20.018	2.921	0.069
22.500	111.146	79.993	19.995	100.269	20.013	3.220	0.146
23.000	111.214	79.993	19.996	100.276	20.012	3.253	0.184
23.500	111.251	79.996	19.994	100.286	20.011	3.312	0.140
24.000	111.345	79.994	19.994	100.287	20.011	3.333	0.118
24.500	111.424	79.993	19.994	100.289	20.012	3.290	0.152
25.000	111.489	79.994	19.995	100.290	20.011	3.311	0.159
25.500	111.557	79.994	19.995	100.291	20.008	3.540	0.139
26.000	111.673	79.994	19.996	100.292	20.007	3.587	0.159
26.500	111.774	79.994	19.994	100.295	20.006	3.648	0.200
27.000	111.858	79.992	19.995	100.301	20.004	3.749	0.201
27.500	111.952	79.992	19.996	100.308	20.003	3.774	0.182
28.000	112.055	79.994	19.995	100.314	20.002	3.879	0.188
28.500	112.146	79.993	19.996	100.323	20.000	3.981	0.195
29.000	112.275	79.992	19.996	100.333	20.000	3.991	0.207
29.500	112.418	79.993	19.996	100.338	19.999	4.027	0.246
30.000	112.501	79.994	19.995	100.342	19.997	4.146	0.249
30.500	112.610	79.993	19.996	100.345	19.996	4.212	0.209
31.000	112.769	79.992	19.996	100.342	19.996	4.210	0.230
31.500	112.910	79.994	19.996	100.338	19.995	4.285	0.284
32.001	113.034	79.993	19.995	100.340	19.997	4.129	0.283
32.501	113.211	79.993	19.996	100.344	19.994	4.325	0.283
33.001	113.320	79.994	19.996	100.346	19.994	4.331	0.293
33.500	113.489	79.992	19.995	100.347	19.994	4.352	0.282
34.000	113.666	79.992	19.996	100.344	19.991	4.518	0.312
34.500	113.812	79.993	19.996	100.342	19.990	4.587	0.334
35.000	113.986	79.994	19.996	100.341	19.989	4.617	0.321
35.500	114.148	79.993	19.996	100.342	19.994	4.345	0.328
36.000	114.325	79.992	19.996	100.343	19.990	4.543	0.338
36.500	114.503	79.993	19.996	100.345	19.990	4.570	0.347
37.000	114.640	79.993	19.996	100.354	19.992	4.475	0.334
37.500	114.841	79.995	19.996	100.334	19.988	4.679	0.326
38.000	114.990	79.994	19.996	100.304	19.992	4.442	0.344
38.500	115.200	79.994	19.995	100.288	19.992	4.451	0.355
39.000	115.352	79.994	19.996	100.282	19.990	4.590	0.360
39.500	115.534	79.995	19.996	100.279	19.989	4.602	0.348
40.000	115.718	79.993	19.997	100.339	19.987	4.727	0.350
40.500	115.944	79.994	19.996	100.392	19.989	4.632	0.388
41.001	116.129	79.993	19.997	100.418	19.985	4.852	0.411
41.501	116.330	79.992	19.997	100.433	19.986	4.820	0.399
42.000	116.512	79.994	19.997	100.429	19.987	4.720	0.385
42.500	116.737	79.993	19.996	100.391	19.986	4.806	0.395
43.000	116.961	79.994	19.996	100.369	19.987	4.715	0.428
43.500	117.164	79.994	19.996	100.360	19.985	4.875	0.438
44.000	117.391	79.995	19.996	100.358	19.986	4.782	0.428
44.500	117.596	79.994	19.996	100.360	19.988	4.696	0.431
45.000	117.835	79.995	19.996	100.365	19.985	4.878	0.438
45.500	118.034	79.995	19.996	100.371	19.990	4.570	0.441
46.000	118.278	79.995	19.996	100.377	19.987	4.766	0.441
46.501	118.505	79.996	19.996	100.382	19.983	4.969	0.457
47.001	118.725	79.995	19.995	100.386	19.985	4.888	0.459
47.500	118.978	79.996	19.996	100.382	19.981	5.120	0.460
48.000	119.206	79.997	19.995	100.377	19.981	5.120	0.477
48.500	119.394	79.996	19.996	100.377	19.982	5.009	0.448
49.000	119.671	79.996	19.996	100.378	19.982	5.033	0.440
49.500	119.941	79.997	19.995	100.377	19.985	4.858	0.506
50.000	120.101	79.995	19.995	100.379	19.982	5.048	0.489
50.500	120.440	79.994	19.995	100.381	19.980	5.134	0.465
51.000	120.635	79.996	19.996	100.383	19.980	5.159	0.516
51.500	120.928	79.996	19.995	100.385	19.980	5.173	0.510
52.000	121.190	79.995	19.995	100.384	19.982	5.047	0.522
52.500	121.437	79.994	19.996	100.387	19.979	5.206	0.533
53.000	121.711	79.997	19.996	100.387	19.978	5.287	0.515
53.500	121.992	79.996	19.995	100.387	19.980	5.180	0.538
54.001	122.269	79.996	19.994	100.387	19.974	5.526	0.557
54.501	122.511	79.996	19.995	100.393	19.972	5.618	0.539
55.001	122.787	79.994	19.994	100.395	19.975	5.460	0.518
55.501	123.058	79.994	19.996	100.398	19.976	5.379	0.532
56.000	123.339	79.995	19.995	100.398	19.974	5.504	0.550
56.500	123.610	79.995	19.995	100.398	19.979	5.228	0.552
57.000	123.894	79.994	19.995	100.397	19.974	5.487	0.553
57.500	124.170	79.994	19.995	100.396	19.975	5.452	0.557
58.001	124.459	79.995	19.995	100.396	19.973	5.568	0.563
58.501	124.762	79.995	19.996	100.397	19.976	5.395	0.579
59.000	125.097	79.995	19.995	100.400	19.973	5.574	0.615
59.501	125.409	79.995	19.995	100.407	19.972	5.639	0.643
60.001	125.686	79.993	19.996	100.411	19.974	5.511	0.618
60.500	125.982	79.995	19.995	100.415	19.974	5.515	0.581
61.000	126.261	79.994	19.994	100.416	19.973	5.548	0.574
61.500	126.569	79.994	19.996	100.413	19.975	5.454	0.581
62.000	126.912	79.995	19.995	100.406	19.972	5.612	0.619
62.501	127.191	79.996	19.995	100.405	19.971	5.708	0.637
63.001	127.514	79.994	19.994	100.407	19.973	5.559	0.612
63.500	127.866	79.995	19.996	100.413	19.971	5.693	0.638
64.001	128.170	79.995	19.995	100.416	19.971	5.666	0.665
