Sample ID:	C:\MCC\MCC Cal\Test\XPS_Foam_Board_MCC_30K_min_220120_R3.txt
Sample Weight (mg):	4.33
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
-0.001	111.427	80.006	19.994	103.753	20.122	0.063	0.002
0.499	111.443	80.005	19.993	103.752	20.123	-0.006	-0.004
1.000	111.425	80.005	19.994	103.750	20.122	0.066	-0.001
1.500	111.457	80.006	19.993	103.746	20.123	-0.016	0.006
2.000	111.452	80.005	19.993	103.745	20.122	0.010	0.020
2.500	111.488	80.004	19.994	103.744	20.123	-0.018	0.029
3.000	111.436	80.004	19.993	103.745	20.119	0.266	0.007
3.500	111.456	80.004	19.994	103.747	20.121	0.102	-0.024
4.000	111.475	80.005	19.996	103.751	20.120	0.180	0.003
4.500	111.449	80.005	19.994	103.751	20.124	-0.080	0.016
5.000	111.453	80.006	19.994	103.751	20.122	0.074	-0.014
5.500	111.434	80.005	19.995	103.752	20.118	0.305	-0.019
6.000	111.445	80.006	19.995	103.752	20.120	0.188	-0.011
6.500	111.434	80.006	19.994	103.751	20.120	0.225	-0.004
7.000	111.463	80.006	19.995	103.752	20.122	0.016	0.009
7.500	111.483	80.006	19.994	103.749	20.119	0.260	0.033
8.000	111.486	80.007	19.994	103.748	20.120	0.154	0.036
8.500	111.471	80.007	19.994	103.749	20.119	0.295	0.005
9.000	111.430	80.007	19.995	103.749	20.120	0.158	-0.034
9.500	111.463	80.006	19.995	103.749	20.120	0.193	-0.032
10.000	111.449	80.005	19.995	103.750	20.121	0.139	0.006
10.500	111.426	80.005	19.994	103.746	20.123	-0.012	-0.009
11.000	111.440	80.006	19.994	103.744	20.117	0.410	-0.023
11.500	111.436	80.005	19.993	103.740	20.120	0.205	0.000
12.000	111.423	80.006	19.993	103.739	20.118	0.334	-0.003
12.500	111.435	80.005	19.993	103.742	20.122	0.055	-0.009
13.000	111.418	80.007	19.993	103.746	20.120	0.152	-0.003
13.500	111.433	80.005	19.993	103.748	20.118	0.342	-0.004
14.000	111.416	80.006	19.994	103.750	20.115	0.572	-0.003
14.500	111.443	80.005	19.993	103.751	20.120	0.189	0.004
15.000	111.426	80.006	19.993	103.752	20.118	0.367	0.010
15.500	111.423	80.005	19.994	103.755	20.121	0.086	-0.005
16.000	111.452	80.006	19.993	103.758	20.120	0.156	0.003
16.500	111.431	80.006	19.993	103.762	20.118	0.357	0.017
17.000	111.454	80.004	19.993	103.771	20.118	0.346	0.005
17.500	111.452	80.005	19.993	103.778	20.114	0.625	0.011
18.000	111.420	80.005	19.994	103.784	20.112	0.752	-0.006
18.500	111.434	80.004	19.992	103.791	20.114	0.654	-0.026
19.000	111.415	80.005	19.994	103.798	20.114	0.627	-0.011
19.500	111.445	80.004	19.994	103.798	20.109	0.994	0.003
20.000	111.462	80.002	19.993	103.803	20.112	0.816	0.028
20.500	111.444	80.002	19.994	103.808	20.108	1.080	0.023
21.000	111.443	80.003	19.993	103.815	20.108	1.093	-0.010
21.500	111.503	80.003	19.994	103.823	20.108	1.058	0.020
22.000	111.470	80.003	19.995	103.831	20.107	1.156	0.043
22.500	111.506	80.003	19.994	103.835	20.108	1.089	0.015
23.000	111.526	80.004	19.993	103.843	20.110	0.937	0.029
23.500	111.529	80.005	19.993	103.850	20.103	1.427	0.040
24.000	111.542	80.004	19.994	103.854	20.108	1.103	0.019
24.500	111.593	80.004	19.994	103.857	20.104	1.401	0.040
25.000	111.634	80.002	19.994	103.857	20.106	1.253	0.078
25.500	111.626	80.004	19.994	103.857	20.101	1.647	0.062
26.000	111.657	80.003	19.994	103.854	20.105	1.329	0.028
26.500	111.675	80.003	19.994	103.849	20.104	1.374	0.037
27.000	111.714	80.004	19.994	103.845	20.105	1.317	0.053
27.500	111.724	80.003	19.994	103.846	20.101	1.586	0.053
28.000	111.757	80.004	19.993	103.839	20.102	1.504	0.046
28.500	111.834	80.003	19.993	103.835	20.103	1.426	0.076
29.000	111.840	80.003	19.994	103.835	20.103	1.473	0.097
29.500	111.846	80.003	19.994	103.835	20.104	1.417	0.048
30.000	111.877	80.005	19.995	103.834	20.101	1.608	0.024
30.500	111.936	80.003	19.995	103.835	20.104	1.389	0.063
31.000	111.929	80.002	19.994	103.836	20.105	1.344	0.071
31.500	111.965	80.003	19.994	103.836	20.104	1.389	0.041
32.000	111.973	80.003	19.994	103.837	20.101	1.623	0.037
32.499	112.005	80.004	19.994	103.837	20.103	1.463	0.042
32.999	112.053	80.002	19.994	103.839	20.101	1.627	0.060
33.499	112.096	80.002	19.993	103.843	20.103	1.492	0.085
33.999	112.128	80.003	19.994	103.849	20.103	1.443	0.083
34.499	112.195	80.004	19.993	103.853	20.102	1.527	0.087
35.000	112.221	80.004	19.993	103.855	20.101	1.640	0.096
35.500	112.257	80.004	19.994	103.858	20.102	1.562	0.077
35.999	112.307	80.004	19.994	103.862	20.097	1.893	0.074
36.499	112.332	80.003	19.993	103.866	20.101	1.630	0.081
36.999	112.343	80.003	19.995	103.874	20.098	1.872	0.056
37.499	112.403	80.002	19.995	103.881	20.097	1.901	0.054
37.999	112.464	80.003	19.995	103.887	20.098	1.862	0.096
38.499	112.510	80.003	19.993	103.890	20.092	2.311	0.114
38.999	112.546	80.004	19.994	103.890	20.096	1.958	0.095
39.499	112.598	80.004	19.994	103.889	20.095	2.092	0.085
39.999	112.690	80.004	19.994	103.891	20.091	2.350	0.116
40.499	112.743	80.005	19.995	103.895	20.091	2.369	0.145
40.999	112.749	80.005	19.994	103.901	20.089	2.545	0.102
41.499	112.846	80.005	19.994	103.908	20.087	2.673	0.081
41.999	112.887	80.005	19.994	103.915	20.091	2.351	0.121
42.499	112.956	80.004	19.995	103.921	20.088	2.570	0.124
42.999	112.993	80.003	19.994	103.925	20.087	2.653	0.108
43.499	113.011	80.003	19.994	103.933	20.086	2.765	0.081
43.999	113.125	80.004	19.994	103.939	20.088	2.583	0.093
44.499	113.212	80.004	19.993	103.944	20.087	2.694	0.166
44.999	113.273	80.005	19.995	103.946	20.084	2.870	0.174
45.499	113.321	80.004	19.995	103.948	20.087	2.691	0.128
45.999	113.418	80.004	19.994	103.952	20.082	3.051	0.127
46.499	113.488	80.004	19.995	103.963	20.077	3.377	0.157
46.999	113.538	80.004	19.995	103.965	20.083	2.985	0.143
47.499	113.646	80.005	19.994	103.968	20.087	2.657	0.139
47.999	113.720	80.005	19.993	103.970	20.087	2.698	0.170
48.499	113.851	80.004	19.994	103.965	20.085	2.805	0.193
49.000	113.888	80.003	19.993	103.956	20.083	2.965	0.186
49.500	113.965	80.003	19.993	103.955	20.083	2.969	0.142
49.999	114.050	80.003	19.994	103.955	20.081	3.102	0.138
50.499	114.106	80.005	19.993	103.955	20.081	3.102	0.151
50.999	114.236	80.003	19.993	103.956	20.082	3.008	0.164
51.499	114.321	80.003	19.994	103.956	20.077	3.415	0.201
51.999	114.430	80.004	19.993	103.963	20.078	3.308	0.204
52.499	114.522	80.003	19.993	103.970	20.080	3.220	0.197
52.999	114.593	80.002	19.993	103.973	20.079	3.269	0.182
53.499	114.687	80.003	19.994	103.977	20.079	3.230	0.164
53.999	114.803	80.004	19.994	103.980	20.075	3.589	0.188
54.499	114.904	80.004	19.994	103.977	20.078	3.361	0.214
54.999	114.988	80.004	19.995	103.976	20.075	3.546	0.201
55.499	115.102	80.003	19.995	103.977	20.078	3.359	0.191
55.999	115.193	80.004	19.993	103.976	20.076	3.513	0.201
56.499	115.305	80.004	19.994	103.976	20.076	3.519	0.204
56.999	115.399	80.003	19.994	103.974	20.077	3.429	0.204
57.499	115.506	80.004	19.994	103.974	20.077	3.400	0.203
57.999	115.653	80.002	19.994	103.976	20.075	3.560	0.228
58.499	115.718	80.003	19.993	103.976	20.076	3.513	0.233
58.999	115.872	80.003	19.994	103.979	20.076	3.492	0.215
59.499	116.011	80.004	19.994	103.983	20.073	3.706	0.256
59.999	116.121	80.003	19.993	103.984	20.075	3.585	0.271
60.499	116.222	80.005	19.994	103.985	20.075	3.532	0.230
60.999	116.350	80.005	19.994	103.989	20.074	3.671	0.220
61.499	116.487	80.005	19.993	103.990	20.075	3.540	0.247
61.999	116.603	80.006	19.993	103.990	20.072	3.753	0.259
62.499	116.751	80.006	19.993	103.990	20.074	3.618	0.259
62.999	116.823	80.004	19.994	103.990	20.076	3.451	0.242
63.499	116.977	80.006	19.994	103.991	20.074	3.665	0.223
63.999	117.094	80.004	19.996	103.992	20.074	3.628	0.248
64.499	117.214	80.006	19.994	103.991	20.075	3.587	0.254
64.999	117.369	80.005	19.994	103.992	20.072	3.809	0.256
65.499	117.491	80.005	19.994	103.991	20.075	3.552	0.276
65.999	117.625	80.005	19.993	103.990	20.076	3.458	0.266
66.499	117.754	80.006	19.994	103.989	20.076	3.468	0.259
66.999	117.923	80.005	19.994	103.989	20.071	3.838	0.281
67.499	118.062	80.005	19.993	103.987	20.075	3.571	0.303
67.999	118.176	80.005	19.993	103.986	20.074	3.657	0.280
68.499	118.335	80.004	19.995	103.986	20.073	3.704	0.263
68.999	118.484	80.005	19.994	103.986	20.073	3.706	0.291
69.499	118.617	80.006	19.994	103.987	20.068	4.121	0.295
69.999	118.798	80.006	19.994	103.988	20.073	3.733	0.298
70.499	118.879	80.004	19.994	103.989	20.074	3.645	0.288
70.999	119.045	80.006	19.994	103.990	20.069	3.986	0.254
71.499	119.200	80.004	19.992	103.991	20.068	4.053	0.284
71.999	119.353	80.005	19.993	103.990	20.068	4.055	0.315
72.499	119.509	80.005	19.993	103.988	20.076	3.523	0.309
72.999	119.628	80.007	19.994	103.987	20.072	3.768	0.292
73.499	119.798	80.007	19.993	103.986	20.072	3.788	0.282
73.999	119.930	80.005	19.993	103.985	20.071	3.846	0.295
74.499	120.097	80.005	19.992	103.983	20.073	3.682	0.301
74.999	120.285	80.004	19.994	103.985	20.068	4.068	0.327
75.499	120.456	80.005	19.993	103.985	20.070	3.967	0.357
75.999	120.607	80.005	19.993	103.986	20.072	3.780	0.340
76.499	120.795	80.005	19.993	103.992	20.069	4.037	0.330
76.999	120.941	80.005	19.993	103.995	20.071	3.875	0.336
77.500	121.063	80.004	19.993	103.995	20.071	3.849	0.301
78.000	121.265	80.004	19.993	103.996	20.072	3.781	0.296
78.499	121.414	80.004	19.993	103.996	20.071	3.847	0.338
78.999	121.583	80.006	19.994	103.992	20.071	3.839	0.335
79.500	121.763	80.005	19.993	103.992	20.072	3.796	0.334
80.000	121.928	80.004	19.994	103.993	20.073	3.687	0.347
80.499	122.103	80.004	19.993	103.994	20.073	3.699	0.343
80.999	122.274	80.004	19.995	103.994	20.074	3.674	0.343
81.499	122.443	80.005	19.994	103.995	20.074	3.661	0.343
81.999	122.610	80.004	19.996	103.995	20.073	3.717	0.338
82.499	122.778	80.003	19.994	103.994	20.075	3.548	0.336
82.999	122.921	80.004	19.995	103.994	20.072	3.791	0.323
83.499	123.125	80.005	19.993	103.994	20.069	3.988	0.329
84.000	123.282	80.004	19.993	103.996	20.070	3.934	0.354
84.500	123.450	80.004	19.992	103.996	20.073	3.727	0.343
85.000	123.612	80.004	19.993	103.996	20.069	3.988	0.328
85.500	123.804	80.005	19.993	103.996	20.070	3.936	0.342
85.999	123.989	80.006	19.993	103.997	20.069	3.984	0.366
86.499	124.191	80.004	19.993	103.997	20.073	3.729	0.382
86.999	124.396	80.006	19.993	103.997	20.071	3.852	0.397
87.500	124.553	80.006	19.994	104.000	20.069	4.002	0.384
88.000	124.711	80.007	19.992	104.007	20.067	4.150	0.338
88.499	124.918	80.006	19.994	104.012	20.067	4.167	0.340
88.999	125.059	80.005	19.993	104.016	20.065	4.294	0.357
89.499	125.273	80.007	19.994	104.021	20.062	4.530	0.352
89.999	125.435	80.005	19.993	104.023	20.066	4.238	0.366
90.499	125.649	80.007	19.993	104.022	20.065	4.290	0.376
90.999	125.814	80.006	19.993	104.022	20.068	4.070	0.377
91.499	126.048	80.005	19.993	104.016	20.065	4.347	0.389
