Sample ID:	C:\MCC\MCC Cal\Test\R13_Fiberglas_InsulationA_MCC_30K_min_220214_R1.txt
Sample Weight (mg):	4.83
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	113.252	80.004	19.994	103.645	20.018	0.005	0.005
0.500	113.226	80.007	19.994	103.641	20.016	0.115	0.005
1.000	113.177	80.006	19.994	103.642	20.014	0.235	-0.041
1.500	113.166	80.005	19.993	103.642	20.015	0.209	-0.067
2.000	113.146	80.005	19.993	103.643	20.015	0.204	-0.045
2.500	113.186	80.006	19.993	103.646	20.018	-0.018	-0.006
3.000	113.201	80.004	19.993	103.650	20.017	0.056	0.037
3.500	113.199	80.004	19.992	103.650	20.016	0.115	0.034
4.000	113.204	80.004	19.993	103.653	20.017	0.064	0.008
4.500	113.216	80.003	19.994	103.657	20.018	0.009	0.010
5.000	113.212	80.004	19.994	103.655	20.017	0.073	0.012
5.500	113.145	80.005	19.993	103.651	20.016	0.146	-0.032
6.000	113.189	80.004	19.993	103.655	20.017	0.047	-0.047
6.500	113.208	80.005	19.993	103.656	20.013	0.310	0.020
7.000	113.170	80.005	19.993	103.652	20.012	0.373	0.022
7.500	113.183	80.006	19.993	103.652	20.017	0.078	-0.022
8.000	113.175	80.003	19.994	103.651	20.014	0.275	-0.010
8.500	113.203	80.006	19.994	103.650	20.018	0.005	0.012
9.000	113.188	80.006	19.993	103.648	20.016	0.104	0.016
9.500	113.217	80.003	19.994	103.651	20.016	0.095	0.014
10.000	113.215	80.004	19.994	103.658	20.016	0.093	0.021
10.500	113.241	80.003	19.993	103.665	20.019	-0.073	0.026
11.000	113.201	80.004	19.993	103.670	20.013	0.301	0.005
11.500	113.219	80.003	19.993	103.673	20.018	0.005	-0.018
12.000	113.236	80.005	19.993	103.675	20.016	0.155	0.006
12.500	113.237	80.006	19.993	103.674	20.018	0.015	0.026
13.000	113.241	80.003	19.993	103.675	20.017	0.066	0.011
13.500	113.181	80.004	19.993	103.676	20.015	0.177	-0.025
14.000	113.222	80.004	19.994	103.677	20.018	0.020	-0.038
14.500	113.205	80.004	19.993	103.679	20.011	0.432	0.003
15.000	113.218	80.003	19.993	103.680	20.014	0.253	0.010
15.501	113.219	80.004	19.994	103.679	20.015	0.210	0.005
16.001	113.240	80.008	19.992	103.682	20.013	0.312	0.019
16.500	113.268	80.002	19.994	103.685	20.014	0.264	0.036
17.000	113.226	80.004	19.993	103.684	20.013	0.344	0.018
17.500	113.213	80.005	19.992	103.686	20.009	0.587	-0.035
18.000	113.266	80.005	19.992	103.690	20.011	0.445	-0.008
18.500	113.270	80.004	19.994	103.694	20.012	0.385	0.048
19.000	113.291	80.006	19.993	103.698	20.010	0.534	0.041
19.500	113.266	80.005	19.993	103.710	20.011	0.483	0.010
20.000	113.286	80.006	19.992	103.723	20.009	0.629	-0.005
20.500	113.305	80.005	19.993	103.734	20.012	0.377	0.017
21.000	113.290	80.005	19.993	103.737	20.007	0.746	0.022
21.500	113.344	80.006	19.993	103.737	20.010	0.547	0.022
22.000	113.350	80.005	19.993	103.737	20.005	0.853	0.049
22.500	113.378	80.006	19.992	103.731	20.005	0.868	0.047
23.000	113.357	80.005	19.994	103.726	20.010	0.496	0.020
23.500	113.399	80.003	19.993	103.725	20.007	0.708	0.014
24.000	113.385	80.006	19.993	103.727	20.006	0.821	0.024
24.500	113.420	80.003	19.994	103.731	20.003	1.003	0.025
25.000	113.460	80.004	19.993	103.737	20.003	0.987	0.048
25.500	113.482	80.005	19.993	103.743	19.999	1.238	0.069
26.000	113.528	80.004	19.994	103.750	19.998	1.353	0.065
26.500	113.569	80.006	19.994	103.755	19.999	1.238	0.078
27.000	113.573	80.005	19.994	103.756	19.997	1.410	0.066
27.500	113.606	80.003	19.995	103.762	20.001	1.165	0.041
28.000	113.619	80.005	19.994	103.772	19.996	1.437	0.041
28.500	113.675	80.003	19.995	103.787	19.995	1.547	0.058
29.001	113.660	80.005	19.994	103.802	19.996	1.461	0.055
29.500	113.726	80.004	19.994	103.816	19.992	1.723	0.046
30.000	113.749	80.003	19.993	103.824	19.989	1.926	0.070
30.500	113.801	80.005	19.995	103.825	19.992	1.725	0.082
31.000	113.840	80.004	19.994	103.825	19.993	1.651	0.083
31.500	113.902	80.004	19.993	103.825	19.991	1.798	0.097
32.000	113.941	80.004	19.993	103.826	19.991	1.800	0.101
32.500	113.972	80.002	19.994	103.828	19.989	1.966	0.085
33.000	114.026	80.004	19.994	103.832	19.989	1.954	0.078
33.500	114.107	80.004	19.993	103.834	19.990	1.850	0.110
34.000	114.147	80.003	19.995	103.841	19.988	2.017	0.128
34.500	114.152	80.004	19.995	103.847	19.986	2.145	0.084
35.000	114.260	80.004	19.994	103.852	19.986	2.129	0.079
35.500	114.324	80.004	19.994	103.856	19.988	2.023	0.142
36.000	114.356	80.002	19.994	103.862	19.986	2.131	0.134
36.500	114.441	80.004	19.995	103.859	19.985	2.227	0.106
37.000	114.493	80.005	19.995	103.853	19.983	2.355	0.127
37.500	114.581	80.003	19.994	103.852	19.985	2.213	0.138
38.000	114.616	80.004	19.994	103.854	19.988	2.018	0.132
38.500	114.703	80.005	19.994	103.853	19.983	2.346	0.123
39.001	114.791	80.005	19.994	103.852	19.984	2.304	0.148
39.501	114.824	80.006	19.994	103.855	19.980	2.512	0.148
40.000	114.896	80.004	19.994	103.855	19.984	2.264	0.113
40.501	114.976	80.005	19.994	103.853	19.980	2.544	0.128
41.002	115.085	80.006	19.993	103.854	19.978	2.666	0.171
41.501	115.148	80.005	19.994	103.859	19.979	2.589	0.181
42.000	115.182	80.004	19.993	103.863	19.976	2.803	0.135
42.500	115.315	80.004	19.995	103.865	19.979	2.633	0.132
43.000	115.381	80.006	19.994	103.868	19.979	2.627	0.183
43.501	115.504	80.007	19.994	103.872	19.975	2.881	0.194
44.001	115.549	80.004	19.995	103.874	19.976	2.792	0.179
44.500	115.657	80.005	19.994	103.875	19.977	2.753	0.160
45.000	115.769	80.005	19.994	103.877	19.976	2.845	0.186
45.501	115.845	80.005	19.995	103.881	19.978	2.706	0.204
46.001	115.955	80.007	19.994	103.881	19.976	2.786	0.187
46.500	116.026	80.005	19.994	103.882	19.975	2.885	0.184
47.000	116.120	80.008	19.994	103.883	19.977	2.755	0.173
47.500	116.248	80.006	19.993	103.888	19.976	2.830	0.193
48.000	116.330	80.006	19.994	103.889	19.975	2.896	0.216
48.500	116.411	80.005	19.994	103.890	19.975	2.850	0.187
49.000	116.546	80.005	19.993	103.895	19.976	2.781	0.190
49.500	116.669	80.006	19.994	103.901	19.975	2.910	0.237
50.000	116.771	80.006	19.994	103.903	19.976	2.819	0.241
50.500	116.905	80.005	19.994	103.904	19.973	3.001	0.230
51.000	116.983	80.003	19.994	103.906	19.975	2.907	0.224
51.500	117.102	80.006	19.994	103.907	19.972	3.100	0.205
52.000	117.229	80.005	19.994	103.907	19.973	3.025	0.222
52.500	117.360	80.005	19.992	103.907	19.971	3.168	0.252
53.000	117.472	80.004	19.994	103.908	19.971	3.164	0.251
53.500	117.587	80.006	19.995	103.907	19.971	3.139	0.235
54.001	117.728	80.004	19.994	103.906	19.972	3.079	0.241
54.501	117.861	80.004	19.994	103.906	19.973	3.039	0.265
55.000	117.984	80.005	19.994	103.907	19.969	3.305	0.265
55.500	118.116	80.004	19.995	103.906	19.971	3.132	0.255
56.000	118.231	80.005	19.994	103.907	19.971	3.119	0.251
56.500	118.326	80.005	19.994	103.907	19.970	3.241	0.229
57.000	118.463	80.003	19.993	103.907	19.973	3.044	0.221
57.500	118.645	80.006	19.994	103.907	19.971	3.119	0.275
58.000	118.730	80.003	19.994	103.907	19.971	3.181	0.292
58.500	118.907	80.004	19.995	103.907	19.973	3.042	0.264
59.000	119.005	80.004	19.993	103.907	19.973	3.046	0.268
59.500	119.161	80.005	19.994	103.907	19.972	3.048	0.265
60.000	119.314	80.003	19.995	103.907	19.971	3.143	0.282
60.500	119.478	80.003	19.993	103.907	19.971	3.157	0.314
61.000	119.605	80.004	19.994	103.906	19.967	3.387	0.304
61.500	119.753	80.003	19.995	103.906	19.967	3.411	0.283
62.000	119.900	80.002	19.994	103.906	19.971	3.150	0.285
62.500	120.061	80.001	19.994	103.906	19.971	3.167	0.301
63.000	120.249	80.002	19.994	103.906	19.973	3.017	0.328
63.500	120.376	80.002	19.994	103.907	19.970	3.196	0.332
64.000	120.534	80.004	19.995	103.913	19.971	3.169	0.300
64.500	120.665	80.005	19.994	103.920	19.969	3.287	0.287
65.000	120.835	80.004	19.996	103.929	19.969	3.285	0.295
65.500	120.958	80.000	19.994	103.934	19.969	3.293	0.297
66.000	121.126	80.003	19.994	103.937	19.967	3.397	0.292
66.500	121.301	80.004	19.994	103.936	19.967	3.408	0.317
67.000	121.479	80.006	19.995	103.931	19.970	3.222	0.348
67.500	121.616	80.006	19.994	103.928	19.969	3.304	0.334
68.000	121.796	80.006	19.994	103.932	19.969	3.286	0.316
68.500	121.954	80.004	19.994	103.933	19.968	3.329	0.328
69.000	122.113	80.004	19.995	103.931	19.969	3.306	0.327
69.500	122.303	80.003	19.994	103.934	19.967	3.386	0.333
70.000	122.471	80.007	19.994	103.936	19.966	3.463	0.354
70.500	122.663	80.005	19.994	103.928	19.968	3.379	0.359
71.000	122.837	80.005	19.994	103.924	19.969	3.280	0.362
71.500	123.019	80.004	19.993	103.926	19.968	3.368	0.361
72.000	123.194	80.004	19.993	103.926	19.967	3.424	0.357
72.500	123.371	80.007	19.993	103.924	19.966	3.506	0.355
73.000	123.538	80.006	19.993	103.928	19.966	3.510	0.348
73.501	123.760	80.009	19.993	103.934	19.966	3.505	0.366
74.001	123.929	80.007	19.993	103.937	19.965	3.547	0.390
74.500	124.084	80.000	19.995	103.939	19.966	3.481	0.358
75.000	124.312	80.000	19.993	103.940	19.964	3.651	0.353
75.500	124.489	80.013	19.993	103.943	19.968	3.326	0.394
76.000	124.657	80.009	19.993	103.940	19.970	3.235	0.376
76.500	124.851	79.994	19.994	103.937	19.970	3.222	0.354
77.000	125.048	80.006	19.992	103.936	19.965	3.523	0.376
77.500	125.230	80.013	19.991	103.938	19.968	3.362	0.385
78.000	125.414	80.006	19.993	103.941	19.965	3.536	0.372
78.500	125.580	80.002	19.994	103.943	19.963	3.716	0.358
79.000	125.806	80.006	19.993	103.946	19.960	3.853	0.371
79.500	125.967	80.001	19.994	103.948	19.965	3.536	0.389
80.000	126.215	80.004	19.993	103.948	19.963	3.667	0.398
80.500	126.406	80.006	19.994	103.945	19.964	3.638	0.424
81.000	126.555	80.004	19.994	103.946	19.963	3.673	0.389
81.500	126.762	80.001	19.993	103.947	19.965	3.534	0.348
82.000	126.945	80.000	19.994	103.947	19.963	3.673	0.374
82.500	127.173	80.006	19.993	103.947	19.967	3.417	0.401
83.000	127.360	80.005	19.992	103.945	19.967	3.406	0.413
83.500	127.567	80.004	19.993	103.944	19.964	3.628	0.404
84.000	127.781	80.004	19.993	103.945	19.965	3.553	0.407
84.500	128.007	80.002	19.994	103.946	19.961	3.811	0.430
85.000	128.175	80.004	19.994	103.947	19.960	3.853	0.417
85.500	128.415	80.000	19.994	103.950	19.965	3.583	0.401
86.000	128.601	80.003	19.994	103.951	19.965	3.530	0.417
86.500	128.799	80.002	19.993	103.950	19.963	3.654	0.405
87.000	128.998	80.004	19.993	103.950	19.967	3.446	0.391
87.500	129.209	80.000	19.994	103.950	19.964	3.629	0.404
88.000	129.430	80.003	19.994	103.948	19.964	3.607	0.421
88.500	129.629	80.000	19.994	103.949	19.965	3.521	0.426
89.000	129.828	79.998	19.994	103.948	19.965	3.534	0.409
89.500	130.092	80.012	19.994	103.945	19.963	3.667	0.431
90.000	130.288	80.002	19.995	103.945	19.965	3.583	0.462
90.500	130.486	80.003	19.994	103.946	19.968	3.340	0.427
91.000	130.694	80.003	19.995	103.946	19.968	3.369	0.400
91.500	130.892	80.014	19.992	103.947	19.967	3.387	0.406
92.000	131.126	79.999	19.993	103.952	19.966	3.469	0.419
92.500	131.309	80.002	19.994	103.952	19.966	3.495	0.425
93.000	131.550	80.005	19.993	103.951	19.968	3.351	0.421
93.500	131.748	80.001	19.996	103.950	19.965	3.548	0.432
94.000	131.984	80.001	19.994	103.946	19.963	3.654	0.436
94.500	132.221	80.004	19.994	103.936	19.964	3.641	0.454
95.000	132.430	80.003	19.995	103.933	19.968	3.367	0.460
95.500	132.649	80.005	19.993	103.933	19.968	3.333	0.437
