Temp/C,Time/min,DSC/mW,Mass loss/mg,Sensit./(uV/mW)
55.7,12.00441828,0.502848071,0.051909215,1.054059937
55.8,12.01442291,0.50324337,0.051806657,1.054060236
55.9,12.02441244,0.50674649,0.051957626,1.054050271
56,12.034257,0.521620184,0.052291881,1.054049928
56.1,12.04409795,0.525314097,0.052740667,1.054050019
56.2,12.05380575,0.534770932,0.051852125,1.054049994
56.3,12.06331411,0.534314416,0.052947488,1.054050003
56.4,12.07265624,0.548872545,0.051498013,1.054049995
56.5,12.08207896,0.559622296,0.052724437,1.054050017
56.6,12.09163973,0.555861158,0.051821723,1.054049937
56.7,12.10101077,0.563590655,0.05226507,1.054050236
56.8,12.11017382,0.567360245,0.051854591,1.054040271
56.9,12.11938862,0.574150626,0.052246883,1.054039927
57,12.12870739,0.582455949,0.052295704,1.054040021
57.1,12.13798081,0.58515177,0.052822923,1.05403999
57.2,12.1471738,0.592946217,0.052994322,1.054040018
57.3,12.15624337,0.596806616,0.053488381,1.054039936
57.4,12.16505714,0.607647901,0.05375426,1.054040236
57.5,12.17396214,0.607065725,0.053449305,1.054030272
57.6,12.18288477,0.6098534,0.05355218,1.054029923
57.7,12.19171838,0.617504473,0.053338006,1.054030036
57.8,12.20043636,0.625793392,0.053436745,1.054029932
57.9,12.20895769,0.631563738,0.05281942,1.054030237
58,12.21758538,0.643044804,0.053002075,1.054020272
58.1,12.22612111,0.64013649,0.053574925,1.054019923
58.2,12.23459872,0.648402098,0.053099101,1.054020036
58.3,12.24313304,0.648731628,0.053988034,1.054019932
58.4,12.25146497,0.658663067,0.053938325,1.054020237
58.5,12.25990518,0.663510999,0.054410371,1.054010272
58.6,12.26816061,0.673039029,0.054384084,1.054009923
58.7,12.27643006,0.677254792,0.054440841,1.054010036
58.8,12.2846678,0.674915029,0.05441754,1.054009931
58.9,12.2930096,0.68951564,0.054017577,1.054010239
59,12.30114642,0.699340232,0.05396904,1.054000266
59.1,12.30922929,0.708399976,0.053526046,1.053999945
59.2,12.31720875,0.710372773,0.053727805,1.053999956
59.3,12.32528897,0.709790254,0.053879327,1.054000232
59.4,12.3332146,0.715767437,0.05457558,1.053990268
59.5,12.34113182,0.716572528,0.054707462,1.053989944
59.6,12.34911041,0.726977833,0.05397992,1.053989957
59.7,12.35707365,0.730925395,0.055089389,1.053990227
59.8,12.36492728,0.726869398,0.054165661,1.053980289
59.9,12.37272897,0.735489584,0.054147252,1.053979865
60,12.38052483,0.741744889,0.054099689,1.053980251
60.1,12.38843704,0.746313773,0.053698712,1.053970283
60.2,12.39614283,0.749942756,0.054445482,1.053969865
60.3,12.40386131,0.752384788,0.054543443,1.053970257
60.4,12.41153489,0.763845647,0.054478447,1.053960261
60.5,12.41914526,0.764749796,0.054914616,1.053959946
60.6,12.42677538,0.757972118,0.054550146,1.053959957
60.7,12.43434894,0.774394157,0.054236846,1.053960227
60.8,12.44185897,0.782989156,0.054061818,1.053950289
60.9,12.44939933,0.788011616,0.053587322,1.053949865
61,12.45688989,0.789162409,0.053720112,1.053950251
61.1,12.46441004,0.795096951,0.053623247,1.053940284
61.2,12.47187206,0.80094709,0.05370825,1.053939861
61.3,12.47933132,0.801264283,0.054008114,1.053940272
61.4,12.48679225,0.800475119,0.053581904,1.053930203
61.5,12.4941785,0.80718881,0.054224852,1.053930161
61.6,12.50140985,0.812016987,0.054991505,1.053920306
61.7,12.50870884,0.816556785,0.054812446,1.053919861
61.8,12.51595856,0.822188086,0.055099432,1.053920252
61.9,12.5232877,0.823302533,0.055634778,1.053910283
62,12.53051414,0.823498331,0.054920757,1.053909861
62.1,12.53763447,0.838046627,0.05476513,1.053910272
62.2,12.5447857,0.846006066,0.056110156,1.053900204
62.3,12.5518471,0.845046662,0.055640888,1.05390016
62.4,12.55895572,0.846350813,0.055089547,1.053890308
62.5,12.56603709,0.855852974,0.055748752,1.053889854
62.6,12.57311672,0.858553685,0.055556085,1.053890275
62.7,12.58018797,0.85741429,0.055155812,1.053880197
62.8,12.58721921,0.859769481,0.055199467,1.053880182
62.9,12.59424798,0.870535873,0.054305723,1.053870228
63,12.60129053,0.876559151,0.053596759,1.053870154
63.1,12.60823182,0.876371608,0.054084253,1.05386031
63.2,12.61524737,0.880728431,0.054069653,1.053859854
63.3,12.62231815,0.881747899,0.053362567,1.053860275
63.4,12.62933013,0.883281789,0.052985076,1.053850197
63.5,12.63632121,0.89171909,0.053366077,1.053850184
63.6,12.64326319,0.897313388,0.053784201,1.053840221
63.7,12.65019158,0.900412066,0.053144441,1.053840177
63.8,12.65717153,0.912549178,0.052818332,1.053830223
63.9,12.66406748,0.909339479,0.053501172,1.053830177
64,12.67082991,0.907652347,0.053929598,1.053820223
64.1,12.67762584,0.909169244,0.054235064,1.053820177
64.2,12.6844878,0.917739572,0.054094127,1.053810223
64.3,12.69122156,0.919121002,0.054009878,1.053810177
64.4,12.69795076,0.921199315,0.054976862,1.053800223
64.5,12.70465366,0.928370005,0.05568483,1.053800177
64.6,12.71130236,0.938114266,0.055140979,1.053790223
64.7,12.71803169,0.938695102,0.055269792,1.053790177
64.8,12.7246672,0.939256679,0.056205211,1.053780223
64.9,12.73122636,0.942932768,0.055884017,1.053780176
65,12.73785488,0.943418785,0.055790892,1.053770225
65.1,12.74447409,0.947040268,0.056372418,1.05377017
65.2,12.75114421,0.952728058,0.05578485,1.053760247
65.3,12.7577375,0.952586537,0.055480299,1.05376009
65.4,12.76430648,0.954569769,0.056265211,1.053750546
65.5,12.77091518,0.958982815,0.055876634,1.053740125
65.6,12.77752642,0.963634358,0.054900647,1.053740203
65.7,12.7841062,0.963299852,0.054895636,1.053730218
65.8,12.79072498,0.971117045,0.055134688,1.053730172
65.9,12.7973451,0.984859397,0.05460724,1.053720246
66,12.80396583,0.983378379,0.054034739,1.05372009
66.1,12.81053854,0.988030367,0.054037049,1.053710546
66.2,12.81705012,0.994204608,0.054478201,1.053700126
66.3,12.82354974,1.000416874,0.054096114,1.053700197
66.4,12.83005093,1.002863924,0.053756475,1.053690239
66.5,12.8365023,1.003768236,0.054548463,1.053690092
66.6,12.84293417,1.005621241,0.055050079,1.053680545
66.7,12.84930475,1.006608725,0.054682045,1.053670126
66.8,12.85571342,1.013119564,0.054698344,1.053670197
66.9,12.86208779,1.018789613,0.055446516,1.053660239
67,12.86835813,1.01981722,0.055398879,1.053660094
67.1,12.87469679,1.020345804,0.054822067,1.05365054
67.2,12.88099771,1.025628731,0.055353497,1.053640147
67.3,12.8873269,1.026714134,0.055840208,1.053640118
67.4,12.89361123,1.036643419,0.055093951,1.053630533
67.5,12.89981902,1.04196339,0.054702609,1.053620149
67.6,12.9061396,1.041758324,0.055230368,1.053620118
67.7,12.91230424,1.047816581,0.05567571,1.053610533
67.8,12.91849158,1.048447696,0.055141819,1.053600149
67.9,12.9246927,1.050032744,0.054624944,1.053600118
68,12.9308631,1.054987761,0.055403582,1.053590533
68.1,12.93704296,1.064386929,0.05571579,1.053580149
68.2,12.94320417,1.062787503,0.055251924,1.053580118
68.3,12.94934427,1.059947089,0.055742893,1.053570533
68.4,12.95549401,1.065429313,0.056151089,1.053560149
68.5,12.96164371,1.069357851,0.055855948,1.053560117
68.6,12.96781285,1.07380363,0.056349351,1.053550535
68.7,12.97398411,1.077686101,0.056690178,1.053540143
68.8,12.98014993,1.081211628,0.056442703,1.053540139
68.9,12.98646809,1.078296853,0.056802266,1.053530454
69,12.99269245,1.082412094,0.057239031,1.053520443
69.1,12.99890929,1.089714654,0.057107299,1.053510173
69.2,13.00516413,1.091602686,0.056575284,1.053510111
69.3,13.0112084,1.091360722,0.056678439,1.053500536
69.4,13.01732343,1.095519582,0.05730423,1.053490143
69.5,13.02349333,1.098454303,0.057214255,1.053490139
69.6,13.0296536,1.101806978,0.056758893,1.053480454
69.7,13.035805,1.108342134,0.056329555,1.053470444
69.8,13.041915,1.111277123,0.055793893,1.053460169
69.9,13.04805514,1.112402697,0.055892004,1.053460127
70,13.05411123,1.115070819,0.056330164,1.053450477
70.1,13.06000639,1.117130412,0.055706056,1.053440364
70.2,13.06585421,1.124909466,0.055438619,1.053430468
70.3,13.07174816,1.125386561,0.0561768,1.053420163
70.4,13.07750454,1.131934874,0.05611616,1.053420128
70.5,13.08359207,1.128290529,0.056072588,1.053410477
70.6,13.08973859,1.131289308,0.056760868,1.053400364
70.7,13.09568303,1.137823647,0.056978177,1.053390468
70.8,13.10164137,1.133931888,0.056782862,1.053380163
70.9,13.10761879,1.140575927,0.056812658,1.053380128
71,13.11366136,1.146901096,0.056783297,1.053370477
71.1,13.1195446,1.147203448,0.056787598,1.053360364
71.2,13.12549979,1.150611603,0.056620051,1.053350469
71.3,13.13153662,1.150286725,0.056554263,1.053340162
71.4,13.13764606,1.156035564,0.056206533,1.05334013
71.5,13.14370852,1.156796016,0.055359134,1.053330473
71.6,13.14973008,1.1584309,0.054840647,1.053320379
71.7,13.15568442,1.164590073,0.054928125,1.05331041
71.8,13.16153578,1.170366001,0.054947015,1.053300382
71.9,13.16742386,1.179008218,0.054657628,1.053290464
72,13.17332402,1.181941297,0.05451633,1.053280164
72.1,13.17919751,1.185738388,0.054788446,1.053280129
72.2,13.18497753,1.180548757,0.054891921,1.053270472
72.3,13.19083596,1.180415458,0.055182381,1.053260381
72.4,13.19663914,1.185414451,0.055696324,1.053250406
72.5,13.20242662,1.189768443,0.055746173,1.053240397
72.6,13.20829555,1.192005693,0.055364543,1.053230405
72.7,13.21411813,1.194139478,0.055045849,1.053220383
72.8,13.21994395,1.197853042,0.054854635,1.053210463
72.9,13.22588418,1.197452615,0.055106295,1.053200164
73,13.23168987,1.199724883,0.055472844,1.053200129
73.1,13.23744009,1.206924584,0.055264263,1.053190472
73.2,13.24318092,1.20609562,0.055156097,1.053180381
73.3,13.24890095,1.202994496,0.05525429,1.053170405
73.4,13.25464017,1.207629571,0.055361672,1.053160399
73.5,13.26038076,1.21364324,0.055526177,1.0531504
73.6,13.26612804,1.218433638,0.055309117,1.0531404
73.7,13.271949,1.215416708,0.055459126,1.0531304
73.8,13.27764413,1.216544157,0.056183869,1.0531204
73.9,13.28330231,1.218571678,0.056952019,1.0531104
74,13.28902131,1.218191756,0.056977404,1.0531004
74.1,13.29470427,1.217727804,0.056364782,1.0530904
74.2,13.30034302,1.220932454,0.056208842,1.0530804
74.3,13.30605198,1.231020203,0.0568399,1.0530704
74.4,13.31173214,1.235635288,0.057504894,1.0530604
74.5,13.31745166,1.237139708,0.057461773,1.0530504
74.6,13.32312419,1.239661404,0.057052022,1.0530404
74.7,13.32877309,1.236887814,0.057306317,1.0530304
74.8,13.33446285,1.235304525,0.057828185,1.0530204
74.9,13.34009683,1.247505755,0.057324822,1.0530104
75,13.34566555,1.254851014,0.056539538,1.0530004
75.1,13.35133266,1.252559924,0.056528321,1.0529904
75.2,13.35698533,1.249367347,0.057082725,1.0529804
75.3,13.36257693,1.249586864,0.056944164,1.0529704
75.4,13.36815651,1.25182917,0.056200804,1.0529604
75.5,13.37374667,1.255379185,0.055938976,1.0529504
75.6,13.3793352,1.256446239,0.056396082,1.0529404
75.7,13.38497517,1.254607917,0.057218002,1.0529304
75.8,13.39055742,1.258031738,0.05744054,1.0529204
75.9,13.39612708,1.265047792,0.057163822,1.0529104
76,13.40168862,1.271717822,0.056676864,1.0529004
76.1,13.40719982,1.274593436,0.056388062,1.0528904
76.2,13.41272741,1.272091526,0.056907466,1.0528804
76.3,13.41830757,1.274509833,0.057429881,1.0528704
76.4,13.42382118,1.275371206,0.057165981,1.052860401
76.5,13.42927223,1.282064938,0.05674986,1.052850395
76.6,13.43473073,1.29172374,0.056819896,1.052840417
76.7,13.44023868,1.29182293,0.057188744,1.052830337
76.8,13.44576984,1.293304265,0.057102575,1.052820636
76.9,13.45123284,1.293581757,0.056650834,1.052800671
77,13.45665301,1.297956636,0.056463238,1.052790328
77.1,13.46209203,1.302322284,0.056907354,1.052780419
77.2,13.46754214,1.302212558,0.057373994,1.052770394
77.3,13.47299142,1.303793079,0.057410922,1.052760403
77.4,13.47847071,1.310702485,0.057367051,1.052750395
77.5,13.4839417,1.314814151,0.057302969,1.052740417
77.6,13.48938316,1.316339166,0.056932896,1.052730337
77.7,13.49480235,1.318363464,0.05631122,1.052720636
77.8,13.50027087,1.317616352,0.056223539,1.052700671
77.9,13.50573254,1.313169941,0.056833886,1.052690327
78,13.51114434,1.321483256,0.057119679,1.052680421
78.1,13.51653402,1.32532025,0.05676092,1.05267039
78.2,13.52194368,1.321536041,0.056026792,1.052660418
78.3,13.52733516,1.323337675,0.055431923,1.052650336
78.4,13.53270438,1.329611152,0.055573597,1.052640636
78.5,13.53811392,1.332065212,0.056014679,1.052620672
78.6,13.54349502,1.332793618,0.05574353,1.052610323
78.7,13.5488748,1.332910698,0.055226156,1.052600436
78.8,13.55424573,1.333897257,0.055361589,1.052590332
78.9,13.55958695,1.337890002,0.055809703,1.052580637
79,13.56491601,1.342802059,0.055962369,1.052560672
79.1,13.57029404,1.344344414,0.055600353,1.052550323
79.2,13.57569431,1.350363518,0.055297139,1.052540436
79.3,13.581075,1.359326096,0.055301374,1.052530332
79.4,13.58644562,1.360603589,0.055315148,1.052520637
79.5,13.59178718,1.35755086,0.055338745,1.052500672
79.6,13.59711521,1.357088186,0.055501107,1.052490323
79.7,13.60252356,1.366284789,0.055569631,1.052480436
79.8,13.60787906,1.375032023,0.055436758,1.052470331
79.9,13.61311001,1.371906356,0.055377274,1.052460639
80,13.6184076,1.37147748,0.055341189,1.052440666
80.1,13.62369873,1.375539692,0.055473426,1.052430345
80.2,13.62898786,1.379925239,0.055849392,1.052420356
80.3,13.6342979,1.382557461,0.056008852,1.052410632
80.4,13.63957958,1.38578993,0.055735576,1.052390668
80.5,13.64482117,1.392459046,0.055738534,1.052380344
80.6,13.65002273,1.400075545,0.055867209,1.052370357
80.7,13.65518453,1.400746448,0.055946241,1.052360627
80.8,13.66030538,1.398704983,0.056017711,1.052340689
80.9,13.66541631,1.404775724,0.055798879,1.052330264
81,13.67047874,1.409306078,0.055690132,1.052320657
81.1,13.67549892,1.40887389,0.055773289,1.052300661
81.2,13.68057387,1.409799172,0.056093506,1.052290346
81.3,13.68579913,1.417443939,0.056627892,1.052280357
81.4,13.6910698,1.423599402,0.056630862,1.052270627
81.5,13.69629263,1.42551699,0.056188713,1.052250689
81.6,13.70145379,1.426139915,0.05594037,1.052240265
81.7,13.70662266,1.428224537,0.056021847,1.052230651
81.8,13.71180361,1.42725192,0.056285057,1.052210682
81.9,13.71694432,1.426377255,0.056793663,1.052200267
82,13.72211206,1.429696095,0.05732199,1.052190651
82.1,13.72733973,1.43470368,0.057598258,1.052170682
82.2,13.73260922,1.435175193,0.057644214,1.052160267
82.3,13.73787859,1.436115027,0.057583533,1.052150651
82.4,13.74318702,1.446288854,0.05747291,1.052130682
82.5,13.74850777,1.45397639,0.05748199,1.052120267
82.6,13.75377203,1.450002626,0.057573661,1.05211065
82.7,13.75890669,1.446097784,0.057552601,1.052090684
82.8,13.76396805,1.44307936,0.057615099,1.052080261
82.9,13.76901784,1.442244265,0.057537461,1.052070672
83,13.77408627,1.446995711,0.057355498,1.052050604
83.1,13.77919565,1.454645946,0.057438017,1.05204056
83.2,13.78429587,1.458421542,0.05759882,1.052020708
83.3,13.78940572,1.45764036,0.057551733,1.052010255
83.4,13.79449714,1.456766993,0.057488515,1.052000674
83.5,13.79955757,1.460522929,0.057452424,1.051980603
83.6,13.80461817,1.464311863,0.057114424,1.051970561
83.7,13.80963997,1.46334191,0.056992438,1.051950708
83.8,13.81463944,1.46370119,0.057252842,1.051940254
83.9,13.81965996,1.470378918,0.057473127,1.051930675
84,13.82464054,1.468652183,0.057491747,1.051910597
84.1,13.82964922,1.466947658,0.057470978,1.051900582
84.2,13.83466018,1.467798926,0.057489924,1.051880628
84.3,13.83966767,1.46605315,0.05747793,1.051870554
84.4,13.84475753,1.459671731,0.057461064,1.05185071
84.5,13.84975213,1.457733685,0.057445505,1.051840254
84.6,13.85470981,1.455909203,0.057666948,1.051830675
84.7,13.85974017,1.45251737,0.05805694,1.051810597
84.8,13.86468268,1.45789641,0.058082931,1.051800584
84.9,13.8696412,1.459788874,0.057686151,1.051780621
85,13.87460211,1.453949449,0.057312099,1.051770577
85.1,13.8795511,1.450286072,0.057263706,1.051750623
85.2,13.88454973,1.453199032,0.057310601,1.051740577
85.3,13.88954115,1.45250795,0.057444803,1.051720623
85.4,13.89449268,1.448249742,0.057542106,1.051710577
85.5,13.89943126,1.448389861,0.057533507,1.051690623
85.6,13.90442975,1.451847413,0.057314132,1.051680577
85.7,13.90941206,1.449520545,0.057098215,1.051660623
85.8,13.91432488,1.442257252,0.057168239,1.051650577
85.9,13.91920349,1.43927976,0.057696839,1.051630623
86,13.92415189,1.440969068,0.058517766,1.051620577
86.1,13.92907441,1.441281197,0.058784792,1.051600623
86.2,13.93395427,1.439166714,0.05824846,1.051590576
86.3,13.93886385,1.43790921,0.057702931,1.051570625
86.4,13.94375424,1.432644559,0.057750676,1.05156057
86.5,13.94866327,1.429314107,0.058338078,1.051540647
86.6,13.95356543,1.431309611,0.058896237,1.05153049
86.7,13.95839708,1.432661552,0.058939351,1.051510946
86.8,13.96323591,1.434299628,0.058945322,1.051490525
86.9,13.96809537,1.43569189,0.059055876,1.051480603
87,13.9729562,1.434768736,0.059122316,1.051460616
87.1,13.97778689,1.430598568,0.059186007,1.051450578
87.2,13.98262588,1.427114182,0.059001474,1.051430625
87.3,13.98749452,1.426108,0.058698754,1.051420571
87.4,13.99238493,1.426923984,0.05865555,1.051400646
87.5,13.99722793,1.428733646,0.058664453,1.05139049
87.6,14.0019998,1.42630974,0.058542119,1.051370946
87.7,14.00676805,1.42330536,0.05834512,1.051350526
87.8,14.01159628,1.427199758,0.058282663,1.051340597
87.9,14.01642762,1.421189393,0.058407644,1.051320639
88,14.02121864,1.415777763,0.05849467,1.051310494
88.1,14.02600821,1.42482515,0.058507611,1.051290939
88.2,14.03079894,1.431552689,0.058457195,1.051270548
88.3,14.0355599,1.430843634,0.058371135,1.051260517
88.4,14.04032789,1.428812875,0.05805082,1.051240939
88.5,14.04514798,1.4300708,0.057499924,1.051220528
88.6,14.04990148,1.433145131,0.057368279,1.051210597
88.7,14.05460186,1.434491516,0.057896503,1.051190639
88.8,14.05931194,1.432922845,0.058520972,1.051180494
88.9,14.06400228,1.431323525,0.05865197,1.05116094
89,14.06871102,1.431129911,0.058550196,1.051140547
89.1,14.07344094,1.431348019,0.058569382,1.051130518
89.2,14.07816118,1.430076261,0.058569783,1.051110933
89.3,14.08288156,1.430276948,0.058557167,1.051090549
89.4,14.0875821,1.431593351,0.058367265,1.051080518
89.5,14.09228203,1.432116848,0.057886436,1.051060933
89.6,14.09698177,1.433631364,0.057645194,1.051040549
89.7,14.1017006,1.43607239,0.057948473,1.051030517
89.8,14.10644073,1.437705335,0.058503572,1.051010935
89.9,14.11115234,1.436779769,0.058646011,1.050990543
90,14.11582411,1.435145487,0.058579837,1.050980539
90.1,14.12047273,1.436762506,0.058573883,1.050960854
90.2,14.12519089,1.442099482,0.058698696,1.050940843
90.3,14.12990207,1.44262834,0.058884587,1.050920573
90.4,14.13459275,1.44088213,0.058852709,1.050910511
90.5,14.13926365,1.442395535,0.058669257,1.050890936
90.6,14.14391416,1.444426587,0.058582699,1.050870543
90.7,14.14856372,1.448664888,0.058699595,1.050860539
90.8,14.15322383,1.453829851,0.059031298,1.050840854
90.9,14.15786488,1.454497799,0.059602632,1.050820845
91,14.16248536,1.45378163,0.06013849,1.050800568
91.1,14.16710486,1.455031569,0.060264569,1.050790532
91.2,14.17173523,1.458479445,0.059832876,1.050770856
91.3,14.17633646,1.460022885,0.059496255,1.050750844
91.4,14.18092606,1.460392492,0.059732246,1.050730569
91.5,14.18553539,1.463584347,0.060357182,1.050720527
91.6,14.190146,1.469118855,0.060659333,1.050700877
91.7,14.19473654,1.473104229,0.060664096,1.050680764
91.8,14.19932625,1.473641888,0.060541197,1.050660868
91.9,14.20392569,1.477607086,0.06023224,1.050640563
92,14.20853582,1.481230557,0.060037683,1.050630528
92.1,14.21313578,1.482611111,0.060151318,1.050610877
92.2,14.21774592,1.484623462,0.060299787,1.050590764
92.3,14.22233647,1.487493833,0.060327254,1.050570868
92.4,14.22693547,1.490474793,0.060178707,1.050550563
92.5,14.23155535,1.492402459,0.059771888,1.050540528
92.6,14.23615663,1.493467266,0.059150569,1.050520877
92.7,14.24071874,1.494020947,0.058739791,1.050500764
92.8,14.24523863,1.495227418,0.05875622,1.050480869
92.9,14.24979733,1.499490632,0.058748986,1.050460562
93,14.2543488,1.505081564,0.058673261,1.05045053
93.1,14.25886894,1.509779862,0.058744779,1.050430871
93.2,14.26340832,1.513603838,0.058818621,1.050410785
93.3,14.26793932,1.516710929,0.058721155,1.050390788
93.4,14.27244949,1.518406173,0.058529924,1.050370862
93.5,14.27696916,1.518326964,0.058532657,1.050350564
93.6,14.28148906,1.51794577,0.058600352,1.050340529
93.7,14.2860098,1.518595628,0.058580153,1.050320872
93.8,14.29050039,1.521667152,0.058561166,1.050300781
93.9,14.29499989,1.530176572,0.058665897,1.050280806
94,14.2994912,1.540139547,0.05888024,1.050260797
94.1,14.30394233,1.541930625,0.059086491,1.050240805
94.2,14.30839147,1.539777655,0.059177148,1.050220783
94.3,14.31287916,1.538618628,0.059077325,1.050200863
94.4,14.31741853,1.538612498,0.058808785,1.050180564
94.5,14.32193058,1.544340662,0.058636707,1.050170529
94.6,14.32640134,1.553203818,0.058632492,1.050150872
94.7,14.33087123,1.55556572,0.058673647,1.050130781
94.8,14.33533207,1.556931588,0.058804176,1.050110805
94.9,14.3397724,1.561750316,0.058997647,1.050090799
95,14.34421275,1.567837005,0.059196081,1.0500708
95.1,14.34863332,1.572056356,0.059196741,1.0500508
95.2,14.35305316,1.573722931,0.058913374,1.0500308
95.3,14.35747326,1.575438997,0.058544981,1.050010799
95.4,14.36189302,1.579702754,0.058267948,1.049990805
95.5,14.3663227,1.584482712,0.05828555,1.049970783
95.6,14.37075299,1.584423985,0.058701474,1.049950863
95.7,14.37517331,1.584492708,0.059250954,1.049930564
95.8,14.37959298,1.589330894,0.059509537,1.049920529
95.9,14.38401398,1.596840347,0.059062457,1.049900872
96,14.38838607,1.605139693,0.058437631,1.049880781
96.1,14.39273525,1.610906236,0.0581533,1.049860805
96.2,14.39713317,1.611999086,0.058154879,1.049840799
96.3,14.40156263,1.610894632,0.058298395,1.0498208
96.4,14.40599312,1.611688503,0.058553895,1.0498008
96.5,14.41040399,1.617093969,0.05899766,1.0497808
96.6,14.41480366,1.621145025,0.059474429,1.0497608
96.7,14.4192142,1.622411945,0.059754928,1.0497408
96.8,14.42358573,1.627424574,0.059788643,1.0497208
96.9,14.42794523,1.635124181,0.059649037,1.0497008
97,14.43232465,1.640887081,0.059307327,1.0496808
97.1,14.43670497,1.642586146,0.058724285,1.0496608
97.2,14.44107542,1.641960431,0.058405865,1.0496408
97.3,14.44543572,1.642660184,0.058727641,1.049620801
97.4,14.44978646,1.648595264,0.059470831,1.049600795
97.5,14.45411675,1.655438146,0.059982232,1.049580817
97.6,14.45845619,1.659377247,0.05982837,1.049560737
97.7,14.46280573,1.664326107,0.059214414,1.049541036
97.8,14.4671569,1.670925068,0.058488902,1.049511071
97.9,14.47145845,1.675877306,0.058177585,1.049490728
98,14.47574845,1.677380608,0.058539843,1.049470819
98.1,14.480047,1.680809114,0.059028128,1.049450795
98.2,14.48439578,1.691604579,0.059025572,1.049430801
98.3,14.48873702,1.702076457,0.0586024,1.0494108
98.4,14.493048,1.705815517,0.058145647,1.0493908
98.5,14.49734772,1.704663896,0.057974951,1.0493708
98.6,14.50166683,1.705568875,0.05788138,1.049350801
98.7,14.50599703,1.711575378,0.057884807,1.049330795
98.8,14.51030817,1.719187044,0.058211685,1.049310817
98.9,14.51458934,1.725232636,0.05874922,1.049290737
99,14.51884956,1.729018279,0.059178349,1.049271036
99.1,14.52311888,1.733278395,0.059279161,1.049241071
99.2,14.52740782,1.73686546,0.059202188,1.049220728
99.3,14.53170908,1.739729256,0.059243006,1.049200819
99.4,14.53594193,1.744716879,0.059341764,1.049180796
99.5,14.5401503,1.750321796,0.059272102,1.049160797
99.6,14.5444284,1.754806498,0.058866181,1.049140817
99.7,14.54870006,1.758649147,0.058563492,1.049120737
99.8,14.55293116,1.765157558,0.0586946,1.049101036
99.9,14.55715126,1.775264773,0.059117523,1.049071071
100,14.56137983,1.783960064,0.059395923,1.049050727
