Sample ID:	C:\MCC\MCC Cal\Test\PineLap_SidingC_MCC_30K_min_211123_R2.txt
Sample Weight (mg):	4.22
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	108.885	80.002	19.995	103.014	19.883	0.241	0.004
0.500	108.861	80.002	19.994	103.014	19.884	0.198	-0.003
1.000	108.839	80.003	19.995	103.015	19.880	0.466	-0.033
1.500	108.871	80.002	19.994	103.014	19.884	0.160	-0.018
2.000	108.819	80.003	19.994	103.013	19.875	0.888	-0.005
2.500	108.879	80.002	19.994	103.013	19.883	0.241	-0.006
3.000	108.854	80.003	19.996	103.013	19.882	0.352	0.022
3.500	108.835	80.003	19.995	103.013	19.878	0.616	-0.004
4.000	108.868	80.000	19.994	103.012	19.879	0.532	-0.015
4.500	108.833	80.003	19.997	103.013	19.885	0.131	0.005
5.000	108.925	80.001	19.996	103.013	19.881	0.389	0.028
5.500	108.807	80.002	19.999	103.014	19.883	0.254	0.016
6.000	108.864	80.002	19.997	103.014	19.886	0.006	-0.044
6.500	108.817	80.003	19.996	103.015	19.884	0.188	-0.025
7.000	108.940	80.002	19.994	103.015	19.883	0.239	0.043
7.500	108.778	80.001	19.994	103.015	19.888	-0.139	0.019
8.000	108.884	80.003	19.996	103.014	19.879	0.587	-0.047
8.500	108.815	80.004	19.996	103.014	19.884	0.153	-0.010
9.000	108.855	80.003	19.994	103.014	19.887	-0.082	0.004
9.500	108.846	80.003	19.995	103.014	19.885	0.084	0.001
10.000	108.951	80.002	19.994	103.014	19.886	0.059	0.064
10.500	108.832	80.002	19.995	103.015	19.884	0.188	0.042
11.000	108.879	80.003	19.993	103.014	19.885	0.080	-0.043
11.500	108.838	80.002	19.994	103.016	19.883	0.250	-0.033
12.000	108.843	80.004	19.994	103.018	19.883	0.229	-0.015
12.500	108.928	80.004	19.996	103.020	19.881	0.430	0.027
13.000	108.823	80.002	19.994	103.022	19.882	0.358	0.035
13.500	108.928	80.004	19.994	103.023	19.884	0.170	-0.010
14.000	108.856	80.004	19.994	103.022	19.885	0.129	0.017
14.500	108.895	80.004	19.995	103.020	19.881	0.391	0.000
15.000	108.861	80.003	19.995	103.019	19.884	0.147	-0.014
15.500	108.862	80.004	19.993	103.022	19.884	0.176	-0.014
16.000	108.829	80.002	19.994	103.024	19.890	-0.290	-0.033
16.500	108.910	80.004	19.995	103.024	19.874	0.951	0.008
17.000	108.820	80.004	19.994	103.026	19.884	0.211	0.020
17.500	108.891	80.005	19.994	103.028	19.882	0.319	-0.014
18.000	108.819	80.003	19.994	103.025	19.885	0.108	-0.011
18.500	108.864	80.004	19.994	103.023	19.887	-0.033	-0.014
19.000	108.867	80.005	19.995	103.025	19.885	0.110	0.011
19.500	108.859	80.004	19.995	103.024	19.881	0.399	0.022
20.000	108.854	80.005	19.994	103.025	19.878	0.604	-0.009
20.500	108.931	80.002	19.994	103.029	19.882	0.323	0.030
21.000	108.860	80.004	19.995	103.031	19.879	0.534	0.039
21.500	108.860	80.004	19.995	103.034	19.880	0.477	-0.033
22.000	108.872	80.004	19.994	103.039	19.878	0.641	-0.030
22.500	108.901	80.002	19.994	103.045	19.881	0.397	0.027
23.000	108.831	80.005	19.995	103.046	19.880	0.458	0.000
23.501	108.884	80.002	19.994	103.050	19.880	0.454	-0.029
24.000	108.950	80.003	19.994	103.053	19.885	0.070	0.051
24.500	108.862	80.002	19.994	103.053	19.879	0.555	0.048
25.000	108.870	80.002	19.995	103.052	19.876	0.806	-0.051
25.500	108.926	80.002	19.994	103.053	19.874	0.911	-0.008
26.000	108.938	80.002	19.995	103.053	19.873	1.033	0.066
26.500	108.830	80.002	19.994	103.053	19.872	1.121	-0.014
27.000	108.923	80.002	19.995	103.054	19.880	0.467	-0.056
27.500	108.918	80.000	19.995	103.055	19.873	0.993	0.037
28.001	108.909	80.003	19.995	103.057	19.881	0.430	0.038
28.500	108.880	80.002	19.995	103.062	19.876	0.798	-0.026
29.000	108.970	80.000	19.996	103.069	19.880	0.508	0.011
29.500	108.954	80.000	19.994	103.076	19.870	1.218	0.067
30.000	108.897	80.000	19.995	103.083	19.872	1.071	0.000
30.500	109.007	79.999	19.994	103.089	19.872	1.124	-0.010
31.000	108.912	80.001	19.995	103.092	19.868	1.394	0.034
31.500	108.990	80.002	19.995	103.093	19.872	1.108	-0.001
32.000	108.981	80.002	19.995	103.093	19.874	0.938	0.026
32.500	109.084	80.002	19.995	103.095	19.867	1.496	0.082
33.001	108.958	80.001	19.995	103.096	19.874	0.958	0.035
33.501	109.114	80.000	19.995	103.098	19.876	0.774	0.003
34.000	109.005	80.001	19.996	103.098	19.877	0.723	0.038
34.500	109.082	79.999	19.994	103.098	19.871	1.200	0.008
35.000	108.989	80.001	19.995	103.096	19.874	0.983	-0.024
35.500	109.126	80.001	19.995	103.097	19.871	1.169	0.014
36.000	109.159	80.002	19.994	103.097	19.869	1.345	0.107
36.500	109.111	80.001	19.995	103.097	19.868	1.378	0.077
37.000	109.061	80.002	19.995	103.097	19.866	1.535	-0.056
