Sample ID:	C:\MCC\MCC Cal\Test\LW_GypBoard_Painted_Paper_MCC_30K_min_211202_R2.txt
Sample Weight (mg):	4.96
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	112.177	80.003	19.995	103.060	20.028	-0.122	-0.041
0.500	112.213	80.004	19.997	103.056	20.030	-0.234	-0.008
1.000	112.200	80.004	19.998	103.057	20.032	-0.367	0.026
1.500	112.226	80.003	19.997	103.060	20.031	-0.354	0.018
2.000	112.185	80.004	19.997	103.061	20.031	-0.333	-0.001
2.500	112.179	80.004	19.997	103.060	20.028	-0.143	-0.031
3.000	112.173	80.003	19.997	103.061	20.028	-0.165	-0.029
3.500	112.187	80.003	19.996	103.057	20.033	-0.440	-0.002
4.000	112.180	80.004	19.996	103.049	20.031	-0.342	0.007
4.500	112.202	80.003	19.995	103.049	20.029	-0.192	0.011
5.000	112.175	80.005	19.995	103.051	20.030	-0.258	0.005
5.500	112.192	80.005	19.996	103.054	20.034	-0.516	-0.007
6.000	112.167	80.003	19.996	103.058	20.031	-0.351	-0.009
6.500	112.161	80.005	19.996	103.064	20.029	-0.211	-0.020
7.000	112.175	80.004	19.994	103.062	20.027	-0.045	-0.012
7.500	112.163	80.004	19.996	103.059	20.029	-0.204	0.005
8.000	112.186	80.005	19.996	103.058	20.027	-0.086	0.006
8.500	112.148	80.006	19.996	103.058	20.029	-0.212	-0.002
9.000	112.178	80.004	19.996	103.060	20.028	-0.104	-0.011
9.500	112.145	80.005	19.996	103.062	20.028	-0.156	-0.005
10.000	112.194	80.004	19.995	103.065	20.025	0.054	0.007
10.500	112.155	80.004	19.995	103.068	20.025	0.054	0.013
11.000	112.179	80.005	19.997	103.068	20.028	-0.124	-0.003
11.500	112.144	80.004	19.996	103.069	20.023	0.199	-0.013
12.000	112.186	80.005	19.996	103.075	20.026	-0.016	-0.001
12.500	112.153	80.004	19.996	103.083	20.025	0.029	0.008
13.000	112.190	80.004	19.995	103.092	20.023	0.190	0.006
13.501	112.175	80.004	19.995	103.103	20.021	0.303	0.013
14.001	112.186	80.006	19.995	103.110	20.020	0.414	0.009
14.500	112.178	80.006	19.995	103.119	20.019	0.474	-0.000
15.000	112.182	80.006	19.995	103.127	20.016	0.642	-0.001
15.500	112.197	80.005	19.995	103.135	20.016	0.653	0.008
16.000	112.179	80.006	19.995	103.142	20.014	0.796	0.008
16.500	112.210	80.007	19.995	103.157	20.013	0.866	0.005
17.000	112.153	80.006	19.995	103.166	20.011	0.958	-0.007
17.500	112.198	80.007	19.995	103.179	20.011	1.001	-0.019
18.000	112.231	80.007	19.995	103.191	20.005	1.349	0.033
18.500	112.236	80.006	19.994	103.209	20.006	1.320	0.058
19.000	112.255	80.005	19.993	103.222	20.004	1.430	0.031
19.501	112.239	80.006	19.996	103.230	20.002	1.582	0.014
20.000	112.298	80.007	19.995	103.239	19.999	1.733	0.023
20.500	112.336	80.009	19.994	103.250	19.998	1.788	0.070
21.000	112.379	80.008	19.993	103.261	19.995	1.995	0.089
21.500	112.384	80.006	19.995	103.271	19.996	1.975	0.065
22.000	112.400	80.007	19.994	103.286	19.995	1.991	0.035
22.500	112.473	80.007	19.996	103.296	19.991	2.267	0.055
23.000	112.516	80.008	19.993	103.300	19.991	2.240	0.102
23.500	112.545	80.006	19.994	103.301	19.991	2.247	0.093
24.000	112.584	80.006	19.995	103.301	19.995	1.991	0.070
24.500	112.631	80.008	19.994	103.300	19.991	2.274	0.077
25.001	112.677	80.007	19.994	103.296	19.989	2.372	0.089
25.500	112.731	80.007	19.995	103.296	19.989	2.385	0.096
26.000	112.795	80.006	19.995	103.294	19.992	2.180	0.109
26.500	112.830	80.007	19.995	103.295	19.991	2.286	0.109
27.000	112.895	80.008	19.994	103.297	19.988	2.432	0.100
