Sample ID:	C:\MCC\MCC Cal\Test\Memory_Foam_Carpet_Pad_MCC_30K_min_211102_R2.txt
Sample Weight (mg):	4.45
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
-0.001	108.284	80.004	19.995	103.051	20.151	0.087	-0.007
0.499	108.267	80.004	19.995	103.052	20.152	0.053	-0.009
1.000	108.282	80.003	19.994	103.059	20.151	0.132	-0.005
1.500	108.297	80.003	19.995	103.062	20.154	-0.132	0.014
2.000	108.294	80.003	19.994	103.060	20.153	-0.039	0.021
2.500	108.289	80.003	19.994	103.060	20.152	0.018	0.002
3.000	108.267	80.004	19.994	103.060	20.152	0.051	-0.017
3.500	108.252	80.004	19.994	103.059	20.152	0.010	-0.032
4.000	108.231	80.004	19.995	103.060	20.152	0.037	-0.037
4.500	108.285	80.005	19.994	103.063	20.154	-0.118	-0.002
5.000	108.246	80.005	19.995	103.063	20.147	0.410	0.025
5.500	108.218	80.005	19.995	103.063	20.149	0.242	-0.026
6.000	108.212	80.003	19.995	103.064	20.148	0.289	-0.051
6.500	108.228	80.003	19.994	103.064	20.151	0.130	-0.013
7.000	108.257	80.003	19.994	103.066	20.149	0.264	0.028
7.500	108.245	80.003	19.996	103.066	20.149	0.260	0.032
8.000	108.236	80.003	19.995	103.066	20.152	0.024	-0.002
8.500	108.240	80.004	19.994	103.070	20.146	0.459	-0.013
9.000	108.212	80.004	19.993	103.075	20.147	0.364	-0.015
9.500	108.210	80.003	19.994	103.077	20.149	0.250	-0.027
10.000	108.225	80.004	19.995	103.077	20.147	0.372	-0.008
10.500	108.217	80.004	19.995	103.079	20.147	0.364	0.010
11.000	108.235	80.002	19.995	103.078	20.148	0.307	0.008
11.500	108.275	80.003	19.994	103.074	20.147	0.392	0.033
12.000	108.225	80.003	19.994	103.075	20.143	0.656	0.024
12.500	108.212	80.004	19.996	103.082	20.142	0.729	-0.036
13.000	108.203	80.004	19.994	103.087	20.142	0.751	-0.043
13.500	108.261	80.003	19.996	103.094	20.140	0.863	0.013
14.000	108.222	80.004	19.995	103.100	20.143	0.670	0.034
14.500	108.244	80.003	19.994	103.104	20.142	0.729	0.001
15.000	108.248	80.003	19.995	103.106	20.141	0.824	0.005
15.500	108.259	80.004	19.994	103.112	20.140	0.867	0.021
16.000	108.269	80.004	19.995	103.118	20.141	0.861	0.018
16.500	108.279	80.004	19.994	103.124	20.140	0.916	0.020
17.000	108.252	80.004	19.994	103.129	20.143	0.698	0.002
17.500	108.276	80.004	19.995	103.134	20.138	1.060	-0.010
18.000	108.295	80.004	19.994	103.135	20.137	1.094	0.019
18.500	108.284	80.003	19.994	103.130	20.137	1.098	0.025
19.000	108.293	80.004	19.993	103.130	20.139	0.984	0.003
19.500	108.315	80.005	19.995	103.133	20.135	1.232	0.015
20.000	108.328	80.003	19.994	103.135	20.134	1.344	0.033
20.500	108.341	80.004	19.994	103.137	20.137	1.129	0.030
21.000	108.374	80.004	19.994	103.145	20.133	1.421	0.036
21.500	108.386	80.004	19.994	103.151	20.137	1.117	0.046
22.000	108.367	80.004	19.994	103.160	20.132	1.444	0.019
22.500	108.384	80.003	19.995	103.165	20.134	1.332	-0.005
23.000	108.422	80.004	19.994	103.172	20.134	1.318	0.027
23.500	108.464	80.004	19.994	103.178	20.131	1.578	0.068
24.000	108.470	80.004	19.996	103.181	20.133	1.423	0.064
24.500	108.510	80.004	19.995	103.183	20.132	1.498	0.047
25.000	108.555	80.003	19.994	103.192	20.128	1.732	0.065
25.500	108.547	80.003	19.994	103.200	20.126	1.938	0.061
26.000	108.560	80.003	19.994	103.207	20.128	1.735	0.021
26.500	108.584	80.005	19.994	103.214	20.128	1.752	0.021
27.000	108.626	80.003	19.995	103.220	20.125	2.001	0.052
27.500	108.647	80.004	19.994	103.221	20.124	2.028	0.065
28.000	108.711	80.004	19.993	103.221	20.124	2.070	0.075
