Sample ID:	C:\MCC\MCC Cal\Test\Polyester_Bed_Skirt_MCC_30K_min_211208_R1.txt
Sample Weight (mg):	4.54
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	108.290	80.005	19.997	103.055	20.266	0.336	-0.003
0.500	108.289	80.005	19.996	103.057	20.263	0.530	0.001
1.000	108.282	80.005	19.995	103.057	20.268	0.233	-0.002
1.500	108.313	80.004	19.995	103.057	20.265	0.385	0.008
2.000	108.269	80.004	19.995	103.057	20.268	0.233	0.005
2.500	108.310	80.005	19.995	103.057	20.269	0.156	-0.008
3.000	108.255	80.005	19.995	103.055	20.265	0.436	-0.009
3.500	108.295	80.005	19.995	103.055	20.266	0.346	-0.014
4.000	108.265	80.006	19.996	103.057	20.269	0.111	-0.003
4.500	108.285	80.006	19.996	103.060	20.270	0.039	0.000
5.000	108.268	80.005	19.995	103.066	20.267	0.274	-0.003
5.500	108.315	80.005	19.995	103.074	20.265	0.417	0.017
6.000	108.279	80.005	19.995	103.081	20.264	0.491	0.020
6.500	108.288	80.006	19.994	103.087	20.266	0.372	-0.008
7.000	108.277	80.006	19.994	103.092	20.261	0.720	-0.014
7.501	108.275	80.006	19.994	103.094	20.261	0.728	-0.008
8.001	108.265	80.007	19.994	103.096	20.259	0.861	-0.012
8.500	108.296	80.006	19.994	103.097	20.263	0.520	0.005
9.000	108.308	80.006	19.994	103.105	20.260	0.740	0.032
9.500	108.357	80.007	19.994	103.118	20.261	0.697	0.052
10.000	108.298	80.007	19.994	103.128	20.261	0.699	0.025
10.500	108.310	80.007	19.994	103.135	20.259	0.820	-0.029
11.000	108.325	80.006	19.994	103.140	20.261	0.724	-0.010
11.500	108.366	80.006	19.994	103.139	20.257	0.955	0.042
12.000	108.360	80.007	19.995	103.132	20.258	0.943	0.045
12.500	108.354	80.008	19.994	103.130	20.257	1.002	0.011
13.000	108.380	80.007	19.995	103.129	20.257	1.004	0.004
13.501	108.375	80.008	19.995	103.130	20.254	1.198	0.020
14.001	108.415	80.007	19.995	103.129	20.256	1.070	0.028
14.501	108.404	80.007	19.993	103.128	20.255	1.106	0.032
15.001	108.445	80.006	19.995	103.127	20.257	0.996	0.030
15.500	108.462	80.007	19.997	103.128	20.260	0.740	0.044
16.000	108.450	80.007	19.995	103.128	20.255	1.110	0.032
16.500	108.504	80.007	19.994	103.130	20.256	1.059	0.024
17.000	108.522	80.006	19.995	103.130	20.253	1.266	0.057
17.500	108.505	80.006	19.994	103.130	20.253	1.241	0.036
18.000	108.562	80.006	19.995	103.129	20.254	1.188	0.020
18.500	108.591	80.007	19.996	103.131	20.253	1.229	0.063
19.000	108.577	80.006	19.995	103.137	20.249	1.533	0.050
19.500	108.605	80.005	19.995	103.145	20.250	1.450	0.014
20.000	108.624	80.006	19.995	103.153	20.250	1.441	0.031
20.500	108.691	80.006	19.994	103.161	20.250	1.509	0.067
21.000	108.697	80.005	19.995	103.166	20.250	1.499	0.080
21.500	108.694	80.002	19.995	103.170	20.246	1.738	0.038
22.000	108.735	80.003	19.995	103.173	20.250	1.492	0.021
22.502	108.777	80.004	19.995	103.177	20.244	1.871	0.061
23.001	108.803	80.004	19.995	103.176	20.247	1.719	0.076
23.500	108.785	80.004	19.995	103.177	20.247	1.707	0.037
24.000	108.863	80.003	19.996	103.176	20.248	1.637	0.033
24.500	108.895	80.003	19.995	103.173	20.244	1.926	0.085
25.000	108.930	80.004	19.996	103.170	20.241	2.081	0.089
25.500	108.989	80.004	19.996	103.171	20.242	2.032	0.081
26.000	109.000	80.004	19.995	103.173	20.246	1.732	0.082
26.500	109.038	80.004	19.995	103.175	20.243	2.001	0.060
27.000	109.070	80.003	19.995	103.177	20.244	1.922	0.060
27.500	109.127	80.004	19.996	103.182	20.241	2.087	0.079
28.000	109.154	80.004	19.995	103.188	20.239	2.265	0.086
28.500	109.241	80.004	19.996	103.194	20.239	2.265	0.099
29.000	109.277	80.002	19.996	103.198	20.242	2.024	0.119
29.500	109.348	80.004	19.995	103.203	20.242	2.011	0.115
30.000	109.420	80.003	19.996	103.206	20.243	1.964	0.125
30.500	109.476	80.004	19.996	103.205	20.239	2.263	0.135
31.000	109.501	80.004	19.995	103.204	20.240	2.212	0.104
31.500	109.534	80.004	19.996	103.203	20.242	2.055	0.069
32.000	109.609	80.005	19.996	103.203	20.237	2.422	0.083
32.501	109.660	80.005	19.996	103.203	20.237	2.432	0.117
33.001	109.720	80.004	19.995	103.206	20.236	2.471	0.118
33.500	109.805	80.006	19.995	103.211	20.238	2.330	0.128
34.000	109.804	80.005	19.996	103.215	20.235	2.536	0.115
34.500	109.895	80.005	19.996	103.219	20.236	2.487	0.087
35.000	109.943	80.004	19.994	103.219	20.238	2.350	0.115
35.500	110.035	80.005	19.995	103.218	20.239	2.266	0.139
36.000	110.106	80.005	19.995	103.215	20.237	2.379	0.151
36.500	110.147	80.006	19.995	103.214	20.238	2.348	0.138
37.000	110.189	80.005	19.995	103.210	20.235	2.526	0.098
37.500	110.286	80.006	19.995	103.213	20.233	2.649	0.111
38.000	110.349	80.005	19.995	103.214	20.236	2.479	0.150
38.500	110.429	80.006	19.994	103.217	20.235	2.520	0.151
