LABORATORY,FSRI 
TEST IDENT,TREX_HF75_1
OPERATOR,Dow
MATERIAL,TREX board
ORIENTATION,Horizontal
HEAT FLUX,75
SURF AREA,0.009999999776482582
C FACTOR,0.03806118667125702
SPEC HOLDER DIFF,-566
SPECIMEN MASS,145.5
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,5348
TIME TO IGN,11.75
END OF TEST SCAN,4868
END OF TEST TIME,1217
TEST STATUS,1
PRE TEST CMT,Dimensions: 101.37 x 101.15 x 12.99 mm
