##Temp./°C,Time/min,DSC(subtr.2)/mW,Mass loss(subtr.2)/mg,Sensit./(uV/mW)
48.796,10.00667,-0.02172055,-0.02249,1.08889
48.896,10.32873,-0.001346062,-0.02143126,1.08881
48.996,10.39555,0.02384255,-0.01873634,1.0887200000000001
49.096,10.44035,0.05051511,-0.01753635,1.08864
49.196,10.47601,0.06873666,-0.01584436,1.08855
49.296,10.50577,0.09337362,-0.01554002,1.08847
49.396,10.53271,0.12292,-0.01603898,1.08838
49.496,10.555819999999999,0.14038,-0.01651788,1.0883
49.596,10.57743,0.14625,-0.01588919,1.08822
49.696,10.59707,0.17595999999999998,-0.01553286,1.0881299999999998
49.796,10.61561,0.20356,-0.01512438,1.08805
49.896,10.63316,0.21995,-0.01556854,1.08796
49.996,10.64948,0.2419,-0.01616168,1.08788
50.096,10.66525,0.26081,-0.017759,1.08779
50.196,10.679739999999999,0.27805,-0.01983477,1.08771
50.296,10.694139999999999,0.30622,-0.0202993,1.0876299999999999
50.396,10.70764,0.32258000000000003,-0.02021985,1.08754
50.496,10.72069,0.34297,-0.02059954,1.08746
50.596,10.73321,0.35975,-0.02118397,1.0873700000000002
50.696,10.745339999999999,0.37694,-0.02190057,1.0872899999999999
50.796,10.75732,0.38843,-0.02106375,1.08721
50.896,10.76852,0.40698,-0.02078086,1.08712
50.996,10.77968,0.41491999999999996,-0.0214877,1.08704
51.096,10.790460000000001,0.43756000000000006,-0.01998118,1.08695
51.196,10.80101,0.46201000000000003,-0.01955326,1.08687
51.296,10.8112,0.47803999999999996,-0.01980518,1.0867799999999999
51.396,10.82146,0.49294,-0.0188766,1.0867
51.496,10.83121,0.5007199999999999,-0.0194788,1.0866200000000001
51.596,10.8409,0.52172,-0.01865487,1.08653
51.696,10.85037,0.54581,-0.01941947,1.08645
51.796,10.85965,0.5501,-0.01916963,1.08636
51.896,10.868780000000001,0.56914,-0.0187955,1.08628
51.996,10.87783,0.58298,-0.01946379,1.0862
52.096,10.88674,0.598,-0.01875183,1.0861100000000001
52.196,10.89524,0.6270899999999999,-0.01916569,1.0860299999999998
52.296,10.903789999999999,0.63041,-0.01795563,1.08595
52.396,10.912289999999999,0.64752,-0.01900263,1.08586
52.496,10.920760000000001,0.65903,-0.01768856,1.08578
52.596,10.928939999999999,0.67397,-0.01820337,1.08569
52.696,10.93711,0.69215,-0.01724506,1.08561
52.796,10.9451,0.70703,-0.01818881,1.0855299999999999
52.896,10.95297,0.7200300000000001,-0.01791308,1.08544
52.996,10.96077,0.7341,-0.01866989,1.08536
53.096,10.96849,0.7568699999999999,-0.01948923,1.0852700000000002
