##Temp./°C,Time/min,Mass loss(subtr.2)/mg,DSC(subtr.2)/mW,Sensit./(uV/mW)
50.341,10.01667,-0.08655,0.12887,1.0479100000000001
50.441,10.48975,-0.09082589,0.1425,1.04787
50.541,10.67532,-0.09163551,0.16395,1.04782
50.641,10.79836,-0.09281861,0.17576,1.04778
50.741,10.89756,-0.09344627,0.18885,1.04774
50.841,10.9831,-0.09388865,0.19660999999999998,1.04769
50.941,11.05921,-0.09410485,0.22444,1.04765
51.041,11.12829,-0.09425412,0.23168000000000002,1.0476
51.141,11.19233,-0.0956465,0.24033000000000002,1.04756
51.241,11.252939999999999,-0.09550554,0.2569,1.04752
51.341,11.31068,-0.09677705,0.25094,1.0474700000000001
51.441,11.365739999999999,-0.09691017,0.27787,1.0474299999999999
51.541,11.41892,-0.09666777,0.27426999999999996,1.04738
51.641,11.47107,-0.09681471,0.28355,1.04734
51.741,11.52094,-0.0968392,0.29613,1.04729
51.841,11.56933,-0.09804799,0.29605,1.04725
51.941,11.61669,-0.09686098,0.30599,1.04721
52.041,11.662560000000001,-0.09785933,0.31394,1.04716
52.141,11.70782,-0.09814369,0.31781,1.04712
52.241,11.75234,-0.0970957,0.3248,1.0470700000000002
52.341,11.79636,-0.09793746,0.3324,1.04703
52.441,11.83972,-0.09829871,0.3321,1.04698
52.541,11.88309,-0.09685232,0.33894,1.04694
52.641,11.92552,-0.09831677,0.34421,1.0469
52.741,11.96738,-0.09721284,0.34619,1.04685
52.841,12.00859,-0.098188,0.35033000000000003,1.04681
52.941,12.04951,-0.09815687,0.35106,1.0467600000000001
53.041,12.09041,-0.09944986,0.35491999999999996,1.04672
53.141,12.13073,-0.09926765,0.35617,1.0466799999999998
53.241,12.17053,-0.09838614,0.36224,1.04663
53.341,12.21027,-0.09910301,0.36186,1.04659
53.441,12.24996,-0.09949008,0.36086999999999997,1.04654
53.541,12.289539999999999,-0.09962268,0.37864000000000003,1.0465
53.641,12.32892,-0.09911884,0.36808,1.04645
53.741,12.36824,-0.09951309,0.37381,1.04641
53.841,12.40755,-0.10012,0.37711999999999996,1.04637
53.941,12.44641,-0.09955587,0.37532,1.0463200000000001
54.041,12.48523,-0.10087,0.37963,1.0462799999999999
54.141,12.52399,-0.10138,0.37667,1.04623
54.241,12.562610000000001,-0.10216,0.3755,1.04619
54.341,12.60083,-0.1008,0.38024,1.04615
54.441,12.63917,-0.1008,0.37781,1.0461
54.541,12.6773,-0.10067000000000001,0.37976,1.04606
54.641,12.71545,-0.10215,0.38443,1.04601
54.741,12.75354,-0.10067000000000001,0.38218,1.04597
54.841,12.79163,-0.10225,0.38418,1.04593
54.941,12.82959,-0.10212,0.39081,1.04588
55.041,12.86761,-0.10212,0.38916,1.0458399999999999
55.141,12.90558,-0.10212,0.3875,1.04579
55.241,12.94341,-0.10205,0.39397,1.04575
55.341,12.981069999999999,-0.1028,0.39071999999999996,1.0457100000000001
55.441,13.01855,-0.1028,0.39261,1.04566
55.541,13.055639999999999,-0.10347,0.39673,1.04562
55.641,13.09325,-0.10354000000000001,0.38411999999999996,1.04557
55.741,13.13057,-0.10478,0.39247,1.0455299999999998
55.841,13.16789,-0.10472000000000001,0.39595,1.04549
55.941,13.2052,-0.10339000000000001,0.39646,1.04544
56.041,13.242420000000001,-0.10343,0.40576999999999996,1.0454
56.141,13.279979999999998,-0.10332999999999999,0.39415,1.04535
56.241,13.317210000000001,-0.10475,0.39631,1.04531
56.341,13.35425,-0.10497999999999999,0.40612,1.0452700000000001
56.441,13.39127,-0.10572000000000001,0.40399,1.04522
56.541,13.428220000000001,-0.10575,0.39825,1.04518
56.641,13.46509,-0.10575,0.41051000000000004,1.04513
56.741,13.50181,-0.10575,0.40747,1.04509
56.841,13.53822,-0.10575,0.41406000000000004,1.04505
