LABORATORY,FSRI 
TEST IDENT,LW_Gypsum_HF50_1
OPERATOR,Dow
MATERIAL,lightweight gypsum
ORIENTATION,Horizontal
HEAT FLUX,50
SURF AREA,0.009999999776482582
C FACTOR,0.041460584849119186
SPEC HOLDER DIFF,-566
SPECIMEN MASS,63.689998626708984
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,667
TIME TO IGN,31.25
END OF TEST SCAN,187
END OF TEST TIME,46.75
TEST STATUS,1
PRE TEST CMT,Dimensions: 99.06 x 101.69 x 12.55 mm
