##Temp./°C,Time/min,DSC(subtr.2)/(mW/mg),Mass loss(subtr.2)/mg,Sensit./(uV/mW)
50.629,10.00917,0.01719973,-0.068,0.6235
50.729,10.58389,0.01629225,-0.06747631,0.6235
50.829,10.72842,0.0230609,-0.06870794,0.6235
50.929,10.81128,0.02671298,-0.07038345,0.6235
51.029,10.89303,0.03271512,-0.07297934,0.6235
51.129,10.94853,0.03648869,-0.07214701,0.6235
51.229,10.9973,0.04095389,-0.07206061,0.62349
51.329,11.0424,0.04421024,-0.07281232,0.62349
51.429,11.08303,0.04644849,-0.07169544,0.62349
51.529,11.12085,0.0515829,-0.07084969,0.62349
51.629,11.15501,0.0570269,-0.07027827,0.62349
51.729,11.18485,0.06159935,-0.0697034,0.62349
51.829,11.2136,0.06620699,-0.06954591,0.62349
51.929,11.24048,0.06750682,-0.06931844,0.62349
52.029,11.266169999999999,0.07038802,-0.07020399,0.62349
52.129,11.29068,0.07531853,-0.07075985,0.62348
52.229,11.31438,0.07718668,-0.07110884,0.62348
52.329,11.33751,0.08208196,-0.07213325,0.62348
52.429,11.35971,0.0830882,-0.07393043,0.62348
52.529,11.380189999999999,0.08471983,-0.07443143,0.62348
52.629,11.39944,0.08878292,-0.07405533,0.62348
52.729,11.4184,0.09536751,-0.07287405,0.62348
52.829,11.43648,0.09861404,-0.07355448,0.62348
52.929,11.45449,0.09897547,-0.07532081,0.62347
53.029,11.47222,0.10255,-0.07655723,0.62347
53.129,11.48956,0.10722999999999999,-0.07628464,0.62347
53.229,11.50654,0.10792,-0.07545577,0.62347
53.329,11.5232,0.11305,-0.07510827,0.62347
53.429,11.539010000000001,0.11817000000000001,-0.07436412,0.62347
53.529,11.55465,0.11915,-0.07516521,0.62347
53.629,11.56985,0.12283,-0.07507307,0.62346
53.729,11.5848,0.12603,-0.07535751,0.62346
53.829,11.599169999999999,0.12850999999999999,-0.07580001,0.62346
53.929,11.61335,0.13016,-0.07535891,0.62346
54.029,11.627180000000001,0.13334000000000001,-0.0752223,0.62346
54.129,11.6407,0.13489,-0.07523,0.62346
54.229,11.65402,0.13760999999999998,-0.07551357,0.62346
54.329,11.667119999999999,0.14156,-0.07580157,0.62345
54.429,11.68009,0.14579,-0.07479858,0.62345
54.529,11.6926,0.14862,-0.07508494,0.62345
54.629,11.70508,0.15155,-0.07505166,0.62345
54.729,11.71754,0.15478,-0.07452052,0.62345
54.829,11.729610000000001,0.15539,-0.07582794,0.62345
54.929,11.74155,0.15882000000000002,-0.07533878,0.62344
55.029,11.75344,0.16192,-0.07571617,0.62344
55.129,11.76506,0.16602999999999998,-0.07458528,0.62344
55.229,11.77661,0.16892000000000001,-0.07520833,0.62344
55.329,11.78767,0.17185,-0.0750027,0.62344
55.429,11.798639999999999,0.17419,-0.07403507,0.62344
55.529,11.809560000000001,0.17399,-0.07470847,0.62343
55.629,11.82047,0.17507999999999999,-0.07403186,0.62343
55.729,11.83104,0.1772,-0.07366914,0.62343
55.829,11.84149,0.18316,-0.07397787,0.62343
55.929,11.85173,0.18627,-0.07366402,0.62343
56.029,11.86196,0.18661,-0.07422574,0.62343
56.129,11.87219,0.18887,-0.07410739,0.62342
56.229,11.88247,0.18975999999999998,-0.07498663,0.62342
56.329,11.89241,0.19112,-0.0753483,0.62342
56.429,11.90227,0.1951,-0.07449506,0.62342
56.529,11.91189,0.19760999999999998,-0.07562181,0.62342
56.629,11.92163,0.19981,-0.07500769,0.62341
56.729,11.93112,0.2035,-0.07485027,0.62341
56.829,11.94064,0.20695,-0.07532682,0.62341
56.929,11.95015,0.20953000000000002,-0.07373853,0.62341
57.029,11.95946,0.21066999999999997,-0.07417047,0.62341
57.129,11.96867,0.21386,-0.0742799,0.6234
57.229,11.977789999999999,0.21648,-0.0738359,0.6234
57.329,11.986880000000001,0.21788000000000002,-0.07429129,0.6234
57.429,11.99597,0.21955,-0.07546927,0.6234
57.529,12.00491,0.22125,-0.07493443,0.6234
57.629,12.01379,0.22343000000000002,-0.07464694,0.62339
57.729,12.0226,0.2262,-0.07551856,0.62339
57.829,12.03118,0.23031,-0.07528967,0.62339
57.929,12.03968,0.23509000000000002,-0.07470375,0.62339
58.029,12.0482,0.2354,-0.07544032,0.62339
58.129,12.05667,0.23711999999999997,-0.0749347,0.62338
58.229,12.06513,0.23939000000000002,-0.0757897,0.62338
58.329,12.07347,0.24070999999999998,-0.07623745,0.62338
58.429,12.081760000000001,0.24368,-0.07582402,0.62338
58.529,12.090069999999999,0.24833000000000002,-0.07651559,0.62338
