##Temp./°C,Time/min,Mass loss(subtr.2)/mg,DSC(subtr.2)/mW,Sensit./(uV/mW)
50.71,10.01,-0.00515,0.01468367,0.6235
50.81,10.59721,-0.0033240120000000003,0.03467559,0.6235
50.91,10.73881,-0.003367268,0.06954314,0.6235
51.01,10.82698,-0.0035566079999999997,0.09078738,0.6235
51.11,10.895610000000001,-0.002421594,0.10289000000000001,0.6235
51.21,10.95301,-0.003898673,0.12744,0.6235
51.31,11.002419999999999,-0.003949393,0.15502,0.62349
51.41,11.04542,-0.003697769,0.17801,0.62349
51.51,11.08352,-0.004099983,0.1937,0.62349
51.61,11.118160000000001,-0.004102375,0.22255999999999998,0.62349
51.71,11.15173,-0.00418134,0.2378,0.62349
51.81,11.182889999999999,-0.003433185,0.26073,0.62349
51.91,11.21239,-0.004352885,0.26978,0.62349
52.01,11.240089999999999,-0.004380427,0.27919,0.62349
52.11,11.26629,-0.00404515,0.30365,0.62348
52.21,11.2904,-0.004050071,0.32193,0.62348
52.31,11.31363,-0.004058391,0.33698,0.62348
52.41,11.33577,-0.003979264000000001,0.34769,0.62348
52.51,11.35695,-0.004288147,0.36901,0.62348
52.61,11.378110000000001,-0.004582030999999999,0.37994,0.62348
52.71,11.39783,-0.004998816,0.40521,0.62348
52.81,11.41704,-0.004974424,0.4264,0.62348
52.91,11.43547,-0.004531548,0.42856000000000005,0.62347
53.01,11.45311,-0.005663066,0.4522,0.62347
53.11,11.47045,-0.005926272,0.46055,0.62347
53.21,11.48756,-0.004380885,0.48263,0.62347
53.31,11.50412,-0.003963017,0.49676000000000003,0.62347
53.41,11.52005,-0.004613065,0.51646,0.62347
53.51,11.53539,-0.003867163,0.52878,0.62347
53.61,11.55058,-0.004673363,0.54572,0.62346
53.71,11.5654,-0.003461906,0.5719,0.62346
53.81,11.58005,-0.0027374359999999998,0.55923,0.62346
53.91,11.59432,-0.003248816,0.5837100000000001,0.62346
54.01,11.6085,-0.002825718,0.59844,0.62346
54.11,11.62239,-0.0031138309999999996,0.6169899999999999,0.62346
54.21,11.63591,-0.003025915,0.6290600000000001,0.62346
54.31,11.64935,-0.003286281,0.64418,0.62345
54.41,11.66227,-0.00276527,0.66015,0.62345
54.51,11.674710000000001,-0.00303696,0.68015,0.62345
54.61,11.6872,-0.003207604,0.6916,0.62345
54.71,11.6997,-0.002854017,0.70086,0.62345
54.81,11.711960000000001,-0.0033293959999999997,0.71575,0.62345
54.91,11.72408,-0.002545155,0.7286699999999999,0.62344
55.01,11.73596,-0.002986488,0.74374,0.62344
55.11,11.74773,-0.003053979,0.75636,0.62344
55.21,11.75952,-0.0033788620000000003,0.76945,0.62344
55.31,11.77104,-0.003400238,0.7730100000000001,0.62344
55.41,11.78236,-0.003505752,0.79359,0.62344
55.51,11.79335,-0.003607695,0.8148,0.62343
55.61,11.80407,-0.0038308979999999997,0.83235,0.62343
55.71,11.81454,-0.004076113,0.8516,0.62343
55.81,11.82485,-0.00407338,0.85862,0.62343
55.91,11.83516,-0.003992554000000001,0.86379,0.62343
56.01,11.8455,-0.003970463,0.8809299999999999,0.62343
56.11,11.85564,-0.003703693,0.8973399999999999,0.62342
56.21,11.86563,-0.00532544,0.90251,0.62342
56.31,11.87555,-0.005521929,0.9106,0.62342
56.41,11.88544,-0.00560205,0.9221799999999999,0.62342
56.51,11.89533,-0.006149329,0.9377200000000001,0.62342
56.61,11.90525,-0.00545589,0.95063,0.62341
56.71,11.91496,-0.005558488,0.96305,0.62341
56.81,11.92448,-0.004471364,0.97926,0.62341
56.91,11.93389,-0.0033849490000000004,0.9890100000000001,0.62341
57.01,11.94317,-0.003494165,0.99305,0.62341
57.11,11.95253,-0.002501936,1.00367,0.6234
57.21,11.96165,-0.002468982,1.01987,0.6234
57.31,11.97076,-0.001942177,1.03247,0.6234
57.41,11.97982,-0.001966681,1.04241,0.6234
57.51,11.98875,-0.0020764679999999997,1.05956,0.6234
57.61,11.997639999999999,-0.002068088,1.06279,0.62339
57.71,12.00644,-0.002231671,1.07154,0.62339
57.81,12.015089999999999,-0.00274111,1.08286,0.62339
57.91,12.02375,-0.0026520059999999997,1.09653,0.62339
58.01,12.03236,-0.002567185,1.11426,0.62339
58.11,12.04079,-0.003700964,1.12573,0.62338
58.21,12.04931,-0.0038966129999999997,1.1362,0.62338
58.31,12.05761,-0.002971659,1.1455799999999998,0.62338
58.41,12.06588,-0.003861295,1.1614200000000001,0.62338
58.51,12.07418,-0.004146957,1.18064,0.62338
58.61,12.08239,-0.003094999,1.18862,0.62337
58.71,12.09048,-0.0030639240000000004,1.1875,0.62337
58.81,12.09854,-0.002990607,1.2005700000000001,0.62337
58.91,12.10661,-0.002715697,1.2100899999999999,0.62337
59.01,12.11454,-0.001758129,1.21348,0.62336
59.11,12.12246,-0.0012265169999999999,1.22888,0.62336
59.21,12.130469999999999,-0.0017662429999999998,1.2556200000000002,0.62336
59.31,12.1383,-0.0015333179999999999,1.26358,0.62336
59.41,12.14616,-0.001207129,1.2693,0.62336
59.51,12.15398,-0.0016924829999999998,1.28015,0.62335
59.61,12.161669999999999,-0.002735122,1.2926600000000001,0.62335
59.71,12.169319999999999,-0.003466398,1.30379,0.62335
