##Temp./°C,Time/min,DSC(subtr.2)/mW,Mass loss(subtr.2)/mg,Sensit./(uV/mW)
58.956,12.30542,0.61061,-0.01755425,1.054
59.056,12.3136,0.6119399999999999,-0.01747713,1.054
59.156,12.32173,0.61638,-0.01695902,1.054
59.256,12.32975,0.62231,-0.01872054,1.054
59.356,12.33801,0.62908,-0.01854781,1.05399
59.456,12.3461,0.63361,-0.01928206,1.05399
59.556,12.35404,0.63569,-0.01965709,1.05399
59.656,12.36198,0.63761,-0.01937714,1.05399
59.756,12.369860000000001,0.64057,-0.01985381,1.05398
59.856,12.37764,0.64326,-0.01905301,1.05398
59.956,12.38545,0.64705,-0.01967162,1.05398
60.056,12.39334,0.6506,-0.02027939,1.05398
60.156,12.40116,0.65447,-0.01985434,1.05397
60.256,12.40879,0.66178,-0.02050632,1.05397
60.356,12.41662,0.66991,-0.02083749,1.05397
60.456,12.42436,0.6771199999999999,-0.02000522,1.05396
60.556,12.431939999999999,0.6821699999999999,-0.01926482,1.05396
60.656,12.43954,0.68343,-0.01923666,1.05396
60.756,12.44714,0.68104,-0.01765421,1.05395
60.856,12.45478,0.6842600000000001,-0.01637028,1.05395
60.956,12.46239,0.68938,-0.01605775,1.05395
61.056,12.46991,0.68986,-0.01590193,1.0539399999999999
61.156,12.47738,0.69196,-0.01577759,1.0539399999999999
61.256,12.48484,0.69716,-0.01594218,1.0539399999999999
61.356,12.49237,0.7017800000000001,-0.01638258,1.05393
61.456,12.49993,0.7036100000000001,-0.01688516,1.05393
61.556,12.50728,0.7065899999999999,-0.01731561,1.05393
61.656,12.5146,0.71354,-0.01762394,1.05392
61.756,12.521980000000001,0.71873,-0.0182097,1.05392
61.856,12.52936,0.71932,-0.01895064,1.0539100000000001
61.956,12.53655,0.72516,-0.01874727,1.0539100000000001
62.056,12.543660000000001,0.7299800000000001,-0.01918681,1.0539100000000001
62.156,12.55087,0.73042,-0.02011948,1.0539
62.256,12.55823,0.73041,-0.02004587,1.0539
62.356,12.56548,0.7309,-0.02051676,1.0539
62.456,12.5726,0.73447,-0.02054808,1.05389
62.556,12.57968,0.74037,-0.01976231,1.05389
62.656,12.58672,0.74307,-0.02004024,1.05388
62.756,12.59375,0.7438,-0.01962055,1.05388
62.856,12.60084,0.74426,-0.01828662,1.05387
62.956,12.60797,0.7462,-0.01773338,1.05387
63.056,12.61496,0.7543,-0.01807652,1.05387
63.156,12.62195,0.76244,-0.01828343,1.05386
63.256,12.62907,0.76442,-0.01814432,1.05386
63.356,12.63607,0.7652800000000001,-0.01919584,1.05385
63.456,12.64296,0.76842,-0.01948035,1.05385
63.556,12.64983,0.7730899999999999,-0.01886556,1.0538399999999999
