##Temp./°C,Time/min,DSC(subtr.2)/mW,Mass loss(subtr.2)/mg,Sensit./(uV/mW)
49.528,10.01,0.0419829,-0.01821,1.0540100000000001
49.628,10.61495,0.06211278,-0.02006755,1.0540100000000001
49.728,10.7551,0.08276081,-0.02130939,1.0540200000000002
49.828,10.85062,0.09857901,-0.02058379,1.0540200000000002
49.928,10.91958,0.1179,-0.02039869,1.0540200000000002
50.028,10.98104,0.14105,-0.0202487,1.0540200000000002
50.128,11.03208,0.15716,-0.02081512,1.0540200000000002
50.228,11.07616,0.16801,-0.0201311,1.05403
50.328,11.11611,0.18987,-0.01998545,1.05403
50.428,11.153939999999999,0.19776,-0.02122968,1.05403
50.528,11.18865,0.21368,-0.02013942,1.05403
50.628,11.221039999999999,0.22618000000000002,-0.01962672,1.05403
50.728,11.25094,0.24602,-0.01980588,1.05403
50.828,11.278880000000001,0.25417,-0.02089455,1.0540399999999999
50.928,11.305489999999999,0.26818000000000003,-0.0200705,1.0540399999999999
51.028,11.3312,0.29347,-0.01977284,1.0540399999999999
51.128,11.35619,0.29943000000000003,-0.02063988,1.0540399999999999
51.228,11.37933,0.31166,-0.02079848,1.0540399999999999
51.328,11.401530000000001,0.32569000000000004,-0.02112743,1.0540399999999999
51.428,11.423060000000001,0.33719,-0.02146606,1.05405
51.528,11.443710000000001,0.35022,-0.02190968,1.05405
51.628,11.463989999999999,0.36473,-0.02239523,1.05405
51.728,11.483310000000001,0.3794,-0.02215913,1.05405
51.828,11.502180000000001,0.38329,-0.02143342,1.05405
51.928,11.520539999999999,0.40295,-0.02073816,1.05405
52.028,11.5385,0.41131999999999996,-0.02073674,1.05405
52.128,11.55595,0.41797,-0.02173708,1.05405
52.228,11.57292,0.43226000000000003,-0.02201496,1.05405
52.328,11.58948,0.44123999999999997,-0.02188163,1.05405
52.428,11.6055,0.45466999999999996,-0.02221728,1.05406
52.528,11.62122,0.46824,-0.02048106,1.05406
52.628,11.63691,0.4726,-0.01952515,1.05406
52.728,11.65241,0.48408,-0.01883438,1.05406
52.828,11.66768,0.49683,-0.01821387,1.05406
52.928,11.68153,0.50512,-0.01926986,1.05406
53.028,11.695310000000001,0.51932,-0.01947597,1.05406
53.128,11.7089,0.53377,-0.02061685,1.05406
53.228,11.722430000000001,0.53503,-0.02169237,1.05406
53.328,11.73518,0.54233,-0.02200703,1.05406
53.428,11.74864,0.55477,-0.02264488,1.05406
53.528,11.7618,0.56288,-0.02332542,1.05406
53.628,11.7756,0.5659,-0.02338042,1.05406
53.728,11.78903,0.58158,-0.02214572,1.05406
53.828,11.80211,0.59172,-0.02157189,1.05406
53.928,11.814869999999999,0.60235,-0.02014296,1.05406
54.028,11.82751,0.60725,-0.02043061,1.05406
54.128,11.83949,0.61698,-0.02074823,1.05406
54.228,11.85155,0.6270600000000001,-0.02063736,1.05406
54.328,11.86345,0.6396,-0.02073442,1.05406
54.428,11.87522,0.6450100000000001,-0.02070584,1.05406
54.528,11.88664,0.64983,-0.02058582,1.05406
54.628,11.8981,0.65691,-0.02084452,1.05406
