##Temp./°C,Time/min,DSC(subtr.2)/(mW/mg),Mass(subtr.2)/%,Sensit./(uV/mW)
50.232,10.015830000000001,0.005670558000000001,100.0495,1.04796
50.332,10.54309,0.01293454,100.04784000000001,1.04792
50.432,10.70889,0.01771919,100.04244,1.04787
50.532,10.82622,0.02428383,100.03489,1.0478299999999998
50.632,10.91889,0.02808105,100.01299,1.04778
50.732,11.00051,0.02978161,100.01391,1.04774
50.832,11.07465,0.03424619,100.04633000000001,1.0477
50.932,11.14255,0.03923159,100.03827,1.04765
51.032,11.20613,0.04044303,99.99729,1.04761
51.132,11.266210000000001,0.04407526,100.03888,1.04756
51.232,11.322989999999999,0.04532729,100.03005999999999,1.04752
51.332,11.37778,0.04734387,100.01406999999999,1.0474700000000001
51.432,11.43075,0.05065262,100.00489,1.0474299999999999
51.532,11.48145,0.05337271,100.01333000000001,1.04739
51.632,11.530669999999999,0.0564631,100.04495,1.04734
51.732,11.57964,0.05661389,100.04356,1.0473
51.832,11.62739,0.05948156,100.0444,1.04725
51.932,11.67426,0.060586,100.03062,1.04721
52.032,11.71977,0.06206415,100.03519,1.0471700000000002
52.132,11.76437,0.06345595,100.01564,1.04712
52.232,11.80857,0.06440272,100.04975,1.04708
52.332,11.85193,0.06489885,100.04553,1.04703
52.432,11.89484,0.06646215,100.07797,1.0469899999999999
52.532,11.93704,0.06564686,100.04762,1.04694
52.632,11.97868,0.06583079,100.04908,1.0469
52.732,12.02052,0.06745778,100.01304,1.0468600000000001
52.832,12.061810000000001,0.06765792,100.01618,1.04681
52.932,12.10308,0.07004337,100.0129,1.04677
53.032,12.14362,0.07161518,100.04621999999999,1.04672
53.132,12.18398,0.07319034,100.047,1.0466799999999998
53.232,12.22385,0.07047056,100.04848,1.04664
53.332,12.26351,0.07323455,100.08081999999999,1.04659
53.432,12.30326,0.07250253,100.08015,1.04655
53.532,12.34273,0.07406393,100.08149,1.0465
53.632,12.3822,0.07530084,100.04718000000001,1.04646
53.732,12.42141,0.0738864,100.06523,1.04641
53.832,12.46042,0.072684,100.06275,1.04637
53.932,12.49912,0.07511677,100.03047,1.04633
54.032,12.538160000000001,0.07587707,100.04822,1.0462799999999999
54.132,12.57696,0.07693526,100.04663000000001,1.04624
54.232,12.61565,0.07803528,100.07974,1.04619
54.332,12.6545,0.07548806,100.08003000000001,1.04615
54.432,12.692789999999999,0.07566505,100.07896,1.04611
54.532,12.73105,0.07579475,100.04906,1.04606
54.632,12.769,0.07513995,100.04678,1.0460200000000002
54.732,12.807,0.07702415,100.04681,1.04597
54.832,12.84494,0.07808945,100.04475,1.04593
54.932,12.88325,0.07482553,100.0802,1.04589
55.032,12.92111,0.07776489,100.08017,1.0458399999999999
55.132,12.95923,0.07444725,100.08029,1.0458
55.232,12.99675,0.07587495,100.08143000000001,1.04575
55.332,13.034239999999999,0.07574599,100.0294,1.0457100000000001
55.432,13.071660000000001,0.07561498,100.03026,1.04567
55.532,13.10912,0.07637737,100.03039,1.04562
55.632,13.146429999999999,0.07760509,100.0304,1.04558
55.732,13.183670000000001,0.07792932,100.0304,1.0455299999999998
55.832,13.220839999999999,0.07677992,100.03035,1.04549
55.932,13.257929999999998,0.0768911,100.02931,1.04545
56.032,13.29486,0.07659483,100.03253000000001,1.0454
56.132,13.33199,0.07731924,100.03017,1.04536
56.232,13.36863,0.07751017,100.03009,1.04531
56.332,13.405320000000001,0.07649055,100.02833000000001,1.0452700000000001
56.432,13.442079999999999,0.07635139,100.06215,1.0452299999999999
56.532,13.478929999999998,0.0780141,100.0633,1.04518
56.632,13.51556,0.07780737,100.06331999999999,1.04514
56.732,13.55206,0.07814991,100.06329000000001,1.04509
56.832,13.588189999999999,0.07918078,100.06266,1.04505
56.932,13.624120000000001,0.0795604,100.04693,1.04501
57.032,13.66017,0.07849103,100.03105,1.04496
57.132,13.6961,0.07749628,100.03043000000001,1.04492
57.232,13.73219,0.08056214,100.0304,1.04487
57.332,13.768479999999998,0.07923642,100.0304,1.04483
57.432,13.80454,0.07820824,100.03041,1.0447899999999999
57.532,13.8407,0.08045264,100.03056,1.04474
57.632,13.87694,0.07951549,100.03526,1.0447
57.732,13.913039999999999,0.07814807,100.0471,1.04465
57.832,13.949060000000001,0.08055413,100.04692,1.04461
57.932,13.98524,0.07921506,100.01938,1.04457
58.032,14.02121,0.07927884,100.02199,1.0445200000000001
58.132,14.05725,0.08252159,100.02608000000001,1.0444799999999999
58.232,14.09324,0.08015614,100.02998000000001,1.04444
58.332,14.12873,0.07973668,100.02725,1.04439
58.432,14.16443,0.08076369,100.06385,1.04435
58.532,14.200220000000002,0.08039117,100.06319,1.0443
58.632,14.23595,0.08374629,100.05767,1.04426
58.732,14.271939999999999,0.08334675,100.03134,1.0442200000000001
58.832,14.3079,0.08028421,100.03045999999999,1.04417
58.932,14.34397,0.0818557,100.03041,1.04413
59.032,14.37982,0.08210428,100.0304,1.04408
59.132,14.415410000000001,0.08355764,100.0304,1.0440399999999999
59.232,14.45071,0.08341174,100.0304,1.044
59.332,14.486310000000001,0.08179631,100.03041,1.04395
59.432,14.52149,0.08404963,100.03052,1.0439100000000001
59.532,14.55645,0.08324539,100.03243,1.04387
59.632,14.591429999999999,0.08303129,99.99736,1.04382
59.732,14.626529999999999,0.08291108,100.02618000000001,1.04378
59.832,14.661620000000001,0.08253228,100.03022,1.0437299999999998
59.932,14.696420000000002,0.0849093,100.03039,1.04369
60.032,14.73139,0.08324182,100.0304,1.04365
60.132,14.766179999999999,0.08356932,100.0304,1.0436
60.232,14.801039999999999,0.08485918,100.0304,1.04356
60.332,14.8362,0.08537541,100.03045999999999,1.04352
60.432,14.871120000000001,0.08313088,100.03158,1.0434700000000001
60.532,14.905970000000002,0.08371849,100.0128,1.0434299999999999
60.632,14.940710000000001,0.08544949,100.02989000000001,1.04338
60.732,14.974920000000001,0.08513021,100.04614000000001,1.04334
60.832,15.009179999999999,0.0855184,100.04693,1.0433
60.932,15.043420000000001,0.08795147,100.04698,1.04325
61.032,15.077720000000001,0.08695044,100.04695,1.04321
61.132,15.11201,0.08629866,100.04656999999999,1.0431700000000002
61.232,15.146529999999998,0.08707176,100.03246,1.04312
61.332,15.18115,0.08906959,100.03047,1.04308
61.432,15.215810000000001,0.08729661,100.0304,1.04303
61.532,15.25046,0.08784784,100.03041,1.0429899999999999
61.632,15.28514,0.08719387,100.03069,1.04295
61.732,15.319529999999999,0.08723639,100.03654,1.0429
61.832,15.35409,0.08523089,100.06241999999999,1.0428600000000001
61.932,15.388739999999999,0.08771294,100.06324000000001,1.04282
62.032,15.42314,0.08581581,100.06325,1.04277
62.132,15.45754,0.08699072,100.06243,1.04273
62.232,15.49208,0.08420132,100.04401,1.04269
62.332,15.526370000000002,0.08562533,100.0311,1.04264
62.432,15.56081,0.08542242,100.03044,1.0426
62.532,15.5952,0.0864142,100.0304,1.04255
62.632,15.629679999999999,0.08783094,100.0304,1.04251
62.732,15.664679999999999,0.08645523,100.0304,1.04247
62.832,15.6994,0.08679451,100.0304,1.0424200000000001
62.932,15.7342,0.08696731,100.0304,1.0423799999999999
63.032,15.769210000000001,0.08633991,100.03031999999999,1.04234
63.132,15.8039,0.08444244,100.0288,1.04229
63.232,15.83823,0.08636971,100.05593,1.04225
63.332,15.8726,0.08679482,100.03822,1.04221
63.432,15.90683,0.08589543,100.03866,1.04216
63.532,15.941310000000001,0.0875051,100.03869,1.0421200000000002
63.632,15.975629999999999,0.08682683,100.03869,1.04207
63.732,16.0095,0.08713974,100.03869,1.04203
63.832,16.043770000000002,0.08768689,100.03869,1.04199
63.932,16.07809,0.08810533,100.03869,1.0419399999999999
64.032,16.11249,0.08788769,100.03869,1.0419
64.132,16.146710000000002,0.08801259,100.03869,1.04186
64.232,16.1809,0.08800403,100.03869,1.0418100000000001
64.332,16.21471,0.08671293,100.03869,1.04177
64.432,16.24873,0.08668555,100.03869,1.0417299999999998
64.532,16.28292,0.08779656,100.03869,1.04168
64.632,16.31723,0.08896127,100.03866,1.04164
64.732,16.35127,0.08864449,100.03787,1.0416
64.832,16.38571,0.08921936,100.07441999999999,1.04155
64.932,16.41999,0.08944729,100.07235,1.04151
65.032,16.45397,0.08922933,100.06362,1.04146
65.132,16.48809,0.0898235,100.02832,1.04142
65.232,16.522370000000002,0.08897875,100.01434,1.04138
65.332,16.5565,0.08931835,100.0139,1.0413299999999999
65.432,16.59079,0.08977867,100.01547,1.04129
65.532,16.62503,0.09033519,100.04885,1.04125
65.632,16.65898,0.08868779,100.04688,1.0412
65.732,16.69313,0.09184609,100.04675999999999,1.04116
65.832,16.72723,0.08904658,100.04692,1.04112
65.932,16.76125,0.090832,100.04925,1.0410700000000002
66.032,16.79535,0.08804752,100.02091,1.04103
66.132,16.829629999999998,0.08812121,100.02205,1.0409899999999999
66.232,16.86371,0.09006804,100.02211,1.04094
66.332,16.898329999999998,0.08915218,100.02211,1.0409
66.432,16.9326,0.08876434,100.02211,1.0408600000000001
66.532,16.966720000000002,0.08838443,100.03158,1.04081
66.632,17.00095,0.08747434,100.05494,1.04077
66.732,17.03529,0.09103002,100.05524,1.04073
66.832,17.06939,0.08897102,100.05527,1.0406799999999998
66.932,17.10344,0.08783814,100.05528000000001,1.04064
67.032,17.1375,0.08922698,100.05528000000001,1.0406
67.132,17.17176,0.0906728,100.05530999999999,1.04055
67.232,17.205779999999997,0.08873867,100.05585,1.04051
67.332,17.23998,0.08916008,100.06616,1.04047
67.432,17.27405,0.08842809,100.07924,1.0404200000000001
67.532,17.3081,0.0904552,100.0756,1.0403799999999999
67.632,17.3424,0.09109166,100.07202,1.04034
67.732,17.37686,0.09002962,100.07151999999999,1.04029
67.832,17.410829999999997,0.08677123,100.06146,1.04025
67.932,17.44523,0.08888026,100.03806999999999,1.04021
68.032,17.47895,0.08913434,100.03865,1.04016
68.132,17.51284,0.08790379,100.03871,1.0401200000000002
68.232,17.546879999999998,0.08705574,100.03896,1.04007
68.332,17.58071,0.09012105,100.01496,1.04003
68.432,17.61455,0.08913366,100.01383,1.03999
68.532,17.64849,0.08889653,100.01351,1.0399399999999999
68.632,17.68229,0.09140926,100.04681,1.0399
68.732,17.716070000000002,0.08921947,100.01379,1.03986
68.832,17.74973,0.09125713,100.01402,1.0398100000000001
68.932,17.78351,0.08900402,100.01406,1.03977
69.032,17.81748,0.09199575,100.01405,1.0397299999999998
69.132,17.85116,0.08968251,100.01373000000001,1.03969
69.232,17.88488,0.08993363,100.03245,1.03964
69.332,17.918470000000003,0.08833228,100.03849,1.0396
69.432,17.95224,0.08841563,100.03653,1.03956
69.532,17.98582,0.09190319,100.01349,1.03951
69.632,18.01916,0.08996163,100.01384,1.0394700000000001
69.732,18.05271,0.09039125,100.01454,1.0394299999999999
69.832,18.0864,0.09154219,100.04005,1.03938
69.932,18.11982,0.09242209,100.03879,1.03934
70.032,18.15343,0.09158251,100.0387,1.0393
70.132,18.18719,0.09386368,100.0387,1.03925
70.232,18.2209,0.09367353,100.03885,1.03921
70.332,18.25461,0.09053669,100.04104,1.0391700000000001
70.432,18.28835,0.09507628,100.00194,1.03912
70.532,18.32186,0.09212629,100.00527,1.03908
70.632,18.355339999999998,0.09402297,100.00551999999999,1.03904
70.732,18.38888,0.0922234,100.00565999999999,1.0389899999999999
70.832,18.42258,0.09368363,100.00802,1.03895
70.932,18.45608,0.09502782,100.02278000000001,1.03891
71.032,18.4896,0.09529207,100.0223,1.0388600000000001
71.132,18.523020000000002,0.0940198,100.02484,1.03882
71.232,18.55661,0.09482021,100.03934,1.03878
71.332,18.59021,0.09427867,100.03874,1.03873
71.432,18.62365,0.0976391,100.0387,1.03869
71.532,18.65704,0.09455041,100.03869,1.03865
71.632,18.69068,0.09406115,100.0387,1.0386
71.732,18.72449,0.09490038,100.03881,1.03856
71.832,18.75805,0.09614593,100.04038,1.03852
71.932,18.791610000000002,0.09433276,100.0201,1.03847
72.032,18.82524,0.09326628,100.01243000000001,1.03843
72.132,18.8588,0.09435737,100.00573,1.03839
72.232,18.89225,0.0960236,100.02936,1.03834
72.332,18.92559,0.0948913,100.0379,1.0383
72.432,18.95897,0.09371509,100.03817,1.03826
72.532,18.99263,0.09403963,100.03325,1.0382200000000001
72.632,19.026139999999998,0.09406586,100.0303,1.03817
72.732,19.05958,0.09389175,100.02969,1.03813
72.832,19.09291,0.09733534,100.01959000000001,1.03809
72.932,19.1264,0.09383892,100.01417,1.03804
73.032,19.15991,0.09386897,100.01397,1.038
73.132,19.193479999999997,0.09268973,100.0156,1.03796
73.232,19.22701,0.09125494,99.99604000000001,1.03791
73.332,19.26034,0.09340265,99.99715,1.03787
73.432,19.293770000000002,0.09353616,99.99723,1.03783
73.532,19.32773,0.09398662,99.99724,1.03778
73.632,19.36119,0.09161493,99.99724,1.0377399999999999
73.732,19.394660000000002,0.09557938,99.99724,1.0377
73.832,19.42835,0.09415157,99.99723,1.03766
73.932,19.46193,0.094401,99.99715,1.0376100000000001
74.032,19.49553,0.0933483,99.99614,1.03757
74.132,19.52913,0.09385769,100.02835,1.0375299999999998
74.232,19.56288,0.09486436,100.03028,1.03748
74.332,19.59665,0.09176051,100.03039,1.03744
74.432,19.6304,0.09419059,100.0304,1.0374
74.532,19.66396,0.09462526,100.0304,1.03735
74.632,19.6977,0.09470558,100.03039,1.03731
74.732,19.7315,0.0957438,100.03026,1.0372700000000001
74.832,19.7653,0.09461189,100.01429,1.03722
74.932,19.79899,0.09406679,99.99729,1.03718
75.032,19.83253,0.0940761,99.99724,1.03714
75.132,19.866039999999998,0.09370813,99.99724,1.0371
75.232,19.899739999999998,0.09390179,99.99723,1.03705
75.332,19.93346,0.09272464,99.99718,1.03701
75.432,19.96698,0.09568195,99.99623000000001,1.0369700000000002
75.532,20.00045,0.09335745,99.99837,1.03692
75.632,20.03417,0.09337001,99.99757,1.03688
75.732,20.06782,0.0932086,99.99749,1.03684
75.832,20.101470000000003,0.09402344,99.99749,1.0367899999999999
75.932,20.13495,0.09478684,99.99749,1.03675
76.032,20.16865,0.09200409,99.99749,1.03671
76.132,20.20212,0.09303493,99.99749,1.03667
76.232,20.23544,0.09278283,99.99749,1.03662
76.332,20.26904,0.09215986,99.99749,1.0365799999999998
76.432,20.302770000000002,0.09139123,99.99748000000001,1.03654
76.532,20.336289999999998,0.0903793,99.99738,1.03649
76.632,20.36988,0.09252063,99.99578000000001,1.03645
76.732,20.40335,0.09201944,99.98986,1.03641
76.832,20.43691,0.09045858,100.02396999999999,1.03637
76.932,20.47056,0.08979409,100.01604,1.0363200000000001
77.032,20.50405,0.09202414,99.99793000000001,1.0362799999999999
77.132,20.53771,0.09240863,99.99729,1.03624
77.232,20.57129,0.09127251,99.99724,1.03619
77.332,20.604860000000002,0.09258731,99.99725,1.03615
77.432,20.638370000000002,0.09228581,99.99741999999999,1.03611
77.532,20.67204,0.09387032,99.99985,1.03606
77.632,20.705470000000002,0.09098594,99.96049000000001,1.0360200000000002
77.732,20.7389,0.0921714,99.96381,1.03598
77.832,20.77231,0.09281069,99.96405,1.0359399999999999
77.932,20.80601,0.09101339,99.96406999999999,1.03589
78.032,20.83926,0.09149684,99.96406999999999,1.03585
78.132,20.872729999999997,0.09238725,99.96406999999999,1.0358100000000001
78.232,20.90638,0.0911814,99.96406999999999,1.03576
78.332,20.93995,0.09112596,99.96406,1.03572
78.432,20.97328,0.09280163,99.96396,1.03568
78.532,21.00656,0.09175739,99.96255,1.03564
78.632,21.03998,0.09084388,99.98239000000001,1.03559
78.732,21.07357,0.09051724,99.98076999999999,1.03555
78.832,21.10722,0.09191936,99.9806,1.03551
78.932,21.14029,0.0916797,99.97984,1.03546
79.032,21.17396,0.09016387,99.9898,1.03542
79.132,21.2075,0.09143763,99.98917,1.03538
79.232,21.2411,0.09174956,99.9924,1.03534
79.332,21.27468,0.09069049,100.00612,1.03529
79.432,21.308220000000002,0.09226871,100.00556999999999,1.03525
79.532,21.3419,0.09030837,100.00553000000001,1.03521
79.632,21.37535,0.09286102,100.00548,1.03516
79.732,21.4089,0.09177081,100.00319,1.03512
79.832,21.442529999999998,0.09127552,99.97072,1.03508
79.932,21.47618,0.0934842,99.97248,1.03504
80.032,21.50982,0.09358941,99.97259,1.0349899999999999
80.132,21.54335,0.09291276,99.97242,1.03495
80.232,21.5768,0.09408495,99.96996,1.03491
80.332,21.61028,0.09378648,99.99927,1.0348700000000002
80.432,21.64402,0.09325017,99.99761,1.03482
80.532,21.67761,0.09480896,99.99749,1.03478
80.632,21.71111,0.09438971,99.99746,1.03474
80.732,21.74464,0.09316968,99.99704,1.0346899999999999
80.832,21.77804,0.09565361,99.98477,1.03465
80.932,21.81191,0.09378072,99.98111999999999,1.03461
81.032,21.84544,0.09364222,99.98089,1.03457
81.132,21.87894,0.09427019,99.98051,1.03452
81.232,21.9124,0.09421665,99.96714,1.0344799999999998
81.332,21.94605,0.09301656,99.96451,1.03444
81.432,21.97965,0.0930556,99.96451,1.03439
81.532,22.0132,0.09283147,99.97158,1.03435
81.632,22.046889999999998,0.09437212,99.97256,1.03431
81.732,22.0805,0.09228565,99.97268000000001,1.03427
81.832,22.11429,0.09209204,99.97345,1.0342200000000001
81.932,22.14795,0.09363838,99.95555,1.0341799999999999
82.032,22.18168,0.09107294,99.95577,1.03414
82.132,22.21539,0.09342201,99.95578,1.0341
82.232,22.2492,0.09231994,99.95578,1.03405
82.332,22.283,0.09399542,99.95578,1.03401
82.432,22.3167,0.09193916,99.95578,1.03397
82.532,22.35045,0.093471,99.95578,1.03393
82.632,22.38437,0.09255952,99.95578,1.03388
82.732,22.41832,0.09286135,99.95578,1.0338399999999999
82.832,22.45224,0.09159733,99.95578,1.0338
82.932,22.48617,0.09197385,99.95578,1.03375
83.032,22.520220000000002,0.09160038,99.9558,1.0337100000000001
83.132,22.55421,0.08984297,99.95607,1.03367
83.232,22.588279999999997,0.09043884,99.96105,1.0336299999999998
83.332,22.62225,0.09207258,99.97118,1.03358
83.432,22.6561,0.09274088,99.96021999999999,1.03354
83.532,22.690160000000002,0.09189634,99.97608000000001,1.0335
83.632,22.72403,0.09200757,99.9751,1.03346
83.732,22.75797,0.09166333,99.94093000000001,1.03341
83.832,22.79176,0.09264005,99.93949,1.0333700000000001
83.932,22.82563,0.09111302,99.93945,1.0333299999999999
84.032,22.859479999999998,0.09279648,99.93945,1.03329
84.132,22.893539999999998,0.0916726,99.93945,1.03324
84.232,22.92742,0.09009481,99.93945,1.0332
84.332,22.96114,0.09216952,99.93945,1.03316
84.432,22.99475,0.09172086,99.93951,1.03312
84.532,23.0287,0.09170361,99.94029,1.0330700000000002
84.632,23.06239,0.08983513,99.96718,1.03303
84.732,23.096120000000003,0.09164489,99.97498,1.0329899999999999
84.832,23.12945,0.09202432,99.93816,1.03295
84.932,23.16283,0.09171275,99.93943,1.0329
85.032,23.19598,0.09262514,99.94048000000001,1.0328600000000001
85.132,23.22937,0.0938506,99.90815,1.03282
85.232,23.262610000000002,0.09166245,99.90621,1.03277
85.332,23.29573,0.09259008,99.90334,1.03273
85.432,23.32917,0.09354302,99.94099,1.0326899999999999
85.532,23.362460000000002,0.09317984,99.94152,1.03265
85.632,23.39581,0.09395609,99.90661999999999,1.0326
85.732,23.429170000000003,0.09210559,99.90630999999999,1.0325600000000001
85.832,23.4624,0.0950496,99.90642,1.03252
85.932,23.49569,0.09476057,99.94753,1.0324799999999998
86.032,23.52882,0.09474905,99.97265,1.03243
86.132,23.56192,0.09509001,99.9724,1.03239
86.232,23.594910000000002,0.09363115,99.9726,1.03235
86.332,23.628020000000003,0.09417497,99.97570999999999,1.03231
86.432,23.66135,0.09501314,99.93727,1.03226
86.532,23.69438,0.09661162,99.93905,1.0322200000000001
86.632,23.72739,0.09455658,99.93918000000001,1.0321799999999999
86.732,23.760289999999998,0.09553644,99.9392,1.03214
86.832,23.79339,0.09622368,99.9392,1.03209
86.932,23.82678,0.09773443,99.9392,1.03205
87.032,23.85995,0.0978908,99.93919,1.03201
87.132,23.89311,0.0979244,99.93913,1.03197
87.232,23.9262,0.09491248,99.93823,1.0319200000000002
87.332,23.95939,0.09649529,99.91834,1.03188
87.432,23.99261,0.09577141,99.90686,1.0318399999999999
87.532,24.02567,0.09576004,99.90388,1.0318
87.632,24.05868,0.09653521,99.93808,1.03175
87.732,24.09165,0.09717218,99.93916,1.0317100000000001
87.832,24.12473,0.09742832,99.93919,1.03167
87.932,24.15771,0.09731671,99.93921,1.0316299999999998
88.032,24.19075,0.09716024,99.96309000000001,1.03159
88.132,24.22383,0.09741572,99.94456,1.03154
88.232,24.25725,0.09588496,99.94714,1.0315
88.332,24.290779999999998,0.09706518,99.94031,1.03146
88.432,24.32418,0.094617,99.92225,1.03142
88.532,24.35765,0.09711039,99.9186,1.0313700000000001
88.632,24.39125,0.09599559,99.91479,1.0313299999999999
88.732,24.42482,0.09450615,99.91464,1.03129
88.832,24.45854,0.09565453,99.91526999999999,1.03125
88.932,24.49224,0.09665021,99.92945999999999,1.0312
89.032,24.52573,0.09492901,99.93885,1.03116
89.132,24.55935,0.09430615,99.93918000000001,1.03112
89.232,24.5932,0.09626693,99.93405,1.03108
89.332,24.62681,0.0939917,99.93283000000001,1.03103
89.432,24.66036,0.09441251,99.90760999999999,1.03099
89.532,24.693939999999998,0.09511546,99.90635,1.03095
89.632,24.72772,0.09576911,99.90625,1.03091
89.732,24.76124,0.09530909,99.90584,1.03086
89.832,24.79513,0.09485314,99.89335,1.03082
89.932,24.828889999999998,0.09335408,99.89015,1.03078
90.032,24.86273,0.09570064,99.88996,1.03074
