##Temp./°C,Time/min,Mass(subtr.2)/%,DSC(subtr.2)/(mW/mg),Sensit./(uV/mW)
49.857,10.01,98.98934,-0.002161428,1.07507
49.957,10.42251,98.98089,0.0038335490000000003,1.07502
50.057,10.51792,98.96155,0.01033563,1.07497
50.157,10.58624,98.93799,0.01756368,1.07492
50.257,10.64108,98.93403,0.02329863,1.07486
50.357,10.68787,98.94389,0.02673328,1.07481
50.457,10.72893,98.94121,0.03339971,1.07476
50.557,10.766910000000001,98.9638,0.03776966,1.07471
50.657,10.80124,98.98167,0.04356364,1.07466
50.757,10.83342,98.95472,0.04826092,1.0746
50.857,10.86364,98.92853000000001,0.05198999,1.07455
50.957,10.89209,98.91954,0.05673062,1.0745
51.057,10.91853,98.92323,0.06076903,1.07445
51.157,10.94449,98.9285,0.06314178,1.0744
51.257,10.96883,98.92475999999999,0.06787968,1.07434
51.357,10.99253,98.9009,0.07103694,1.07429
51.457,11.01529,98.89959,0.07559913,1.0742399999999999
51.557,11.03742,98.93727,0.07745411,1.07419
51.657,11.05889,98.93592,0.08041688,1.0741399999999999
51.757,11.079880000000001,98.9367,0.08218498,1.07408
51.857,11.10015,98.92293000000001,0.08728808,1.0740299999999998
51.957,11.120410000000001,98.94221,0.08915322,1.07398
52.057,11.1399,98.99789,0.09069073,1.0739299999999998
52.157,11.15893,98.9925,0.0945345,1.07387
52.257,11.177589999999999,98.98329,0.09896048,1.07382
52.357,11.195730000000001,98.95736,0.10022,1.0737700000000001
52.457,11.21385,98.93666,0.10471,1.07372
52.557,11.23155,98.91666,0.10697999999999999,1.0736700000000001
52.657,11.24897,98.91530999999999,0.10865,1.07361
52.757,11.26595,98.9067,0.1125,1.07356
52.857,11.282919999999999,98.91675,0.11565,1.07351
52.957,11.29948,98.90069,0.11819,1.07346
53.057,11.31596,98.90728,0.11968,1.07341
53.157,11.33177,98.8864,0.12147000000000001,1.07335
53.257,11.347719999999999,98.89464,0.12477,1.0733
53.357,11.36358,98.89771999999999,0.12635,1.07325
53.457,11.37913,98.88516,0.12680999999999998,1.0732
53.557,11.39478,98.91273000000001,0.12917,1.07315
53.657,11.41003,98.87536999999999,0.13318,1.0730899999999999
53.757,11.42523,98.91362,0.13385,1.07304
53.857,11.44005,98.90606,0.13626,1.0729899999999999
53.957,11.454930000000001,98.91085,0.13964000000000001,1.07294
54.057,11.469660000000001,98.91768,0.13843,1.07289
54.157,11.48435,98.89044,0.14079,1.07283
54.257,11.49872,98.91313000000001,0.14318,1.0727799999999998
54.357,11.512939999999999,98.88426,0.14577,1.07273
54.457,11.52711,98.91150999999999,0.14765,1.0726799999999999
54.557,11.5415,98.90394,0.14912999999999998,1.07263
54.657,11.55546,98.92130999999999,0.15150999999999998,1.07257
54.757,11.569460000000001,98.89518000000001,0.15154,1.0725200000000001
54.857,11.58334,98.91355,0.15475999999999998,1.07247
54.957,11.596960000000001,98.88081,0.15613,1.0724200000000002
55.057,11.61064,98.8741,0.15694,1.07236
55.157,11.62422,98.89414000000001,0.15864,1.07231
55.257,11.63761,98.87168,0.15996,1.07226
55.357,11.65109,98.87235,0.16037,1.07221
55.457,11.66434,98.89577,0.16180999999999998,1.07216
55.557,11.67755,98.87487,0.16155999999999998,1.0721
55.657,11.69057,98.8934,0.16655999999999999,1.07205
55.757,11.703660000000001,98.88923,0.16732,1.072
55.857,11.71671,98.87836999999999,0.16735,1.07195
55.957,11.72968,98.88715,0.17010999999999998,1.0719
56.057,11.742510000000001,98.85847,0.17124,1.07184
56.157,11.75533,98.86795,0.17235999999999999,1.07179
56.257,11.768089999999999,98.85831,0.17265,1.07174
56.357,11.78073,98.85601,0.17463,1.07169
56.457,11.7934,98.85545,0.1751,1.07164
56.557,11.80606,98.82899,0.1784,1.07158
56.657,11.81864,98.8436,0.17727,1.0715299999999999
56.757,11.83106,98.85576999999999,0.17968,1.07148
56.857,11.843630000000001,98.85665,0.18024,1.0714299999999999
56.957,11.85603,98.84973000000001,0.18112999999999999,1.07138
57.057,11.86843,98.85451,0.18257,1.07132
57.157,11.88067,98.85571999999999,0.18214,1.0712700000000002
57.257,11.89307,98.85601,0.18515,1.07122
57.357,11.905380000000001,98.85489,0.1862,1.0711700000000002
57.457,11.917530000000001,98.85155999999999,0.18589,1.07112
57.557,11.92955,98.86931,0.18707000000000001,1.0710600000000001
57.657,11.94167,98.86539,0.18650999999999998,1.07101
57.757,11.953710000000001,98.85795,0.18873,1.0709600000000001
57.857,11.96557,98.88781999999999,0.18869,1.07091
57.957,11.97752,98.88051999999999,0.18942,1.0708600000000001
58.057,11.98935,98.86379000000001,0.19335,1.0708
58.157,12.0012,98.88394,0.19404000000000002,1.07075
58.257,12.01293,98.90501,0.19225,1.0707
58.357,12.024560000000001,98.90118000000001,0.19395,1.07065
58.457,12.03638,98.87755,0.1933,1.0706
58.557,12.048060000000001,98.87374,0.19255999999999998,1.07054
58.657,12.059619999999999,98.90275,0.19397999999999999,1.07049
58.757,12.07137,98.90276999999999,0.19857,1.07044
58.857,12.08301,98.9048,0.19906,1.07039
58.957,12.09472,98.893,0.19769,1.07034
59.057,12.10629,98.86823000000001,0.19735999999999998,1.07028
59.157,12.11793,98.88986,0.19684000000000001,1.07023
59.257,12.12953,98.89571,0.19934000000000002,1.07018
59.357,12.14114,98.86214,0.19873,1.07013
59.457,12.15275,98.86941,0.19964,1.07008
59.557,12.16427,98.87976,0.20084000000000002,1.07002
59.657,12.175980000000001,98.86648000000001,0.20195,1.06997
59.757,12.187669999999999,98.86369,0.20207999999999998,1.06992
59.857,12.19947,98.86454,0.20271,1.06987
59.957,12.211139999999999,98.85604000000001,0.20179,1.06982
60.057,12.2229,98.86563000000001,0.20501,1.06976
60.157,12.23475,98.86176,0.20506,1.06971
60.257,12.24634,98.87963,0.20377,1.06966
60.357,12.25804,98.89456,0.20535,1.06961
60.457,12.26972,98.86745,0.20531,1.06956
60.557,12.28128,98.86735999999999,0.20656999999999998,1.0695
60.657,12.292910000000001,98.86731,0.20776999999999998,1.06945
60.757,12.30436,98.8644,0.20726,1.0694
60.857,12.31596,98.88388,0.20919000000000001,1.06935
60.957,12.32744,98.88132,0.2109,1.0693
61.057,12.339139999999999,98.86707,0.211,1.06924
61.157,12.35064,98.86675,0.21006999999999998,1.0691899999999999
61.257,12.3621,98.87104000000001,0.21011999999999997,1.06914
61.357,12.37364,98.89771999999999,0.21049,1.0690899999999999
61.457,12.385019999999999,98.90064,0.21336999999999998,1.06904
61.557,12.39637,98.90056,0.21251,1.0689799999999998
61.657,12.407630000000001,98.89653,0.21356,1.06893
61.757,12.41888,98.86825,0.2141,1.0688799999999998
61.857,12.42993,98.88334,0.21450999999999998,1.06883
61.957,12.44099,98.90122,0.21214,1.0687799999999998
62.057,12.45228,98.89579,0.21414,1.06873
62.157,12.46349,98.86914,0.21425,1.06867
62.257,12.47463,98.87284,0.21656,1.0686200000000001
62.357,12.48577,98.89519,0.21641999999999997,1.06857
62.457,12.496889999999999,98.90134,0.21543,1.0685200000000001
62.557,12.50805,98.90035999999999,0.21886999999999998,1.06847
62.657,12.5192,98.90055,0.21649000000000002,1.06841
62.757,12.530289999999999,98.89144,0.21806999999999999,1.06836
62.857,12.54134,98.86681,0.21734,1.06831
62.957,12.552439999999999,98.88908,0.21828000000000003,1.06826
63.057,12.56357,98.90309,0.21871999999999997,1.06821
63.157,12.57463,98.88954,0.21816,1.06815
63.257,12.58574,98.86646,0.2184,1.0681
63.357,12.59684,98.86421,0.22229000000000002,1.06805
63.457,12.6079,98.86332,0.22278,1.068
63.557,12.61893,98.87239,0.22248,1.06795
63.657,12.63002,98.8642,0.22249000000000002,1.06789
63.757,12.6413,98.86444,0.22155,1.06784
63.857,12.65245,98.86381999999999,0.22054,1.06779
63.957,12.66346,98.86596,0.22313000000000002,1.06774
64.057,12.67452,98.85385,0.22346,1.06769
64.157,12.68559,98.83204,0.22174000000000002,1.0676299999999999
64.257,12.696710000000001,98.83041999999999,0.22346,1.06758
64.357,12.70774,98.83129,0.22436999999999999,1.0675299999999999
64.457,12.71877,98.82930999999999,0.2251,1.06748
64.557,12.7297,98.85518,0.22407,1.0674299999999999
64.657,12.74062,98.86426999999999,0.22371,1.06738
64.757,12.75165,98.86418,0.22544,1.06732
64.857,12.76258,98.86421,0.22745,1.0672700000000002
64.957,12.7735,98.86426999999999,0.22558000000000003,1.06722
