LABORATORY,FSRI 
TEST IDENT,PlasticA_HF75_3
OPERATOR,Dow
MATERIAL,Plastic A
ORIENTATION,Horizontal
HEAT FLUX,75
SURF AREA,0.009999999776482582
C FACTOR,0.038569219410419464
SPEC HOLDER DIFF,300
SPECIMEN MASS,32.099998474121094
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,879
TIME TO IGN,13
END OF TEST SCAN,399
END OF TEST TIME,99.75
TEST STATUS,1
PRE TEST CMT,Dimensions: 99.93 x 100.04 x 3.03 mm
