##Temp./°C,Time/min,Mass loss(subtr.2)/mg,DSC(subtr.2)/mW,Sensit./(uV/mW)
48.844,10.00917,-0.00559,0.13608,1.054
48.944,10.5553,-0.009324961,0.16422,1.054
49.044,10.70416,-0.009177119000000001,0.1919,1.054
49.144,10.80975,-0.009165622,0.23156999999999997,1.054
49.244,10.88641,-0.00852471,0.2498,1.0540100000000001
49.344,10.94629,-0.009079898000000001,0.2756,1.0540100000000001
49.444,10.99993,-0.007710007,0.30929,1.0540100000000001
49.544,11.04968,-0.008026992,0.32729,1.0540100000000001
49.644,11.09274,-0.009576181999999999,0.35025,1.0540100000000001
49.744,11.13138,-0.01040088,0.36796999999999996,1.0540200000000002
49.844,11.16939,-0.009187716,0.39121,1.0540200000000002
49.944,11.20244,-0.008582105,0.42753,1.0540200000000002
50.044,11.2312,-0.009119806999999999,0.44671000000000005,1.0540200000000002
50.144,11.26015,-0.009360295,0.46103,1.0540200000000002
50.244,11.28923,-0.008653501,0.48796000000000006,1.05403
50.344,11.31827,-0.008861207,0.50098,1.05403
50.444,11.3435,-0.008829326,0.52422,1.05403
50.544,11.36695,-0.008139948000000001,0.54232,1.05403
50.644,11.38931,-0.007672494,0.5697300000000001,1.05403
50.744,11.41113,-0.008214359000000001,0.58799,1.0540399999999999
50.844,11.43233,-0.008772327,0.60425,1.0540399999999999
50.944,11.453330000000001,-0.00912716,0.62095,1.0540399999999999
51.044,11.47315,-0.009006901,0.64664,1.0540399999999999
51.144,11.49318,-0.008555403,0.65883,1.0540399999999999
51.244,11.51197,-0.009234975,0.67903,1.0540399999999999
51.344,11.52994,-0.009498948,0.6916,1.0540399999999999
51.444,11.54774,-0.009578102,0.71344,1.05405
51.544,11.56493,-0.009276858,0.72258,1.05405
51.644,11.58103,-0.00814943,0.73656,1.05405
51.744,11.59737,-0.007971093,0.76448,1.05405
51.844,11.61357,-0.009218984,0.77983,1.05405
51.944,11.629389999999999,-0.009212672,0.80379,1.05405
52.044,11.64446,-0.009204816999999999,0.81199,1.05405
52.144,11.6598,-0.008665009,0.82304,1.05405
52.244,11.67452,-0.00875887,0.8477,1.05405
52.344,11.68933,-0.009433484,0.8687600000000001,1.05406
52.444,11.7038,-0.009387995,0.8781700000000001,1.05406
52.544,11.71771,-0.009349404,0.9005200000000001,1.05406
52.644,11.731539999999999,-0.009556406,0.9088200000000001,1.05406
52.744,11.74513,-0.009048435,0.92827,1.05406
52.844,11.75837,-0.009118658,0.94545,1.05406
52.944,11.77115,-0.009009943000000001,0.96557,1.05406
53.044,11.78389,-0.009346684000000001,0.9683299999999999,1.05406
53.144,11.79636,-0.008862795,0.98139,1.05406
53.244,11.8091,-0.008991668000000001,1.00311,1.05406
53.344,11.82129,-0.008184198,1.01275,1.05406
53.444,11.83338,-0.008231188,1.0275,1.05406
53.544,11.84568,-0.008401391999999999,1.0446,1.05406
53.644,11.8579,-0.008524727,1.0470700000000002,1.05406
53.744,11.86991,-0.008973595,1.06813,1.05406
53.844,11.88143,-0.008499298,1.08016,1.05406
53.944,11.89303,-0.008092796,1.09505,1.05406
54.044,11.90424,-0.007630029,1.1124100000000001,1.05406
54.144,11.91558,-0.00711944,1.12295,1.05406
54.244,11.926789999999999,-0.007384769,1.1435600000000001,1.05406
54.344,11.9377,-0.007704053000000001,1.1414799999999998,1.05406
54.444,11.94858,-0.00795812,1.1596,1.05406
54.544,11.95913,-0.008659412,1.17831,1.05406
54.644,11.96988,-0.008570092,1.1894200000000001,1.05406
54.744,11.9802,-0.009259765,1.19182,1.05406
54.844,11.99062,-0.009290539,1.21336,1.05406
54.944,12.000910000000001,-0.009390121,1.22838,1.05406
55.044,12.011,-0.009768327,1.2373399999999999,1.05406
55.144,12.02099,-0.009477209,1.25051,1.05406
55.244,12.03097,-0.009284531,1.25567,1.05406
55.344,12.04095,-0.009060948000000001,1.26867,1.05406
55.444,12.051,-0.008667942,1.27597,1.05406
55.544,12.06075,-0.008379623000000001,1.2961,1.05406
55.644,12.070689999999999,-0.008732452,1.30761,1.05406
55.744,12.08054,-0.008375551,1.32134,1.05406
55.844,12.09034,-0.009142195,1.33325,1.05405
55.944,12.099789999999999,-0.008855957,1.3466,1.05405
56.044,12.10898,-0.008768322,1.36264,1.05405
56.144,12.11843,-0.008875759,1.37295,1.05405
56.244,12.12777,-0.008875392,1.37144,1.05405
56.344,12.13682,-0.008968686,1.3873,1.05405
56.444,12.14603,-0.00898999,1.39872,1.05405
56.544,12.1551,-0.009041118,1.4099,1.05405
56.644,12.16404,-0.009169056,1.42564,1.05405
56.744,12.172939999999999,-0.009206651,1.4395200000000001,1.0540399999999999
56.844,12.18175,-0.009220601,1.44593,1.0540399999999999
56.944,12.190719999999999,-0.009337191,1.44831,1.0540399999999999
57.044,12.19989,-0.009442069,1.46617,1.0540399999999999
57.144,12.2087,-0.009639454,1.4868700000000001,1.0540399999999999
57.244,12.21753,-0.009822451999999999,1.48889,1.0540399999999999
57.344,12.22626,-0.01003829,1.4938200000000001,1.0540399999999999
57.444,12.234860000000001,-0.01011356,1.5028700000000002,1.05403
57.544,12.24349,-0.01004628,1.51824,1.05403
57.644,12.252089999999999,-0.009670871999999999,1.5361,1.05403
57.744,12.260589999999999,-0.009332344000000001,1.547,1.05403
57.844,12.26913,-0.009432185,1.5562,1.05403
57.944,12.277619999999999,-0.008585335999999999,1.56425,1.05403
58.044,12.28608,-0.009166498,1.57249,1.0540200000000002
58.144,12.29443,-0.008800381,1.5853700000000002,1.0540200000000002
58.244,12.302610000000001,-0.008495807,1.59942,1.0540200000000002
58.344,12.31077,-0.008729199,1.61152,1.0540200000000002
58.444,12.31906,-0.007570798,1.6206399999999999,1.0540200000000002
58.544,12.327169999999999,-0.008561112,1.62053,1.0540100000000001
58.644,12.335230000000001,-0.007795719,1.63547,1.0540100000000001
58.744,12.34327,-0.007751493000000001,1.65421,1.0540100000000001
58.844,12.351239999999999,-0.008451887,1.66283,1.0540100000000001
58.944,12.35914,-0.00734118,1.66845,1.054
59.044,12.36699,-0.008018731,1.67788,1.054
59.144,12.3749,-0.008141585,1.6878099999999998,1.054
59.244,12.382769999999999,-0.008184135,1.6957900000000001,1.054
59.344,12.39054,-0.008703782,1.70321,1.05399
59.444,12.39831,-0.008472371,1.7134099999999999,1.05399
59.544,12.40607,-0.008333604,1.7269,1.05399
59.644,12.41383,-0.008320795,1.73288,1.05399
59.744,12.42163,-0.008352395,1.7348599999999998,1.05398
59.844,12.42942,-0.008452779,1.74502,1.05398
59.944,12.43707,-0.008521655,1.7612900000000002,1.05398
60.044,12.44467,-0.008683475999999999,1.7650099999999997,1.05398
60.144,12.45233,-0.009062746,1.76728,1.05397
60.244,12.45994,-0.009174744,1.78007,1.05397
60.344,12.46739,-0.008719061,1.79435,1.05397
60.444,12.47483,-0.009551885,1.80528,1.05396
60.544,12.48236,-0.009796500999999999,1.8122,1.05396
60.644,12.489930000000001,-0.009239922,1.8175299999999999,1.05396
60.744,12.49741,-0.01021693,1.82405,1.05395
60.844,12.50488,-0.009731217,1.83125,1.05395
60.944,12.512319999999999,-0.009517435999999999,1.8451,1.05395
61.044,12.51967,-0.01031752,1.8594400000000002,1.0539399999999999
61.144,12.52697,-0.009678629000000001,1.8600299999999999,1.0539399999999999
61.244,12.53426,-0.009724331,1.866,1.0539399999999999
61.344,12.54153,-0.009874581,1.8793,1.05393
61.444,12.5488,-0.009325640999999999,1.89235,1.05393
61.544,12.55614,-0.009682003,1.9045,1.05393
61.644,12.563410000000001,-0.009454976,1.9113799999999999,1.05392
61.744,12.57056,-0.009003825,1.91475,1.05392
61.844,12.577639999999999,-0.009500334000000001,1.9212099999999999,1.05392
61.944,12.584660000000001,-0.009194029,1.93315,1.0539100000000001
62.044,12.59169,-0.008906494000000001,1.9391,1.0539100000000001
62.144,12.59873,-0.009307534000000001,1.9371200000000002,1.0539
62.244,12.60567,-0.009188019,1.94407,1.0539
62.344,12.612689999999999,-0.009161882,1.9566400000000002,1.0539
62.444,12.6198,-0.009448657,1.96773,1.05389
62.544,12.6268,-0.009427312,1.9758900000000001,1.05389
62.644,12.63369,-0.009000765,1.9873,1.05388
62.744,12.64054,-0.008623046,1.99712,1.05388
62.844,12.64742,-0.008648153,1.9996,1.05388
62.944,12.65439,-0.008615008,2.00446,1.05387
63.044,12.66135,-0.008539993000000001,2.01487,1.05387
63.144,12.66825,-0.008551541999999999,2.02336,1.05386
63.244,12.67516,-0.008542466,2.01874,1.05386
63.344,12.68205,-0.008857993,2.02524,1.05385
63.444,12.68886,-0.009313031999999999,2.04664,1.05385
63.544,12.695689999999999,-0.009208407,2.05375,1.0538399999999999
63.644,12.70249,-0.009422033,2.05673,1.0538399999999999
63.744,12.70926,-0.009984101,2.06189,1.0538299999999998
63.844,12.71603,-0.009920448,2.06295,1.0538299999999998
63.944,12.72284,-0.009586845,2.06734,1.0538299999999998
64.044,12.729619999999999,-0.009556753000000001,2.0762099999999997,1.05382
64.144,12.736289999999999,-0.009900273000000001,2.08345,1.05382
64.244,12.74293,-0.009483953,2.0882,1.0538100000000001
64.344,12.74959,-0.00862566,2.09183,1.0538100000000001
64.444,12.75628,-0.008512553,2.09636,1.0538
64.544,12.762939999999999,-0.008512622,2.10263,1.0538
64.644,12.76956,-0.008192776,2.1093599999999997,1.05379
64.744,12.77619,-0.007711545,2.11619,1.05379
64.844,12.78275,-0.0075262409999999995,2.1301799999999997,1.05378
64.944,12.78926,-0.007445753,2.14462,1.05378
65.044,12.7958,-0.006971272,2.146,1.05377
65.144,12.80232,-0.006791664,2.14621,1.05376
65.244,12.80883,-0.007110788000000001,2.1527700000000003,1.05376
65.344,12.81535,-0.007396486999999999,2.1613700000000002,1.05375
65.444,12.821860000000001,-0.007454358,2.16408,1.05375
65.544,12.82835,-0.0075198,2.1646799999999997,1.05374
65.644,12.83485,-0.008077588,2.1778,1.05374
65.744,12.84131,-0.008740224,2.18982,1.0537299999999998
65.844,12.8477,-0.009004812,2.1914,1.0537299999999998
65.944,12.85412,-0.008809362,2.19468,1.05372
66.044,12.86055,-0.009037929,2.19991,1.0537100000000001
66.144,12.86694,-0.00990802,2.20349,1.0537100000000001
66.244,12.87337,-0.009512483,2.20772,1.0537
66.344,12.8798,-0.008763785,2.2151,1.0537
66.444,12.88617,-0.009400393,2.22495,1.05369
66.544,12.89248,-0.009530917,2.22875,1.05368
66.644,12.89878,-0.008997732,2.22854,1.05368
66.744,12.90512,-0.009388814,2.23495,1.05367
66.844,12.91151,-0.009834295,2.2459,1.05367
66.944,12.9179,-0.009614672,2.25565,1.05366
67.044,12.92421,-0.009298133,2.25979,1.05365
67.144,12.93052,-0.009395595999999999,2.26087,1.05365
67.244,12.9369,-0.009785296,2.26303,1.05364
67.344,12.94323,-0.009288988,2.26724,1.0536299999999998
67.444,12.949489999999999,-0.008536095,2.27412,1.0536299999999998
67.544,12.955739999999999,-0.008794231,2.28337,1.05362
67.644,12.962,-0.008971023,2.29147,1.05362
67.744,12.96827,-0.00860075,2.2959,1.05361
67.844,12.9745,-0.008420356,2.29703,1.0536
67.944,12.98072,-0.008640231,2.30186,1.0536
68.044,12.98696,-0.009034885,2.31299,1.05359
68.144,12.99315,-0.009032057,2.32037,1.05358
68.244,12.99928,-0.008777087,2.32159,1.05358
68.344,13.00538,-0.008752448000000001,2.32063,1.0535700000000001
68.444,13.011510000000001,-0.008751075,2.3218900000000002,1.05356
68.544,13.017669999999999,-0.008665500999999999,2.3258799999999997,1.05355
68.644,13.02378,-0.008699625,2.32844,1.05355
68.744,13.02988,-0.008632772,2.33168,1.05354
68.844,13.03606,-0.008298696999999999,2.33922,1.0535299999999999
68.944,13.04218,-0.008297659,2.3492,1.0535299999999999
69.044,13.04822,-0.008634044,2.35724,1.05352
69.144,13.054260000000001,-0.008695071,2.35881,1.05351
