Sample ID:	C:\MCC\MCC Cal\Test\PineLap_SidingB_MCC_30K_min_211122_R1.txt
Sample Weight (mg):	4.9
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	109.070	80.005	19.992	103.130	20.008	0.202	-0.010
0.500	109.087	80.005	19.995	103.129	20.006	0.340	-0.014
1.000	109.115	80.007	19.995	103.130	20.008	0.179	0.022
1.500	109.068	80.004	19.995	103.131	20.010	0.047	0.013
2.000	109.090	80.006	19.995	103.132	20.010	0.023	-0.023
2.500	109.116	80.007	19.994	103.134	20.008	0.154	0.011
3.000	109.099	80.006	19.996	103.135	20.007	0.220	0.029
3.500	109.088	80.005	19.995	103.135	20.006	0.321	-0.009
4.000	109.108	80.006	19.992	103.135	20.011	-0.004	-0.009
4.500	109.092	80.006	19.995	103.135	20.004	0.466	0.007
5.000	109.071	80.006	19.995	103.135	20.005	0.403	-0.017
5.500	109.120	80.005	19.995	103.135	20.005	0.365	-0.005
6.000	109.132	80.007	19.994	103.133	20.002	0.604	0.044
6.500	109.094	80.006	19.995	103.133	20.004	0.464	0.017
7.000	109.063	80.006	19.994	103.134	20.006	0.332	-0.047
7.500	109.078	80.006	19.996	103.132	20.011	-0.005	-0.042
8.000	109.088	80.007	19.996	103.132	20.006	0.285	0.004
8.500	109.088	80.007	19.995	103.134	20.005	0.359	0.017
9.000	109.096	80.006	19.995	103.134	20.006	0.305	0.009
9.500	109.092	80.007	19.995	103.134	20.006	0.314	0.006
10.000	109.102	80.006	19.994	103.134	20.007	0.235	0.005
10.500	109.122	80.005	19.994	103.135	20.003	0.499	0.017
11.000	109.095	80.007	19.994	103.134	20.006	0.312	0.011
11.500	109.100	80.007	19.994	103.131	20.005	0.387	-0.014
12.000	109.077	80.007	19.994	103.131	20.003	0.488	-0.020
12.500	109.105	80.008	19.995	103.130	20.004	0.423	-0.006
13.000	109.052	80.009	19.995	103.131	20.000	0.681	-0.010
13.500	109.076	80.007	19.995	103.133	20.005	0.377	-0.027
14.000	109.110	80.007	19.995	103.141	20.001	0.653	0.015
14.500	109.062	80.006	19.994	103.148	19.999	0.746	0.022
15.000	109.091	80.007	19.994	103.135	20.001	0.619	-0.017
15.500	109.048	80.006	19.996	103.121	20.000	0.683	-0.016
16.000	109.065	80.007	19.996	103.116	19.999	0.771	-0.020
16.500	109.082	80.008	19.995	103.114	19.998	0.854	0.004
17.000	109.083	80.008	19.994	103.115	19.996	0.947	0.026
17.500	109.065	80.006	19.994	103.150	19.998	0.832	0.000
18.000	109.051	80.009	19.995	103.205	19.996	0.968	-0.025
18.500	109.054	80.006	19.996	103.237	19.995	1.054	-0.022
19.000	109.058	80.007	19.995	103.253	19.996	0.981	-0.002
19.500	109.066	80.007	19.996	103.262	19.997	0.904	0.010
20.000	109.084	80.008	19.994	103.257	19.995	1.065	0.019
20.500	109.168	80.007	19.995	103.230	19.994	1.108	0.064
21.000	109.123	80.008	19.994	103.219	19.990	1.359	0.070
21.500	109.146	80.006	19.994	103.215	19.993	1.144	0.008
22.000	109.164	80.006	19.995	103.215	19.988	1.512	0.010
22.500	109.186	80.006	19.994	103.216	19.989	1.431	0.041
23.000	109.221	80.005	19.994	103.217	19.992	1.261	0.048
23.500	109.207	80.007	19.994	103.217	19.991	1.309	0.039
24.000	109.279	80.006	19.995	103.216	19.989	1.410	0.040
24.500	109.276	80.007	19.994	103.211	19.994	1.091	0.063
25.000	109.291	80.007	19.995	103.210	19.992	1.265	0.040
25.500	109.348	80.007	19.994	103.210	19.993	1.168	0.042
26.000	109.332	80.007	19.994	103.210	19.992	1.243	0.057
26.500	109.367	80.007	19.994	103.211	19.991	1.326	0.030
27.000	109.417	80.007	19.994	103.216	19.987	1.546	0.052
27.500	109.381	80.008	19.995	103.216	19.990	1.374	0.049
28.000	109.452	80.008	19.993	103.216	19.988	1.471	0.025
28.500	109.457	80.009	19.994	103.216	19.992	1.252	0.056
29.000	109.515	80.007	19.994	103.217	19.989	1.425	0.069
29.500	109.514	80.006	19.994	103.218	19.989	1.436	0.060
30.000	109.542	80.006	19.994	103.219	19.989	1.400	0.043
30.500	109.591	80.008	19.993	103.218	19.987	1.545	0.052
31.000	109.575	80.006	19.994	103.219	19.984	1.750	0.055
31.500	109.655	80.007	19.993	103.218	19.986	1.646	0.048
32.000	109.651	80.007	19.993	103.217	19.987	1.558	0.070
32.499	109.687	80.007	19.993	103.216	19.986	1.637	0.054
32.999	109.743	80.009	19.993	103.218	19.982	1.881	0.062
33.499	109.781	80.009	19.994	103.223	19.987	1.560	0.093
33.999	109.837	80.006	19.994	103.229	19.986	1.638	0.094
34.499	109.867	80.007	19.993	103.237	19.984	1.771	0.090
34.999	109.900	80.009	19.993	103.245	19.987	1.588	0.074
35.500	109.948	80.007	19.994	103.251	19.983	1.857	0.072
36.000	109.970	80.009	19.993	103.254	19.985	1.685	0.075
36.500	110.005	80.007	19.993	103.256	19.984	1.731	0.063
37.000	110.046	80.007	19.993	103.257	19.982	1.891	0.066
37.500	110.086	80.006	19.993	103.257	19.978	2.182	0.079
38.000	110.146	80.007	19.994	103.258	19.978	2.139	0.091
38.499	110.202	80.008	19.994	103.264	19.976	2.258	0.108
38.999	110.240	80.008	19.993	103.272	19.978	2.157	0.105
39.499	110.316	80.008	19.994	103.279	19.979	2.096	0.104
39.999	110.352	80.008	19.994	103.288	19.983	1.847	0.113
40.499	110.414	80.008	19.994	103.299	19.973	2.498	0.105
40.999	110.463	80.008	19.994	103.305	19.973	2.455	0.105
41.500	110.550	80.008	19.995	103.311	19.976	2.272	0.123
42.000	110.544	80.009	19.993	103.315	19.974	2.388	0.108
42.499	110.674	80.008	19.994	103.320	19.975	2.338	0.102
42.999	110.722	80.009	19.993	103.323	19.975	2.359	0.151
43.499	110.781	80.006	19.995	103.327	19.973	2.504	0.142
43.999	110.852	80.007	19.994	103.333	19.970	2.701	0.118
44.499	110.906	80.008	19.993	103.345	19.970	2.704	0.128
44.999	110.989	80.007	19.995	103.353	19.972	2.536	0.131
45.499	111.071	80.003	19.993	103.361	19.966	2.936	0.151
45.999	111.134	80.006	19.994	103.366	19.969	2.766	0.155
46.499	111.201	80.006	19.994	103.369	19.968	2.782	0.138
46.999	111.278	80.007	19.995	103.372	19.968	2.801	0.137
47.499	111.389	80.007	19.994	103.373	19.966	2.942	0.166
47.999	111.495	80.006	19.994	103.373	19.965	3.030	0.203
48.500	111.562	80.005	19.994	103.372	19.967	2.877	0.195
49.000	111.650	80.006	19.996	103.363	19.962	3.206	0.164
49.499	111.729	80.005	19.996	103.332	19.962	3.227	0.161
49.999	111.838	80.007	19.995	103.308	19.962	3.195	0.178
50.499	111.937	80.006	19.995	103.294	19.960	3.332	0.198
50.999	112.054	80.004	19.995	103.286	19.960	3.348	0.213
51.500	112.129	80.005	19.994	103.294	19.961	3.285	0.204
52.000	112.244	80.007	19.995	103.357	19.965	3.016	0.190
52.499	112.311	80.007	19.995	103.399	19.963	3.117	0.186
52.999	112.472	80.005	19.994	103.417	19.957	3.528	0.205
53.499	112.552	80.003	19.994	103.424	19.961	3.264	0.235
53.999	112.696	80.006	19.996	103.424	19.960	3.331	0.232
54.499	112.760	80.005	19.996	103.387	19.963	3.155	0.215
54.999	112.879	80.005	19.995	103.366	19.959	3.439	0.195
55.499	113.028	80.005	19.995	103.362	19.956	3.622	0.226
55.999	113.151	80.004	19.995	103.360	19.959	3.406	0.270
56.499	113.259	80.006	19.995	103.359	19.959	3.408	0.252
57.000	113.377	80.005	19.995	103.363	19.955	3.663	0.228
57.501	113.523	80.006	19.996	103.364	19.956	3.622	0.245
58.000	113.602	80.005	19.995	103.364	19.954	3.760	0.245
58.499	113.768	80.005	19.993	103.366	19.957	3.526	0.235
58.999	113.869	80.005	19.996	103.366	19.955	3.701	0.256
59.499	114.009	80.005	19.994	103.367	19.957	3.527	0.254
59.999	114.141	80.005	19.994	103.373	19.955	3.694	0.257
60.499	114.266	80.006	19.995	103.375	19.953	3.780	0.264
60.999	114.405	80.006	19.995	103.376	19.951	3.924	0.260
61.499	114.549	80.006	19.995	103.384	19.954	3.736	0.274
61.999	114.677	80.006	19.995	103.391	19.953	3.788	0.277
62.499	114.798	80.007	19.995	103.393	19.955	3.677	0.260
62.999	114.965	80.007	19.994	103.400	19.958	3.464	0.268
63.499	115.091	80.006	19.994	103.407	19.956	3.573	0.290
63.999	115.238	80.006	19.995	103.407	19.955	3.641	0.283
64.499	115.384	80.007	19.996	103.408	19.956	3.578	0.284
64.999	115.514	80.005	19.994	103.409	19.957	3.519	0.285
65.499	115.655	80.005	19.994	103.409	19.953	3.822	0.273
65.999	115.838	80.004	19.995	103.411	19.955	3.640	0.298
66.500	116.001	80.006	19.995	103.411	19.956	3.582	0.335
67.000	116.153	80.005	19.996	103.411	19.954	3.707	0.330
67.499	116.320	80.006	19.995	103.411	19.952	3.859	0.317
67.999	116.449	80.006	19.996	103.407	19.957	3.516	0.308
