##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Sensit./(uV/mW)
49.099,10.01,0.02383728,99.61658,1.05326
49.108,10.11,0.0238373,99.58291,1.05326
49.111,10.21,0.02291339,99.58291,1.05326
49.115,10.31,0.02439168,99.61658,1.05326
49.112,10.41,0.02346774,99.59158000000001,1.05326
49.131,10.51,0.02383737,99.59158000000001,1.05326
49.118,10.61,0.02586997,99.58315999999999,1.05326
49.122,10.71,0.02365256,99.54949,1.05326
49.143,10.81,0.02476133,99.54949,1.05326
49.153,10.91,0.02623965,99.58291,1.05326
49.171,11.01,0.02623971,99.54923000000001,1.05325
49.208,11.11,0.02679418,99.54923000000001,1.05325
49.233,11.21,0.03012045,99.54923000000001,1.05325
49.26,11.31,0.03067492,99.58291,1.05324
49.312,11.41,0.03196863,99.58315999999999,1.05324
49.357,11.51,0.03289275,99.54949,1.0532299999999999
49.416,11.61,0.03381694,99.54949,1.05322
49.47,11.71,0.0354803,99.54949,1.05322
49.541,11.81,0.03769813,99.58315999999999,1.05321
49.618,11.91,0.03880726,99.58315999999999,1.0532
49.696,12.01,0.04176438,99.56633000000001,1.05319
49.77,12.11,0.04157995,99.57449,1.05318
49.86,12.21,0.04342841,99.57449,1.0531700000000002
49.959,12.31,0.04601618,99.5551,1.05316
50.058,12.41,0.04786478,99.51301,1.05314
50.172,12.51,0.04878948,99.54643,1.05313
50.29,12.61,0.0510079,99.5551,1.05311
50.398,12.71,0.05396558,99.57194,1.0531
50.521,12.81,0.05507527,99.57168,1.0530899999999999
50.657,12.91,0.05692437,99.53827,1.0530700000000002
50.79,13.01,0.05932797,99.51301,1.05305
50.923,13.11,0.06117717,99.51301,1.05303
51.066,13.21,0.06136306,99.51301,1.05302
51.224,13.31,0.06099457,99.51326999999999,1.053
51.394,13.41,0.06413804,99.51301,1.0529700000000002
51.514,13.51,0.06561769,99.51301,1.0529600000000001
51.668,13.61,0.06580376,99.49616999999999,1.05294
51.839,13.71,0.06765359,99.47959,1.05292
51.999,13.81,0.06913371,99.47959,1.0529
52.159,13.91,0.0709836,99.50459000000001,1.05288
52.332,14.01,0.06987597,99.51301,1.05285
52.5,14.11,0.07172602,99.51326999999999,1.05283
52.691,14.21,0.0733915,99.54668000000001,1.05281
52.876,14.31,0.07376292,99.51301,1.0527799999999998
53.049,14.41,0.07505862,99.50459000000001,1.0527600000000001
53.245,14.51,0.07506045,99.47934000000001,1.05273
53.437,14.61,0.0756169,99.47959,1.05271
53.613,14.71,0.07894651,99.44592,1.05269
53.809,14.81,0.08172182,99.44592,1.05266
54.003,14.91,0.08005975,99.42908,1.05263
54.199,15.01,0.08209563,99.49643,1.05261
54.393,15.11,0.08154293,99.48801,1.0525799999999998
54.595,15.21,0.08450356,99.46276,1.05256
54.812,15.31,0.08580029,99.46276,1.05253
55.019,15.41,0.08413828,99.46276,1.0525
55.236,15.51,0.08728433,99.49643,1.05247
55.443,15.61,0.08876607,99.49643,1.05244
55.662,15.71,0.08858364,99.44592,1.05241
55.868,15.81,0.08858599,99.4625,1.0523799999999999
56.101,15.91,0.09062304,99.45434,1.05235
56.322,16.01,0.08896109,99.42908,1.0523200000000001
56.544,16.11,0.09099816,99.39565999999999,1.05229
56.749,16.21,0.09026075,99.36199,1.05226
57.001,16.31,0.09211338,99.36199,1.05223
57.209,16.41,0.09396561,99.31173000000001,1.0522
57.444,16.51,0.09378353,99.2949,1.05217
57.673,16.61,0.09619115,99.36199,1.0521399999999999
57.914,16.71,0.09656418,99.39541,1.0521
58.143,16.81,0.09601213,99.39541,1.05207
58.394,16.91,0.09620033,99.39541,1.0520399999999999
58.631,17.01,0.09805344,99.39565999999999,1.052
58.869,17.11,0.09787154,99.36199,1.05197
59.109,17.21,0.09787469,99.36199,1.0519399999999999
59.364,17.31,0.0997283,99.36173000000001,1.0519
59.608,17.41,0.09954655,99.39541,1.05187
59.839,17.51,0.10103,99.36199,1.0518299999999998
60.095,17.61,0.10085,99.30306,1.0518
60.362,17.71,0.09937169,99.26964,1.05176
60.598,17.81,0.10086,99.30332,1.05172
60.857,17.91,0.10012,99.33673,1.05169
61.097,18.01,0.1029,99.30332,1.05165
61.361,18.11,0.10216,99.32857,1.05161
61.646,18.21,0.10198,99.30332,1.0515700000000001
61.88,18.31,0.10272,99.35356999999999,1.05154
62.129,18.41,0.10328,99.37040999999999,1.0515
62.388,18.51,0.10292000000000001,99.33673,1.05146
62.649,18.61,0.10311,99.26964,1.0514299999999999
62.92,18.71,0.10515,99.26964,1.05139
63.167,18.81,0.1057,99.26964,1.05135
63.45,18.91,0.10367,99.23597,1.05131
63.701,19.01,0.10405,99.24439,1.0512700000000001
63.952,19.11,0.10497999999999999,99.2949,1.0512299999999999
64.241,19.21,0.10628,99.28648000000001,1.05119
64.511,19.31,0.10647000000000001,99.26964,1.05115
64.776,19.41,0.10647000000000001,99.26964,1.05111
65.039,19.51,0.10480999999999999,99.26964,1.0510700000000002
65.315,19.61,0.10665999999999999,99.33673,1.05103
65.573,19.71,0.10480999999999999,99.30306,1.0509899999999999
65.847,19.81,0.10778,99.2949,1.05095
66.128,19.91,0.10555999999999999,99.22780999999999,1.0509
66.411,20.01,0.10446,99.26122,1.0508600000000001
66.676,20.11,0.10630999999999999,99.23621999999999,1.05082
66.946,20.21,0.10465,99.23597,1.0507799999999998
67.22,20.31,0.10558,99.2023,1.05073
67.488,20.41,0.10633,99.2023,1.05069
67.779,20.51,0.10595999999999998,99.21096999999999,1.05065
68.048,20.61,0.10578,99.1773,1.0506
68.368,20.71,0.1069,99.1773,1.05055
68.606,20.81,0.10857,99.16888,1.0505200000000001
68.889,20.91,0.1069,99.16888,1.05047
69.162,21.01,0.11043,99.1352,1.05043
69.433,21.11,0.10820999999999999,99.15204,1.05039
69.73,21.21,0.10877,99.15204,1.05034
70.001,21.31,0.10765999999999999,99.13546,1.0503
70.289,21.41,0.11008,99.13546,1.05025
70.573,21.51,0.10693,99.13546,1.0502
70.844,21.61,0.10749,99.15204,1.05016
71.144,21.71,0.10768,99.10179000000001,1.05011
71.415,21.81,0.1088,99.10179000000001,1.05007
71.703,21.91,0.10732,99.16888,1.0500200000000002
