##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Sensit./(uV/mW)
49.018,10.00917,0.001152376,99.30455,1.0532700000000002
49.024,10.109169999999999,-0.001152377,99.30455,1.0532700000000002
49.031,10.20917,-0.0001646254,99.30455,1.0532700000000002
49.03,10.30917,0.0006585014,99.29727,1.0532700000000002
49.026,10.40917,-0.0006585011,99.30476999999999,1.0532700000000002
49.03,10.50917,-0.001810879,99.31205,1.0532700000000002
49.042,10.609169999999999,-0.00032925120000000004,99.28976999999999,1.0532700000000002
49.041,10.70917,0.001152379,99.28227,1.0532700000000002
49.055,10.80917,0.0016462579999999998,99.28227,1.0532700000000002
49.086,10.90917,0.001646264,99.31205,1.0532700000000002
49.092,11.00917,0.002140145,99.28227,1.05326
49.119,11.109169999999999,0.0014816439999999998,99.25227,1.05326
49.159,11.20917,0.00378644,99.25227,1.05326
49.185,11.30917,0.004609594,99.25227,1.05325
49.218,11.40917,0.00493887,99.27476999999999,1.05325
49.273,11.50917,0.006420579,99.25227,1.05324
49.324,11.609169999999999,0.005926724,99.25227,1.05324
49.384,11.70917,0.007243824,99.25227,1.0532299999999999
49.453,11.80917,0.008725585,99.25227,1.05322
49.564,11.90917,0.009219607,99.2225,1.05321
49.617,12.00917,0.01350022,99.24476999999999,1.0532
49.675,12.109169999999999,0.01317104,99.25227,1.05319
49.812,12.20917,0.01366517,99.2225,1.0531700000000002
49.872,12.30917,0.01448848,99.2225,1.0531700000000002
49.984,12.40917,0.01580582,99.23727,1.05315
50.097,12.50917,0.01646462,99.22227,1.05314
50.193,12.609169999999999,0.01728805,99.2225,1.05313
50.32,12.70917,0.01926412,99.215,1.05311
50.432,12.80917,0.01975833,99.22227,1.0531
50.565,12.90917,0.02058193,99.19227,1.05308
50.692,13.00917,0.01926498,99.1925,1.05306
50.824,13.10917,0.02025325,99.1925,1.05305
50.96,13.20917,0.02255887,99.18477,1.05303
51.136,13.309170000000002,0.02288868,99.1925,1.05301
51.273,13.409170000000001,0.02404175,99.1625,1.0529899999999999
51.425,13.509170000000001,0.02437154,99.1625,1.0529700000000002
51.589,13.60917,0.02651281,99.1925,1.05295
51.753,13.70917,0.02634866,99.16273000000001,1.05293
51.895,13.809170000000002,0.02898403,99.185,1.05291
52.07,13.909170000000001,0.03030213,99.1625,1.0528899999999999
52.251,14.009170000000001,0.03227908,99.1925,1.0528600000000001
52.425,14.10917,0.031621,99.18477,1.05284
52.611,14.20917,0.03425687,99.1625,1.05282
52.784,14.309170000000002,0.0322812,99.1625,1.0528
52.957,14.409170000000001,0.03327012,99.1625,1.05277
53.155,14.509170000000001,0.03524743,99.16273000000001,1.05275
53.333,14.60917,0.03623647,99.14023,1.05272
53.526,14.70917,0.03689621,99.13273000000001,1.0527
53.714,14.809170000000002,0.03739123,99.1325,1.05267
53.954,14.909170000000001,0.03788654,99.1325,1.05264
54.126,15.009170000000001,0.03969936,99.13273000000001,1.0526200000000001
54.302,15.10917,0.03970024,99.13273000000001,1.0526
54.51,15.20917,0.04167811,99.14023,1.05257
54.722,15.309170000000002,0.04069079,99.13273000000001,1.05254
54.923,15.409170000000001,0.04184504,99.13273000000001,1.05251
55.143,15.509170000000001,0.04316421,99.11773000000001,1.0524799999999999
55.354,15.60917,0.04267111,99.12523,1.05245
55.569,15.70917,0.04349608,99.10273000000001,1.05243
55.784,15.809170000000002,0.04300299,99.1325,1.0524
56.006,15.909170000000001,0.04448713,99.10273000000001,1.05237
56.22,16.00917,0.04580653,99.08023,1.05234
56.443,16.109170000000002,0.04663174,99.07273,1.05231
56.674,16.20917,0.04729227,99.07273,1.0522799999999999
56.89,16.30917,0.0461401,99.10273000000001,1.05225
57.137,16.40917,0.04762471,99.10273000000001,1.05221
57.364,16.50917,0.04877971,99.07295,1.05218
57.594,16.609170000000002,0.04861638,99.07295,1.05215
57.816,16.70917,0.04977145,99.07273,1.0521200000000002
58.063,16.80917,0.04977307,99.08773000000001,1.05208
58.299,16.90917,0.04977463,99.08773000000001,1.05205
58.529,17.00917,0.05043544,99.07273,1.0520200000000002
58.783,17.109170000000002,0.05225025,99.07295,1.05198
59.021,17.20917,0.05126292,99.07295,1.05195
59.25,17.30917,0.05109966,99.07295,1.05192
59.496,17.40917,0.05176073,99.04295,1.05188
59.738,17.50917,0.05390545,99.04295,1.05185
59.995,17.609170000000002,0.05143452,99.04295,1.0518100000000001
60.243,17.70917,0.05242541,99.01295,1.05177
60.5,17.80917,0.05391104,99.04295,1.05174
60.759,17.90917,0.0547373,99.02795,1.0517
61.009,18.00917,0.05424455,99.04273,1.05166
61.273,18.109170000000002,0.05391676,99.02045,1.0516299999999998
61.517,18.20917,0.0549079,99.02045,1.05159
61.764,18.30917,0.05457999,99.02045,1.05156
62.029,18.40917,0.0565608,99.02795,1.05152
62.29,18.50917,0.05606814,99.02045,1.05148
62.558,18.609170000000002,0.05508077,99.02045,1.05144
62.807,18.70917,0.05640204,99.02045,1.0514
63.072,18.80917,0.05689891,99.02068,1.05136
63.335,18.90917,0.05607637,99.02068,1.05132
63.608,19.00917,0.05690322,98.99068,1.05128
63.869,19.109170000000002,0.05542084,98.99068,1.05124
64.114,19.20917,0.05657742,98.99045,1.05121
64.392,19.30917,0.05806426,98.99045,1.0511700000000002
64.681,19.40917,0.05740681,98.99045,1.05112
64.936,19.50917,0.05740892,98.99068,1.05108
65.219,19.609170000000002,0.05823613,98.99068,1.05104
65.488,19.70917,0.0582384,98.96068000000001,1.051
65.76,19.80917,0.05989057,98.97568000000001,1.0509600000000001
66.064,19.90917,0.05890325,98.96045,1.05091
66.291,20.00917,0.06072021,98.96045,1.05088
66.572,20.109170000000002,0.0605577,98.98295,1.05083
66.843,20.20917,0.06171521,98.95318,1.05079
67.13,20.30917,0.06072769,98.94568000000001,1.05075
67.393,20.40917,0.06023497,98.92318,1.05071
67.67,20.50917,0.06122765,98.93068000000001,1.05066
67.952,20.609170000000002,0.05990989,98.93068000000001,1.05062
68.23,20.70917,0.06205799,98.96068000000001,1.0505799999999998
68.5,20.80917,0.0620605,98.94568000000001,1.05053
68.79,20.90917,0.06156802,98.93068000000001,1.05049
69.068,21.00917,0.05991991,98.92318,1.05044
69.353,21.109170000000002,0.06091294,98.92318,1.0504
69.605,21.20917,0.05992477,98.89318,1.05036
69.9,21.30917,0.05959728,98.87091,1.05031
70.169,21.40917,0.06009501,98.90091,1.05027
70.461,21.50917,0.05976749,98.90091,1.0502200000000002
70.76,21.609170000000002,0.05944,98.87091,1.05017
71.021,21.70917,0.05911215,98.90841,1.05013
71.323,21.80917,0.06060104,98.90841,1.05008
71.596,21.90917,0.05862201,98.87841,1.0500399999999999
71.874,22.00917,0.06027593,98.84864,1.04999
72.177,22.109170000000002,0.06110451,98.84864,1.0499399999999999
72.461,22.20917,0.05945567,98.89318,1.0499
72.743,22.30917,0.0607796,98.89318,1.04985
73.016,22.40917,0.0602867,98.86341,1.0498100000000001
73.31,22.50917,0.0594636,98.86341,1.04976
73.608,22.609170000000002,0.06128343,98.84091,1.0497100000000001
73.882,22.70917,0.06046014,98.88591,1.04966
74.161,22.80917,0.06128881,98.88591,1.04962
74.465,22.90917,0.06178741,98.85591,1.04956
74.781,23.00917,0.06129488,98.88568000000001,1.04951
75.035,23.109170000000002,0.06179305,98.86341,1.0494700000000001
75.321,23.20917,0.0613002,98.82614000000001,1.04942
75.618,23.30917,0.0611379,98.85591,1.0493700000000001
75.906,23.40917,0.06114075,98.82591,1.04932
76.199,23.50917,0.06015214,98.85591,1.0492700000000001
76.491,23.609170000000002,0.05883292,98.79590999999999,1.04922
76.773,23.70917,0.05966197,98.79614000000001,1.0491700000000002
77.099,23.80917,0.06032626,98.84114,1.04912
77.364,23.90917,0.05933718,98.85591,1.0490700000000002
77.658,24.00917,0.06033181,98.82614000000001,1.04902
77.954,24.109170000000002,0.06099597,98.82614000000001,1.0489700000000002
78.23,24.20917,0.06017222,98.79614000000001,1.04892
78.522,24.30917,0.06067108,98.82591,1.04887
78.832,24.40917,0.05902097,98.79614000000001,1.04882
79.119,24.50917,0.06166913,98.80364,1.04877
79.412,24.609170000000002,0.06068011,98.79614000000001,1.04871
79.709,24.70917,0.06150989,98.79614000000001,1.04866
79.996,24.80917,0.05969394,98.76614000000001,1.04861
80.286,24.90917,0.0595315,98.76614000000001,1.04856
80.588,25.00917,0.05887306,98.78114000000001,1.04851
80.876,25.109170000000002,0.05920671,98.76614000000001,1.04845
81.157,25.20917,0.05788643,98.79614000000001,1.0484
81.464,25.30917,0.05822026,98.76635999999999,1.04835
81.745,25.40917,0.05756145,98.79614000000001,1.0483
82.048,25.50917,0.05657195,98.79614000000001,1.04824
82.342,25.609170000000002,0.06004872,98.76635999999999,1.04819
82.648,25.70917,0.05806671,98.79614000000001,1.04814
82.936,25.80917,0.05840049,98.76614000000001,1.04808
83.231,25.90917,0.05691445,98.76614000000001,1.04803
83.53,26.00917,0.05724834,98.77364,1.04797
83.823,26.109170000000002,0.05708581,98.74364,1.04792
84.127,26.20917,0.05526863,98.75886,1.04786
84.413,26.30917,0.05709173,98.74386,1.0478100000000001
84.706,26.40917,0.05527427,98.73635999999999,1.04776
85.003,26.50917,0.05577368,98.73635999999999,1.0477
85.305,26.609170000000002,0.05660421,98.73635999999999,1.04765
85.603,26.70917,0.05544859,98.76614000000001,1.04759
85.894,26.80917,0.055617,98.74364,1.04754
86.19,26.90917,0.05512334,98.75864,1.04748
86.496,27.00917,0.05694735,98.75864,1.04742
86.801,27.109170000000002,0.05430162,98.73614,1.0473700000000001
87.102,27.20917,0.05529795,98.74386,1.04731
87.405,27.30917,0.05430755,98.73635999999999,1.04725
87.697,27.40917,0.05596623,98.76635999999999,1.0472
88.001,27.50917,0.05497579,98.75135999999999,1.04714
88.303,27.609170000000002,0.05448202,98.73635999999999,1.04708
88.603,27.70917,0.05663792,98.73635999999999,1.04702
88.914,27.80917,0.05581306,98.72136,1.0469600000000001
89.184,27.90917,0.05465646,98.74364,1.04691
89.521,28.00917,0.05416295,98.74364,1.04685
89.796,28.109170000000002,0.0541657,98.74364,1.0467899999999999
90.112,28.20917,0.05549411,98.73614,1.04673
90.394,28.30917,0.05533136,98.70636,1.0466799999999998
90.691,28.40917,0.05550009,98.70636,1.04662
90.993,28.50917,0.05533755,98.71386,1.04656
91.293,28.609170000000002,0.05550635,98.69136,1.0465
91.604,28.70917,0.05434969,98.69136,1.04644
91.915,28.80917,0.05485001,98.69886,1.0463799999999999
92.216,28.90917,0.05452169,98.68409,1.0463200000000001
92.518,29.00917,0.05651356,98.68409,1.04626
92.819,29.109170000000002,0.05502515,98.68409,1.0462
93.12,29.20917,0.05602279,98.68409,1.04614
93.43,29.30917,0.05552883,98.66159,1.04608
93.739,29.40917,0.05486905,98.66159,1.0460200000000002
94.033,29.50917,0.05603259,98.68409,1.04596
94.357,29.609170000000002,0.05338348,98.68386,1.04589
94.632,29.70917,0.05454689,98.68386,1.0458399999999999
94.947,29.80917,0.05239474,98.69136,1.04577
95.258,29.90917,0.05355861,98.66136,1.0457100000000001
95.561,30.00917,0.0543909,98.67636,1.04565
95.854,30.109170000000002,0.05373067,98.69136,1.04559
96.17,30.20917,0.05323645,98.69136,1.04552
96.466,30.30917,0.05373711,98.68386,1.04546
96.773,30.40917,0.05324275,98.66909,1.0454
97.085,30.50917,0.05357778,98.68409,1.0453299999999999
97.392,30.609170000000002,0.05341515,98.67659,1.0452700000000001
97.68,30.70917,0.05258872,98.66909,1.04521
98.017,30.80917,0.05275815,98.66909,1.04514
98.308,30.90917,0.05126796,98.66909,1.04508
98.609,31.00917,0.0516029,98.63909,1.04502
98.92,31.109170000000002,0.05276766,98.63909,1.04495
99.25,31.20917,0.05144358,98.63909,1.04488
99.521,31.30917,0.05310595,98.63909,1.04483
99.835,31.40917,0.05161561,98.63909,1.0447600000000001
100.14,31.50917,0.05410845,98.66886,1.0447
100.447,31.609170000000002,0.051788,98.63909,1.04463
100.753,31.70917,0.0531192,98.65409,1.04457
101.058,31.80917,0.05577862,98.65409,1.0445
101.377,31.90917,0.05511818,98.62409,1.04443
101.672,32.009170000000005,0.05462343,98.62409,1.04437
101.987,32.10917,0.05462696,98.63909,1.0443
102.318,32.20917,0.05346833,98.63909,1.04423
