Sample ID:	C:\MCC\MCC Cal\Test\Masonite_Board_30K_min_211022_R2.txt
Sample Weight (mg):	4.83
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
-0.001	108.339	80.004	19.995	103.033	20.131	-0.067	-0.008
0.499	108.330	80.009	19.995	103.035	20.130	0.002	0.017
1.000	108.285	80.006	19.994	103.036	20.127	0.226	-0.016
1.500	108.308	80.003	19.996	103.040	20.130	-0.013	-0.038
2.000	108.314	80.005	19.994	103.039	20.130	-0.007	0.004
2.500	108.293	80.000	19.997	103.041	20.130	-0.024	0.007
3.000	108.328	79.995	19.994	103.038	20.129	0.082	-0.000
3.500	108.303	79.999	19.997	103.038	20.130	0.000	0.012
4.000	108.295	80.011	19.996	103.036	20.133	-0.168	-0.011
4.500	108.264	79.999	19.995	103.038	20.129	0.077	-0.036
5.000	108.311	79.998	19.997	103.037	20.129	0.038	-0.011
5.500	108.269	79.995	19.996	103.038	20.129	0.100	0.011
6.000	108.259	79.996	19.996	103.035	20.130	-0.020	-0.024
6.500	108.286	79.994	19.996	103.038	20.133	-0.211	-0.018
7.000	108.295	80.007	19.995	103.038	20.130	-0.013	0.026
7.500	108.286	79.999	19.996	103.041	20.130	0.036	0.018
8.000	108.227	79.991	19.996	103.041	20.128	0.120	-0.034
8.500	108.295	80.016	19.993	103.040	20.132	-0.118	-0.029
9.000	108.243	79.998	19.995	103.043	20.128	0.164	0.013
9.500	108.287	79.995	19.996	103.045	20.129	0.087	0.004
10.000	108.302	79.997	19.994	103.042	20.126	0.239	0.026
10.500	108.264	79.998	19.996	103.044	20.128	0.122	0.018
11.000	108.250	79.990	19.997	103.048	20.132	-0.160	-0.038
11.501	108.319	80.002	19.996	103.040	20.127	0.184	0.001
12.000	108.288	79.992	19.996	103.037	20.129	0.055	0.046
12.500	108.247	79.997	19.997	103.041	20.133	-0.166	-0.017
13.000	108.234	79.981	19.997	103.037	20.128	0.109	-0.063
13.500	108.293	80.030	19.993	103.031	20.130	-0.009	-0.004
14.000	108.236	79.992	19.996	103.039	20.130	-0.027	0.024
14.500	108.277	80.003	19.996	103.037	20.124	0.379	-0.007
15.000	108.280	80.002	19.996	103.034	20.127	0.220	0.014
15.500	108.266	79.993	19.997	103.037	20.126	0.262	0.017
16.000	108.257	80.003	19.995	103.041	20.127	0.180	-0.017
16.500	108.227	80.006	19.994	103.034	20.128	0.120	-0.032
17.000	108.237	79.998	19.997	103.037	20.129	0.066	-0.029
17.500	108.230	80.001	19.995	103.037	20.128	0.139	-0.008
18.000	108.270	79.999	19.996	103.036	20.130	0.033	0.018
18.500	108.284	79.994	19.995	103.035	20.128	0.115	0.043
19.000	108.263	80.003	19.995	103.040	20.128	0.131	0.024
19.500	108.222	79.998	19.995	103.040	20.129	0.044	-0.034
20.000	108.251	79.992	19.996	103.040	20.131	-0.078	-0.037
20.500	108.282	80.003	19.993	103.039	20.131	-0.042	0.025
21.000	108.250	79.998	19.995	103.042	20.130	0.007	0.030
21.500	108.243	79.991	19.998	103.039	20.130	0.022	-0.021
22.000	108.264	79.994	19.993	103.034	20.131	-0.095	-0.013
22.500	108.283	80.002	19.993	103.036	20.132	-0.148	0.027
23.000	108.251	79.985	19.996	103.038	20.133	-0.226	0.014
23.500	108.242	80.005	19.993	103.038	20.135	-0.314	-0.027
24.000	108.407	80.000	19.994	103.036	20.128	0.170	0.058
24.500	108.283	79.993	19.995	103.039	20.134	-0.275	0.099
25.000	108.253	79.997	19.996	103.038	20.128	0.139	-0.056
25.500	108.286	79.993	19.995	103.034	20.130	0.020	-0.075
26.000	108.298	79.998	19.993	103.035	20.128	0.126	0.024
26.500	108.253	80.004	19.994	103.042	20.127	0.208	0.006
27.000	108.340	80.005	19.995	103.050	20.127	0.173	0.004
27.500	108.294	80.010	19.994	103.053	20.129	0.077	0.042
28.000	108.273	79.995	19.996	103.063	20.129	0.062	-0.013
28.500	108.288	80.005	19.993	103.064	20.126	0.241	-0.037
29.000	108.257	80.001	19.997	103.064	20.128	0.150	-0.012
29.500	108.285	79.986	19.997	103.062	20.128	0.137	-0.010
30.000	108.326	80.007	19.993	103.063	20.127	0.228	0.033
30.500	108.278	80.007	19.995	103.067	20.128	0.122	0.031
31.000	108.300	80.007	19.995	103.073	20.123	0.450	-0.017
31.500	108.315	80.002	19.996	103.075	20.125	0.354	0.005
32.000	108.289	79.996	19.996	103.080	20.128	0.159	0.013
32.500	108.342	79.991	19.997	103.089	20.126	0.263	0.008
32.999	108.346	80.003	19.995	103.089	20.122	0.531	0.042
33.499	108.332	80.013	19.993	103.095	20.122	0.556	0.023
33.999	108.361	80.016	19.993	103.097	20.125	0.359	0.002
34.499	108.347	80.008	19.993	103.101	20.120	0.657	0.015
34.999	108.392	80.000	19.996	103.100	20.122	0.538	0.023
35.499	108.409	79.995	19.995	103.103	20.123	0.489	0.046
35.999	108.426	80.012	19.994	103.106	20.119	0.713	0.048
36.499	108.464	80.006	19.994	103.112	20.119	0.765	0.045
36.999	108.416	80.010	19.995	103.113	20.118	0.816	0.023
37.499	108.492	80.005	19.998	103.114	20.117	0.839	0.009
37.999	108.453	79.985	19.998	103.111	20.116	0.956	0.032
38.499	108.520	80.007	19.996	103.108	20.116	0.949	0.032
38.999	108.513	79.991	19.995	103.109	20.112	1.173	0.044
39.499	108.516	79.995	19.996	103.107	20.114	1.080	0.028
39.999	108.558	79.991	19.995	103.107	20.117	0.881	0.021
40.499	108.548	79.994	19.995	103.112	20.115	0.971	0.039
40.999	108.572	79.994	19.995	103.116	20.111	1.265	0.023
41.499	108.613	79.993	19.996	103.116	20.111	1.239	0.039
41.999	108.670	80.012	19.993	103.125	20.115	1.016	0.081
42.499	108.677	79.990	19.996	103.135	20.111	1.294	0.081
43.000	108.652	79.998	19.996	103.140	20.108	1.498	0.023
43.500	108.708	80.005	19.995	103.143	20.108	1.491	0.007
43.999	108.756	80.002	19.994	103.149	20.108	1.478	0.068
44.499	108.786	80.020	19.992	103.153	20.109	1.434	0.091
44.999	108.793	80.009	19.995	103.157	20.109	1.411	0.057
45.499	108.860	80.016	19.993	103.163	20.107	1.526	0.055
45.999	108.874	80.010	19.995	103.173	20.110	1.308	0.077
46.499	108.909	79.991	19.997	103.174	20.106	1.602	0.065
46.999	108.971	80.002	19.996	103.171	20.107	1.568	0.073
47.499	108.990	79.990	19.995	103.171	20.106	1.617	0.088
47.999	109.024	80.012	19.994	103.175	20.106	1.573	0.067
48.499	109.065	80.007	19.994	103.174	20.107	1.522	0.064
48.999	109.122	80.008	19.992	103.179	20.107	1.537	0.087
49.499	109.195	80.007	19.994	103.187	20.109	1.416	0.114
49.999	109.220	79.992	19.995	103.191	20.108	1.491	0.114
50.499	109.269	80.001	19.995	103.192	20.102	1.838	0.086
50.999	109.290	80.002	19.996	103.191	20.103	1.820	0.072
51.499	109.370	80.000	19.996	103.189	20.105	1.703	0.085
52.000	109.385	79.999	19.995	103.184	20.102	1.858	0.098
52.500	109.446	80.018	19.993	103.181	20.100	2.030	0.086
52.999	109.499	79.985	19.996	103.187	20.102	1.899	0.095
53.499	109.580	80.005	19.993	103.184	20.100	1.994	0.124
53.999	109.630	80.004	19.996	103.190	20.100	1.977	0.133
54.499	109.710	80.001	19.995	103.191	20.099	2.098	0.131
55.000	109.765	79.981	19.996	103.190	20.102	1.884	0.132
55.500	109.819	80.001	19.995	103.186	20.103	1.813	0.122
55.999	109.907	80.000	19.995	103.191	20.100	2.017	0.126
56.499	109.948	79.984	19.997	103.187	20.100	1.999	0.135
56.999	110.006	79.994	19.995	103.185	20.099	2.052	0.114
57.499	110.063	80.008	19.993	103.186	20.103	1.809	0.107
57.999	110.161	79.994	19.995	103.187	20.101	1.937	0.135
58.499	110.230	79.987	19.996	103.184	20.101	1.917	0.161
58.999	110.285	79.994	19.995	103.180	20.097	2.213	0.145
59.499	110.350	80.011	19.995	103.184	20.099	2.080	0.122
59.999	110.467	80.003	19.996	103.186	20.099	2.096	0.151
60.499	110.530	79.999	19.995	103.186	20.099	2.100	0.181
60.999	110.612	80.001	19.995	103.189	20.098	2.153	0.162
61.499	110.684	80.002	19.995	103.197	20.095	2.311	0.149
61.999	110.753	79.995	19.995	103.202	20.093	2.450	0.147
62.499	110.864	80.004	19.995	103.207	20.099	2.072	0.160
62.999	110.930	80.005	19.993	103.214	20.098	2.138	0.179
63.499	111.018	80.012	19.995	103.221	20.095	2.348	0.166
63.999	111.072	79.999	19.994	103.223	20.097	2.224	0.148
64.499	111.153	79.990	19.997	103.227	20.095	2.308	0.139
64.999	111.271	80.003	19.995	103.227	20.095	2.323	0.167
65.499	111.355	80.005	19.994	103.227	20.097	2.219	0.201
65.999	111.454	79.994	19.994	103.223	20.092	2.531	0.192
66.499	111.502	79.982	19.996	103.223	20.093	2.491	0.164
66.999	111.604	80.003	19.995	103.223	20.094	2.383	0.148
67.499	111.697	79.995	19.996	103.225	20.093	2.491	0.173
67.999	111.814	80.011	19.993	103.226	20.092	2.548	0.203
68.499	111.884	80.001	19.995	103.232	20.094	2.416	0.199
68.999	112.028	79.992	19.995	103.231	20.090	2.673	0.200
69.499	112.053	79.997	19.995	103.231	20.091	2.630	0.191
69.999	112.199	79.989	19.997	103.229	20.092	2.544	0.170
70.499	112.286	80.005	19.994	103.231	20.088	2.791	0.202
70.999	112.420	79.998	19.995	103.229	20.088	2.794	0.227
71.499	112.467	79.998	19.996	103.234	20.088	2.774	0.201
71.999	112.613	80.004	19.995	103.232	20.090	2.688	0.187
72.499	112.695	79.998	19.996	103.235	20.087	2.877	0.210
72.999	112.822	79.996	19.993	103.237	20.087	2.891	0.218
73.499	112.902	79.994	19.997	103.244	20.087	2.884	0.208
73.999	113.059	80.014	19.994	103.243	20.087	2.866	0.222
