Sample ID:	C:\MCC\MCC Cal\Test\Tyvek_Wrap_MCC_30K_min_220210_R1.txt
Sample Weight (mg):	4.23
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	111.151	80.005	19.993	103.673	20.069	0.111	-0.028
0.500	111.194	80.012	19.992	103.671	20.068	0.155	0.005
1.000	111.173	80.006	19.996	103.674	20.070	0.044	0.026
1.500	111.191	80.009	19.992	103.674	20.067	0.276	0.009
2.000	111.183	80.001	19.994	103.674	20.065	0.359	0.003
2.500	111.148	79.983	19.994	103.671	20.069	0.052	-0.016
3.000	111.131	80.004	19.994	103.674	20.071	-0.075	-0.047
3.500	111.182	80.004	19.994	103.672	20.068	0.159	-0.009
4.000	111.152	80.001	19.995	103.677	20.069	0.088	0.028
4.500	111.142	79.998	19.993	103.673	20.071	-0.027	-0.010
5.000	111.122	79.995	19.994	103.675	20.069	0.100	-0.035
5.500	111.130	80.007	19.993	103.673	20.070	0.031	-0.021
6.000	111.122	80.007	19.994	103.675	20.067	0.234	-0.006
6.500	111.128	80.003	19.993	103.672	20.068	0.194	-0.001
7.000	111.181	80.018	19.993	103.675	20.068	0.180	0.028
7.500	111.179	80.011	19.992	103.676	20.071	-0.081	0.055
8.000	111.150	80.000	19.996	103.678	20.070	0.000	0.010
8.500	111.157	80.005	19.990	103.673	20.066	0.284	-0.027
9.000	111.166	79.997	19.992	103.673	20.069	0.084	-0.003
9.500	111.165	80.013	19.989	103.676	20.067	0.221	0.012
10.000	111.163	80.002	19.992	103.678	20.073	-0.215	0.002
10.500	111.176	80.007	19.991	103.678	20.068	0.194	0.004
11.000	111.135	80.001	19.994	103.682	20.076	-0.451	-0.009
11.500	111.137	80.004	19.994	103.680	20.068	0.140	-0.034
12.000	111.155	80.009	19.994	103.676	20.070	0.023	-0.009
12.501	111.186	80.002	19.994	103.674	20.073	-0.226	0.035
13.001	111.107	79.993	19.991	103.675	20.071	-0.048	0.000
13.500	111.186	80.007	19.994	103.671	20.069	0.050	-0.024
14.000	111.142	80.014	19.992	103.673	20.070	0.027	0.018
14.500	111.114	80.001	19.996	103.678	20.068	0.142	-0.018
15.000	111.166	80.015	19.994	103.681	20.071	-0.086	-0.024
15.500	111.158	80.010	19.993	103.682	20.071	-0.088	0.033
16.000	111.122	80.016	19.992	103.684	20.070	0.038	-0.000
16.500	111.156	80.016	19.991	103.686	20.068	0.157	-0.023
17.000	111.131	80.002	19.994	103.686	20.073	-0.199	0.004
17.500	111.170	79.995	19.995	103.678	20.064	0.447	0.012
18.000	111.156	79.997	19.991	103.675	20.064	0.433	0.019
18.500	111.158	79.996	19.994	103.681	20.068	0.138	0.006
19.000	111.104	80.006	19.994	103.680	20.064	0.468	-0.032
19.500	111.162	80.006	19.994	103.680	20.065	0.359	-0.023
20.000	111.137	79.987	19.996	103.691	20.064	0.458	0.019
20.500	111.184	80.004	19.993	103.692	20.063	0.577	0.028
21.000	111.127	79.997	19.995	103.686	20.064	0.479	0.006
21.500	111.180	80.003	19.993	103.681	20.062	0.629	-0.008
22.000	111.175	80.011	19.993	103.679	20.063	0.533	0.022
22.500	111.164	80.004	19.993	103.681	20.063	0.571	0.017
23.000	111.174	80.003	19.993	103.686	20.059	0.887	-0.009
23.500	111.188	80.003	19.992	103.692	20.060	0.795	0.011
24.000	111.180	80.019	19.991	103.704	20.061	0.673	0.015
24.500	111.225	79.997	19.992	103.713	20.063	0.523	0.021
25.000	111.184	80.021	19.994	103.715	20.060	0.789	0.021
25.500	111.204	80.009	19.996	103.723	20.058	0.960	-0.009
26.000	111.217	79.998	19.995	103.728	20.062	0.644	0.005
26.500	111.228	80.021	19.991	103.733	20.058	0.910	0.029
27.000	111.254	79.997	19.993	103.740	20.057	1.040	0.031
27.500	111.210	79.994	19.995	103.746	20.058	0.952	0.010
28.000	111.257	80.004	19.993	103.745	20.057	0.973	-0.008
28.500	111.269	80.004	19.997	103.752	20.056	1.092	0.031
29.000	111.281	80.013	19.995	103.753	20.056	1.113	0.042
29.500	111.291	80.013	19.994	103.750	20.056	1.113	0.023
30.000	111.282	80.001	19.996	103.747	20.052	1.368	0.011
30.501	111.286	80.001	19.997	103.750	20.053	1.303	-0.002
31.001	111.325	80.015	19.996	103.748	20.049	1.615	0.019
31.500	111.319	79.977	19.997	103.750	20.050	1.548	0.038
32.000	111.339	79.998	19.991	103.754	20.050	1.514	0.023
32.500	111.351	80.005	19.994	103.762	20.048	1.713	0.023
33.001	111.359	79.984	19.998	103.768	20.046	1.881	0.027
33.501	111.401	80.005	19.992	103.774	20.044	1.983	0.035
34.001	111.434	79.998	19.995	103.790	20.044	2.034	0.062
34.500	111.430	80.005	19.996	103.798	20.045	1.936	0.052
35.000	111.454	80.010	19.996	103.807	20.042	2.178	0.024
35.500	111.531	80.008	19.993	103.814	20.042	2.187	0.061
36.000	111.513	79.999	19.996	103.825	20.041	2.203	0.080
36.500	111.515	80.004	19.997	103.822	20.040	2.274	0.022
37.000	111.562	79.996	19.998	103.827	20.040	2.285	0.017
37.500	111.618	80.004	19.994	103.829	20.039	2.398	0.076
38.001	111.653	80.014	19.994	103.836	20.037	2.519	0.097
38.501	111.726	80.004	19.993	103.841	20.036	2.588	0.099
39.001	111.743	80.001	19.993	103.851	20.036	2.643	0.099
39.500	111.817	79.985	19.995	103.856	20.037	2.553	0.091
40.000	111.868	80.008	19.993	103.860	20.033	2.810	0.108
40.500	111.864	80.005	19.994	103.861	20.034	2.739	0.086
41.000	111.941	79.990	19.994	103.855	20.032	2.887	0.060
41.500	111.958	80.025	19.990	103.846	20.034	2.758	0.084
42.000	112.009	80.003	19.994	103.842	20.032	2.923	0.081
42.500	112.079	80.011	19.992	103.838	20.030	3.113	0.094
43.000	112.133	80.009	19.993	103.836	20.030	3.099	0.123
43.500	112.160	80.004	19.994	103.843	20.028	3.203	0.103
44.000	112.253	80.006	19.995	103.850	20.031	2.967	0.100
44.500	112.319	80.022	19.990	103.855	20.031	2.990	0.140
45.000	112.348	79.994	19.992	103.865	20.025	3.428	0.127
45.500	112.394	80.010	19.991	103.874	20.030	3.103	0.084
46.000	112.481	80.012	19.993	103.876	20.025	3.470	0.104
46.500	112.508	79.999	19.995	103.875	20.024	3.507	0.124
47.000	112.615	80.013	19.994	103.871	20.028	3.214	0.125
47.501	112.657	80.003	19.994	103.867	20.026	3.411	0.142
48.001	112.770	80.004	19.993	103.863	20.025	3.424	0.152
48.501	112.843	80.017	19.993	103.865	20.027	3.328	0.170
49.000	112.855	80.011	19.996	103.872	20.028	3.266	0.135
49.500	112.961	79.998	19.995	103.874	20.031	2.970	0.102
50.000	113.041	80.005	19.994	103.874	20.028	3.259	0.152
50.500	113.126	80.016	19.994	103.873	20.027	3.345	0.175
51.000	113.217	80.006	19.993	103.869	20.027	3.332	0.171
51.500	113.272	79.998	19.996	103.864	20.025	3.477	0.162
52.000	113.333	79.997	19.996	103.863	20.026	3.395	0.131
52.501	113.395	80.021	19.992	103.857	20.027	3.322	0.119
53.001	113.541	80.010	19.991	103.858	20.023	3.584	0.165
53.501	113.628	80.023	19.992	103.860	20.025	3.480	0.221
54.000	113.733	80.008	19.993	103.861	20.025	3.492	0.213
54.500	113.809	80.006	19.993	103.865	20.024	3.536	0.186
55.000	113.887	80.001	19.995	103.870	20.025	3.480	0.167
55.501	113.976	80.016	19.993	103.874	20.022	3.676	0.161
56.001	114.074	80.006	19.994	103.878	20.022	3.712	0.177
56.500	114.155	80.004	19.994	103.879	20.025	3.494	0.183
57.000	114.265	80.002	19.995	103.880	20.022	3.659	0.186
57.500	114.353	79.999	19.994	103.879	20.023	3.622	0.195
58.000	114.441	80.025	19.991	103.880	20.022	3.708	0.187
58.500	114.571	80.026	19.991	103.884	20.022	3.729	0.197
59.000	114.657	80.008	19.993	103.892	20.020	3.876	0.217
59.500	114.787	80.002	19.994	103.901	20.019	3.920	0.216
60.000	114.867	80.006	19.994	103.909	20.020	3.828	0.213
60.501	115.004	80.010	19.993	103.911	20.018	3.991	0.213
61.001	115.072	80.004	19.995	103.906	20.016	4.152	0.211
61.500	115.224	80.005	19.995	103.904	20.018	4.006	0.213
62.000	115.279	80.027	19.991	103.901	20.019	3.914	0.214
62.500	115.405	80.017	19.994	103.904	20.019	3.930	0.194
63.000	115.517	80.006	19.994	103.908	20.018	3.985	0.209
63.500	115.639	80.013	19.994	103.915	20.019	3.903	0.236
64.000	115.742	80.006	19.993	103.920	20.014	4.313	0.230
64.500	115.880	80.016	19.992	103.924	20.017	4.104	0.233
65.000	115.981	80.007	19.995	103.929	20.019	3.926	0.240
65.500	116.106	79.991	19.993	103.930	20.014	4.278	0.232
66.000	116.201	80.007	19.993	103.925	20.014	4.322	0.223
66.500	116.334	80.016	19.991	103.922	20.015	4.194	0.224
67.000	116.439	80.007	19.993	103.921	20.017	4.094	0.233
67.500	116.623	80.010	19.994	103.913	20.013	4.351	0.264
68.001	116.726	80.006	19.992	103.914	20.014	4.297	0.288
68.501	116.826	80.003	19.994	103.918	20.015	4.198	0.245
69.000	116.984	80.007	19.993	103.923	20.014	4.305	0.231
69.500	117.097	80.005	19.994	103.929	20.013	4.383	0.265
70.000	117.213	80.003	19.993	103.936	20.013	4.345	0.250
70.500	117.352	80.006	19.993	103.939	20.016	4.163	0.242
71.000	117.503	80.004	19.994	103.941	20.012	4.460	0.272
71.501	117.645	80.005	19.993	103.941	20.015	4.196	0.291
72.001	117.767	80.008	19.993	103.941	20.013	4.377	0.278
72.500	117.916	80.011	19.993	103.941	20.014	4.327	0.267
73.000	118.094	80.006	19.993	103.942	20.012	4.440	0.299
73.500	118.169	80.000	19.994	103.941	20.011	4.542	0.290
74.000	118.330	80.008	19.992	103.942	20.010	4.649	0.245
74.500	118.441	80.002	19.994	103.942	20.009	4.699	0.254
75.000	118.611	80.000	19.993	103.938	20.009	4.689	0.276
