Sample ID:	C:\MCC\MCC Cal\Test\LW_GypBoard_Unpainted_Paper_MCC_30K_min_211130_R3.txt
Sample Weight (mg):	4.82
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
-0.001	112.221	80.006	19.996	103.115	20.147	-0.293	-0.029
0.499	112.215	80.005	19.995	103.117	20.142	0.022	-0.015
1.000	112.209	80.005	19.994	103.120	20.145	-0.170	-0.013
1.500	112.192	80.005	19.995	103.122	20.145	-0.159	-0.017
2.000	112.211	80.006	19.994	103.128	20.142	-0.022	-0.011
2.500	112.197	80.005	19.995	103.128	20.144	-0.126	0.003
3.000	112.202	80.005	19.995	103.126	20.144	-0.117	-0.002
3.500	112.209	80.005	19.994	103.120	20.145	-0.202	0.002
4.000	112.191	80.006	19.994	103.118	20.144	-0.143	0.000
4.500	112.217	80.005	19.994	103.110	20.144	-0.154	-0.002
5.000	112.197	80.006	19.994	103.100	20.148	-0.370	0.007
5.500	112.201	80.006	19.994	103.094	20.149	-0.429	-0.005
6.000	112.229	80.005	19.994	103.093	20.149	-0.430	0.008
6.500	112.193	80.006	19.994	103.093	20.150	-0.518	0.012
7.000	112.192	80.007	19.994	103.096	20.149	-0.460	-0.023
7.500	112.207	80.006	19.994	103.098	20.146	-0.227	-0.011
8.000	112.208	80.008	19.994	103.098	20.146	-0.278	0.015
8.499	112.212	80.006	19.993	103.098	20.147	-0.300	0.010
8.999	112.174	80.009	19.994	103.103	20.146	-0.284	-0.014
9.499	112.196	80.007	19.993	103.111	20.144	-0.154	-0.025
10.000	112.197	80.008	19.994	103.117	20.143	-0.073	0.003
10.500	112.144	80.008	19.994	103.123	20.143	-0.086	-0.015
10.999	112.154	80.008	19.993	103.130	20.143	-0.051	-0.047
11.499	112.175	80.008	19.995	103.129	20.141	0.055	-0.006
11.999	112.189	80.008	19.995	103.130	20.142	0.022	0.033
12.499	112.221	80.008	19.995	103.139	20.144	-0.106	0.040
12.999	112.211	80.008	19.994	103.146	20.143	-0.062	0.034
13.499	112.190	80.008	19.993	103.153	20.140	0.137	-0.005
13.999	112.176	80.009	19.993	103.163	20.141	0.064	-0.033
14.499	112.202	80.007	19.994	103.169	20.140	0.126	-0.011
14.999	112.255	80.008	19.995	103.168	20.139	0.196	0.045
15.500	112.227	80.007	19.995	103.169	20.138	0.279	0.052
16.000	112.251	80.006	19.994	103.169	20.136	0.380	0.011
16.500	112.262	80.007	19.993	103.170	20.139	0.193	0.016
17.000	112.274	80.008	19.995	103.170	20.139	0.237	0.029
17.500	112.276	80.006	19.995	103.171	20.139	0.213	0.018
18.000	112.286	80.007	19.994	103.172	20.136	0.383	0.013
18.500	112.309	80.006	19.994	103.172	20.134	0.552	0.023
19.000	112.336	80.005	19.994	103.170	20.133	0.625	0.041
19.500	112.336	80.004	19.995	103.170	20.132	0.688	0.038
20.000	112.371	80.006	19.994	103.169	20.134	0.565	0.031
20.500	112.416	80.005	19.994	103.172	20.133	0.581	0.058
21.000	112.426	80.005	19.995	103.173	20.129	0.858	0.068
21.500	112.425	80.006	19.994	103.175	20.129	0.862	0.032
22.000	112.415	80.005	19.994	103.175	20.126	1.088	-0.001
22.500	112.395	80.005	19.993	103.175	20.127	0.989	-0.021
23.000	112.504	80.005	19.995	103.173	20.122	1.326	0.029
23.500	112.505	80.006	19.994	103.173	20.124	1.187	0.099
24.000	112.525	80.005	19.994	103.177	20.123	1.303	0.066
24.500	112.505	80.004	19.994	103.184	20.125	1.152	0.011
25.000	112.596	80.006	19.995	103.198	20.122	1.336	0.035
25.500	112.664	80.005	19.994	103.213	20.120	1.499	0.115
26.000	112.691	80.006	19.994	103.229	20.122	1.343	0.127
26.500	112.690	80.004	19.994	103.243	20.120	1.466	0.061
27.000	112.757	80.005	19.994	103.258	20.120	1.451	0.046
27.500	112.790	80.005	19.993	103.267	20.118	1.602	0.083
28.000	112.782	80.005	19.994	103.274	20.119	1.519	0.063
28.500	112.865	80.005	19.993	103.281	20.116	1.723	0.050
29.000	112.901	80.006	19.994	103.286	20.118	1.592	0.097
29.500	112.950	80.004	19.994	103.286	20.116	1.776	0.102
30.000	113.002	80.005	19.994	103.286	20.116	1.760	0.093
30.500	113.054	80.006	19.995	103.287	20.115	1.840	0.102
31.000	113.110	80.004	19.995	103.287	20.112	1.989	0.106
31.500	113.220	80.005	19.994	103.291	20.113	1.971	0.137
32.000	113.231	80.006	19.994	103.299	20.113	1.980	0.144
32.499	113.313	80.005	19.994	103.307	20.113	1.932	0.107
33.000	113.376	80.004	19.995	103.315	20.115	1.796	0.119
33.500	113.428	80.005	19.995	103.323	20.109	2.215	0.131
33.999	113.498	80.005	19.994	103.326	20.111	2.064	0.119
34.499	113.561	80.004	19.995	103.325	20.109	2.198	0.127
34.999	113.642	80.005	19.995	103.325	20.111	2.107	0.139
35.499	113.697	80.006	19.996	103.325	20.108	2.253	0.140
35.999	113.780	80.004	19.995	103.325	20.108	2.275	0.137
36.499	113.879	80.007	19.994	103.326	20.109	2.182	0.160
36.999	113.941	80.006	19.995	103.326	20.108	2.272	0.171
37.500	114.025	80.006	19.995	103.326	20.109	2.224	0.153
38.000	114.088	80.006	19.994	103.327	20.111	2.097	0.147
38.499	114.223	80.006	19.995	103.327	20.109	2.209	0.173
39.000	114.270	80.005	19.995	103.326	20.107	2.352	0.190
39.500	114.355	80.005	19.995	103.327	20.109	2.237	0.157
39.999	114.474	80.005	19.995	103.327	20.108	2.259	0.168
40.499	114.558	80.005	19.995	103.330	20.106	2.424	0.204
40.999	114.634	80.005	19.996	103.334	20.108	2.252	0.181
41.499	114.727	80.005	19.994	103.336	20.109	2.202	0.164
41.999	114.841	80.005	19.995	103.338	20.105	2.459	0.188
42.499	114.912	80.005	19.995	103.339	20.110	2.171	0.196
42.999	115.021	80.005	19.997	103.335	20.110	2.156	0.183
43.499	115.109	80.006	19.995	103.335	20.107	2.332	0.188
43.999	115.214	80.006	19.995	103.339	20.108	2.297	0.195
44.499	115.339	80.005	19.995	103.339	20.108	2.295	0.211
44.999	115.413	80.005	19.994	103.338	20.107	2.327	0.215
45.500	115.536	80.005	19.996	103.341	20.106	2.424	0.198
46.000	115.652	80.005	19.995	103.342	20.108	2.299	0.218
46.499	115.769	80.006	19.995	103.340	20.108	2.299	0.236
46.999	115.893	80.004	19.995	103.340	20.110	2.156	0.237
47.499	115.993	80.005	19.994	103.341	20.108	2.273	0.232
47.999	116.084	80.004	19.994	103.339	20.110	2.129	0.207
48.500	116.202	80.004	19.995	103.336	20.107	2.349	0.200
49.001	116.332	80.004	19.995	103.332	20.107	2.318	0.229
49.500	116.450	80.004	19.994	103.330	20.106	2.435	0.248
49.999	116.591	80.005	19.996	103.330	20.104	2.551	0.254
50.499	116.684	80.003	19.994	103.331	20.106	2.426	0.246
51.000	116.813	80.002	19.994	103.337	20.105	2.492	0.227
51.500	116.961	80.005	19.994	103.343	20.104	2.536	0.249
51.999	117.070	80.003	19.994	103.350	20.108	2.285	0.268
52.499	117.212	80.004	19.995	103.352	20.106	2.441	0.254
52.999	117.340	80.004	19.995	103.351	20.108	2.278	0.260
53.500	117.469	80.004	19.994	103.346	20.108	2.296	0.263
54.001	117.614	80.004	19.996	103.343	20.104	2.524	0.265
54.501	117.766	80.002	19.995	103.337	20.107	2.369	0.285
55.001	117.885	80.005	19.994	103.336	20.108	2.281	0.284
55.501	118.028	80.006	19.995	103.337	20.106	2.412	0.267
56.000	118.137	80.005	19.995	103.337	20.105	2.513	0.257
56.499	118.312	80.004	19.994	103.335	20.107	2.369	0.268
57.000	118.451	80.005	19.995	103.335	20.106	2.424	0.299
57.500	118.609	80.005	19.994	103.336	20.107	2.355	0.305
58.000	118.714	80.005	19.994	103.336	20.103	2.632	0.280
58.500	118.918	80.005	19.996	103.338	20.102	2.692	0.286
58.999	119.028	80.004	19.994	103.345	20.102	2.698	0.312
59.499	119.191	80.004	19.996	103.348	20.104	2.547	0.293
59.999	119.345	80.006	19.995	103.348	20.107	2.368	0.294
60.499	119.477	80.006	19.994	103.351	20.105	2.472	0.302
60.999	119.589	80.005	19.995	103.351	20.105	2.509	0.266
61.500	119.787	80.005	19.995	103.348	20.103	2.628	0.277
62.000	119.935	80.005	19.995	103.347	20.107	2.355	0.328
62.500	120.042	80.004	19.995	103.352	20.108	2.309	0.300
63.000	120.209	80.006	19.995	103.353	20.107	2.364	0.264
63.499	120.385	80.006	19.995	103.357	20.105	2.485	0.308
64.000	120.519	80.005	19.995	103.361	20.106	2.441	0.327
64.500	120.671	80.006	19.995	103.364	20.105	2.454	0.298
64.999	120.843	80.006	19.996	103.365	20.108	2.274	0.305
65.499	121.009	80.006	19.994	103.366	20.107	2.333	0.331
65.999	121.165	80.004	19.996	103.364	20.107	2.358	0.330
66.499	121.342	80.006	19.995	103.364	20.108	2.302	0.328
67.000	121.464	80.006	19.994	103.363	20.108	2.278	0.316
67.500	121.693	80.006	19.995	103.363	20.107	2.366	0.324
67.999	121.841	80.006	19.995	103.362	20.105	2.514	0.364
68.499	122.012	80.005	19.995	103.364	20.106	2.402	0.348
68.999	122.167	80.007	19.995	103.365	20.103	2.597	0.323
69.499	122.314	80.007	19.996	103.364	20.105	2.467	0.314
70.000	122.468	80.007	19.996	103.363	20.103	2.597	0.302
70.501	122.661	80.006	19.995	103.364	20.106	2.430	0.324
71.000	122.824	80.005	19.995	103.363	20.103	2.641	0.351
71.499	123.030	80.006	19.995	103.363	20.105	2.511	0.363
71.999	123.196	80.006	19.995	103.365	20.104	2.540	0.370
72.499	123.357	80.007	19.995	103.366	20.104	2.546	0.349
72.999	123.518	80.007	19.994	103.367	20.103	2.592	0.325
73.500	123.705	80.006	19.996	103.367	20.105	2.481	0.335
74.000	123.929	80.006	19.994	103.367	20.102	2.716	0.380
74.500	124.084	80.008	19.995	103.366	20.103	2.592	0.395
75.001	124.253	80.006	19.996	103.366	20.102	2.683	0.351
75.500	124.451	80.006	19.995	103.366	20.103	2.588	0.345
75.999	124.641	80.007	19.994	103.366	20.102	2.683	0.377
76.499	124.847	80.006	19.995	103.366	20.103	2.636	0.392
76.999	125.001	80.006	19.996	103.366	20.104	2.551	0.379
77.499	125.150	80.006	19.994	103.365	20.102	2.680	0.332
77.999	125.375	80.007	19.996	103.365	20.099	2.863	0.339
78.500	125.546	80.005	19.995	103.365	20.104	2.547	0.385
79.001	125.776	80.006	19.994	103.365	20.103	2.628	0.398
79.500	125.927	80.007	19.994	103.365	20.101	2.784	0.391
80.000	126.141	80.007	19.993	103.365	20.105	2.456	0.373
80.500	126.346	80.007	19.996	103.365	20.103	2.615	0.392
81.000	126.495	80.006	19.995	103.365	20.101	2.747	0.386
81.500	126.687	80.007	19.995	103.366	20.105	2.467	0.347
81.999	126.908	80.006	19.995	103.366	20.106	2.430	0.377
82.499	127.095	80.006	19.996	103.367	20.105	2.516	0.411
82.999	127.263	80.008	19.996	103.368	20.105	2.481	0.382
83.500	127.485	80.006	19.995	103.369	20.102	2.692	0.373
84.000	127.676	80.007	19.995	103.369	20.101	2.758	0.401
84.499	127.858	80.008	19.995	103.368	20.105	2.516	0.393
84.999	128.053	80.006	19.995	103.367	20.103	2.606	0.375
