##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Sensit./(uV/mW)
47.894,10.00917,0.008287477,100.06834,1.08946
47.878,10.109169999999999,0.007873060999999999,100.05828000000001,1.0894700000000002
47.879,10.20917,0.008080249,100.09734,1.08946
47.883,10.30917,0.008701819,100.09734,1.08946
47.883,10.40917,0.009944935,100.08757,1.08946
47.902,10.50917,0.008701874,100.09734,1.08946
47.893,10.609169999999999,0.01118809,100.05828000000001,1.08946
47.928,10.70917,0.01243136,100.09734,1.08945
47.975,10.80917,0.01326033,100.13639,1.08943
48.016,10.90917,0.0138821,100.13609,1.08942
48.082,11.00917,0.0153328,100.13639,1.0893899999999999
48.146,11.109169999999999,0.01844119,100.09408,1.0893700000000002
48.236,11.20917,0.02134269,100.10385,1.08934
48.37,11.30917,0.02610971,100.09408,1.0892899999999999
48.492,11.40917,0.02818305,100.13314,1.08924
48.651,11.50917,0.0331583,100.13284,1.08918
48.824,11.609169999999999,0.03730523,100.09408,1.08912
49.038,11.70917,0.04207503,100.09083000000001,1.08904
49.294,11.80917,0.04601703,100.11036,1.08895
49.524,11.90917,0.05244688,100.09111999999999,1.08887
49.804,12.00917,0.05763479,100.09083000000001,1.08876
50.1,12.109169999999999,0.06261668,100.12988,1.08866
50.44,12.20917,0.06677112,100.12012,1.08853
50.783,12.30917,0.06947487,100.08787,1.08841
51.156,12.40917,0.07612086,100.09408,1.08827
51.542,12.50917,0.0813168,100.09408,1.0881299999999998
51.976,12.609169999999999,0.08547817,100.10059,1.08797
52.41,12.70917,0.09088579,100.11036,1.08781
52.873,12.80917,0.09318295,100.08107,1.08764
53.346,12.90917,0.09817956,100.09083000000001,1.08746
53.84,13.00917,0.10318,100.10059,1.08728
54.339,13.10917,0.10839000000000001,100.1429,1.08709
54.88,13.20917,0.10985999999999999,100.16213,1.08689
55.414,13.309170000000002,0.11424000000000001,100.15236999999999,1.08669
55.965,13.409170000000001,0.11863,100.10059,1.08649
56.536,13.509170000000001,0.12301,100.13964,1.08627
57.115,13.60917,0.12616,100.09734,1.08606
57.705,13.70917,0.12868,100.13609,1.08584
58.344,13.809170000000002,0.13266,100.09408,1.08559
58.95,13.909170000000001,0.13414,100.09408,1.0853700000000002
59.591,14.009170000000001,0.13708,100.09408,1.08512
60.231,14.10917,0.14169,100.09408,1.0848799999999998
60.891,14.20917,0.1436,100.09408,1.08463
61.582,14.309170000000002,0.14904,100.09408,1.08437
62.203,14.409170000000001,0.15116,100.09408,1.08413
62.894,14.509170000000001,0.15099,100.09438,1.0838700000000001
63.574,14.60917,0.1554,100.05503,1.08361
64.287,14.70917,0.15814,100.05533,1.08334
65.003,14.809170000000002,0.15964,100.09408,1.0830600000000001
65.726,14.909170000000001,0.16427,100.09408,1.0827799999999999
66.449,15.009170000000001,0.16515,100.09408,1.0825
67.204,15.10917,0.16852999999999999,100.05503,1.0822100000000001
67.947,15.20917,0.16983,100.06509,1.08192
68.728,15.309170000000002,0.173,100.07455999999999,1.08162
69.51,15.409170000000001,0.1743,100.06479,1.08131
70.27,15.509170000000001,0.17644,100.01626999999999,1.08102
71.064,15.60917,0.17795,100.05503,1.08071
71.862,15.70917,0.18177000000000001,100.01626999999999,1.08039
72.672,15.809170000000002,0.18328,100.01626999999999,1.08007
73.464,15.909170000000001,0.18584,100.01626999999999,1.07976
74.29,16.00917,0.18736,100.0358,1.07943
75.126,16.109170000000002,0.19035,100.01626999999999,1.0791
75.964,16.20917,0.1902,100.00650999999999,1.07877
76.819,16.30917,0.19319,99.98698,1.07843
77.696,16.40917,0.19325,99.97721999999999,1.07808
78.553,16.50917,0.19247999999999998,99.98698,1.0777299999999999
79.416,16.609170000000002,0.19442,100.01626999999999,1.07739
80.272,16.70917,0.19428,99.97721999999999,1.07704
81.162,16.80917,0.19518,100.00650999999999,1.0766799999999999
82.034,16.90917,0.19524,99.96746,1.07633
82.932,17.00917,0.1951,99.95769,1.07596
83.822,17.109170000000002,0.19727,99.97721999999999,1.0756
84.746,17.20917,0.19482,99.93845999999999,1.07522
85.658,17.30917,0.19635,100.00650999999999,1.07485
86.582,17.40917,0.19915,99.93817,1.07447
87.516,17.50917,0.20007,99.97721999999999,1.07409
88.439,17.609170000000002,0.20203,99.96746,1.0737
89.378,17.70917,0.20105,99.93817,1.07332
90.331,17.80917,0.20218,99.93845999999999,1.07292
91.285,17.90917,0.20204,99.9287,1.0725200000000001
92.224,18.00917,0.20001,99.9287,1.07213
93.196,18.109170000000002,0.20345,99.89941,1.0717299999999998
94.16,18.20917,0.20543000000000003,99.9284,1.07132
95.145,18.30917,0.20572,99.93845999999999,1.07091
96.107,18.40917,0.20601,99.97751,1.0705
97.093,18.50917,0.20567,99.89941,1.07008
98.063,18.609170000000002,0.20785,99.93817,1.0696700000000001
99.08,18.70917,0.20899,99.97721999999999,1.06924
100.056,18.80917,0.20929,99.93845999999999,1.06882
101.028,18.90917,0.20936999999999997,99.91893,1.06841
102.038,19.00917,0.20965999999999999,99.89941,1.06797
103.027,19.109170000000002,0.20848000000000003,99.86036,1.06755
104.038,19.20917,0.20940999999999999,99.83107,1.06711
105.039,19.30917,0.20865,99.89941,1.0666799999999999
106.065,19.40917,0.20915999999999998,99.90916999999999,1.0662399999999999
107.058,19.50917,0.212,99.90916999999999,1.0658
108.081,19.609170000000002,0.21145,99.90916999999999,1.06536
109.095,19.70917,0.2126,99.87012,1.06492
110.104,19.80917,0.2129,99.87012,1.06447
111.123,19.90917,0.21384,99.90916999999999,1.06403
112.155,20.00917,0.21563000000000002,99.94793,1.0635700000000001
113.18,20.109170000000002,0.21402,99.94821999999999,1.06312
114.2,20.20917,0.21581,99.94821999999999,1.06267
115.243,20.30917,0.2159,99.94793,1.06221
116.274,20.40917,0.21727,99.91864,1.06175
117.297,20.50917,0.21673,99.87012,1.06129
118.338,20.609170000000002,0.21895,99.90916999999999,1.06082
119.378,20.70917,0.22096,99.94821999999999,1.06036
120.424,20.80917,0.22191,99.90916999999999,1.05989
121.466,20.90917,0.22221999999999997,99.94793,1.05942
122.502,21.00917,0.2219,99.90916999999999,1.05895
123.568,21.109170000000002,0.22349000000000002,99.90916999999999,1.05847
124.613,21.20917,0.22635999999999998,99.87012,1.05799
125.667,21.30917,0.22796,99.87988,1.05751
126.733,21.40917,0.22807,99.87012,1.05703
127.792,21.50917,0.22988000000000003,99.87012,1.05654
128.853,21.609170000000002,0.22849,99.90916999999999,1.05605
129.92799,21.70917,0.23223000000000002,99.88964,1.05556
130.98599,21.80917,0.23126999999999998,99.87040999999999,1.0550700000000002
132.062,21.90917,0.23437,99.87040999999999,1.05457
133.144,22.00917,0.23384000000000002,99.90916999999999,1.05407
134.21001,22.109170000000002,0.23481,99.90916999999999,1.05358
135.284,22.20917,0.23621,99.90916999999999,1.05308
136.37399,22.30917,0.23804,99.90916999999999,1.05257
137.45598999999999,22.40917,0.23644,99.90916999999999,1.05206
138.55,22.50917,0.24149,99.90916999999999,1.05155
139.62,22.609170000000002,0.24181999999999998,99.94793,1.05104
140.713,22.70917,0.24386999999999998,99.90916999999999,1.05053
141.791,22.80917,0.24506999999999998,99.87012,1.0500200000000002
142.894,22.90917,0.24454,99.9287,1.04949
143.985,23.00917,0.2466,99.9287,1.04898
145.088,23.109170000000002,0.24543,99.96746,1.04845
146.181,23.20917,0.24598000000000003,100.00650999999999,1.04793
147.27901,23.30917,0.24761999999999998,100.00650999999999,1.0474
148.38,23.40917,0.25098000000000004,99.9287,1.04688
149.492,23.50917,0.25067,99.9287,1.04634
150.577,23.609170000000002,0.24993,99.90916999999999,1.04582
151.69,23.70917,0.24877,99.88964,1.04528
152.795,23.80917,0.24975999999999998,99.9287,1.04474
153.897,23.90917,0.24902,99.9284,1.04421
155.01199,24.00917,0.25001999999999996,99.9284,1.04367
156.117,24.109170000000002,0.25123,99.96746,1.04313
157.218,24.20917,0.25092,99.93845999999999,1.04259
158.33098999999999,24.30917,0.25040999999999997,99.96775,1.0420399999999999
159.45598999999999,24.40917,0.25011,99.96775,1.04149
160.547,24.50917,0.24893,99.9287,1.04095
161.65198999999998,24.609170000000002,0.24906,99.96746,1.04041
