Sample ID:	C:\MCC\MCC Cal\Test\PEX_Pipe_MCC_30K_min_220128_R1.txt
Sample Weight (mg):	4.27
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	110.415	80.017	19.992	103.736	19.969	0.488	0.019
0.500	110.413	80.007	19.995	103.732	19.974	0.125	0.017
1.000	110.417	80.009	19.996	103.729	19.972	0.284	0.000
1.500	110.377	80.010	19.997	103.726	19.969	0.454	-0.017
2.000	110.415	80.021	19.992	103.725	19.971	0.292	-0.019
2.500	110.378	80.027	19.992	103.732	19.973	0.146	-0.001
3.000	110.395	80.003	19.995	103.739	19.969	0.507	-0.010
3.500	110.378	80.003	19.996	103.737	19.969	0.461	-0.010
4.000	110.360	80.007	19.996	103.733	19.970	0.384	-0.018
4.500	110.372	80.009	19.992	103.726	19.973	0.152	-0.021
5.000	110.384	80.009	19.993	103.720	19.971	0.357	0.009
5.500	110.397	80.011	19.993	103.717	19.969	0.494	0.025
6.000	110.398	80.016	19.991	103.721	19.967	0.611	0.020
6.500	110.388	80.002	19.994	103.728	19.968	0.515	0.003
7.000	110.341	79.979	19.996	103.737	19.970	0.417	-0.033
7.500	110.373	80.011	19.992	103.741	19.965	0.791	-0.036
8.000	110.374	80.018	19.991	103.752	19.967	0.617	0.009
8.500	110.367	80.017	19.994	103.764	19.965	0.805	0.014
9.000	110.359	80.001	19.994	103.771	19.964	0.868	-0.011
9.500	110.362	80.010	19.993	103.779	19.967	0.647	-0.011
10.000	110.387	80.014	19.993	103.786	19.962	1.012	0.011
10.501	110.388	80.008	19.993	103.785	19.964	0.874	0.028
11.001	110.371	80.013	19.993	103.781	19.962	0.993	0.005
11.500	110.396	80.013	19.994	103.783	19.960	1.193	-0.004
12.000	110.402	80.003	19.993	103.785	19.962	1.008	0.020
12.500	110.394	80.005	19.994	103.793	19.961	1.091	0.014
13.000	110.426	80.009	19.994	103.800	19.959	1.214	0.011
13.500	110.435	80.014	19.992	103.808	19.956	1.444	0.033
14.000	110.456	80.004	19.995	103.816	19.960	1.123	0.036
14.500	110.483	80.005	19.994	103.818	19.957	1.361	0.039
15.000	110.502	80.013	19.995	103.818	19.956	1.469	0.046
15.500	110.508	80.018	19.994	103.820	19.955	1.553	0.035
16.000	110.559	80.008	19.993	103.826	19.956	1.463	0.041
16.500	110.543	80.004	19.995	103.831	19.953	1.659	0.047
17.000	110.590	80.012	19.992	103.841	19.954	1.599	0.033
17.500	110.610	80.010	19.994	103.851	19.951	1.843	0.049
18.000	110.649	80.009	19.993	103.856	19.954	1.594	0.063
18.500	110.674	80.009	19.994	103.856	19.952	1.772	0.062
19.000	110.678	80.005	19.994	103.856	19.950	1.891	0.047
19.500	110.731	80.006	19.995	103.855	19.951	1.841	0.043
20.000	110.734	80.004	19.994	103.856	19.951	1.857	0.056
20.500	110.780	80.008	19.994	103.860	19.948	2.070	0.052
21.000	110.838	80.010	19.993	103.865	19.949	2.016	0.076
21.500	110.812	80.015	19.993	103.867	19.949	1.995	0.068
22.000	110.862	80.007	19.993	103.872	19.947	2.137	0.028
22.500	110.913	80.008	19.993	103.870	19.943	2.439	0.062
23.000	110.958	80.009	19.993	103.872	19.945	2.279	0.098
23.500	110.988	80.018	19.993	103.877	19.945	2.306	0.085
24.000	111.070	80.012	19.994	103.880	19.942	2.548	0.094
24.500	111.096	80.016	19.993	103.883	19.942	2.496	0.111
25.000	111.148	80.008	19.995	103.893	19.941	2.579	0.093
25.500	111.173	80.016	19.993	103.893	19.942	2.496	0.077
26.000	111.161	80.002	19.996	103.894	19.944	2.395	0.045
26.500	111.285	80.011	19.993	103.895	19.940	2.665	0.063
27.000	111.371	80.004	19.995	103.896	19.941	2.563	0.161
27.500	111.406	80.008	19.994	103.893	19.944	2.410	0.165
28.000	111.453	80.009	19.993	103.895	19.940	2.667	0.101
28.500	111.514	80.007	19.993	103.895	19.940	2.702	0.095
29.000	111.571	80.009	19.992	103.898	19.939	2.755	0.113
29.500	111.685	80.008	19.994	103.900	19.943	2.440	0.144
30.000	111.721	80.007	19.993	103.900	19.942	2.523	0.160
30.500	111.749	80.009	19.992	103.899	19.939	2.774	0.107
31.000	111.820	80.011	19.994	103.899	19.941	2.569	0.082
31.500	111.874	80.006	19.994	103.900	19.941	2.625	0.112
32.000	111.980	80.008	19.994	103.895	19.939	2.782	0.143
32.499	112.044	80.006	19.994	103.896	19.937	2.940	0.165
32.999	112.119	80.007	19.993	103.895	19.938	2.805	0.154
33.499	112.234	80.007	19.992	103.894	19.935	3.053	0.164
33.999	112.246	80.007	19.994	103.896	19.939	2.723	0.159
34.499	112.329	80.008	19.992	103.898	19.939	2.784	0.111
