##Temp./°C,Time/min,DSC(subtr.2)/mW,Mass loss(subtr.2)/mg,DTG(subtr.2)/(mg/min),Sensit./(uV/mW)
49.845,10.00917,-0.0058923280000000005,-0.06778,0.0,1.0358399999999999
49.945,10.77191,0.007409381,-0.0677612,0.0003941081,1.0358399999999999
50.045,11.02007,0.02932779,-0.06603935,-0.0003206821,1.03583
50.145,11.16394,0.05190078,-0.06875832,-0.0009577949000000001,1.03583
50.245,11.27713,0.05808133,-0.06728799,-0.001485459,1.03582
50.345,11.37448,0.06827302,-0.06718507,-0.001945765,1.03582
50.445,11.461969999999999,0.08822331,-0.06590284,-0.002237948,1.0358100000000001
50.545,11.53837,0.09897461,-0.06876121,-0.0022889620000000003,1.0358100000000001
50.645,11.60443,0.10755999999999999,-0.06836374,-0.002154305,1.0358
50.745,11.66659,0.11397,-0.0689706,-0.001901962,1.0358
50.845,11.72333,0.12937,-0.06794843,-0.001601815,1.03579
50.945,11.77712,0.13822,-0.0674675,-0.0012847660000000001,1.03579
51.045,11.82731,0.14226,-0.06890821,-0.000977681,1.03578
51.145,11.87459,0.15424000000000002,-0.06713235,-0.0006894025,1.03578
51.245,11.92109,0.15803,-0.06894154,-0.00041724519999999997,1.03577
51.345,11.96589,0.16971,-0.06989503,-0.000178728,1.03577
51.445,12.009310000000001,0.17464000000000002,-0.0688597,1.4196649999999999e-05,1.03576
51.545,12.051060000000001,0.18414,-0.06891932,0.0001473406,1.03576
51.645,12.091380000000001,0.1869,-0.06950878,0.0002119943,1.03575
51.745,12.12898,0.19538,-0.06821398,0.00020472060000000002,1.0357399999999999
51.845,12.16752,0.2032,-0.06820657,0.0001228744,1.0357399999999999
51.945,12.2051,0.21084,-0.06834248,-3.1173579999999994e-05,1.0357299999999998
52.045,12.24118,0.21320999999999998,-0.06775166,-0.0002447262,1.0357299999999998
52.145,12.2771,0.21952,-0.06645113,-0.0005134214,1.03572
52.245,12.31293,0.23478000000000002,-0.06896314,-0.00082512,1.03572
52.345,12.34711,0.23385,-0.06858269,-0.001148638,1.0357100000000001
52.445,12.37909,0.23717,-0.06789194,-0.001459517,1.0357100000000001
52.545,12.41015,0.23961,-0.06763148,-0.0017540770000000002,1.0357
52.645,12.441130000000001,0.24289000000000002,-0.06918302,-0.002025538,1.03569
52.745,12.47202,0.25961,-0.06771771,-0.002258765,1.03569
52.845,12.50183,0.25654,-0.06731355,-0.002434974,1.03568
52.945,12.5313,0.26473,-0.06822489,-0.002550755,1.03568
53.045,12.56001,0.2642,-0.06849924,-0.00259955,1.03567
53.145,12.58881,0.26832,-0.06800258,-0.0025801920000000002,1.03566
53.245,12.61787,0.27679000000000004,-0.0671324,-0.00249051,1.03566
53.345,12.64574,0.28573000000000004,-0.06838313,-0.002341654,1.03565
53.445,12.67349,0.28419,-0.07040091,-0.0021395570000000003,1.03565
53.545,12.70105,0.29736999999999997,-0.07004341,-0.001896616,1.03564
53.645,12.72857,0.29361,-0.07138904,-0.001625788,1.0356299999999998
53.745,12.75516,0.29493,-0.07131478,-0.00135265,1.0356299999999998
53.845,12.78196,0.29031999999999997,-0.07082762,-0.001081907,1.03562
53.945,12.80832,0.30575,-0.07026358,-0.0008355175999999999,1.0356100000000001
54.045,12.833789999999999,0.30814,-0.07078976,-0.0006292542,1.0356100000000001
54.145,12.85938,0.31821,-0.07019399,-0.00046452589999999996,1.0356
54.245,12.88449,0.31505,-0.06885643,-0.0003519182,1.03559
54.345,12.909469999999999,0.32634,-0.06807206,-0.0002925391,1.03559
54.445,12.93368,0.32833,-0.06822316,-0.00028607,1.03558
54.545,12.95784,0.32861999999999997,-0.06932306,-0.0003276791,1.03557
54.645,12.98179,0.33688,-0.0689115,-0.00041153660000000004,1.03557
54.745,13.005419999999999,0.33081,-0.07022507,-0.000528874,1.03556
54.845,13.02873,0.33514,-0.06876326,-0.0006699478999999999,1.03555
54.945,13.05225,0.33973000000000003,-0.06680278,-0.0008282079,1.03555
55.045,13.07543,0.34281999999999996,-0.06559227,-0.0009897717,1.03554
55.145,13.09821,0.34017,-0.06713961,-0.001144373,1.0355299999999998
55.245,13.12101,0.34805,-0.06884232,-0.00128591,1.0355299999999998
55.345,13.143939999999999,0.3502,-0.06920697,-0.001406834,1.03552
55.445,13.166770000000001,0.35241,-0.06988863,-0.001499057,1.03551
55.545,13.189060000000001,0.35952,-0.07074018,-0.0015567570000000002,1.0355
55.645,13.21129,0.35256,-0.07179965,-0.001578965,1.0355
55.745,13.23368,0.36336999999999997,-0.07079865,-0.001563695,1.03549
55.845,13.25564,0.35765,-0.07099995,-0.001511663,1.03548
55.945,13.27765,0.36096999999999996,-0.07045915,-0.001423768,1.03548
56.045,13.29981,0.37415,-0.0706191,-0.001301384,1.0354700000000001
56.145,13.32175,0.37731,-0.06944411,-0.001150339,1.03546
56.245,13.34314,0.37096999999999997,-0.07032224,-0.0009786331,1.03545
56.345,13.3644,0.36612,-0.06871424,-0.0007890135,1.03545
56.445,13.38544,0.37644,-0.06864094,-0.0005880386,1.03544
56.545,13.40661,0.38166,-0.06804971,-0.00037813690000000004,1.0354299999999999
56.645,13.42748,0.37961999999999996,-0.06903009,-0.00016934979999999998,1.03542
56.745,13.448260000000001,0.38018,-0.06923873,3.456598e-05,1.03542
56.845,13.46918,0.38906,-0.07052009,0.0002301411,1.03541
56.945,13.48985,0.39334,-0.07208681,0.00040855769999999995,1.0354
57.045,13.51005,0.39616999999999997,-0.07207238,0.0005639526,1.03539
57.145,13.53026,0.38597,-0.0730683,0.0006965972,1.03538
57.245,13.55061,0.39102,-0.07153288,0.0008036621,1.03538
57.345,13.571029999999999,0.39593,-0.07146157,0.0008816838,1.0353700000000001
57.445,13.59119,0.40246,-0.07010408,0.0009280384,1.03536
57.545,13.611410000000001,0.40054,-0.06891165,0.0009430993,1.03535
57.645,13.63134,0.40057,-0.06964074,0.0009271952000000001,1.03534
57.745,13.65129,0.39987,-0.06890712,0.0008817835000000001,1.03534
57.845,13.671120000000002,0.40639000000000003,-0.06858264,0.0008093199000000001,1.0353299999999999
57.945,13.690489999999999,0.41403,-0.06720352,0.0007148507000000001,1.03532
58.045,13.70996,0.40976999999999997,-0.06690882,0.0005995016,1.03531
58.145,13.729370000000001,0.42667,-0.06733824,0.00046808300000000005,1.0353
58.245,13.74875,0.42158999999999996,-0.06884181,0.0003245802,1.0353
58.345,13.76789,0.42118,-0.06940381,0.0001752706,1.03529
58.445,13.78677,0.41857,-0.07049063,2.4969810000000003e-05,1.03528
58.545,13.80572,0.42198,-0.06926159,-0.0001247082,1.0352700000000001
58.645,13.82474,0.4278,-0.06917297,-0.0002695296,1.03526
58.745,13.84365,0.43363999999999997,-0.07009684,-0.00040430779999999996,1.03525
58.845,13.86234,0.43253,-0.06902696,-0.0005249857,1.03524
58.945,13.88095,0.43743000000000004,-0.0703597,-0.0006298927,1.03524
59.045,13.89954,0.4394,-0.07030573,-0.000717083,1.0352299999999999
59.145,13.91831,0.43673,-0.07084541,-0.0007854899000000001,1.03522
59.245,13.93682,0.43583,-0.07040484,-0.0008323830999999999,1.03521
59.345,13.955210000000001,0.44451,-0.06924574,-0.0008581286999999999,1.0352
59.445,13.973579999999998,0.44487,-0.06838685,-0.0008630519,1.03519
59.545,13.99204,0.44814,-0.06911312,-0.000847632,1.03518
59.645,14.01031,0.45274,-0.06931208,-0.0008132835000000001,1.0351700000000001
59.745,14.0284,0.45256,-0.07068424,-0.0007620727,1.0351700000000001
59.845,14.046479999999999,0.4561,-0.07057138,-0.0006956833999999999,1.03516
59.945,14.06441,0.4632,-0.06940161,-0.0006170707,1.03515
60.045,14.082189999999999,0.46146000000000004,-0.07068818,-0.0005290216000000001,1.03514
60.145,14.100179999999998,0.45523,-0.06940209,-0.00043246230000000004,1.0351299999999999
60.245,14.1182,0.46698,-0.06937374,-0.0003311655,1.03512
60.345,14.13589,0.46221999999999996,-0.07092746,-0.0002301798,1.03511
60.445,14.1537,0.46595,-0.07126658,-0.0001300673,1.0351
60.545,14.171439999999999,0.45474,-0.0711202,-3.472009e-05,1.03509
60.645,14.189079999999999,0.46653,-0.07073196,5.284714e-05,1.03508
60.745,14.206710000000001,0.46687,-0.06954736,0.0001305272,1.0350700000000002
60.845,14.224110000000001,0.46688999999999997,-0.06988903,0.0001952851,1.03506
60.945,14.24148,0.47455,-0.07074816,0.0002460635,1.03506
61.045,14.25881,0.46863,-0.07073819,0.0002811971,1.03505
61.145,14.27616,0.47545,-0.07090194,0.000299538,1.03504
61.245,14.2935,0.47312,-0.06975754,0.000300065,1.03503
61.345,14.3105,0.48462,-0.06933392,0.0002828301,1.03502
61.445,14.32743,0.48366000000000003,-0.06930207,0.00024812419999999997,1.03501
61.545,14.344320000000002,0.48136999999999996,-0.06991468,0.0001962709,1.035
61.645,14.3611,0.48348,-0.06925184,0.0001284572,1.0349899999999999
61.745,14.377939999999999,0.48326,-0.06929962,4.504255999999999e-05,1.03498
61.845,14.3947,0.4856,-0.06878795,-5.194194e-05,1.0349700000000002
