##Temp./°C,Time/min,DSC(subtr.2)/mW,Mass loss(subtr.2)/mg,DTG(subtr.2)/(mg/min),Sensit./(uV/mW)
49.381,10.01,0.29608,-0.04969,-0.006327828000000001,1.03586
49.481,10.67515,0.30198,-0.05112444,-0.007202361,1.03586
49.581,10.93469,0.32422,-0.05242629,0.01143931,1.03585
49.681,11.09583,0.32806,-0.05243555,-0.0046604179999999995,1.03585
49.781,11.21832,0.34718000000000004,-0.05244372,-0.0134055,1.0358399999999999
49.881,11.32038,0.36549,-0.05244314,-0.00223408,1.0358399999999999
49.981,11.40762,0.37518,-0.05298507,0.0058149790000000005,1.0358399999999999
50.081,11.48397,0.37711999999999996,-0.05237414,0.0005057046,1.03583
50.181,11.55187,0.39002,-0.05288271,0.001093242,1.03583
50.281,11.614460000000001,0.39976999999999996,-0.05174198,0.01908882,1.03582
50.381,11.674389999999999,0.4111,-0.05162249,0.0003214049,1.03582
50.481,11.7296,0.40763,-0.0516314,-0.01498064,1.0358100000000001
50.581,11.78373,0.42283999999999994,-0.05321425,-0.005005808,1.0358100000000001
50.681,11.83432,0.43178,-0.05312378,-0.0034344909999999996,1.0358
50.781,11.88171,0.43986000000000003,-0.05323521,-0.006907081,1.0358
50.881,11.92871,0.43946,-0.05353311,-0.02264832,1.03579
50.981,11.97245,0.45353999999999994,-0.0549999,-0.009666571,1.03579
51.081,12.01404,0.45888999999999996,-0.05441531,0.006958448000000001,1.03578
51.181,12.05442,0.46098,-0.05351093,0.02292315,1.03578
51.281,12.09339,0.47258999999999995,-0.05315808,-0.005209815,1.03577
51.381,12.13086,0.47939,-0.05438115,-0.02170069,1.03576
51.481,12.167639999999999,0.47813999999999995,-0.05445268,-0.009601019,1.03576
51.581,12.203510000000001,0.4817,-0.05512184,-0.02331433,1.03575
51.681,12.23879,0.48418,-0.05646121,-0.01539063,1.03575
51.781,12.2732,0.49391999999999997,-0.05559094,0.03750727,1.0357399999999999
51.881,12.30724,0.50116,-0.05410422,0.03449044,1.0357399999999999
51.981,12.340580000000001,0.50885,-0.05383284,0.009540096999999999,1.0357299999999998
52.081,12.373289999999999,0.50785,-0.05388406,-0.00884757,1.0357299999999998
52.181,12.40513,0.51882,-0.05403246,-0.008079501,1.03572
52.281,12.43652,0.52689,-0.05396916,-0.008583335,1.0357100000000001
52.381,12.46684,0.52622,-0.05508639,-0.0061277169999999995,1.0357100000000001
52.481,12.49688,0.54327,-0.05483024,0.01165855,1.0357
52.581,12.52655,0.5443,-0.05356714,0.005902177,1.0357
52.681,12.55557,0.54681,-0.05403569,-0.02250732,1.03569
52.781,12.5837,0.54435,-0.05462464,-0.01867497,1.03569
52.881,12.61177,0.55197,-0.05564497,-0.01654205,1.03568
52.981,12.639710000000001,0.5503399999999999,-0.05562,-0.004169506,1.03567
53.081,12.66718,0.5508,-0.05560979,-0.0017850960000000001,1.03567
53.181,12.69437,0.56994,-0.0557688,-0.00293228,1.03566
53.281,12.72125,0.5746100000000001,-0.05573824,-0.0009426507000000001,1.03566
53.381,12.747589999999999,0.56818,-0.05603506,0.003454525,1.03565
53.481,12.77387,0.57785,-0.05560657,0.01699209,1.03564
53.581,12.79979,0.58633,-0.0546377,0.02483413,1.03564
53.681,12.82536,0.58921,-0.05423996,0.00905179,1.0356299999999998
53.781,12.85083,0.59678,-0.05404449,-0.01027582,1.03562
53.881,12.875919999999999,0.5997100000000001,-0.05530996,-0.03096218,1.03562
53.981,12.90077,0.6050399999999999,-0.05633202,-0.03088738,1.0356100000000001
54.081,12.92505,0.6058100000000001,-0.05674302,-0.0006044377,1.0356
54.181,12.94951,0.61439,-0.05598736,0.01986227,1.0356
54.281,12.97367,0.61164,-0.05599979,0.02329194,1.03559
54.381,12.99779,0.61455,-0.05447515,0.009695611,1.03558
54.481,13.02172,0.61358,-0.05503229,-0.003037246,1.03558
54.581,13.04537,0.6172,-0.05473026,0.01003054,1.03557
54.681,13.06855,0.62411,-0.05452321,0.007660216,1.03556
54.781,13.09164,0.6272,-0.05451691,-0.00114014,1.03556
54.881,13.11471,0.63136,-0.05464421,-0.004639845,1.03555
54.981,13.13778,0.62812,-0.05501131,-0.004191834,1.03554
55.081,13.16022,0.64018,-0.05464178,-0.004356895,1.03554
55.181,13.18263,0.64067,-0.05465049,-0.0070912480000000005,1.0355299999999998
55.281,13.2048,0.64023,-0.05556685,-0.0055342130000000005,1.03552
55.381,13.227039999999999,0.64945,-0.05475846,-0.005338771,1.03552
55.481,13.24901,0.64281,-0.05597926,-0.006043141,1.03551
55.581,13.27101,0.65146,-0.05503789,-0.004249253,1.0355
55.681,13.29292,0.65078,-0.05604327,0.006410045,1.03549
55.781,13.314589999999999,0.65389,-0.05495634,0.005605476,1.03549
55.881,13.33619,0.66252,-0.05530721,-0.0029898140000000004,1.03548
55.981,13.35765,0.6644100000000001,-0.05516823,0.0010086239999999998,1.0354700000000001
56.081,13.37889,0.66035,-0.05523199,-0.0008541651,1.0354700000000001
56.181,13.399970000000001,0.6727,-0.05496213,-0.0120999,1.03546
56.281,13.42106,0.66622,-0.05601853,-0.02215136,1.03545
56.381,13.4415,0.6585,-0.05631422,-0.01616846,1.03544
56.481,13.4618,0.6701,-0.05635573,-0.009697024,1.03544
56.581,13.48235,0.67423,-0.05638174,-0.00925692,1.0354299999999999
56.681,13.50271,0.6722899999999999,-0.05756565,0.003086868,1.03542
56.781,13.52309,0.6868,-0.05637626,0.01438499,1.03541
56.881,13.5431,0.6864399999999999,-0.05632247,0.009330914000000001,1.0354
56.981,13.562970000000002,0.68925,-0.05587456,-0.0005523241999999999,1.0354
57.081,13.58319,0.68328,-0.05638843,-0.002785556,1.03539
57.181,13.60329,0.68728,-0.05611819,0.003978042,1.03538
57.281,13.62289,0.6893199999999999,-0.0564332,0.01363877,1.0353700000000001
57.381,13.64262,0.6987899999999999,-0.05522069,0.008738654,1.0353700000000001
57.481,13.66285,0.69829,-0.05566873,-0.007032338000000001,1.03536
57.581,13.682260000000001,0.70727,-0.05624139,-0.009438644,1.03535
57.681,13.701820000000001,0.69479,-0.05584558,-0.009557299,1.03534
57.781,13.721039999999999,0.7025399999999999,-0.05647923,-0.008429749,1.0353299999999999
57.881,13.740279999999998,0.70695,-0.05648996,-0.0001699329,1.0353299999999999
57.981,13.75955,0.70887,-0.05648609,0.008526845,1.03532
58.081,13.77859,0.70886,-0.05592225,0.01204398,1.03531
58.181,13.797460000000001,0.7154699999999999,-0.0562394,0.01202295,1.0353
58.281,13.816429999999999,0.71434,-0.05520338,0.00160252,1.03529
58.381,13.835370000000001,0.71435,-0.0558382,-0.01700034,1.03528
58.481,13.85377,0.72883,-0.05632336,-0.0186031,1.03528
58.581,13.872470000000002,0.72001,-0.05693128,-0.004516478,1.0352700000000001
58.681,13.89105,0.72445,-0.05639269,0.001925297,1.03526
58.781,13.90947,0.72544,-0.05637079,0.00161315,1.03525
58.881,13.927970000000002,0.73093,-0.05677881,0.004780238,1.03524
58.981,13.94624,0.73123,-0.05596463,0.004790943,1.0352299999999999
59.081,13.96451,0.73978,-0.0564423,-0.00044513379999999996,1.03522
59.181,13.9827,0.73982,-0.05602238,-0.00926248,1.03522
59.281,14.00075,0.7516,-0.05661449,-0.0201949,1.03521
59.381,14.01871,0.74512,-0.05683491,-0.01894934,1.0352
59.481,14.0367,0.74952,-0.05808102,0.0005343787,1.03519
59.581,14.054860000000001,0.74575,-0.05667302,0.01442507,1.03518
59.681,14.0728,0.7449600000000001,-0.05657705,0.00978873,1.0351700000000001
