##Temp./°C,Time/min,DSC(subtr.2)/mW,Mass loss(subtr.2)/mg,DTG(subtr.2)/(mg/min),Sensit./(uV/mW)
62.278,14.4595,0.48713999999999996,-0.04608108,0.0005953471,1.03493
62.378,14.47582,0.49149,-0.04611047,0.0054600890000000004,1.03491
62.478,14.49228,0.4928,-0.04568591,0.009140258,1.0349
62.578,14.508729999999998,0.49746999999999997,-0.04591352,0.0159185,1.0348899999999999
62.678,14.524970000000001,0.49651000000000006,-0.0454956,0.01991615,1.03488
62.778,14.541039999999999,0.49773999999999996,-0.04463823,0.007852023,1.0348700000000002
62.878,14.55725,0.49973,-0.04460006,-0.01922852,1.0348600000000001
62.978,14.5735,0.49701999999999996,-0.04567522,-0.04128539,1.03485
63.078,14.589429999999998,0.5093300000000001,-0.04615391,-0.04295084,1.03484
63.178,14.605670000000002,0.50366,-0.04762709,-0.02164492,1.03483
63.278,14.621979999999999,0.50815,-0.04763944,0.007847634000000001,1.03482
63.378,14.63785,0.50431,-0.0465019,0.02401958,1.03481
63.478,14.65383,0.5051100000000001,-0.04646157,0.0230132,1.0348
63.578,14.669889999999999,0.49837,-0.04575933,0.01285531,1.0347899999999999
63.678,14.68607,0.5032,-0.04592997,0.005920155999999999,1.03478
63.778,14.701989999999999,0.50812,-0.04619074,0.005778105,1.03477
63.878,14.71796,0.51276,-0.04537926,0.007761344,1.0347600000000001
63.978,14.734079999999999,0.5143300000000001,-0.04605511,0.0036149859999999997,1.03475
64.078,14.749970000000001,0.5212899999999999,-0.04486997,-0.00791377,1.03474
64.178,14.765770000000002,0.51942,-0.04604648,-0.02104559,1.03473
64.278,14.781379999999999,0.5284,-0.04627818,-0.02837363,1.03472
64.378,14.797229999999999,0.52537,-0.04644231,-0.02795587,1.0347
64.478,14.81281,0.52407,-0.04770081,-0.01812418,1.0346899999999999
64.578,14.82814,0.52405,-0.04761229,-0.003714717,1.0346799999999998
64.678,14.84389,0.5314,-0.04698557,0.004031827,1.03467
64.778,14.85945,0.53397,-0.04736265,0.00556179,1.0346600000000001
64.878,14.875020000000001,0.53569,-0.04746975,0.006998015,1.03465
64.978,14.890410000000001,0.53378,-0.04637863,0.005831964,1.03464
65.078,14.90574,0.5388,-0.04722892,0.0005626203,1.03463
65.178,14.92104,0.53614,-0.0466715,-0.004497548,1.03462
65.278,14.93624,0.54276,-0.04713181,-0.0045980890000000005,1.0346
65.378,14.951329999999999,0.53846,-0.04740721,-0.001296389,1.03459
65.478,14.966610000000001,0.53922,-0.04665533,-0.00107594,1.0345799999999998
65.578,14.981729999999999,0.54093,-0.04717721,-0.005657843,1.03457
65.678,14.996920000000001,0.54514,-0.04739528,-0.007957054,1.0345600000000001
65.778,15.012,0.54891,-0.04738584,-0.00574055,1.03455
65.878,15.026779999999999,0.54332,-0.04746786,-0.0032071070000000003,1.03454
65.978,15.0418,0.5563600000000001,-0.04749726,-0.0011522330000000001,1.03452
66.078,15.056729999999998,0.54799,-0.04750374,0.0006923386999999999,1.03451
66.178,15.071670000000001,0.55361,-0.04751437,0.0004299997,1.0345
66.278,15.08656,0.5544100000000001,-0.04723976,-0.004576826,1.03449
66.378,15.10147,0.55396,-0.04753054,-0.01266718,1.0344799999999998
66.478,15.116270000000002,0.55713,-0.04756234,-0.01596445,1.03447
66.578,15.131089999999999,0.56084,-0.04892016,-0.01420265,1.03445
66.678,15.145779999999998,0.56281,-0.04754091,-0.0150855,1.03444
66.778,15.16061,0.55613,-0.0486435,-0.01796367,1.03443
66.878,15.175189999999999,0.56171,-0.04904687,-0.01458692,1.0344200000000001
66.978,15.189960000000001,0.56791,-0.04902992,-0.0031271479999999997,1.03441
67.078,15.20457,0.56957,-0.04900759,0.00881938,1.03439
67.178,15.219129999999998,0.56174,-0.04907098,0.01340223,1.0343799999999999
67.278,15.23417,0.5735399999999999,-0.04772981,0.007938604,1.03437
67.378,15.24884,0.57125,-0.04860253,0.004638027,1.03436
67.478,15.2634,0.57353,-0.04902469,0.01180828,1.03435
67.578,15.27794,0.57839,-0.04778352,0.02125136,1.03433
67.678,15.29248,0.57298,-0.04763508,0.02411667,1.0343200000000001
67.778,15.306939999999999,0.57929,-0.0476135,0.02390106,1.03431
67.878,15.321320000000002,0.5814699999999999,-0.04716314,0.02080963,1.0343
67.978,15.335720000000002,0.5834,-0.04615496,0.01178901,1.0342799999999999
68.078,15.3502,0.5836,-0.04696952,-0.0003180417,1.03427
68.178,15.364510000000001,0.58678,-0.04663802,-0.01247747,1.03426
68.278,15.37897,0.58116,-0.0465178,-0.02274089,1.03425
68.378,15.393329999999999,0.58113,-0.04794193,-0.02843492,1.03423
68.478,15.407520000000002,0.58221,-0.04783789,-0.02970341,1.0342200000000001
68.578,15.42174,0.58138,-0.04795463,-0.02808381,1.03421
68.678,15.436,0.58053,-0.04911551,-0.02096015,1.0342
68.778,15.450079999999998,0.5894699999999999,-0.04915103,-0.009779779,1.0341799999999999
68.878,15.46425,0.5865,-0.04883006,-0.004167885,1.03417
68.978,15.47843,0.58687,-0.04893956,-0.009049306,1.03416
69.078,15.49249,0.59754,-0.04898461,-0.01767761,1.03414
69.178,15.50636,0.59809,-0.04940442,-0.01770606,1.03413
69.278,15.52033,0.6019399999999999,-0.05036508,-0.004225472,1.0341200000000002
69.378,15.53435,0.5996199999999999,-0.04995081,0.01403212,1.03411
69.478,15.548179999999999,0.60632,-0.04905871,0.02452611,1.03409
69.578,15.56206,0.60034,-0.04908897,0.02410867,1.0340799999999999
69.678,15.57594,0.6024,-0.04837251,0.01750934,1.03407
69.778,15.58981,0.60032,-0.04814186,0.01188901,1.03405
69.878,15.603589999999999,0.61552,-0.04893408,0.008084547,1.03404
69.978,15.617360000000001,0.60639,-0.04782623,0.001772098,1.03403
70.078,15.63105,0.6133,-0.04775477,-0.00645101,1.03401
70.178,15.644779999999999,0.61848,-0.04873525,-0.006184826,1.034
70.278,15.658529999999999,0.61168,-0.04907807,0.005816993,1.03399
70.378,15.6721,0.61129,-0.04821052,0.01643682,1.03397
70.478,15.68568,0.6180899999999999,-0.04767425,0.01472044,1.03396
70.578,15.69926,0.61512,-0.04772162,0.002378633,1.03395
70.678,15.71296,0.62307,-0.04771577,-0.01143188,1.03393
70.778,15.72675,0.61869,-0.04785231,-0.01623128,1.0339200000000002
70.878,15.740260000000001,0.62355,-0.04905616,-0.007513103,1.0339
70.978,15.753960000000001,0.62065,-0.04882185,0.0062302569999999995,1.03389
71.078,15.76765,0.61812,-0.04781563,0.01047365,1.03388
71.178,15.781260000000001,0.6269899999999999,-0.04770565,0.003727133,1.03386
71.278,15.794770000000002,0.63148,-0.04815337,-0.0006034341000000001,1.03385
71.378,15.8084,0.62841,-0.04881384,0.0023151310000000002,1.0338399999999999
71.478,15.82194,0.63084,-0.04752161,0.005528764,1.0338200000000002
71.578,15.8356,0.63793,-0.0477223,0.005496124,1.0338100000000001
71.678,15.84922,0.63507,-0.048614,0.0042672759999999995,1.03379
71.778,15.862670000000001,0.63894,-0.04739152,0.002097084,1.03378
71.878,15.87619,0.64079,-0.04741639,-0.0004079482,1.03377
71.978,15.889560000000001,0.63253,-0.04846395,0.0007920377999999999,1.03375
72.078,15.90311,0.64162,-0.04791292,0.003940227,1.0337399999999999
72.178,15.9165,0.6522100000000001,-0.04745532,0.0003579021,1.03372
72.278,15.929789999999999,0.64448,-0.04750359,-0.01158056,1.0337100000000001
72.378,15.943029999999998,0.6468,-0.04774791,-0.02181502,1.0337
72.478,15.9564,0.64463,-0.04877533,-0.02237004,1.03368
72.578,15.9695,0.65163,-0.04881054,-0.01592144,1.03367
72.678,15.98272,0.6497,-0.04880862,-0.01169004,1.03365
72.778,15.99594,0.65454,-0.04882243,-0.01611403,1.03364
72.878,16.00924,0.65678,-0.0487914,-0.02535922,1.03362
72.978,16.02225,0.65792,-0.04968003,-0.03058431,1.0336100000000001
73.078,16.03515,0.65565,-0.05027379,-0.02679001,1.03359
73.178,16.04813,0.65474,-0.05048594,-0.01577778,1.03358
73.278,16.06117,0.6513,-0.05075839,-0.004415186,1.03356
73.378,16.0742,0.6584,-0.05029962,0.003336812,1.03355
73.478,16.087310000000002,0.6624800000000001,-0.05035767,0.008974166,1.03354
73.578,16.10047,0.65938,-0.05035079,0.01613385,1.03352
73.678,16.11344,0.66647,-0.05031844,0.02330108,1.03351
73.778,16.12644,0.66911,-0.04933283,0.02447428,1.03349
73.878,16.13948,0.66388,-0.04902124,0.01736199,1.03348
73.978,16.152520000000003,0.67133,-0.0490202,0.006000979,1.03346
74.078,16.165470000000003,0.6751199999999999,-0.04905699,-0.0039703609999999995,1.03345
74.178,16.17848,0.67401,-0.04896519,-0.0101958,1.0334299999999998
74.278,16.19145,0.67982,-0.04979976,-0.01431674,1.03342
74.378,16.204520000000002,0.67397,-0.04909064,-0.01676852,1.0334
74.478,16.21732,0.67408,-0.05007158,-0.01699908,1.03339
74.578,16.230339999999998,0.6805,-0.05042823,-0.01623851,1.0333700000000001
74.678,16.24342,0.67097,-0.04965727,-0.01346452,1.03336
74.778,16.25648,0.68429,-0.05078474,-0.00622569,1.03334
74.878,16.269370000000002,0.68708,-0.05078127,0.007242338,1.03332
74.978,16.28228,0.67784,-0.05061567,0.02144812,1.03331
75.078,16.29504,0.68535,-0.04953941,0.02944731,1.03329
75.178,16.30779,0.691,-0.04944533,0.032007,1.03328
75.278,16.320529999999998,0.6815399999999999,-0.04943734,0.0306196,1.03326
75.378,16.33328,0.69195,-0.04828828,0.02464264,1.03325
75.478,16.346020000000003,0.68957,-0.04814915,0.01283498,1.0332299999999999
75.578,16.35878,0.6838,-0.04817126,-0.001563237,1.03322
75.678,16.371470000000002,0.68955,-0.04823571,-0.01282306,1.0332
75.778,16.384179999999997,0.68655,-0.04888702,-0.01961282,1.03319
75.878,16.39688,0.68908,-0.04847454,-0.02094395,1.0331700000000001
75.978,16.40945,0.69453,-0.04986187,-0.01846635,1.03315
76.078,16.422,0.70158,-0.04937277,-0.01527173,1.03314
76.178,16.434620000000002,0.7038,-0.04933251,-0.01247293,1.03312
76.278,16.44729,0.6965100000000001,-0.04998489,-0.01003718,1.03311
76.378,16.45984,0.69927,-0.04991915,-0.006434319,1.03309
76.478,16.47239,0.7096399999999999,-0.04991794,-0.002768906,1.0330700000000002
76.578,16.4849,0.70521,-0.04992055,-0.001237022,1.03306
76.678,16.497410000000002,0.71196,-0.04992005,-0.00246819,1.03304
76.778,16.51001,0.7075199999999999,-0.04992,-0.007605445,1.03303
76.878,16.52252,0.70221,-0.04991623,-0.01609485,1.03301
76.978,16.53518,0.6977899999999999,-0.04999201,-0.02409164,1.0329899999999999
77.078,16.54761,0.7065100000000001,-0.05104832,-0.02739737,1.03298
77.178,16.56012,0.7142,-0.05122851,-0.02683628,1.03296
77.278,16.57249,0.7146,-0.05120999,-0.02504941,1.03294
77.378,16.58492,0.71944,-0.05148947,-0.02026019,1.03293
77.478,16.59739,0.71722,-0.05242548,-0.007472604,1.03291
77.578,16.609820000000003,0.7158800000000001,-0.05255644,0.01096731,1.0329
77.678,16.62236,0.71157,-0.05165195,0.0250068,1.03288
77.778,16.6347,0.7157600000000001,-0.05095544,0.02623152,1.0328600000000001
77.878,16.64705,0.71487,-0.05083255,0.01603779,1.03285
77.978,16.65925,0.7137100000000001,-0.05033433,0.0024573810000000002,1.03283
78.078,16.671570000000003,0.71791,-0.05106454,-0.00803895,1.03281
78.178,16.683889999999998,0.71999,-0.05098262,-0.01189993,1.0328
78.278,16.696260000000002,0.72793,-0.05112848,-0.008146022,1.03278
78.378,16.708579999999998,0.7257100000000001,-0.0519952,-0.0006006453,1.0327600000000001
78.478,16.72092,0.7237899999999999,-0.05095319,0.005564311,1.03275
78.578,16.73309,0.72902,-0.0510428,0.006876126999999999,1.03273
78.678,16.74524,0.7159,-0.05100159,0.003917814,1.03271
78.778,16.75754,0.7248600000000001,-0.05101265,1.836763e-05,1.0327
78.878,16.76975,0.72324,-0.0510091,-0.003298802,1.0326799999999998
78.978,16.78195,0.73456,-0.05097697,-0.004736842,1.0326600000000001
79.078,16.794179999999997,0.73256,-0.05132338,-0.0035050470000000003,1.03264
79.178,16.80633,0.73282,-0.05136131,-0.0015851510000000001,1.03263
79.278,16.8185,0.7376199999999999,-0.05109907,-0.002532664,1.03261
79.378,16.8306,0.72739,-0.05112097,-0.008626021999999999,1.03259
79.478,16.84275,0.73297,-0.05106693,-0.01613719,1.0325799999999998
79.578,16.854879999999998,0.73717,-0.05157589,-0.01727916,1.0325600000000001
79.678,16.867060000000002,0.73605,-0.05238446,-0.009459855999999999,1.03254
79.778,16.87924,0.7350399999999999,-0.05246736,0.000592563,1.03252
79.878,16.89142,0.74207,-0.05132073,0.004224927,1.03251
79.978,16.90342,0.73845,-0.05126345,0.002755525,1.03249
80.078,16.91551,0.73935,-0.05220784,0.0041413940000000005,1.03247
80.178,16.92751,0.7515,-0.05230122,0.01024596,1.03245
80.278,16.93964,0.74653,-0.05114106,0.01506586,1.03244
80.378,16.95172,0.74757,-0.05113872,0.01334737,1.0324200000000001
80.478,16.963720000000002,0.74095,-0.05111316,0.0075767840000000005,1.0324
80.578,16.97573,0.74022,-0.05112154,0.002300839,1.0323799999999999
80.678,16.98767,0.74744,-0.05111979,-0.002144304,1.03237
80.778,16.999670000000002,0.7480100000000001,-0.05112,-0.008400747,1.03235
80.878,17.01152,0.7458600000000001,-0.05111981,-0.01755031,1.03233
80.978,17.0233,0.74971,-0.05113354,-0.02578974,1.03231
81.078,17.03505,0.74628,-0.05209847,-0.02742613,1.03229
81.178,17.04683,0.74679,-0.0527251,-0.02081989,1.0322799999999999
81.278,17.05858,0.7421399999999999,-0.0526786,-0.009904608,1.03226
81.378,17.070420000000002,0.7520600000000001,-0.05232741,0.0006214235,1.03224
81.478,17.08211,0.75015,-0.05256161,0.009674261,1.0322200000000001
81.578,17.09379,0.74667,-0.05257086,0.0181459,1.03221
81.678,17.105520000000002,0.75073,-0.05223965,0.02363991,1.03219
81.778,17.11725,0.7479,-0.0513479,0.02293467,1.03217
81.878,17.128970000000002,0.7432,-0.05122053,0.01583124,1.03215
81.978,17.14067,0.74792,-0.05122866,0.005358689,1.03213
82.078,17.1523,0.75217,-0.05123167,-0.00579347,1.03211
82.178,17.16392,0.74908,-0.05122454,-0.01674021,1.0321
82.278,17.17553,0.75712,-0.05131047,-0.02577199,1.0320799999999999
82.378,17.187160000000002,0.75189,-0.05232249,-0.03121768,1.03206
82.478,17.198929999999997,0.7539100000000001,-0.05256894,-0.03329012,1.03204
82.578,17.2106,0.75022,-0.05255257,-0.03139826,1.0320200000000002
82.678,17.22231,0.75531,-0.05314434,-0.02345332,1.032
82.778,17.23406,0.75837,-0.05420228,-0.009419686,1.03199
82.878,17.2458,0.75546,-0.05397945,0.0037871159999999997,1.03197
82.978,17.25752,0.75407,-0.05280659,0.008054191,1.03195
83.078,17.26922,0.75465,-0.0524863,0.0051025820000000005,1.03193
83.178,17.280739999999998,0.7536,-0.05359076,0.003965853,1.03191
83.278,17.2925,0.7487199999999999,-0.05376257,0.008799696,1.03189
83.378,17.304170000000003,0.7600600000000001,-0.05285981,0.01483039,1.03187
83.478,17.31581,0.76198,-0.05250118,0.01570675,1.03185
83.578,17.327379999999998,0.75964,-0.05253627,0.01133285,1.0318399999999999
83.678,17.339010000000002,0.7602800000000001,-0.05256064,0.005471136999999999,1.0318200000000002
83.778,17.35064,0.75738,-0.05222306,0.00099378,1.0318
83.878,17.36224,0.7628,-0.05258826,-0.001401238,1.03178
83.978,17.37389,0.7606,-0.05253803,-0.001915605,1.03176
84.078,17.38551,0.76356,-0.05255283,-0.001290866,1.0317399999999999
84.178,17.397029999999997,0.7623800000000001,-0.05254941,-0.0004084424,1.03172
84.278,17.408520000000003,0.7629199999999999,-0.05255024,0.0009794102,1.0317
84.378,17.42004,0.77128,-0.05255003,0.004128138,1.03168
84.478,17.43161,0.7579600000000001,-0.05254573,0.01007631,1.03166
84.578,17.44313,0.76698,-0.05258284,0.01688674,1.03164
84.678,17.45465,0.7710899999999999,-0.05231014,0.01915392,1.0316299999999998
84.778,17.46617,0.77365,-0.05141741,0.01228989,1.0316100000000001
84.878,17.47768,0.76277,-0.05119939,-0.00177907,1.03159
84.978,17.48936,0.7579199999999999,-0.05151177,-0.01509813,1.03157
85.078,17.50083,0.76427,-0.05258094,-0.02083286,1.03155
85.178,17.51231,0.7682100000000001,-0.05251607,-0.02054517,1.0315299999999998
85.278,17.52385,0.77115,-0.05255702,-0.02013171,1.03151
85.378,17.53538,0.7692100000000001,-0.05249112,-0.02158097,1.03149
85.478,17.54683,0.77257,-0.0529317,-0.01987716,1.03147
85.578,17.55819,0.7768,-0.05387161,-0.01074605,1.03145
85.678,17.56954,0.78186,-0.05398783,0.0020815879999999997,1.0314299999999998
85.778,17.58096,0.7786,-0.05323148,0.009455637,1.03141
85.878,17.59233,0.77633,-0.05262738,0.0054262469999999995,1.03139
85.978,17.60377,0.77498,-0.05259873,-0.004920221,1.0313700000000001
86.078,17.61519,0.7834300000000001,-0.05314761,-0.009868107,1.03135
86.178,17.62663,0.78293,-0.05392272,-0.0031232340000000003,1.0313299999999999
86.278,17.63799,0.77775,-0.05406831,0.01012055,1.03131
86.378,17.64932,0.78299,-0.05294819,0.01950698,1.03129
86.478,17.66066,0.7896,-0.05242938,0.01975091,1.0312700000000001
86.578,17.67182,0.78746,-0.05250358,0.01392464,1.03125
86.678,17.68317,0.78327,-0.05269861,0.007721454,1.0312299999999999
86.778,17.69438,0.79087,-0.05238598,0.004026075,1.03121
86.878,17.70562,0.78775,-0.05243961,0.0013431629999999999,1.03119
86.978,17.71694,0.7833399999999999,-0.05242984,-0.002601015,1.0311700000000001
87.078,17.72812,0.79193,-0.05242482,-0.009115003,1.03115
87.178,17.73936,0.78622,-0.05243881,-0.01743949,1.0311299999999999
87.278,17.750629999999997,0.78705,-0.05247015,-0.02379096,1.03111
87.378,17.76193,0.79348,-0.05355616,-0.02445096,1.03109
87.478,17.773220000000002,0.78304,-0.05375669,-0.01902795,1.0310700000000002
87.578,17.78451,0.78415,-0.05374873,-0.01040684,1.03105
87.678,17.79579,0.79168,-0.05374811,-0.002437616,1.03103
87.778,17.80699,0.79252,-0.05375837,0.003440012,1.03101
87.878,17.81823,0.78851,-0.05372583,0.00632031,1.03099
87.978,17.82938,0.78762,-0.05378977,0.004741924000000001,1.0309700000000002
88.078,17.8406,0.78228,-0.05275923,-0.0003481389,1.03094
88.178,17.85182,0.78769,-0.05357039,-0.005436074,1.03092
88.278,17.863,0.78595,-0.05387164,-0.007185194000000001,1.0309
88.378,17.87429,0.78417,-0.05389148,-0.0055003990000000004,1.03088
88.478,17.88552,0.78961,-0.05364198,-0.003211038,1.03086
88.578,17.89661,0.7934,-0.05373368,-0.002288099,1.03084
