LABORATORY,FSRI 
TEST IDENT,LW_Gypsum_HF75_3
OPERATOR,Dow
MATERIAL,lightweight gypsum
ORIENTATION,Horizontal
HEAT FLUX,75
SURF AREA,0.009999999776482582
C FACTOR,0.041460584849119186
SPEC HOLDER DIFF,-566
SPECIMEN MASS,63.709999084472656
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,592
TIME TO IGN,14.5
END OF TEST SCAN,112
END OF TEST TIME,28
TEST STATUS,1
PRE TEST CMT,Dimensions: 102.03 x 98.74 x 12.60 mm
