LABORATORY,FSRI 
TEST IDENT,LW_Gypsum_HF50_3
OPERATOR,Dow
MATERIAL,lightweight gypsum
ORIENTATION,Horizontal
HEAT FLUX,50
SURF AREA,0.009999999776482582
C FACTOR,0.041460584849119186
SPEC HOLDER DIFF,-566
SPECIMEN MASS,64.44999694824219
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,660
TIME TO IGN,29
END OF TEST SCAN,180
END OF TEST TIME,45
TEST STATUS,1
PRE TEST CMT,Dimensions: 99.06 x 102.08 x 12.65 mm
