Sample ID:	C:\MCC\MCC Cal\Test\PVC_Pipe_MCC_30K_min_211119_R3.txt
Sample Weight (mg):	4.28
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	108.904	80.003	19.994	103.075	20.158	-0.206	-0.011
0.500	108.905	80.003	19.994	103.068	20.156	-0.069	-0.015
1.000	108.908	80.001	19.995	103.060	20.156	-0.055	-0.000
1.500	108.889	80.001	19.996	103.060	20.156	-0.075	-0.006
2.000	108.898	80.004	19.995	103.060	20.158	-0.192	-0.013
2.500	108.877	80.003	19.995	103.060	20.154	0.088	-0.011
3.000	108.900	80.003	19.995	103.061	20.157	-0.110	-0.005
3.500	108.865	80.002	19.994	103.068	20.155	0.045	-0.005
4.000	108.873	80.003	19.995	103.069	20.157	-0.122	-0.020
4.500	108.863	80.003	19.995	103.068	20.158	-0.190	-0.015
5.000	108.900	80.004	19.994	103.068	20.156	-0.047	0.012
5.500	108.900	80.003	19.996	103.067	20.157	-0.137	0.032
6.000	108.895	80.002	19.995	103.063	20.156	-0.051	0.016
6.500	108.890	80.003	19.996	103.062	20.157	-0.094	-0.008
7.000	108.874	80.004	19.994	103.063	20.157	-0.094	-0.016
7.500	108.861	80.002	19.995	103.063	20.158	-0.178	-0.025
8.000	108.885	80.003	19.994	103.065	20.152	0.239	-0.009
8.499	108.891	80.002	19.995	103.066	20.156	-0.069	0.020
8.999	108.905	80.003	19.995	103.067	20.156	-0.033	0.025
9.499	108.877	80.003	19.995	103.066	20.154	0.141	0.003
9.999	108.867	80.004	19.994	103.071	20.156	-0.061	-0.026
10.499	108.899	80.003	19.995	103.076	20.154	0.092	-0.008
10.999	108.901	80.003	19.995	103.083	20.152	0.239	0.028
11.499	108.893	80.002	19.995	103.090	20.154	0.135	0.014
11.999	108.905	80.003	19.994	103.098	20.153	0.182	-0.001
12.499	108.896	80.003	19.994	103.100	20.152	0.298	0.004
12.999	108.869	80.002	19.995	103.106	20.149	0.504	-0.016
13.499	108.933	80.002	19.996	103.109	20.151	0.347	0.000
13.999	108.918	80.002	19.996	103.111	20.149	0.478	0.042
14.499	108.932	80.003	19.996	103.112	20.152	0.239	0.024
14.999	108.912	80.003	19.995	103.112	20.152	0.251	-0.003
15.499	108.932	80.003	19.996	103.109	20.150	0.392	-0.003
15.999	108.919	80.003	19.996	103.111	20.151	0.351	0.004
16.499	108.945	80.002	19.996	103.117	20.148	0.582	0.010
16.999	108.923	80.002	19.996	103.123	20.153	0.163	0.008
17.499	108.947	80.002	19.996	103.130	20.149	0.484	0.002
18.000	108.944	80.003	19.996	103.135	20.151	0.341	0.011
18.500	108.957	80.002	19.995	103.138	20.148	0.588	0.016
18.999	108.972	80.001	19.995	103.140	20.148	0.558	0.019
19.499	109.004	80.003	19.995	103.142	20.147	0.625	0.038
19.999	108.981	80.003	19.996	103.142	20.145	0.784	0.028
20.499	109.024	80.005	19.996	103.147	20.146	0.745	0.014
20.999	109.028	80.004	19.996	103.153	20.146	0.741	0.033
21.499	109.053	80.005	19.996	103.160	20.142	0.993	0.038
21.999	109.057	80.004	19.998	103.167	20.141	1.089	0.029
22.499	109.077	80.003	19.996	103.174	20.142	0.999	0.026
22.999	109.126	80.002	19.995	103.178	20.144	0.895	0.046
23.499	109.118	80.004	19.995	103.180	20.140	1.130	0.055
23.999	109.133	80.005	19.996	103.185	20.137	1.393	0.024
24.499	109.182	80.004	19.996	103.192	20.137	1.381	0.035
24.999	109.186	80.004	19.996	103.199	20.140	1.160	0.058
25.500	109.205	80.004	19.994	103.206	20.136	1.481	0.038
26.000	109.238	80.006	19.995	103.212	20.136	1.483	0.038
26.499	109.255	80.004	19.995	103.214	20.136	1.481	0.051
26.999	109.281	80.004	19.995	103.215	20.132	1.744	0.046
27.499	109.333	80.005	19.995	103.215	20.136	1.497	0.060
27.999	109.394	80.003	19.996	103.216	20.134	1.626	0.095
28.499	109.410	80.004	19.995	103.216	20.130	1.904	0.095
28.999	109.463	80.004	19.996	103.216	20.131	1.845	0.073
29.499	109.486	80.004	19.994	103.216	20.130	1.943	0.072
30.000	109.571	80.004	19.995	103.216	20.127	2.145	0.092
30.500	109.547	80.004	19.995	103.216	20.132	1.804	0.085
30.999	109.609	80.005	19.995	103.216	20.131	1.878	0.050
31.499	109.666	80.004	19.996	103.217	20.128	2.068	0.079
31.999	109.692	80.003	19.994	103.218	20.129	2.019	0.101
32.499	109.757	80.005	19.994	103.219	20.130	1.931	0.087
32.999	109.836	80.004	19.994	103.222	20.128	2.094	0.117
33.499	109.876	80.004	19.994	103.224	20.124	2.333	0.132
33.999	109.916	80.004	19.994	103.224	20.125	2.292	0.100
34.499	109.984	80.004	19.994	103.226	20.124	2.380	0.094
34.999	110.012	80.004	19.994	103.225	20.127	2.129	0.102
35.499	110.080	80.004	19.994	103.224	20.128	2.080	0.095
35.999	110.124	80.003	19.994	103.226	20.126	2.248	0.104
36.499	110.219	80.003	19.993	103.226	20.122	2.507	0.126
36.999	110.259	80.003	19.994	103.227	20.126	2.240	0.137
37.499	110.317	80.005	19.995	103.226	20.125	2.299	0.117
37.999	110.380	80.003	19.994	103.226	20.123	2.475	0.110
38.499	110.439	80.004	19.994	103.224	20.123	2.450	0.121
38.999	110.522	80.003	19.994	103.227	20.125	2.295	0.132
39.499	110.598	80.004	19.994	103.231	20.122	2.524	0.151
39.999	110.640	80.004	19.993	103.237	20.125	2.311	0.138
40.499	110.759	80.004	19.994	103.242	20.121	2.612	0.140
40.999	110.805	80.003	19.996	103.248	20.123	2.448	0.163
41.500	110.896	80.005	19.993	103.251	20.121	2.575	0.151
42.000	110.946	80.004	19.994	103.251	20.122	2.549	0.139
42.499	111.052	80.003	19.995	103.251	20.120	2.690	0.148
42.999	111.133	80.004	19.994	103.251	20.116	2.987	0.172
43.499	111.192	80.004	19.994	103.251	20.118	2.819	0.164
44.000	111.262	80.005	19.993	103.250	20.122	2.506	0.134
44.500	111.347	80.004	19.994	103.252	20.120	2.690	0.142
44.999	111.456	80.004	19.994	103.253	20.120	2.670	0.174
45.499	111.495	80.006	19.993	103.255	20.119	2.772	0.170
45.999	111.647	80.004	19.994	103.258	20.121	2.577	0.170
46.499	111.697	80.006	19.994	103.261	20.116	2.962	0.197
46.999	111.817	80.005	19.995	103.264	20.119	2.733	0.186
47.499	111.873	80.004	19.994	103.271	20.120	2.682	0.173
47.999	111.994	80.005	19.994	103.279	20.117	2.933	0.177
48.499	112.083	80.004	19.994	103.280	20.114	3.103	0.193
49.000	112.190	80.005	19.994	103.281	20.116	2.952	0.203
49.500	112.257	80.005	19.992	103.282	20.118	2.804	0.185
50.000	112.370	80.006	19.994	103.280	20.117	2.870	0.177
50.500	112.455	80.004	19.994	103.274	20.117	2.929	0.189
51.000	112.574	80.006	19.994	103.272	20.113	3.187	0.201
51.500	112.691	80.004	19.993	103.277	20.112	3.260	0.220
51.999	112.787	80.005	19.994	103.281	20.113	3.193	0.224
52.499	112.861	80.006	19.993	103.284	20.115	3.031	0.191
53.000	113.008	80.005	19.994	103.290	20.114	3.134	0.195
