Sample ID:	C:\MCC\MCC Cal\Test\Rug_pad_MCC_30K_min_211008_R2.txt
Sample Weight (mg):	4.16
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	108.062	80.000	19.997	100.854	20.077	-0.376	-0.025
0.500	108.082	80.001	19.999	100.853	20.072	-0.016	-0.033
1.000	108.081	80.000	19.996	100.854	20.072	-0.023	-0.004
1.500	108.093	80.002	19.997	100.853	20.073	-0.091	0.016
2.000	108.112	80.002	19.996	100.854	20.073	-0.045	0.021
2.500	108.115	80.000	19.996	100.853	20.071	0.051	0.026
3.000	108.052	80.001	19.996	100.854	20.075	-0.208	-0.019
3.500	108.102	80.002	19.996	100.854	20.074	-0.119	-0.037
4.000	108.099	80.002	19.996	100.855	20.077	-0.370	0.017
4.500	108.122	79.999	19.997	100.855	20.074	-0.136	0.034
5.000	108.106	80.001	19.996	100.855	20.075	-0.195	0.014
5.500	108.095	79.999	19.995	100.855	20.076	-0.294	-0.010
6.000	108.095	80.002	19.996	100.854	20.076	-0.331	-0.019
6.500	108.086	80.002	19.996	100.854	20.077	-0.391	-0.010
7.000	108.081	80.001	19.995	100.854	20.075	-0.183	-0.012
7.500	108.106	80.000	19.995	100.855	20.078	-0.449	0.003
8.000	108.106	80.000	19.996	100.855	20.074	-0.158	0.022
8.500	108.086	79.999	19.994	100.855	20.076	-0.274	0.003
9.000	108.099	80.000	19.995	100.856	20.077	-0.387	-0.013
9.500	108.098	79.999	19.996	100.855	20.075	-0.257	0.003
10.000	108.059	79.998	19.996	100.855	20.076	-0.270	-0.014
10.500	108.033	79.998	19.994	100.855	20.077	-0.340	-0.052
11.000	108.069	79.998	19.996	100.856	20.072	-0.029	-0.027
11.500	108.079	79.999	19.995	100.856	20.076	-0.290	0.027
12.000	108.074	79.998	19.996	100.857	20.074	-0.165	0.025
12.500	108.086	79.999	19.996	100.858	20.076	-0.270	0.006
13.000	108.058	79.998	19.997	100.858	20.077	-0.377	-0.005
13.500	108.062	79.998	19.996	100.859	20.075	-0.218	-0.020
14.001	108.087	79.998	19.997	100.859	20.073	-0.082	0.003
14.500	108.074	79.996	19.995	100.861	20.073	-0.078	0.020
15.000	108.053	79.998	19.996	100.864	20.071	0.076	-0.011
15.500	108.056	79.995	19.997	100.870	20.073	-0.064	-0.026
16.001	108.071	79.998	19.995	100.876	20.071	0.095	0.000
16.500	108.101	79.996	19.995	100.882	20.070	0.165	0.032
17.001	108.069	79.999	19.996	100.888	20.071	0.095	0.022
17.501	108.082	79.999	19.995	100.893	20.074	-0.117	-0.011
18.000	108.079	79.998	19.995	100.894	20.073	-0.099	-0.005
18.500	108.100	79.998	19.997	100.895	20.071	0.091	0.014
19.000	108.111	79.998	19.997	100.896	20.067	0.350	0.025
19.500	108.128	79.998	19.997	100.898	20.072	0.043	0.030
20.000	108.125	79.997	19.997	100.901	20.071	0.047	0.021
