Sample ID:	C:\MCC\MCC Cal\Test\Scott_HT_SCBA_MCC_30K_min_220204_R1.txt
Sample Weight (mg):	4.7
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	113.326	80.003	19.995	103.765	20.092	0.142	-0.014
0.500	113.381	80.005	19.996	103.765	20.092	0.127	0.006
1.000	113.350	80.004	19.995	103.765	20.095	-0.076	0.032
1.500	113.357	80.004	19.995	103.766	20.092	0.129	-0.000
2.000	113.329	80.004	19.995	103.765	20.093	0.038	-0.022
2.500	113.350	80.005	19.994	103.768	20.094	0.011	-0.014
3.000	113.332	80.005	19.995	103.770	20.094	-0.015	-0.002
3.500	113.311	80.004	19.995	103.770	20.091	0.178	-0.018
4.000	113.307	80.005	19.995	103.770	20.094	0.013	-0.032
4.500	113.328	80.004	19.995	103.770	20.096	-0.169	-0.004
5.000	113.344	80.005	19.995	103.768	20.094	0.019	0.027
5.500	113.361	80.004	19.995	103.767	20.095	-0.068	0.035
6.000	113.346	80.003	19.995	103.769	20.091	0.207	0.018
6.500	113.365	80.004	19.995	103.771	20.094	0.008	0.003
7.000	113.327	80.003	19.997	103.775	20.096	-0.112	-0.007
7.500	113.312	80.005	19.995	103.780	20.094	-0.015	-0.036
8.000	113.314	80.004	19.995	103.784	20.095	-0.055	-0.033
8.500	113.303	80.005	19.994	103.782	20.092	0.142	-0.011
9.000	113.325	80.003	19.995	103.779	20.095	-0.047	0.001
9.500	113.320	80.005	19.994	103.775	20.091	0.197	0.014
10.000	113.310	80.006	19.994	103.767	20.094	0.021	0.001
10.500	113.281	80.005	19.995	103.762	20.092	0.129	-0.027
11.000	113.279	80.005	19.995	103.762	20.092	0.148	-0.035
11.500	113.275	80.006	19.995	103.762	20.092	0.106	-0.018
12.000	113.333	80.006	19.995	103.766	20.091	0.193	0.024
12.500	113.275	80.005	19.994	103.775	20.094	0.000	0.027
