Sample ID:	C:\MCC\MCC Cal\Test\Scott_HT_SCBA_MCC_30K_min_220204_R3.txt
Sample Weight (mg):	4.38
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	112.764	80.004	19.995	103.780	20.052	-0.242	-0.007
0.500	112.803	80.002	19.994	103.783	20.049	0.035	-0.025
1.000	112.762	79.998	19.995	103.784	20.046	0.242	-0.003
1.500	112.771	79.987	19.995	103.787	20.049	-0.004	-0.017
2.000	112.790	80.002	19.994	103.785	20.052	-0.193	-0.002
2.500	112.796	80.003	19.995	103.789	20.050	-0.081	0.027
3.000	112.844	80.004	19.996	103.787	20.055	-0.427	0.040
3.500	112.819	80.000	19.996	103.790	20.051	-0.114	0.039
4.000	112.808	80.002	19.995	103.791	20.053	-0.287	-0.007
4.500	112.804	80.022	19.991	103.791	20.052	-0.220	-0.025
5.000	112.778	80.012	19.993	103.790	20.052	-0.208	-0.023
5.500	112.778	80.003	19.996	103.788	20.050	-0.081	-0.028
6.000	112.778	80.003	19.994	103.785	20.053	-0.279	-0.013
6.500	112.746	79.996	19.997	103.785	20.053	-0.305	-0.016
7.000	112.765	80.004	19.993	103.780	20.053	-0.301	-0.022
7.500	112.777	80.000	19.994	103.777	20.049	0.028	0.009
8.000	112.760	79.990	19.995	103.772	20.053	-0.305	0.013
8.500	112.757	79.996	19.996	103.765	20.052	-0.210	-0.012
9.000	112.756	80.008	19.993	103.758	20.049	-0.016	-0.012
9.500	112.756	79.997	19.995	103.763	20.052	-0.199	-0.003
10.000	112.750	80.008	19.996	103.766	20.049	-0.026	-0.004
10.500	112.752	80.017	19.993	103.771	20.050	-0.049	-0.005
11.000	112.783	80.011	19.994	103.782	20.050	-0.067	0.014
11.500	112.794	79.995	19.994	103.793	20.052	-0.230	0.037
12.000	112.738	80.002	19.996	103.798	20.050	-0.086	-0.002
12.500	112.724	79.989	19.996	103.801	20.047	0.147	-0.057
13.000	112.709	79.976	19.999	103.799	20.051	-0.157	-0.049
13.500	112.782	80.004	19.996	103.794	20.049	0.024	0.015
14.000	112.790	80.002	19.993	103.797	20.044	0.354	0.069
14.500	112.761	79.995	19.994	103.802	20.050	-0.073	0.030
15.001	112.761	79.992	19.996	103.805	20.048	0.063	-0.025
15.501	112.759	79.999	19.996	103.806	20.050	-0.031	-0.015
16.001	112.729	79.994	19.995	103.808	20.046	0.257	-0.017
16.501	112.776	80.006	19.996	103.810	20.044	0.397	-0.008
17.000	112.789	80.006	19.995	103.811	20.044	0.350	0.038
17.500	112.746	80.005	19.996	103.814	20.044	0.391	0.015
18.000	112.774	80.000	19.996	103.821	20.043	0.473	-0.022
18.500	112.759	80.001	19.995	103.828	20.044	0.350	-0.001
19.001	112.822	80.001	19.994	103.826	20.040	0.679	0.031
19.501	112.782	79.991	19.996	103.828	20.039	0.729	0.036
20.000	112.800	79.997	19.995	103.829	20.039	0.723	0.001
20.500	112.802	80.012	19.996	103.832	20.037	0.880	-0.001
21.000	112.819	80.004	19.995	103.835	20.039	0.778	0.019
21.500	112.844	79.998	19.996	103.841	20.037	0.909	0.030
22.000	112.853	80.017	19.993	103.839	20.036	0.948	0.038
22.500	112.870	79.994	19.994	103.843	20.034	1.094	0.030
23.000	112.848	80.003	19.995	103.849	20.035	1.021	0.010
23.500	112.868	79.997	19.995	103.854	20.036	0.972	-0.003
24.000	112.861	80.007	19.993	103.862	20.033	1.202	0.006
24.500	112.890	80.009	19.997	103.873	20.033	1.225	0.018
25.000	112.927	80.014	19.995	103.876	20.031	1.313	0.044
25.501	112.910	80.004	19.995	103.883	20.032	1.235	0.043
26.001	112.951	79.994	19.996	103.884	20.028	1.598	0.022
26.500	112.961	79.990	19.998	103.881	20.028	1.567	0.038
27.000	112.993	80.006	19.994	103.878	20.025	1.769	0.047
27.500	112.985	80.001	19.995	103.889	20.027	1.659	0.033
28.000	112.994	79.992	19.995	103.897	20.029	1.490	0.012
28.500	113.019	80.008	19.994	103.911	20.024	1.891	0.017
29.000	113.072	80.014	19.993	103.923	20.024	1.873	0.056
29.500	113.094	80.006	19.995	103.938	20.023	1.924	0.077
30.000	113.088	79.992	19.996	103.943	20.018	2.305	0.046
30.500	113.137	80.007	19.993	103.945	20.023	1.926	0.030
