Temp./C,Time/min,DSC/(mW/mg),Mass loss/mg
60.0,0.0,1.2176279608441973,-0.02532214720704476
60.1,0.006320672437496455,1.2293557887844528,-0.024691749086179354
60.2,0.012959210845433944,1.2427522593043392,-0.02428630302400983
60.300000000000004,0.019192973914339717,1.2522777311288067,-0.024933237983797873
60.400000000000006,0.025058863957463373,1.2602490020354917,-0.025026045846009398
60.50000000000001,0.031157589350854664,1.2686978906341793,-0.024094690806369973
60.60000000000001,0.037296924685442434,1.2776282688281473,-0.023927800755452477
60.70000000000001,0.04329862188841993,1.284772008408197,-0.024548642395056608
60.80000000000001,0.04940845734435584,1.2892725034738888,-0.024667190748499657
60.90000000000001,0.055598436932205786,1.295445128767092,-0.024090815516705222
61.000000000000014,0.06165486428257516,1.305607053055617,-0.02362635155381701
61.100000000000016,0.06749229097844811,1.3155471612478848,-0.02407838776953644
61.20000000000002,0.07329379735563357,1.3238252405932478,-0.024371998402356848
61.30000000000002,0.0795212284941087,1.3321010086140603,-0.023312011364725854
61.40000000000002,0.08570800676615598,1.3412304759762712,-0.022291495337029482
61.50000000000002,0.09118070409525103,1.3493950804136094,-0.02265055123302742
61.60000000000002,0.09686529258342702,1.3553320704851046,-0.023290680226721483
61.700000000000024,0.1032342905358874,1.3599515155689677,-0.022980795455674108
61.800000000000026,0.10918403906411811,1.365100025295856,-0.02246100360398634
61.90000000000003,0.11456905922792693,1.3751817055781501,-0.02281961443106903
62.00000000000003,0.11998287273309849,1.3871166781452295,-0.02368378691118203
62.10000000000003,0.1255892797473095,1.3941256490983296,-0.023739778106786763
62.20000000000003,0.1313746461112224,1.3997927309679774,-0.023126029135526083
62.30000000000003,0.13734756497497003,1.4070813637117894,-0.023079039302494636
62.400000000000034,0.14348764743015607,1.4155856270904863,-0.02358932539760339
62.500000000000036,0.149678987168679,1.4240837552809005,-0.023732223084382775
62.60000000000004,0.15537211534396178,1.430810975703876,-0.023428926137679718
62.70000000000004,0.16013781419314022,1.4375942903531485,-0.02324474917895117
62.80000000000004,0.16518599689823787,1.4473532324964236,-0.023513069613537385
62.90000000000004,0.1715510869458754,1.4590781887181326,-0.023748437808460476
63.00000000000004,0.1774641080008248,1.4687934677470071,-0.023368242062651978
63.100000000000044,0.18219859851893183,1.47607540439612,-0.02286881529198634
63.200000000000045,0.187620841149986,1.4834839730129517,-0.02297924070307289
63.30000000000005,0.1941049129222865,1.4912140802950589,-0.02349032013819069
63.40000000000005,0.19984704213719162,1.4973510580387668,-0.02371063922719055
63.50000000000005,0.20491435912084555,1.5045602568421028,-0.0234394212806536
63.60000000000005,0.21019312135485713,1.5166566056485795,-0.023106621623579016
63.70000000000005,0.2156961858561086,1.528451304639015,-0.023499384631414016
63.800000000000054,0.22117506499210648,1.533880169831324,-0.024200907577579478
63.900000000000055,0.22653506490410535,1.5369634476360972,-0.023958222598535195
64.00000000000006,0.23177056970244614,1.5426878383657332,-0.023136950261643113
64.10000000000005,0.23699768585593617,1.5508490053426236,-0.02292978633294998
64.20000000000006,0.24227063254317116,1.5592575172257437,-0.023468428714526174
64.30000000000007,0.24750736255740868,1.5662274590481644,-0.023972613775951307
64.40000000000006,0.2526290688523467,1.571781060872869,-0.023948092559591433
64.50000000000006,0.2575855142877135,1.5767524059923232,-0.023727091189648747
64.60000000000007,0.262523589574009,1.5814116450685898,-0.024067986029702615
64.70000000000007,0.26780959112573477,1.5861205468347244,-0.02500263278477005
64.80000000000007,0.2733191524955725,1.5924938059101805,-0.025500539621141294
64.90000000000006,0.27838770179056027,1.6015302661197577,-0.025050958382969946
65.00000000000007,0.28333585442800135,1.6110055459320716,-0.024584824906123764
65.10000000000008,0.28918010129077665,1.6186471551628951,-0.024910318686801713
65.20000000000007,0.2953601260608245,1.6247878218943477,-0.025522775666055236
65.30000000000007,0.30052987976773693,1.6302174449494142,-0.025692198406460615
65.40000000000008,0.30506903487219184,1.6368183470449011,-0.025467858047308306
65.50000000000009,0.30974565948334387,1.6458830796333164,-0.025294640357422127
65.60000000000008,0.31492147907272106,1.6549309349944554,-0.02555716844620068
65.70000000000007,0.32068160715682303,1.6622999094178184,-0.025884491825769268
65.80000000000008,0.32633427262908654,1.6696169728710366,-0.025509277900054805
65.90000000000009,0.3313449265427657,1.6773614412730389,-0.024831945103906267
66.00000000000009,0.33622500635593866,1.6842531348492056,-0.024963106288914766
66.10000000000008,0.341381527396484,1.689410901598146,-0.025566601685458518
66.20000000000009,0.34654062114303663,1.6932186322466514,-0.02543841577406994
66.3000000000001,0.3514849957979891,1.6970817405828278,-0.02487752743767263
66.40000000000009,0.35635434382068176,1.7017929875519187,-0.024891347459173402
66.50000000000009,0.36128251385235544,1.7080026845636453,-0.02506215748919366
66.6000000000001,0.3662791206080076,1.7164903919311971,-0.024713078150307488
66.7000000000001,0.3713474943545556,1.7252600225355383,-0.024337730188092488
66.8000000000001,0.37651954915288854,1.7310404284069314,-0.02444121252675721
66.90000000000009,0.3817268722766052,1.7346461679117713,-0.024633782400587195
67.0000000000001,0.3866692299515133,1.7400940044574345,-0.024713196358536665
67.10000000000011,0.39125411212259564,1.7489180212199056,-0.025052903794727716
67.2000000000001,0.39585379496746853,1.7598505950444778,-0.025558377648507186
67.3000000000001,0.40074318771543815,1.7697468783559032,-0.025802062951692656
67.4000000000001,0.40572207924009085,1.7753311905214204,-0.026038816108749946
67.50000000000011,0.4105911199344874,1.7778392182246971,-0.02654350337518363
67.60000000000011,0.4154754417168274,1.7812085118713892,-0.026875853200266753
