Sample ID:	C:\MCC\MCC Cal\Test\Luan_Panel_MCC_30K_min_211118_R2.txt
Sample Weight (mg):	4.51
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	108.632	80.004	19.996	103.045	20.324	-0.080	-0.020
0.499	108.681	80.002	19.996	103.047	20.326	-0.217	-0.020
0.999	108.679	80.003	19.995	103.047	20.325	-0.103	0.025
1.499	108.720	80.003	19.995	103.042	20.328	-0.358	0.043
1.999	108.701	80.004	19.996	103.035	20.325	-0.099	0.030
2.499	108.657	80.003	19.995	103.031	20.328	-0.328	-0.021
3.000	108.682	80.003	19.995	103.031	20.327	-0.235	-0.041
3.499	108.692	80.003	19.995	103.030	20.328	-0.362	0.009
3.999	108.678	80.004	19.996	103.030	20.328	-0.318	0.016
4.499	108.660	80.000	19.995	103.029	20.324	-0.064	-0.018
4.999	108.674	80.003	19.995	103.029	20.326	-0.191	-0.018
5.499	108.676	80.003	19.997	103.030	20.325	-0.095	0.006
5.999	108.672	80.003	19.996	103.035	20.324	-0.080	0.007
6.499	108.674	80.002	19.996	103.043	20.325	-0.123	-0.001
6.999	108.645	80.002	19.996	103.044	20.327	-0.290	-0.014
7.499	108.665	80.003	19.997	103.045	20.327	-0.294	-0.018
7.999	108.668	80.002	19.996	103.044	20.328	-0.372	0.007
8.499	108.658	80.003	19.996	103.038	20.325	-0.121	0.008
8.999	108.648	80.002	19.995	103.034	20.327	-0.281	-0.014
9.499	108.669	80.002	19.997	103.036	20.328	-0.370	-0.004
10.000	108.642	80.003	19.996	103.040	20.329	-0.378	0.002
10.500	108.633	80.002	19.996	103.043	20.326	-0.219	-0.021
11.000	108.655	80.002	19.996	103.043	20.329	-0.418	-0.011
11.500	108.627	80.003	19.995	103.042	20.328	-0.312	0.004
12.000	108.642	80.003	19.997	103.039	20.329	-0.404	-0.010
12.500	108.633	80.002	19.996	103.036	20.329	-0.442	-0.004
13.000	108.621	80.002	19.995	103.035	20.327	-0.293	-0.008
13.499	108.623	80.003	19.996	103.035	20.327	-0.277	-0.016
13.999	108.613	80.003	19.996	103.036	20.328	-0.310	-0.008
14.499	108.634	80.004	19.996	103.036	20.324	-0.050	0.002
14.999	108.634	80.004	19.996	103.039	20.331	-0.527	0.016
15.499	108.619	80.004	19.996	103.042	20.326	-0.199	0.003
15.999	108.624	80.004	19.997	103.045	20.324	-0.048	-0.012
16.499	108.620	80.004	19.997	103.045	20.329	-0.377	-0.005
16.999	108.666	80.005	19.995	103.046	20.324	-0.090	0.021
17.499	108.652	80.004	19.996	103.043	20.326	-0.229	0.037
17.999	108.633	80.005	19.997	103.045	20.326	-0.201	-0.000
18.499	108.637	80.004	19.996	103.048	20.323	0.028	-0.024
18.999	108.615	80.004	19.995	103.054	20.324	-0.086	-0.016
19.499	108.651	80.005	19.996	103.059	20.324	-0.060	-0.002
19.999	108.628	80.005	19.997	103.065	20.321	0.193	0.014
20.499	108.639	80.005	19.996	103.067	20.322	0.092	0.000
20.999	108.628	80.004	19.996	103.068	20.320	0.203	-0.006
21.499	108.634	80.005	19.996	103.073	20.323	0.044	-0.002
21.999	108.659	80.004	19.996	103.078	20.320	0.233	0.013
22.499	108.671	80.004	19.996	103.089	20.320	0.237	0.034
22.999	108.671	80.002	19.996	103.090	20.320	0.267	0.025
23.499	108.690	80.003	19.995	103.075	20.318	0.392	0.015
23.999	108.662	80.002	19.996	103.057	20.317	0.426	0.005
24.499	108.657	80.003	19.996	103.047	20.318	0.386	-0.021
24.999	108.674	80.003	19.996	103.036	20.318	0.390	-0.010
25.499	108.707	80.003	19.996	103.038	20.315	0.588	0.031
25.999	108.712	80.004	19.996	103.067	20.319	0.331	0.044
26.499	108.700	80.001	19.996	103.127	20.320	0.215	0.016
26.999	108.729	80.001	19.995	103.160	20.318	0.353	0.005
27.499	108.731	80.001	19.996	103.176	20.318	0.371	0.023
27.999	108.761	80.002	19.994	103.181	20.318	0.373	0.031
28.499	108.785	80.002	19.994	103.177	20.318	0.339	0.044
28.999	108.786	80.002	19.995	103.138	20.318	0.357	0.040
29.500	108.804	80.002	19.995	103.121	20.318	0.357	0.022
29.999	108.858	80.001	19.995	103.115	20.315	0.604	0.045
30.499	108.832	80.002	19.995	103.115	20.318	0.367	0.050
30.999	108.850	80.002	19.995	103.114	20.314	0.638	0.010
31.499	108.827	80.001	19.994	103.119	20.311	0.875	-0.007
31.999	108.877	80.002	19.995	103.127	20.310	0.936	0.011
32.499	108.906	80.002	19.995	103.140	20.311	0.905	0.053
32.999	108.942	80.001	19.995	103.151	20.308	1.080	0.072
33.499	108.956	80.003	19.994	103.160	20.309	1.036	0.058
33.999	108.953	80.003	19.995	103.163	20.305	1.331	0.031
34.499	108.982	80.002	19.996	103.162	20.307	1.130	0.019
34.999	109.035	80.002	19.995	103.158	20.305	1.322	0.054
35.499	109.129	80.002	19.996	103.154	20.304	1.365	0.114
35.999	109.099	80.002	19.995	103.156	20.305	1.270	0.106
36.499	109.185	80.002	19.996	103.163	20.306	1.248	0.061
36.999	109.202	80.002	19.996	103.170	20.302	1.545	0.080
37.499	109.193	80.003	19.996	103.178	20.304	1.363	0.055
37.999	109.244	80.003	19.995	103.187	20.303	1.461	0.025
38.499	109.337	80.002	19.996	103.192	20.303	1.443	0.093
38.999	109.348	80.001	19.996	103.196	20.300	1.628	0.124
39.499	109.421	80.002	19.996	103.202	20.302	1.547	0.094
39.999	109.425	80.003	19.994	103.204	20.300	1.686	0.081
40.499	109.452	80.003	19.996	103.202	20.298	1.790	0.054
40.999	109.527	80.002	19.995	103.204	20.298	1.772	0.066
41.499	109.570	80.002	19.995	103.200	20.297	1.860	0.110
41.999	109.630	80.004	19.996	103.196	20.298	1.774	0.111
42.499	109.666	80.003	19.995	103.196	20.299	1.697	0.100
42.999	109.729	80.003	19.996	103.200	20.296	1.912	0.097
43.499	109.739	80.003	19.996	103.205	20.294	2.058	0.085
43.999	109.825	80.003	19.996	103.212	20.297	1.886	0.085
44.499	109.913	80.002	19.995	103.218	20.298	1.800	0.136
44.999	109.956	80.002	19.995	103.230	20.296	1.936	0.153
45.499	110.000	80.002	19.995	103.238	20.296	1.954	0.109
45.999	110.066	80.001	19.995	103.239	20.295	1.984	0.098
46.499	110.126	80.003	19.995	103.240	20.297	1.872	0.117
46.999	110.176	80.003	19.995	103.239	20.297	1.876	0.118
47.499	110.212	80.003	19.995	103.231	20.293	2.128	0.098
47.999	110.311	80.002	19.994	103.225	20.293	2.181	0.111
48.499	110.372	80.002	19.995	103.224	20.290	2.399	0.148
48.999	110.464	80.001	19.994	103.224	20.294	2.106	0.157
49.499	110.551	80.003	19.995	103.224	20.292	2.239	0.166
49.999	110.596	80.003	19.995	103.226	20.288	2.484	0.155
50.499	110.676	80.003	19.996	103.228	20.293	2.165	0.129
50.999	110.733	80.002	19.995	103.233	20.287	2.606	0.131
51.499	110.841	80.002	19.995	103.241	20.288	2.536	0.151
51.999	110.889	80.002	19.996	103.248	20.286	2.628	0.160
52.499	111.007	80.001	19.995	103.256	20.286	2.678	0.161
52.999	111.075	80.003	19.996	103.262	20.286	2.682	0.176
53.499	111.104	80.002	19.995	103.263	20.284	2.815	0.141
53.999	111.266	80.003	19.995	103.263	20.286	2.638	0.144
54.499	111.344	80.002	19.996	103.264	20.287	2.612	0.216
54.999	111.401	80.004	19.995	103.264	20.288	2.540	0.188
55.499	111.547	80.001	19.995	103.263	20.285	2.740	0.169
55.999	111.648	80.002	19.995	103.263	20.282	2.961	0.225
56.499	111.724	80.002	19.995	103.263	20.284	2.833	0.212
56.999	111.813	80.001	19.995	103.263	20.280	3.057	0.171
57.499	111.897	80.003	19.995	103.262	20.280	3.075	0.169
57.999	112.025	80.001	19.994	103.268	20.282	2.916	0.193
58.499	112.100	80.003	19.996	103.271	20.284	2.794	0.207
58.999	112.229	80.003	19.995	103.273	20.281	3.020	0.203
59.499	112.335	80.003	19.995	103.274	20.282	2.940	0.220
59.999	112.448	80.003	19.995	103.276	20.281	3.042	0.228
60.499	112.547	80.002	19.995	103.271	20.283	2.899	0.216
60.999	112.660	80.002	19.996	103.268	20.281	3.040	0.212
61.499	112.774	80.002	19.995	103.264	20.281	3.004	0.220
61.999	112.883	80.003	19.995	103.260	20.279	3.186	0.225
62.499	113.008	80.002	19.994	103.259	20.280	3.103	0.228
62.999	113.098	80.001	19.995	103.259	20.277	3.281	0.224
63.499	113.218	80.002	19.995	103.258	20.278	3.266	0.212
63.999	113.343	80.003	19.995	103.262	20.278	3.210	0.227
64.499	113.466	80.002	19.995	103.265	20.278	3.254	0.246
64.999	113.619	80.002	19.994	103.267	20.277	3.310	0.262
65.499	113.751	80.003	19.996	103.273	20.279	3.191	0.280
65.999	113.861	80.003	19.995	103.274	20.280	3.063	0.264
66.499	113.971	80.003	19.995	103.276	20.279	3.151	0.232
66.999	114.106	80.002	19.996	103.276	20.277	3.292	0.233
67.499	114.214	80.003	19.995	103.276	20.275	3.470	0.244
67.999	114.358	80.003	19.995	103.276	20.277	3.280	0.247
68.499	114.467	80.003	19.995	103.283	20.281	3.017	0.252
68.999	114.611	80.003	19.995	103.288	20.280	3.117	0.253
69.499	114.765	80.003	19.995	103.298	20.282	2.911	0.275
69.999	114.899	80.003	19.995	103.306	20.281	2.987	0.293
70.499	115.006	80.004	19.996	103.310	20.278	3.212	0.264
70.999	115.156	80.004	19.995	103.314	20.280	3.097	0.249
71.499	115.296	80.004	19.998	103.319	20.280	3.071	0.274
71.999	115.449	80.005	19.995	103.319	20.279	3.176	0.292
72.499	115.615	80.003	19.995	103.317	20.275	3.481	0.306
72.999	115.746	80.004	19.997	103.312	20.277	3.330	0.307
73.499	115.870	80.004	19.995	103.302	20.278	3.256	0.276
73.999	116.018	80.004	19.995	103.291	20.278	3.212	0.264
74.499	116.149	80.004	19.997	103.282	20.280	3.112	0.275
74.999	116.284	80.004	19.996	103.279	20.281	3.052	0.272
75.499	116.461	80.003	19.997	103.281	20.280	3.080	0.289
75.999	116.624	80.003	19.995	103.287	20.280	3.120	0.326
76.499	116.772	80.004	19.995	103.293	20.280	3.055	0.326
76.999	116.893	80.004	19.995	103.295	20.279	3.156	0.290
77.499	117.090	80.004	19.994	103.290	20.276	3.372	0.293
77.999	117.211	80.004	19.995	103.283	20.276	3.372	0.318
78.499	117.403	80.004	19.997	103.278	20.279	3.160	0.315
78.999	117.584	80.003	19.995	103.274	20.281	3.029	0.343
79.499	117.711	80.003	19.995	103.275	20.280	3.073	0.341
79.999	117.871	80.003	19.996	103.277	20.279	3.164	0.297
80.499	118.061	80.002	19.994	103.278	20.278	3.202	0.318
80.999	118.179	80.003	19.995	103.277	20.282	2.959	0.329
81.499	118.350	80.003	19.996	103.273	20.282	2.965	0.299
81.999	118.539	80.003	19.996	103.269	20.283	2.887	0.325
82.499	118.678	80.003	19.997	103.266	20.281	3.003	0.344
82.999	118.859	80.002	19.996	103.267	20.280	3.103	0.324
83.499	119.048	80.002	19.995	103.268	20.280	3.093	0.345
83.999	119.165	80.003	19.996	103.267	20.278	3.206	0.338
84.499	119.348	80.005	19.995	103.267	20.281	3.037	0.303
84.999	119.486	80.003	19.996	103.267	20.281	3.053	0.310
85.499	119.674	80.003	19.995	103.266	20.281	3.027	0.324
85.999	119.812	80.002	19.995	103.264	20.281	3.035	0.326
86.499	119.998	80.003	19.995	103.265	20.279	3.190	0.325
86.999	120.196	80.003	19.995	103.265	20.280	3.071	0.354
87.499	120.332	80.003	19.996	103.265	20.283	2.903	0.359
87.999	120.514	80.002	19.996	103.266	20.280	3.079	0.326
88.499	120.698	80.003	19.994	103.269	20.280	3.063	0.342
88.999	120.824	80.002	19.996	103.272	20.282	2.971	0.338
89.499	121.040	80.002	19.995	103.272	20.279	3.166	0.326
89.999	121.193	80.003	19.995	103.273	20.283	2.891	0.356
90.499	121.392	80.003	19.995	103.273	20.284	2.804	0.361
90.999	121.589	80.003	19.995	103.271	20.277	3.278	0.374
91.499	121.749	80.003	19.996	103.268	20.282	2.917	0.376
91.999	121.921	80.003	19.995	103.269	20.280	3.105	0.344
92.499	122.112	80.004	19.995	103.272	20.284	2.774	0.348
92.999	122.298	80.004	19.995	103.272	20.279	3.150	0.370
93.499	122.451	80.004	19.996	103.273	20.281	3.046	0.358
93.999	122.613	80.005	19.995	103.272	20.279	3.196	0.327
94.499	122.828	80.004	19.994	103.271	20.279	3.126	0.346
94.999	123.028	80.006	19.995	103.268	20.282	2.931	0.396
95.499	123.206	80.005	19.995	103.267	20.280	3.094	0.397
95.999	123.387	80.005	19.995	103.266	20.284	2.816	0.369
96.499	123.573	80.004	19.994	103.266	20.281	2.985	0.363
97.000	123.722	80.004	19.995	103.266	20.281	2.987	0.351
97.499	123.897	80.005	19.995	103.267	20.280	3.109	0.330
97.999	124.076	80.005	19.994	103.267	20.282	2.969	0.339
98.499	124.290	80.006	19.994	103.267	20.281	3.029	0.373
