##Temp./°C,Time/min,DSC(subtr.2)/(mW/mg),Mass loss(subtr.2)/mg,Sensit./(uV/mW)
49.36,10.01,0.01527769,-0.02204,1.07447
49.46,10.41232,0.01915531,-0.02338246,1.07446
49.56,10.51843,0.02397574,-0.02194303,1.07445
49.66,10.59042,0.03007813,-0.02106049,1.07445
49.76,10.64691,0.03375664,-0.02314766,1.07444
49.86,10.69403,0.03941545,-0.02407928,1.07443
49.96,10.73596,0.04395795,-0.02195614,1.0744200000000002
50.06,10.77333,0.04787143,-0.022011,1.0744200000000002
50.16,10.8084,0.05355806,-0.02261595,1.07441
50.26,10.84119,0.05661767,-0.02204009,1.0744
50.36,10.8714,0.062521,-0.02198894,1.0744
50.46,10.90007,0.06442149,-0.02293147,1.07439
50.56,10.9273,0.06921319,-0.02365034,1.07438
50.66,10.95332,0.07308279,-0.02284563,1.07438
50.76,10.978480000000001,0.07455401,-0.02165717,1.07437
50.86,11.00274,0.08030877,-0.02230295,1.07436
50.96,11.02577,0.08179743,-0.02266973,1.07435
51.06,11.04804,0.08440139,-0.02373504,1.07435
51.16,11.069939999999999,0.08853429,-0.02510542,1.07434
51.26,11.09108,0.0912223,-0.02563245,1.07433
51.36,11.11175,0.09410097,-0.02676433,1.0743200000000002
51.46,11.13203,0.09514128,-0.02732119,1.0743200000000002
51.56,11.151769999999999,0.09950604,-0.02697987,1.07431
51.66,11.17109,0.10240999999999999,-0.02771629,1.0743
51.76,11.189630000000001,0.10479000000000001,-0.02686013,1.0743
51.86,11.20812,0.10736,-0.02499447,1.07429
51.96,11.22627,0.10855999999999999,-0.02322178,1.07428
52.06,11.244060000000001,0.10973,-0.02231814,1.07427
52.16,11.26164,0.11234000000000001,-0.02086771,1.07427
52.26,11.278739999999999,0.11697,-0.02068148,1.07426
52.36,11.295739999999999,0.11936,-0.02069747,1.07425
52.46,11.31252,0.12111,-0.02058576,1.0742399999999999
52.56,11.32879,0.12367,-0.02103961,1.0742399999999999
52.66,11.34498,0.12553,-0.02129697,1.07423
52.76,11.361,0.12504,-0.02262185,1.0742200000000002
52.86,11.37693,0.12983,-0.0222311,1.07421
52.96,11.3928,0.1306,-0.02354395,1.07421
53.06,11.40841,0.13205999999999998,-0.0236545,1.0742
53.16,11.423689999999999,0.13385999999999998,-0.02368869,1.07419
53.26,11.43907,0.13799,-0.02367401,1.07418
53.36,11.4543,0.13988,-0.02317891,1.07417
53.46,11.46936,0.13934000000000002,-0.02319802,1.07417
53.56,11.48432,0.14157999999999998,-0.02397214,1.07416
53.66,11.49906,0.14099,-0.0242818,1.07415
53.76,11.51368,0.14321,-0.02405944,1.0741399999999999
53.86,11.528310000000001,0.14703,-0.02497384,1.07413
53.96,11.54267,0.14868,-0.0235714,1.07413
54.06,11.55696,0.14845,-0.0235579,1.07412
54.16,11.57104,0.15008,-0.0228652,1.0741100000000001
54.26,11.58507,0.15192,-0.02353179,1.0741
54.36,11.598939999999999,0.15404,-0.02416675,1.0741
54.46,11.61284,0.15504,-0.02502177,1.07409
54.56,11.62668,0.15686,-0.02603954,1.07408
54.66,11.640360000000001,0.15966,-0.02722163,1.07407
54.76,11.65392,0.16089,-0.02763609,1.07406
54.86,11.66735,0.16121,-0.02861861,1.07405
54.96,11.680660000000001,0.16392,-0.02765707,1.07405
55.06,11.69403,0.16330999999999998,-0.02892111,1.0740399999999999
55.16,11.7074,0.1667,-0.02850304,1.0740299999999998
55.26,11.7206,0.16764,-0.02761068,1.07402
55.36,11.73363,0.16822,-0.02771658,1.0740100000000001
55.46,11.746830000000001,0.16985999999999998,-0.02685344,1.0740100000000001
55.56,11.75985,0.17019,-0.02480209,1.074
55.66,11.772860000000001,0.17298,-0.02484924,1.07399
55.76,11.785839999999999,0.17199,-0.02447212,1.07398
55.86,11.79867,0.17457,-0.02341827,1.07397
55.96,11.81162,0.17767,-0.02335418,1.07396
56.06,11.82442,0.17699,-0.02360334,1.07396
56.16,11.837110000000001,0.17613,-0.02428501,1.07395
56.26,11.84972,0.1802,-0.02359114,1.07394
56.36,11.86227,0.17995,-0.02415635,1.0739299999999998
56.46,11.874830000000001,0.18087999999999999,-0.02520306,1.07392
56.56,11.88747,0.18126,-0.0242219,1.0739100000000001
56.66,11.89989,0.1815,-0.0242322,1.0739
56.76,11.91232,0.18419000000000002,-0.02512674,1.0739
56.86,11.92465,0.18689,-0.02448042,1.07389
56.96,11.93706,0.18669000000000002,-0.02441125,1.07388
57.06,11.94933,0.18795,-0.02498759,1.07387
57.16,11.96162,0.19025999999999998,-0.02489332,1.07386
57.26,11.9739,0.18965,-0.02452493,1.07385
57.36,11.98611,0.19065,-0.02507719,1.07384
57.46,11.99824,0.19157000000000002,-0.02519576,1.07384
57.56,12.01042,0.19027,-0.02645234,1.0738299999999998
57.66,12.02252,0.1938,-0.02647069,1.07382
57.76,12.03455,0.19336,-0.02683314,1.07381
57.86,12.046510000000001,0.19421,-0.02652677,1.0738
57.96,12.058589999999999,0.19514,-0.02642504,1.07379
58.06,12.07049,0.19438,-0.02643593,1.07378
58.16,12.08239,0.19644,-0.026892,1.0737700000000001
58.26,12.09419,0.19946,-0.02684834,1.0737700000000001
58.36,12.105960000000001,0.19946,-0.02637299,1.07376
58.46,12.11776,0.20027999999999999,-0.02642429,1.07375
58.56,12.129539999999999,0.20026,-0.02644579,1.07374
58.66,12.14134,0.20168,-0.02571798,1.0737299999999999
58.76,12.153039999999999,0.20029,-0.02598136,1.07372
