##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge1)/(ml/min),Gas Flow(protective)/(ml/min),Sensit./(uV/mW)
132.532,15.406670000000002,0.63468,99.20617,50.0,20.0,1.0269700000000002
135.54601,15.506670000000002,0.65546,99.19827,50.0,20.0,1.02545
138.604,15.606670000000001,0.66527,99.16568000000001,50.0,20.0,1.02391
141.67598999999998,15.70667,0.66813,99.16568000000001,50.0,20.0,1.02236
144.78798999999998,15.80667,0.67155,99.16568000000001,50.0,20.0,1.0207899999999999
147.94298999999998,15.906670000000002,0.68019,99.16568000000001,50.0,20.0,1.01919
151.116,16.00667,0.68496,99.16568000000001,50.0,20.0,1.01758
154.323,16.10667,0.6944100000000001,99.16568000000001,50.0,20.0,1.01595
157.556,16.206670000000003,0.70389,99.14938000000001,50.0,20.0,1.0143
160.808,16.30667,0.7199300000000001,99.14938000000001,50.0,20.0,1.01264
164.082,16.406670000000002,0.73156,99.16568000000001,50.0,20.0,1.0109700000000001
167.37198999999998,16.50667,0.74547,99.13309,50.0,20.0,1.00928
170.69501,16.60667,0.75832,99.10074,50.0,20.0,1.00758
174.047,16.706670000000003,0.7688,99.13333,50.0,20.0,1.00586
177.403,16.80667,0.77875,99.10074,50.0,20.0,1.00413
180.795,16.906670000000002,0.78819,99.11679000000001,50.0,20.0,1.0023799999999998
184.20799,17.00667,0.79843,99.10074,50.0,20.0,1.00061
187.659,17.10667,0.81099,99.10074,50.0,20.0,0.99882
191.118,17.206670000000003,0.8222799999999999,99.10074,50.0,20.0,0.99703
194.601,17.30667,0.81809,99.10074,50.0,20.0,0.99521
198.11,17.406670000000002,0.80633,99.10889,50.0,20.0,0.99339
201.634,17.50667,0.80193,99.09259,50.0,20.0,0.99154
205.16,17.60667,0.80153,99.09259,50.0,20.0,0.9897
208.724,17.706670000000003,0.81448,99.09259,50.0,20.0,0.9878299999999999
212.283,17.80667,0.8234799999999999,99.06025,50.0,20.0,0.9859600000000001
215.86099,17.906670000000002,0.8392200000000001,99.06815,50.0,20.0,0.98408
219.44501,18.00667,0.8711399999999999,99.05185,50.0,20.0,0.98219
223.06,18.10667,0.9139700000000001,99.03556,50.0,20.0,0.9802700000000001
226.67,18.206670000000003,0.97121,99.01926,50.0,20.0,0.97836
230.28999,18.30667,1.00534,99.00296,50.0,20.0,0.97644
233.924,18.406670000000002,0.9735,98.96271999999999,50.0,20.0,0.97451
237.55701000000002,18.50667,0.97467,98.96271999999999,50.0,20.0,0.97257
241.224,18.60667,1.01681,98.96271999999999,50.0,20.0,0.9706100000000001
244.86501,18.706670000000003,1.1042299999999998,98.95456999999999,50.0,20.0,0.9686600000000001
248.55901,18.80667,1.4243299999999999,98.95456999999999,50.0,20.0,0.9666799999999999
252.181,18.906670000000002,2.2180400000000002,98.92198,50.0,20.0,0.96473
255.847,19.00667,2.7297700000000003,98.90568,50.0,20.0,0.96275
259.49799,19.10667,2.85242,98.90568,50.0,20.0,0.96078
263.15601000000004,19.206670000000003,2.1125,98.90568,50.0,20.0,0.9588
266.853,19.30667,1.6103399999999999,98.90568,50.0,20.0,0.9567899999999999
270.56,19.406670000000002,1.34738,98.90568,50.0,20.0,0.95478
274.28601000000003,19.50667,1.21659,98.84864,50.0,20.0,0.95275
278.008,19.60667,1.15083,98.84864,50.0,20.0,0.95071
281.71201,19.706670000000003,1.11735,98.84864,50.0,20.0,0.94868
285.452,19.80667,1.10306,98.8084,50.0,20.0,0.94663
289.14801,19.906670000000002,1.09606,98.7758,50.0,20.0,0.9446
292.87799,20.00667,1.09586,98.74320999999999,50.0,20.0,0.9425399999999999
296.59,20.10667,1.09604,98.75950999999999,50.0,20.0,0.9404899999999999
300.29098999999997,20.206670000000003,1.0958299999999999,98.69457,50.0,20.0,0.9384399999999999
304.00101,20.30667,1.09865,98.62938,50.0,20.0,0.93637
307.71701,20.406670000000002,1.10209,98.59679,50.0,20.0,0.9343100000000001
311.423,20.50667,1.10332,98.57259,50.0,20.0,0.93224
315.129,20.60667,1.10538,98.5237,50.0,20.0,0.93016
318.85199,20.706670000000003,1.10746,98.44247,50.0,20.0,0.9280700000000001
322.534,20.80667,1.10912,98.40988,50.0,20.0,0.926
326.233,20.906670000000002,1.11081,98.37753000000001,50.0,20.0,0.92391
329.936,21.00667,1.11048,98.27728,50.0,20.0,0.9218200000000001
333.617,21.10667,1.11341,98.18247,50.0,20.0,0.9197299999999999
337.29599,21.206670000000003,1.11861,98.10395,50.0,20.0,0.91764
340.992,21.30667,1.12715,98.00395,50.0,20.0,0.91553
344.66501,21.406670000000002,1.14501,97.9037,50.0,20.0,0.91343
348.32401,21.50667,1.17906,97.83605,50.0,20.0,0.9113399999999999
351.99701,21.60667,1.24043,97.73037,50.0,20.0,0.90923
355.64898999999997,21.706670000000003,1.32139,97.65185,50.0,20.0,0.90712
359.29501,21.80667,1.41897,97.54889,50.0,20.0,0.90502
362.939,21.906670000000002,1.50908,97.43778,50.0,20.0,0.9029
366.56299,22.00667,1.59814,97.33753,50.0,20.0,0.9008
370.177,22.10667,1.6811200000000002,97.20494000000001,50.0,20.0,0.89869
373.78201,22.206670000000003,1.7560799999999999,97.0558,50.0,20.0,0.89659
377.39401000000004,22.30667,1.8322599999999998,96.89086,50.0,20.0,0.8944700000000001
381.00201,22.406670000000002,1.91599,96.72025,50.0,20.0,0.89235
384.56699,22.50667,1.95288,96.57111,50.0,20.0,0.89025
388.15601000000004,22.60667,2.04239,96.40321,50.0,20.0,0.88813
391.72198,22.706670000000003,2.13315,96.13506,50.0,20.0,0.88602
395.30099,22.80667,2.1806900000000002,95.85358000000001,50.0,20.0,0.8839
398.827,22.906670000000002,2.23844,95.55011999999999,50.0,20.0,0.8818
402.36401,23.00667,2.28215,95.2684,50.0,20.0,0.8796799999999999
405.91598999999997,23.10667,2.3170900000000003,94.75383000000001,50.0,20.0,0.87755
409.44501,23.206670000000003,2.3481,94.29061999999999,50.0,20.0,0.8754299999999999
412.98001,23.30667,2.38079,93.7679,50.0,20.0,0.8733
416.505,23.406670000000002,2.39223,93.19111,50.0,20.0,0.8711700000000001
420.0,23.50667,2.40348,92.56,50.0,20.0,0.86906
423.50201,23.60667,2.4517599999999997,91.78815,50.0,20.0,0.86693
427.01199,23.706670000000003,2.4722,90.91358000000001,50.0,20.0,0.86479
430.517,23.80667,2.48315,89.83827,50.0,20.0,0.86264
434.01901,23.906670000000002,2.5129900000000003,88.51654,50.0,20.0,0.8605
437.51401,24.00667,2.58029,86.92938000000001,50.0,20.0,0.85835
441.01099000000005,24.10667,2.69988,85.00123,50.0,20.0,0.85619
444.496,24.206670000000003,2.8650700000000002,82.7479,50.0,20.0,0.85403
447.979,24.30667,3.17485,79.84198,50.0,20.0,0.8518700000000001
451.43701,24.406670000000002,3.53517,76.08,50.0,20.0,0.84972
454.811,24.50667,2.27248,70.74765,50.0,20.0,0.84762
458.19100999999995,24.60667,1.59349,63.00173,50.0,20.0,0.8455
461.55701,24.706670000000003,1.5052299999999998,56.601980000000005,50.0,20.0,0.84339
464.94299,24.80667,1.48061,49.92346,50.0,20.0,0.84125
468.33499000000006,24.906670000000002,1.32926,43.4316,50.0,20.0,0.83911
471.71899,25.00667,1.04862,37.55728,50.0,20.0,0.8369700000000001
475.12399000000005,25.10667,0.6878,33.12642,50.0,20.0,0.83481
478.543,25.206670000000003,0.27059,29.20222,50.0,20.0,0.83263
481.94199000000003,25.30667,-0.14994000000000002,27.10864,50.0,20.0,0.8304600000000001
485.34799000000004,25.406670000000002,-0.50673,25.39432,50.0,20.0,0.8282700000000001
488.76199,25.50667,-0.79586,23.907410000000002,50.0,20.0,0.8260799999999999
492.15601,25.60667,-1.00353,23.04617,50.0,20.0,0.82389
495.55399000000006,25.706670000000003,-1.14859,22.29877,50.0,20.0,0.8216899999999999
498.92001,25.80667,-1.25325,21.75975,50.0,20.0,0.8195100000000001
502.27399,25.906670000000002,-1.3351899999999999,21.34543,50.0,20.0,0.81733
505.60900999999996,26.00667,-1.39075,20.99605,50.0,20.0,0.81515
508.92801,26.10667,-1.43525,20.72247,50.0,20.0,0.81298
512.2520099999999,26.206670000000003,-1.4583899999999999,20.3921,50.0,20.0,0.8108
515.552,26.30667,-1.47396,20.04815,50.0,20.0,0.8086300000000001
518.84698,26.406670000000002,-1.4826,19.93432,50.0,20.0,0.80645
522.146,26.50667,-1.48405,19.47407,50.0,20.0,0.8042699999999999
525.422,26.60667,-1.48385,19.26568,50.0,20.0,0.80209
528.68103,26.706670000000003,-1.48411,19.24938,50.0,20.0,0.79992
531.93799,26.80667,-1.4817799999999999,19.20864,50.0,20.0,0.79775
535.17902,26.906670000000002,-1.47896,19.17333,50.0,20.0,0.7955800000000001
538.44098,27.00667,-1.47117,19.1084,50.0,20.0,0.7933899999999999
541.67603,27.10667,-1.46641,19.0921,50.0,20.0,0.7912100000000001
544.89899,27.206670000000003,-1.46138,19.027160000000002,50.0,20.0,0.78903
548.14001,27.30667,-1.4566,18.962220000000002,50.0,20.0,0.78683
551.34003,27.406670000000002,-1.45199,18.92963,50.0,20.0,0.78466
554.56,27.50667,-1.44571,18.86469,50.0,20.0,0.78247
557.77002,27.60667,-1.4425299999999999,18.79951,50.0,20.0,0.78027
560.966,27.706670000000003,-1.4403,18.75086,50.0,20.0,0.77809
564.1610099999999,27.80667,-1.43539,18.70198,50.0,20.0,0.77589
567.34698,27.906670000000002,-1.43434,18.669629999999998,50.0,20.0,0.7737
570.52698,28.00667,-1.42964,18.63704,50.0,20.0,0.7715
573.71503,28.10667,-1.42811,18.57753,50.0,20.0,0.7692899999999999
576.89001,28.206670000000003,-1.4285299999999999,18.50444,50.0,20.0,0.7670899999999999
580.0529799999999,28.30667,-1.42772,18.439510000000002,50.0,20.0,0.76488
583.22101,28.406670000000002,-1.42692,18.40691,50.0,20.0,0.76267
586.37,28.50667,-1.42858,18.34198,50.0,20.0,0.76047
589.53003,28.60667,-1.42729,18.27432,50.0,20.0,0.75825
592.677,28.706670000000003,-1.42674,18.17679,50.0,20.0,0.7560399999999999
595.80701,28.80667,-1.42667,18.17679,50.0,20.0,0.75383
598.94897,28.906670000000002,-1.42889,18.11185,50.0,20.0,0.7516
602.0889900000001,29.00667,-1.42886,18.00889,50.0,20.0,0.74938
605.2139900000001,29.10667,-1.4268100000000001,17.99259,50.0,20.0,0.74715
608.3380099999999,29.206670000000003,-1.4272799999999999,17.94395,50.0,20.0,0.74493
611.45898,29.30667,-1.43005,17.83556,50.0,20.0,0.74269
614.5750099999999,29.406670000000002,-1.43385,17.77037,50.0,20.0,0.74046
617.6799900000001,29.50667,-1.43078,17.738020000000002,50.0,20.0,0.73823
620.7880200000001,29.60667,-1.43334,17.67284,50.0,20.0,0.7359899999999999
623.88898,29.706670000000003,-1.43541,17.64049,50.0,20.0,0.73375
626.98999,29.80667,-1.43981,17.57556,50.0,20.0,0.73151
630.0869799999999,29.906670000000002,-1.4427,17.51037,50.0,20.0,0.72926
