##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge1)/(ml/min),Gas Flow(protective)/(ml/min),Sensit./(uV/mW)
82.894,13.505,1.1577,99.30441,50.0,20.0,1.05151
85.082,13.605,1.1990100000000001,99.29356,50.0,20.0,1.05045
87.321,13.705,1.24339,99.2861,50.0,20.0,1.04936
89.585,13.805,1.2854,99.27119,50.0,20.0,1.04825
91.907,13.905,1.33002,99.31966,50.0,20.0,1.04712
94.252,14.005,1.3821700000000001,99.30847,50.0,20.0,1.04597
96.661,14.105,1.43274,99.27492,50.0,20.0,1.0447899999999999
99.079,14.205,1.48394,99.2861,50.0,20.0,1.0436
101.585,14.305,1.54177,99.27492,50.0,20.0,1.04237
104.127,14.405,1.59952,99.27492,50.0,20.0,1.04111
106.712,14.505,1.6584400000000001,99.31966,50.0,20.0,1.0398399999999999
109.322,14.605,1.72475,99.31966,50.0,20.0,1.03854
112.003,14.705,1.7910400000000002,99.31966,50.0,20.0,1.03722
114.704,14.805,1.85877,99.31966,50.0,20.0,1.03588
117.45,14.905,1.92872,99.35322,50.0,20.0,1.03451
120.233,15.005,2.0009,99.31966,50.0,20.0,1.03312
123.074,15.105,2.07133,99.30847,50.0,20.0,1.0317100000000001
125.944,15.205,2.1487700000000003,99.31931999999999,50.0,20.0,1.03027
128.862,15.305,2.2269900000000002,99.31966,50.0,20.0,1.02881
131.82401000000002,15.405,2.32134,99.31966,50.0,20.0,1.02732
134.827,15.505,2.4198,99.27525,50.0,20.0,1.02581
137.85699,15.605,2.50698,99.31966,50.0,20.0,1.02429
140.927,15.705,2.5441599999999998,99.31966,50.0,20.0,1.02274
144.03101,15.805,2.5663,99.31966,50.0,20.0,1.0211700000000001
147.164,15.905,2.5987,99.31966,50.0,20.0,1.01959
150.343,16.005,2.64906,99.27492,50.0,20.0,1.01797
153.52499,16.105,2.71053,99.29729,50.0,20.0,1.01636
156.744,16.205,2.77913,99.34203000000001,50.0,20.0,1.01472
159.987,16.305,2.84545,99.31966,50.0,20.0,1.01306
163.254,16.405,2.9148400000000003,99.27525,50.0,20.0,1.01139
166.54201,16.505,2.9839900000000004,99.29729,50.0,20.0,1.00971
169.84,16.605,3.05622,99.31966,50.0,20.0,1.0080200000000001
173.16701,16.705,3.12438,99.31966,50.0,20.0,1.00631
176.519,16.805,3.19617,99.35322,50.0,20.0,1.00458
179.90401,16.905,3.2693,99.31966,50.0,20.0,1.00284
183.30499,17.005,3.3442800000000004,99.35288,50.0,20.0,1.00108
186.737,17.105,3.4177800000000005,99.36407,50.0,20.0,0.9993
190.19298999999998,17.205,3.4908099999999997,99.31966,50.0,20.0,0.99751
193.67,17.305,3.5701400000000003,99.31966,50.0,20.0,0.9957
197.158,17.405,3.64874,99.31966,50.0,20.0,0.9938799999999999
200.661,17.505,3.72873,99.27492,50.0,20.0,0.99205
204.20399,17.605,3.8111900000000003,99.23051,50.0,20.0,0.9902
207.74001,17.705,3.8968300000000005,99.27492,50.0,20.0,0.98835
211.297,17.805,3.98182,99.27492,50.0,20.0,0.9864799999999999
214.89799,17.905,4.07353,99.27492,50.0,20.0,0.9845799999999999
218.451,18.005,4.17368,99.27492,50.0,20.0,0.9827100000000001
222.054,18.105,4.28461,99.27492,50.0,20.0,0.9808100000000001
225.66901000000001,18.205,4.40713,99.31966,50.0,20.0,0.9788899999999999
229.27299,18.305,4.471080000000001,99.30847,50.0,20.0,0.97698
232.911,18.405,4.51576,99.27492,50.0,20.0,0.97505
236.53999,18.505,4.58293,99.27492,50.0,20.0,0.97311
240.19,18.605,4.67815,99.27492,50.0,20.0,0.97116
243.843,18.705,4.8116699999999994,99.23017,50.0,20.0,0.96921
247.50301000000002,18.805,5.03828,99.20814,50.0,20.0,0.96724
251.16701,18.905,5.52975,99.21932,50.0,20.0,0.9652700000000001
254.83501,19.005,6.2375300000000005,99.21932,50.0,20.0,0.9633
258.51198999999997,19.105,6.53908,99.21932,50.0,20.0,0.96131
262.202,19.205,6.141290000000001,99.16339,50.0,20.0,0.9593200000000001
265.86401,19.305,5.72989,99.14102,50.0,20.0,0.9573299999999999
269.56201,19.405,5.4612099999999995,99.18542,50.0,20.0,0.9553200000000001
273.267,19.505,5.337940000000001,99.19660999999999,50.0,20.0,0.9533
276.98499,19.605,5.29496,99.18576,50.0,20.0,0.9512700000000001
280.70401,19.705,5.3055,99.14102,50.0,20.0,0.94924
284.405,19.805,5.33981,99.11864,50.0,20.0,0.94721
288.138,19.905,5.38588,99.07424,50.0,20.0,0.94515
291.83701,20.005,5.43647,99.05185999999999,50.0,20.0,0.9431200000000001
295.54999,20.105,5.49256,99.00712,50.0,20.0,0.94106
299.25699,20.205,5.54368,98.96236999999999,50.0,20.0,0.93901
302.961,20.305,5.59809,98.82881,50.0,20.0,0.93695
306.68399,20.405,5.65144,98.77322,50.0,20.0,0.9348799999999999
310.39099,20.505,5.70389,98.69492,50.0,20.0,0.93281
314.07001,20.605,5.74985,98.61695,50.0,20.0,0.93075
317.784,20.705,5.794490000000001,98.53898000000001,50.0,20.0,0.9286700000000001
321.492,20.805,5.8368400000000005,98.46814,50.0,20.0,0.9265899999999999
325.185,20.905,5.873480000000001,98.37898,50.0,20.0,0.9245
328.879,21.005,5.91257,98.32305,50.0,20.0,0.92242
332.573,21.105,5.9485,98.19660999999999,50.0,20.0,0.92032
336.24399,21.205,5.98736,98.1522,50.0,20.0,0.91824
339.918,21.305,6.0335,98.08542,50.0,20.0,0.91615
343.58898999999997,21.405,6.10449,97.98475,50.0,20.0,0.91405
347.26001,21.505,6.18237,97.88441,50.0,20.0,0.91195
350.94501,21.605,6.3343300000000005,97.76915,50.0,20.0,0.9098299999999999
354.62299,21.705,6.5286,97.61695,50.0,20.0,0.90771
358.26901000000004,21.805,6.583760000000001,97.49797,50.0,20.0,0.90561
361.84,21.905,6.50522,97.37864,50.0,20.0,0.90354
365.39801,22.005,6.38012,97.23356,50.0,20.0,0.90148
368.95099,22.105,6.2743,97.01424,50.0,20.0,0.89941
372.51099,22.205,6.18882,96.90644,50.0,20.0,0.89733
376.069,22.305,6.13215,96.69830999999999,50.0,20.0,0.89525
379.63501,22.405,6.110609999999999,96.48271,50.0,20.0,0.8931600000000001
383.20499,22.505,6.133430000000001,96.2261,50.0,20.0,0.8910600000000001
386.78101000000004,22.605,6.17475,95.98814,50.0,20.0,0.88895
390.33801,22.705,6.23082,95.61254,50.0,20.0,0.88684
393.89001,22.805,6.2822,95.27051,50.0,20.0,0.8847299999999999
397.43399,22.905,6.33911,94.94339000000001,50.0,20.0,0.8826299999999999
400.99799,23.005,6.38526,94.51559,50.0,20.0,0.8805
404.526,23.105,6.41474,94.1139,50.0,20.0,0.87839
408.039,23.205,6.41719,93.64915,50.0,20.0,0.87628
411.547,23.305,6.38299,93.16949,50.0,20.0,0.8741700000000001
415.06201,23.405,6.37746,92.60847,50.0,20.0,0.87205
418.56201,23.505,6.42926,92.1061,50.0,20.0,0.86993
422.06799,23.605,6.522819999999999,91.40711999999999,50.0,20.0,0.8678
425.57199,23.705,6.62045,90.58915,50.0,20.0,0.86567
429.06600999999995,23.805,6.759,89.35864000000001,50.0,20.0,0.8635299999999999
432.543,23.905,6.87449,88.02,50.0,20.0,0.8614
436.03699000000006,24.005,7.12372,86.20915,50.0,20.0,0.85926
439.51500999999996,24.105,7.3283,84.03797,50.0,20.0,0.85711
442.97601,24.205,7.61252,81.37593000000001,50.0,20.0,0.85498
446.43300999999997,24.305,7.934589999999999,78.38983,50.0,20.0,0.85283
449.87600999999995,24.405,8.26495,74.65695,50.0,20.0,0.85069
453.289,24.505,8.608130000000001,70.55559000000001,50.0,20.0,0.84857
456.698,24.605,8.8501,65.87085,50.0,20.0,0.84644
460.08401,24.705,8.88246,60.992540000000005,50.0,20.0,0.84431
463.45999000000006,24.805,8.906080000000001,55.39321999999999,50.0,20.0,0.84219
466.83700999999996,24.905,8.86401,49.94983,50.0,20.0,0.84006
470.20099000000005,25.005,8.68806,44.60678,50.0,20.0,0.83793
473.54099,25.105,8.36321,39.85864,50.0,20.0,0.83581
476.87,25.205,7.90952,35.76847,50.0,20.0,0.8336899999999999
480.16900999999996,25.305,7.34548,33.076609999999995,50.0,20.0,0.8315899999999999
483.47101,25.405,6.76899,30.998309999999996,50.0,20.0,0.8294799999999999
486.79000999999994,25.505,6.300330000000001,29.39932,50.0,20.0,0.82735
490.10999000000004,25.605,5.94745,28.150170000000003,50.0,20.0,0.82521
493.474,25.705,5.67845,27.175929999999997,50.0,20.0,0.82304
496.828,25.805,5.49089,26.36915,50.0,20.0,0.8208700000000001
500.186,25.905,5.36905,25.65898,50.0,20.0,0.8186899999999999
503.54900999999995,26.005,5.29127,24.83695,50.0,20.0,0.8165
506.89000999999996,26.105,5.24289,24.15288,50.0,20.0,0.8143100000000001
510.21799000000004,26.205,4.98724,23.52475,50.0,20.0,0.81213
513.5430299999999,26.305,4.91,23.000339999999998,50.0,20.0,0.80995
516.85699,26.405,4.87525,22.61729,50.0,20.0,0.80777
520.1439799999999,26.505,4.8505199999999995,22.30881,50.0,20.0,0.8055899999999999
523.4279799999999,26.605,4.83726,22.05593,50.0,20.0,0.80342
526.7069700000001,26.705,4.82008,21.7139,50.0,20.0,0.80124
529.966,26.805,4.80406,21.48678,50.0,20.0,0.79906
533.2130099999999,26.905,4.78923,21.30847,50.0,20.0,0.79689
536.461,27.005,4.7786,21.155929999999998,50.0,20.0,0.79472
539.70502,27.105,4.76923,21.0,50.0,20.0,0.7925300000000001
542.9420200000001,27.205,4.76015,20.84746,50.0,20.0,0.79035
546.15802,27.305,4.75393,20.69864,50.0,20.0,0.78818
549.36798,27.405,4.74538,20.59864,50.0,20.0,0.786
552.5819700000001,27.505,4.7407900000000005,20.505760000000002,50.0,20.0,0.78382
555.7810099999999,27.605,4.7302,20.37153,50.0,20.0,0.78163
558.97101,27.705,4.7212,20.29356,50.0,20.0,0.77945
562.1619900000001,27.805,4.70322,20.159660000000002,50.0,20.0,0.7772600000000001
565.34802,27.905,4.68781,20.066779999999998,50.0,20.0,0.77507
568.52399,28.005,4.6586,20.022029999999997,50.0,20.0,0.77288
571.6920200000001,28.105,4.634930000000001,19.932879999999997,50.0,20.0,0.77069
574.87903,28.205,4.61325,19.80271,50.0,20.0,0.76848
578.02002,28.305,4.59096,19.75797,50.0,20.0,0.7663
581.1799900000001,28.405,4.578130000000001,19.66881,50.0,20.0,0.7641
584.3319700000001,28.505,4.56455,19.66915,50.0,20.0,0.7619
587.487,28.605,4.55673,19.57966,50.0,20.0,0.75969
590.65997,28.705,4.54248,19.49051,50.0,20.0,0.75746
593.77502,28.805,4.53924,19.37898,50.0,20.0,0.75526
596.92102,28.905,4.53341,19.35661,50.0,20.0,0.7530399999999999
600.0380200000001,29.005,4.52021,19.3122,50.0,20.0,0.75083
603.1779799999999,29.105,4.50914,19.18915,50.0,20.0,0.7486
606.2930299999999,29.205,4.4969,19.13356,50.0,20.0,0.74638
609.41699,29.305,4.48187,19.07763,50.0,20.0,0.74416
612.54102,29.405,4.46505,19.01085,50.0,20.0,0.74192
615.64801,29.505,4.44634,18.95525,50.0,20.0,0.73969
618.763,29.605,4.42547,18.910510000000002,50.0,20.0,0.73745
621.86902,29.705,4.39533,18.86576,50.0,20.0,0.73521
624.97198,29.805,4.3586800000000006,18.809829999999998,50.0,20.0,0.73297
628.0529799999999,29.905,4.31643,18.765079999999998,50.0,20.0,0.73074
