Sample ID:	C:\MCC\MCC Cal\Test\LatexPillow_A_Outer_Fabric_MCC_30K_min_211210_R1.txt
Sample Weight (mg):	4.62
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	109.254	80.009	19.996	103.099	20.164	-0.126	-0.002
0.500	109.288	80.008	19.997	103.100	20.165	-0.209	-0.001
1.000	109.273	80.009	19.996	103.099	20.164	-0.117	0.014
1.500	109.287	80.008	19.995	103.097	20.163	-0.086	0.008
2.000	109.261	80.008	19.994	103.099	20.165	-0.228	-0.007
2.500	109.247	80.008	19.995	103.097	20.164	-0.161	-0.026
3.000	109.247	80.007	19.996	103.098	20.165	-0.195	-0.027
3.500	109.287	80.008	19.994	103.098	20.162	0.000	0.013
4.000	109.246	80.008	19.996	103.099	20.165	-0.186	0.020
4.500	109.278	80.008	19.995	103.098	20.164	-0.132	-0.005
5.000	109.286	80.009	19.995	103.099	20.166	-0.293	0.015
5.500	109.257	80.010	19.994	103.103	20.162	0.012	0.010
6.000	109.254	80.009	19.995	103.108	20.159	0.186	-0.027
6.500	109.264	80.008	19.995	103.111	20.163	-0.050	-0.013
7.000	109.294	80.010	19.995	103.115	20.165	-0.180	0.024
7.500	109.265	80.010	19.995	103.115	20.163	-0.090	0.021
8.000	109.273	80.011	19.995	103.115	20.162	0.004	-0.010
8.501	109.250	80.006	19.995	103.117	20.164	-0.130	-0.018
9.001	109.284	80.011	19.995	103.118	20.159	0.192	-0.002
9.501	109.287	80.008	19.994	103.119	20.161	0.056	0.024
10.000	109.283	80.010	19.995	103.124	20.162	-0.035	0.018
10.501	109.293	80.011	19.994	103.128	20.160	0.125	0.002
11.001	109.311	80.010	19.994	103.128	20.158	0.288	0.016
11.501	109.271	80.010	19.994	103.128	20.156	0.386	0.003
12.000	109.286	80.008	19.994	103.127	20.156	0.428	-0.023
12.500	109.303	80.008	19.994	103.128	20.157	0.341	0.004
13.000	109.317	80.010	19.994	103.130	20.154	0.560	0.031
13.500	109.289	80.009	19.993	103.133	20.155	0.474	0.009
14.000	109.317	80.012	19.994	103.138	20.157	0.380	-0.007
14.500	109.283	80.010	19.994	103.143	20.156	0.384	-0.003
15.000	109.328	80.011	19.994	103.145	20.156	0.405	0.003
15.500	109.298	80.007	19.994	103.148	20.157	0.378	0.013
16.000	109.334	80.010	19.994	103.152	20.151	0.777	0.011
16.500	109.328	80.009	19.994	103.156	20.156	0.451	0.018
17.000	109.336	80.010	19.994	103.162	20.150	0.813	0.016
17.500	109.337	80.008	19.993	103.168	20.150	0.861	0.006
18.000	109.384	80.009	19.994	103.171	20.150	0.852	0.029
18.500	109.372	80.008	19.994	103.175	20.149	0.913	0.041
19.000	109.351	80.008	19.994	103.181	20.149	0.873	0.001
19.500	109.367	80.008	19.995	103.189	20.149	0.871	-0.019
20.000	109.371	80.006	19.995	103.197	20.148	0.946	0.007
20.500	109.418	80.008	19.995	103.205	20.147	1.077	0.035
21.000	109.442	80.008	19.995	103.212	20.150	0.856	0.061
21.500	109.453	80.009	19.994	103.216	20.149	0.919	0.053
22.000	109.502	80.008	19.995	103.218	20.145	1.207	0.048
22.500	109.504	80.009	19.995	103.217	20.146	1.128	0.055
23.000	109.513	80.008	19.995	103.217	20.145	1.186	0.031
23.500	109.527	80.008	19.993	103.217	20.145	1.202	0.017
24.000	109.572	80.009	19.994	103.214	20.144	1.248	0.041
24.500	109.600	80.008	19.995	103.213	20.145	1.211	0.066
25.000	109.618	80.007	19.994	103.218	20.143	1.351	0.059
25.500	109.646	80.007	19.994	103.225	20.143	1.321	0.046
26.000	109.666	80.007	19.994	103.233	20.141	1.465	0.047
26.500	109.714	80.012	19.994	103.240	20.142	1.394	0.059
27.000	109.717	80.010	19.995	103.246	20.142	1.392	0.060
27.500	109.765	80.007	19.996	103.248	20.142	1.421	0.051
28.000	109.812	80.006	19.994	103.250	20.140	1.534	0.073
28.500	109.857	80.008	19.996	103.254	20.140	1.544	0.094
