Time after Ignition,Nylon_Carpet_High_Pile_R1,Nylon_Carpet_High_Pile_R2,Nylon_Carpet_High_Pile_R3,Mean,Std. Dev.
147.25,255.68713752211903,196.86251284633104,270.81443694871086,241.12136243905366,39.06844151535703
147.5,254.27559766490555,198.01462636400169,265.519205052141,239.26980969368273,36.16762765849827
147.75,253.71595071343427,195.47003751418796,265.18648829618786,238.12415884127003,37.382132867834315
148.0,252.74491022381932,193.77905399743045,267.3968544358813,237.97360621904372,38.96843211947357
148.25,256.00587287496427,192.73198536176957,267.3581714754274,238.6986765707204,40.21095866057907
148.5,251.33868729228746,190.7146102061582,264.4233790356362,235.49222551136063,39.32656117460739
148.75,253.68168137298562,192.79595562816536,263.97901359574263,236.81888353229786,38.47105923503789
149.0,257.14470453432483,192.35748209431964,262.63027968662306,237.37748877175582,39.084826142829115
149.25,253.83358041882877,188.02355449599392,270.9262264607445,237.59445379185573,43.77208219777657
149.5,256.059428047973,190.47600297668725,268.2206030896788,238.25201137144632,41.81965779631416
149.75,259.6007647797261,189.08331324637555,262.61452719056217,237.0995350722213,41.61056187783168
150.0,257.884731890649,186.66604463841153,261.0350973190573,235.19529128270594,42.05706879325041
150.25,258.46583793034307,184.4387214317476,265.3685780929769,236.09104581835587,44.865174872530744
150.5,257.5211405766041,184.98437898104766,265.27688632433546,235.92746862732906,44.28810997387067
150.75,265.845787700316,182.263842329697,267.8587974319887,238.6561424873339,48.84753514607173
151.0,259.04577954176096,181.43327037097862,269.5188106334914,236.66595351541034,48.11868722816512
151.25,263.1697416250323,179.9817055846244,265.2519047931017,236.1344506675861,48.640846375537905
151.5,263.598594963634,180.15792422145455,263.43570774111095,235.73074230873317,48.1275411348132
151.75,261.87037546323666,178.52736541350768,263.89497982243824,234.76424023306086,48.71308163938508
152.0,257.2175454553987,176.73002547437994,259.44654314334633,231.1313713577083,47.126127924022846
152.25,257.64799571279104,174.21974877032406,263.00471151746603,231.6241520001937,49.78576838501256
152.5,266.26059896503773,173.25301459398605,262.79702877916316,234.1035474460623,52.7265548930928
152.75,265.539780040937,171.19836976762906,260.6364576862547,232.4582024982736,53.10918914998035
153.0,263.0150901275546,170.10423023198302,262.19354353272655,231.77095463075474,53.40652964064803
153.25,264.175334443463,167.6737348324167,262.0499823929359,231.29968388960518,55.1119345097378
153.5,267.149038592161,166.78200414243716,263.18456937283906,232.37187070247907,56.837067135548224
153.75,263.3411866598042,163.81463606647196,258.0442552575027,228.40002599459294,55.99525707321778
154.0,264.1075396313086,163.87041482913605,259.95701384435387,229.3116561015995,56.711760337143694
154.25,266.6807183225926,164.04855870605383,258.91428584857533,229.88118762574058,57.144821648170804
154.5,260.2416539998787,161.54652345446192,261.5390618036806,227.7757464193404,57.359857894271606
154.75,264.47857945348,160.0607703150486,262.28423348591843,228.94119441814902,59.662286304026026
155.0,267.6121848439824,155.69575577674624,264.5407977678462,229.2829127961916,63.74684786949269
155.25,270.0621732502474,155.28663772771117,260.0887983371859,228.47920310504819,63.5824722048139
155.5,268.8408497429508,155.07437101313784,261.25722310472867,228.39081462027244,63.60702418479896
155.75,265.9736947749392,155.85115875034458,261.3484855630952,227.72444636279297,62.28703913519753
156.0,265.9069419775693,151.33696272286818,258.46291949952695,225.2356080666548,64.10624544768216
156.25,269.84645497908735,153.2177248824647,260.08238171296966,227.71552052484057,64.70143312451764
156.5,270.6588515769214,149.31360322803607,257.8177259983356,225.93006026776436,66.66171872612985
156.75,264.36675254031996,148.5621538516681,261.54778633997137,224.8255642439865,66.06108889588528
157.0,262.23928610191496,145.24021729556318,257.3455839391546,221.60836244554426,66.18200114419994
157.25,271.39611344856155,143.69463896895468,259.57840079115704,224.8897177362244,70.56482973217322
157.5,268.40670669662734,144.52332439636876,252.93060287986384,221.95354465761997,67.50153112793976
157.75,270.4051607557559,142.00153229336993,261.6117126236117,224.67280189091252,71.73029551845826
158.0,269.49532347289664,139.38252239358962,256.73885244100984,221.87223276916538,71.72235444184481
158.25,265.8232496615659,137.7138417415875,253.56856666836075,219.0352193571714,70.69242644575358
158.5,266.6820093078643,137.11410346913476,252.11528676135816,218.63713317945243,70.97570451428237
158.75,266.79895258964285,134.3660374217936,256.8809747178322,219.34865490975622,73.76398530174097
159.0,264.01403952822716,133.68836966693942,257.4117067474023,218.3713719808563,73.41189181741149
159.25,268.99218272938964,136.51668418980552,253.31767007096212,219.60884566338575,72.38544785061049
159.5,263.90139038807166,135.27035149363567,252.0606289749764,217.0774569522279,71.0939715119741
159.75,262.3863678563565,130.57337512342912,251.23926794781366,214.73300364253308,73.09717342994833
160.0,257.90037822228715,131.29709002939444,253.20683523786448,214.13476782984867,71.7779073529283
160.25,257.9115010532937,130.0949057168166,251.22150787452807,213.07597154821278,71.94151768672151
160.5,261.42011583367565,130.225243072133,252.4591957634121,214.70151822307358,73.29567053830314
160.75,257.2412433778944,129.76944190046157,254.68347949677016,213.89805492504206,72.86873942986529
161.0,260.31933413454533,128.4458790354316,251.6243397160942,213.46318429535708,73.75538880128511
161.25,256.44808903012716,128.44240814067203,251.74832821620492,212.21294179566803,72.58545770027997
161.5,255.6118812920618,125.84257652837948,249.98662076412182,210.4803595281877,73.35241388218775
161.75,256.7297659296725,124.21879087697774,248.1853602091644,209.71130567193822,74.16184518843949
162.0,256.7913295109775,123.06504555600166,245.94794943514904,208.6014415007094,74.27483420563509
162.25,255.36131868139748,122.68575093508639,249.425394300176,209.15748797221997,74.94551206863075
162.5,257.3497907943248,120.88206529019332,248.43996701667183,208.89060770039666,76.34771701114333
162.75,256.45749935362613,120.95225717588163,244.95702702648538,207.45559451866438,75.13445111609113
163.0,257.9692102684095,117.99120449871563,251.65550539254235,209.20530671988914,79.05678370845798
163.25,255.97994401203238,118.46786152709257,246.9021474740227,207.11665100438256,76.90616037963431
163.5,256.15258237455,118.06548407404706,247.9785855805768,207.3988840097246,77.47287147090752
163.75,255.21573584344645,117.43164784378754,250.79571104318987,207.81436491014128,78.30492202301932
164.0,255.75498341632908,115.6174490404859,248.02885501033438,206.46709582238313,78.77288242366846
164.25,256.3106630419869,114.1003383110773,241.43489500573045,203.94863211959822,78.16558733799582
164.5,258.05844988897894,112.13796050352492,251.05470265799227,207.08370435016536,82.29996248336195
164.75,256.4394282413472,110.72491154706722,241.311587449065,202.82530907915978,80.11913199065671
165.0,258.56583999612786,110.79533083572663,246.42159269938352,205.26092117707935,82.03463600520406
165.25,253.23880634301952,108.664836795433,247.85665614210055,203.2534330935177,81.9603184317133
165.5,258.3809074700866,109.2648697857301,247.73053059062232,205.125435948813,83.18830290821391
165.75,258.70032010706285,108.13456961568659,244.82592043014913,203.88693671763284,83.21365029740072
166.0,256.3051667408602,106.0003218602626,243.29751494972837,201.86766785028374,83.27791286804472
166.25,261.4367332545459,104.84807856531114,237.5627884153749,201.282533411744,84.36346585870253
166.5,259.08426508649495,103.45389892544024,239.05221827809675,200.53012743001065,84.66502424459075
166.75,262.2025418226262,103.03939451760294,239.18629836376755,201.47607823466555,86.02192971358599
167.0,258.1191638615195,100.8647701801507,237.02197186566957,198.66863530244657,85.35496413315761
167.25,261.8348112322425,101.6332516110598,232.98245499751525,198.8168392802725,85.39087714310332
167.5,257.05638715937494,100.09360188834452,234.32260128704226,197.15753011158725,84.82488359330284
167.75,263.01764494817337,96.70785761129001,234.9464696742317,198.22399074456504,89.02888118506658
168.0,261.68860616952566,97.39652403182073,233.87808368972148,197.65440463035597,87.93229359417695
168.25,264.39101739468657,98.49654689210938,230.31712211205792,197.73489546628466,87.61532374950183
168.5,270.98096907861486,98.75919747378411,230.5356610836401,200.09194254534637,90.05664690907473
168.75,262.82772296264835,95.8480728613328,229.08032631451857,195.9187073794999,88.29111288676219
169.0,267.3852585997948,95.75514738818576,230.0755302510173,197.7386454129993,90.26892798409511
169.25,268.50879964945545,93.89296589224281,223.49512959407627,195.2989650452582,90.65837038646598
169.5,271.0325744294466,94.63139856883987,222.73522354833418,196.1330655155402,91.15974890406666
169.75,273.0071670819945,92.72780065636935,224.28575947844115,196.673575738935,93.25763779902637
170.0,271.7254282623738,91.3889438191074,222.60166210631098,195.2386780625974,93.23015379785397
170.25,268.5368778528655,90.56957917413835,221.79808350034688,193.63484684245023,92.26573456076387
170.5,273.2015181113675,90.65515535100127,218.62317553738737,194.15994966658536,93.69968358678813
170.75,268.81930760858927,89.78579799408392,214.7449377856587,191.11668112944395,91.82576041438895
171.0,273.9669974537005,87.48882390476014,215.95206518747727,192.46929551531264,95.43116711087701
171.25,275.7704436910878,87.34156403246574,217.02893406495218,193.38031392950188,96.4147478246144
171.5,274.56467872822424,85.22179935828795,214.05655806717908,191.28101205123042,96.70432055636401
171.75,266.19142722302234,84.48092743776658,216.02229753066504,188.89821739715134,93.84275798040473
172.0,273.23866091643845,84.60581924981231,214.27984891136958,190.70810969254012,96.50029744076953
172.25,277.68505834386644,82.41242431660683,211.86326180151323,190.6535814873288,99.34907299143985
172.5,269.2268108331376,80.82286259213154,212.26313391492903,187.4376024467327,96.62423188677221
172.75,275.86606818498467,81.6552156446453,212.28041721951297,189.93390034971432,99.01509442135834
173.0,281.458919469163,81.08356154098335,212.1912379663447,191.577906325497,101.7656774026155
173.25,276.63280750788823,78.9890792256048,210.27816427328074,188.63335033559125,100.58396646647103
173.5,274.6243129126187,77.50797762928842,213.2267493524007,188.4530132981026,100.86632692553343
