Sample ID:	C:\MCC\MCC Cal\Test\Polyester_Batting_81B_MCC_30K_min_220301_R1.txt
Sample Weight (mg):	4.52
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	115.661	80.011	19.992	103.748	20.113	-0.079	-0.007
0.500	115.675	80.011	19.993	103.747	20.110	0.131	-0.002
1.000	115.651	80.011	19.992	103.748	20.115	-0.228	0.002
1.500	115.666	80.011	19.994	103.748	20.112	-0.014	-0.010
2.000	115.634	80.011	19.994	103.748	20.112	-0.014	-0.013
2.500	115.667	80.010	19.993	103.748	20.115	-0.227	-0.008
3.000	115.667	80.010	19.993	103.747	20.111	0.075	0.017
3.500	115.688	80.010	19.993	103.746	20.114	-0.101	0.027
4.000	115.708	80.011	19.994	103.745	20.110	0.176	0.031
4.500	115.686	80.010	19.994	103.744	20.114	-0.138	0.019
5.000	115.686	80.009	19.994	103.746	20.112	0.014	-0.012
5.500	115.664	80.010	19.994	103.747	20.111	0.103	-0.022
6.000	115.694	80.009	19.995	103.749	20.113	-0.034	-0.007
6.500	115.650	80.008	19.994	103.752	20.110	0.174	-0.003
7.000	115.651	80.009	19.994	103.753	20.111	0.071	-0.028
7.500	115.645	80.008	19.994	103.752	20.108	0.323	-0.024
8.000	115.671	80.009	19.995	103.751	20.113	-0.036	0.007
8.500	115.671	80.007	19.995	103.750	20.112	-0.010	0.023
9.000	115.704	80.009	19.994	103.750	20.111	0.079	0.029
9.500	115.667	80.008	19.995	103.752	20.112	-0.002	0.015
10.000	115.679	80.008	19.995	103.757	20.106	0.406	-0.014
10.500	115.642	80.008	19.994	103.760	20.111	0.077	-0.025
11.000	115.685	80.008	19.992	103.765	20.108	0.319	-0.010
11.500	115.689	80.009	19.994	103.769	20.112	0.044	0.027
12.001	115.681	80.009	19.994	103.774	20.112	0.004	0.022
12.501	115.721	80.008	19.994	103.771	20.112	0.036	0.014
13.001	115.708	80.008	19.994	103.772	20.109	0.200	0.029
13.501	115.723	80.009	19.993	103.767	20.109	0.196	0.014
14.000	115.719	80.008	19.994	103.770	20.110	0.135	0.006
14.500	115.753	80.008	19.993	103.770	20.105	0.505	0.021
15.000	115.717	80.008	19.993	103.777	20.105	0.487	0.015
15.500	115.772	80.008	19.993	103.782	20.109	0.259	0.008
16.000	115.743	80.009	19.994	103.788	20.105	0.479	0.022
16.500	115.758	80.009	19.995	103.790	20.105	0.483	0.006
17.000	115.770	80.009	19.993	103.791	20.102	0.735	0.006
17.500	115.760	80.008	19.994	103.791	20.105	0.547	0.015
18.000	115.768	80.009	19.992	103.791	20.105	0.491	0.000
18.500	115.773	80.009	19.993	103.794	20.103	0.646	0.006
19.000	115.781	80.008	19.993	103.799	20.100	0.891	0.013
19.500	115.815	80.008	19.994	103.803	20.100	0.858	0.027
20.000	115.799	80.010	19.993	103.809	20.100	0.880	0.030
20.500	115.837	80.009	19.994	103.816	20.099	0.933	0.020
21.000	115.843	80.008	19.994	103.824	20.100	0.903	0.033
21.500	115.834	80.009	19.992	103.828	20.097	1.100	0.020
22.000	115.847	80.010	19.994	103.838	20.097	1.062	0.000
22.500	115.887	80.009	19.994	103.846	20.093	1.341	0.029
23.000	115.887	80.009	19.994	103.853	20.096	1.189	0.046
23.500	115.934	80.008	19.993	103.855	20.093	1.353	0.044
24.000	115.941	80.009	19.993	103.859	20.094	1.276	0.051
24.500	115.932	80.008	19.994	103.859	20.092	1.474	0.026
25.000	115.978	80.010	19.994	103.860	20.092	1.478	0.017
25.500	116.049	80.010	19.993	103.867	20.091	1.514	0.077
26.000	116.079	80.011	19.994	103.878	20.091	1.510	0.109
26.500	116.072	80.010	19.994	103.887	20.090	1.577	0.062
27.000	116.122	80.011	19.993	103.895	20.090	1.605	0.034
27.500	116.176	80.010	19.993	103.900	20.091	1.500	0.073
28.000	116.175	80.010	19.994	103.900	20.090	1.589	0.078
28.500	116.216	80.010	19.994	103.902	20.086	1.882	0.047
29.000	116.252	80.009	19.993	103.908	20.089	1.657	0.059
29.500	116.305	80.010	19.995	103.913	20.088	1.736	0.083
30.000	116.344	80.010	19.995	103.917	20.089	1.625	0.091
30.500	116.414	80.010	19.994	103.923	20.087	1.778	0.101
31.000	116.408	80.010	19.995	103.928	20.087	1.835	0.087
31.500	116.497	80.010	19.994	103.929	20.085	1.940	0.073
32.000	116.587	80.009	19.995	103.931	20.081	2.223	0.131
32.500	116.609	80.009	19.995	103.937	20.082	2.190	0.145
33.001	116.694	80.008	19.994	103.939	20.080	2.321	0.109
33.501	116.707	80.009	19.993	103.939	20.083	2.122	0.102
34.000	116.777	80.009	19.994	103.939	20.083	2.109	0.091
34.500	116.854	80.009	19.994	103.938	20.085	1.915	0.115
35.000	116.902	80.009	19.994	103.938	20.080	2.309	0.136
35.500	116.993	80.009	19.994	103.938	20.084	1.996	0.132
36.000	117.042	80.009	19.994	103.939	20.081	2.262	0.139
36.500	117.107	80.008	19.995	103.939	20.077	2.509	0.127
