LABORATORY,FSRI 
TEST IDENT,LDPE_HF75_3
OPERATOR,Dow
MATERIAL,LDPE
ORIENTATION,Horizontal
HEAT FLUX,75
SURF AREA,0.009999999776482582
C FACTOR,0.04156731069087982
SPEC HOLDER DIFF,300.719970703125
SPECIMEN MASS,30
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,1010
TIME TO IGN,22.25
END OF TEST SCAN,530
END OF TEST TIME,132.5
TEST STATUS,1
PRE TEST CMT,Dimensions: 99.88 x 100.00 x 3.04 mm
