##Temp./°C,Time/min,Mass loss(subtr.2)/mg,DSC(subtr.2)/mW,DTG(subtr.2)/(mg/min),Sensit./(uV/mW)
64.618,19.61937,-0.05384896,0.09803083,-0.001208386,1.0346799999999998
64.718,19.65781,-0.05384573,0.08611686,-0.0013873370000000002,1.03467
64.818,19.69614,-0.05514788,0.09870914,-0.0015051829999999998,1.0346600000000001
64.918,19.73453,-0.05572409,0.09764295,-0.00162171,1.03465
65.018,19.772779999999997,-0.05519383,0.10115,-0.001781124,1.03463
65.118,19.81109,-0.05517841,0.10006,-0.0018657860000000001,1.03462
65.218,19.84928,-0.05595,0.09365659,-0.001798706,1.03461
65.318,19.88751,-0.06335732,0.09045616,-0.001779306,1.0346
65.418,19.9257,-0.06783954,0.09668669,-0.001845558,1.03459
65.518,19.96355,-0.05719255,0.09384538,-0.001748831,1.0345799999999998
65.618,20.001360000000002,-0.0544394,0.09885942,-0.001874705,1.03457
65.718,20.039170000000002,-0.05396999,0.09881956,-0.002165771,1.03455
65.818,20.07675,-0.05330753,0.10325,-0.002077385,1.03454
65.918,20.11427,-0.05330984,0.09927661,-0.002018535,1.03453
66.018,20.15201,-0.05329466,0.09116518,-0.002017611,1.03452
66.118,20.1901,-0.05394823,0.10009,-0.0020145239999999997,1.03451
66.218,20.22748,-0.0552955,0.10167000000000001,-0.0019503889999999999,1.0345
66.318,20.26493,-0.0538922,0.09257682,-0.001766784,1.0344799999999998
66.418,20.30235,-0.05423035,0.10153,-0.001614105,1.03447
66.518,20.339470000000002,-0.05529008,0.10254,-0.001794142,1.03446
66.618,20.37646,-0.05529045,0.09734999,-0.001829571,1.03445
66.718,20.413520000000002,-0.05450428,0.10077,-0.001733094,1.03444
66.818,20.4505,-0.05391483,0.10580999999999999,-0.001747005,1.03443
66.918,20.4876,-0.05040891,0.10683,-0.0017037729999999998,1.03441
67.018,20.524739999999998,-0.04845863,0.11170999999999999,-0.001694795,1.0344
67.118,20.5619,-0.05024078,0.1087,-0.001694717,1.03439
67.218,20.59866,-0.05156207,0.10939000000000002,-0.0016983089999999998,1.0343799999999999
67.318,20.63555,-0.05428799,0.10678,-0.0018279210000000001,1.03436
67.418,20.672639999999998,-0.05417567,0.10992,-0.002087982,1.03435
67.518,20.70961,-0.05549371,0.09818436,-0.001961491,1.03434
67.618,20.746570000000002,-0.05550026,0.11115,-0.0017136710000000002,1.03433
67.718,20.78349,-0.05550002,0.10855999999999999,-0.001720379,1.0343200000000001
67.818,20.8203,-0.05550067,0.10945999999999999,-0.001786772,1.0343
67.918,20.857110000000002,-0.05561482,0.11152000000000001,-0.00182122,1.03429
68.018,20.89376,-0.05561788,0.10538,-0.0017823679999999999,1.0342799999999999
68.118,20.93035,-0.0559049,0.10265,-0.001660636,1.03427
68.218,20.966910000000002,-0.05560732,0.11675999999999999,-0.00163055,1.03425
68.318,21.00362,-0.05611405,0.11712,-0.001609589,1.03424
68.418,21.040329999999997,-0.05695881,0.11692000000000001,-0.0016228570000000001,1.03423
68.518,21.076829999999998,-0.05691937,0.11678,-0.0017177289999999999,1.0342200000000001
68.618,21.11337,-0.05691977,0.11402999999999999,-0.001778501,1.0342
68.718,21.14979,-0.05691429,0.10955999999999999,-0.0016508879999999999,1.03419
68.818,21.1863,-0.05829475,0.11579,-0.001482976,1.0341799999999999
68.918,21.22281,-0.059567,0.11465,-0.0015022929999999998,1.03416
69.018,21.25885,-0.05956017,0.11295,-0.0017792620000000002,1.03415
69.118,21.295279999999998,-0.05990582,0.1065,-0.001768201,1.03414
69.218,21.33175,-0.0608872,0.10664000000000001,-0.001534975,1.03413
69.318,21.367929999999998,-0.05998371,0.10859,-0.0014422670000000001,1.03411
69.418,21.40395,-0.05989128,0.11467999999999999,-0.001438354,1.0341
69.518,21.44011,-0.05986726,0.11465999999999998,-0.00144415,1.03409
69.618,21.47612,-0.05974547,0.11087999999999999,-0.001546334,1.03407
69.718,21.51234,-0.05964685,0.10740999999999999,-0.001811135,1.03406
69.818,21.54855,-0.05801954,0.10932,-0.002027848,1.03405
69.918,21.58486,-0.05661085,0.11135,-0.00207978,1.03403
70.018,21.62109,-0.05525702,0.10939000000000002,-0.002026183,1.0340200000000002
70.118,21.65721,-0.05473916,0.1163,-0.001937054,1.03401
70.218,21.69331,-0.05329751,0.10943,-0.0018741110000000001,1.03399
70.318,21.729429999999997,-0.05330999,0.10929000000000001,-0.001657649,1.03398
70.418,21.765539999999998,-0.05331,0.11173,-0.001432197,1.03397
70.518,21.80163,-0.05331,0.10825,-0.001429859,1.03395
70.618,21.83758,-0.05331001,0.11281,-0.00146618,1.0339399999999999
70.718,21.87337,-0.05331217,0.11108,-0.001528366,1.03393
70.818,21.90929,-0.05297769,0.11731,-0.001692792,1.03391
70.918,21.94538,-0.05228108,0.11911,-0.0017683870000000002,1.0339
71.018,21.981370000000002,-0.05026504,0.1138,-0.001746085,1.03389
71.118,22.01715,-0.04627949,0.11584000000000001,-0.00170905,1.03387
71.218,22.05292,-0.04399649,0.11352999999999999,-0.00168103,1.03386
71.318,22.08911,-0.04726535,0.11432,-0.001524873,1.0338399999999999
71.418,22.124979999999997,-0.0518797,0.11596,-0.001449901,1.03383
71.518,22.16082,-0.05503788,0.11828,-0.0014023879999999999,1.0338200000000002
71.618,22.19677,-0.05638893,0.11902,-0.001292889,1.0338
71.718,22.23256,-0.05659786,0.11490999999999998,-0.001096971,1.03379
71.818,22.26841,-0.05660076,0.11407,-0.00105397,1.03377
71.918,22.30414,-0.05801032,0.11434000000000001,-0.001054889,1.03376
72.018,22.33996,-0.05797154,0.1189,-0.00112553,1.03375
72.118,22.3754,-0.05922467,0.11169000000000001,-0.001213153,1.03373
72.218,22.41103,-0.05788301,0.12589,-0.0008348383000000001,1.03372
72.318,22.44666,-0.05851401,0.1161,0.00039159769999999995,1.0337
72.418,22.482110000000002,-0.05929818,0.11655,0.0005741633,1.03369
72.518,22.51765,-0.05922927,0.1197,-0.0007980774,1.03368
72.618,22.55327,-0.05915114,0.11897,-0.00140135,1.03366
72.718,22.58887,-0.06055031,0.12095,-0.001572216,1.03365
72.818,22.6245,-0.06055003,0.12365999999999999,-0.0016619389999999999,1.0336299999999998
72.918,22.66003,-0.06055,0.12088,-0.0017476929999999998,1.03362
73.018,22.695439999999998,-0.06055,0.1193,-0.001888766,1.0336
73.118,22.73091,-0.06055012,0.11607999999999999,-0.001837857,1.03359
73.218,22.76634,-0.06053207,0.11465999999999998,-0.001666932,1.03357
73.318,22.801660000000002,-0.05990709,0.12218,-0.001554835,1.03356
73.418,22.83707,-0.05987851,0.11900999999999999,-0.001518447,1.03354
73.518,22.8723,-0.05854724,0.12394000000000001,-0.001439472,1.0335299999999998
73.618,22.90725,-0.05988105,0.12319000000000001,-0.0015128429999999998,1.03351
73.718,22.94256,-0.05988986,0.12705,-0.0015739439999999999,1.0335
73.818,22.97775,-0.05989056,0.12455,-0.001682145,1.03348
73.918,23.01311,-0.06004222,0.12382,-0.001811261,1.03347
74.018,23.048470000000002,-0.05989146,0.11388,-0.002286213,1.03346
74.118,23.0835,-0.05989006,0.12555,-0.002518075,1.03344
74.218,23.11894,-0.05989,0.12764,-0.0022868520000000002,1.03342
74.318,23.15446,-0.05989091,0.12420999999999999,-0.002059262,1.03341
74.418,23.18908,-0.05988749,0.13071,-0.0018861289999999998,1.03339
74.518,23.22363,-0.06119975,0.1242,-0.0017933,1.03338
74.618,23.258770000000002,-0.06058278,0.12104000000000001,-0.0016397570000000002,1.03336
74.718,23.293860000000002,-0.05988634,0.12227,-0.0015351229999999998,1.03335
74.818,23.32899,-0.05988999,0.12644,-0.00138218,1.0333299999999999
74.918,23.36404,-0.05894553,0.12452,-0.001312437,1.03332
75.018,23.399160000000002,-0.05955997,0.11813,-0.00130259,1.0333
75.118,23.43433,-0.05956048,0.12694,-0.001358894,1.03329
75.218,23.46942,-0.05956555,0.11825999999999999,-0.0014807529999999998,1.0332700000000001
75.318,23.50457,-0.05989225,0.13058,-0.00141581,1.03326
75.418,23.53977,-0.05989019,0.12584,-0.0013320060000000002,1.03324
75.518,23.57506,-0.06084066,0.1186,-0.001365313,1.0332299999999999
75.618,23.610329999999998,-0.06119894,0.11756,-0.00130817,1.03321
75.718,23.64518,-0.06120003,0.12086,-0.001289763,1.03319
75.818,23.68027,-0.06120009,0.12165,-0.0012857860000000001,1.03318
75.918,23.71528,-0.06110494,0.12594,-0.001200312,1.03316
76.018,23.75019,-0.05988693,0.11373,-0.0009831164,1.03315
76.118,23.785339999999998,-0.05979402,0.11880999999999999,-0.0008055869,1.0331299999999999
76.218,23.81992,-0.06120553,0.12439000000000001,-0.0007610025,1.03312
76.318,23.85482,-0.06013306,0.11112999999999999,-0.0006626083000000001,1.0331
76.418,23.890439999999998,-0.06021968,0.12167,-0.0006744621000000001,1.03308
76.518,23.92551,-0.06022001,0.12070999999999998,-0.0007748917,1.0330700000000002
76.618,23.960379999999997,-0.06022001,0.11678,-0.0007751052000000001,1.03305
76.718,23.99539,-0.060217,0.12272999999999999,-0.0007966691,1.03304
76.818,24.03003,-0.06055199,0.12125999999999999,-0.0008025561999999999,1.03302
76.918,24.0647,-0.06222548,0.12616,-0.0008996921,1.033
77.018,24.09929,-0.06219002,0.12775999999999998,-0.00128545,1.0329899999999999
77.118,24.13403,-0.06219003,0.12902,-0.0016271179999999999,1.0329700000000002
77.218,24.16875,-0.0621895,0.11755,-0.001829492,1.03295
77.318,24.20329,-0.06261388,0.12270999999999999,-0.002037347,1.03294
77.418,24.23755,-0.06186579,0.12573,-0.0021826420000000003,1.03292
77.518,24.2719,-0.06186012,0.12772999999999998,-0.002086628,1.03291
77.618,24.30619,-0.06185757,0.12070999999999998,-0.0020009760000000002,1.0328899999999999
77.718,24.34064,-0.06221342,0.11809000000000001,-0.002000129,1.0328700000000002
77.818,24.37495,-0.06219879,0.13008,-0.00208144,1.0328600000000001
77.918,24.40926,-0.06251921,0.12262999999999999,-0.002225084,1.03284
78.018,24.4439,-0.06172832,0.11863,-0.002234191,1.03282
78.118,24.47831,-0.06251761,0.12347000000000001,-0.002158419,1.03281
78.218,24.51296,-0.06262425,0.12068,-0.002333205,1.0327899999999999
78.318,24.54749,-0.0621785,0.12061,-0.00295184,1.03277
78.418,24.582079999999998,-0.06220187,0.1212,-0.003701325,1.0327600000000001
78.518,24.616670000000003,-0.06174578,0.12187,-0.0038845209999999997,1.03274
78.618,24.65117,-0.060877,0.11335999999999999,-0.003320654,1.03272
78.718,24.68564,-0.06088006,0.12262999999999999,-0.002492447,1.03271
78.818,24.72015,-0.0608801,0.1232,-0.00190098,1.0326899999999999
78.918,24.75467,-0.060798,0.12172000000000001,-0.0016769970000000002,1.03267
79.018,24.789170000000002,-0.05955994,0.11969,-0.0015906610000000002,1.03265
79.118,24.82359,-0.06092094,0.12482,-0.001427365,1.03264
79.218,24.858,-0.0608698,0.12387000000000001,-0.001305425,1.03262
79.318,24.8924,-0.06087281,0.12192,-0.001258132,1.0326
79.418,24.927229999999998,-0.06176804,0.11946,-0.001144737,1.03259
79.518,24.96185,-0.06185887,0.12738,-0.001250695,1.03257
79.618,24.996589999999998,-0.06185956,0.12072000000000001,-0.0012693510000000002,1.03255
79.718,25.03118,-0.06182231,0.12368,-0.001157089,1.03253
79.818,25.06581,-0.06315916,0.12499,-0.001065112,1.03252
79.918,25.100360000000002,-0.06185606,0.11864000000000001,-0.0009463251,1.0325
80.018,25.134870000000003,-0.06186011,0.12089000000000001,-0.0007619603999999999,1.0324799999999998
80.118,25.16929,-0.06185999,0.12128,-0.0006551704,1.03246
80.218,25.20359,-0.06188207,0.11438,-0.0006975752,1.03245
80.318,25.237820000000003,-0.06317243,0.11907000000000001,-0.0006161078,1.03243
80.418,25.27197,-0.06317987,0.12242,-0.0005807541,1.03241
80.518,25.30623,-0.06318003,0.11724000000000001,-0.0006360562,1.03239
80.618,25.34055,-0.06318155,0.11425,-0.0008496616,1.0323799999999999
80.718,25.37469,-0.06178632,0.12009,-0.0009669961000000001,1.03236
80.818,25.408929999999998,-0.06186958,0.12038,-0.001012642,1.03234
80.918,25.443189999999998,-0.06284496,0.11582,-0.0008618988,1.0323200000000001
81.018,25.47747,-0.06318122,0.12376,-0.0007804009,1.03231
81.118,25.51163,-0.06318184,0.11252999999999999,-0.0009220311000000001,1.03229
81.218,25.54577,-0.06279753,0.11844,-0.0009593189,1.03227
81.318,25.580029999999997,-0.06185834,0.11592999999999999,-0.0009780092,1.03225
81.418,25.61409,-0.06186897,0.11375,-0.0011277989999999999,1.03223
81.518,25.6483,-0.06219555,0.11441,-0.001218177,1.0322200000000001
81.618,25.68246,-0.06219028,0.11070999999999999,-0.001223046,1.0322
81.718,25.71661,-0.06218325,0.11713,-0.001196245,1.0321799999999999
81.818,25.75082,-0.06349162,0.11830999999999998,-0.0009620347999999999,1.03216
81.918,25.78506,-0.06351041,0.11387,-0.0007536261,1.03214
82.018,25.81917,-0.06351,0.1131,-0.0008618791,1.03213
82.118,25.853270000000002,-0.06351596,0.11490999999999998,-0.0009596736,1.03211
82.218,25.88756,-0.0621704,0.11884000000000002,-0.0009836238000000001,1.03209
82.318,25.921879999999998,-0.06219952,0.11515,-0.001051445,1.03207
82.418,25.95594,-0.06220014,0.11678,-0.001067608,1.03205
82.518,25.99016,-0.0622053,0.11315,-0.0011348489999999998,1.03203
82.618,26.02431,-0.06348689,0.10629000000000001,-0.001043811,1.03201
82.718,26.05839,-0.06324095,0.12102,-0.000972082,1.032
82.818,26.09256,-0.06214703,0.12070999999999998,-0.0009545353,1.03198
82.918,26.126739999999998,-0.06353561,0.12549000000000002,-0.0008382588000000001,1.03196
83.018,26.16071,-0.06351019,0.12045,-0.0007224181,1.0319399999999999
83.118,26.194589999999998,-0.06351,0.12289000000000001,-0.0007104594,1.0319200000000002
83.218,26.22878,-0.06351,0.12784,-0.0007327833,1.0319
83.318,26.262940000000004,-0.06351,0.11391,-0.0008679996,1.03188
83.418,26.29705,-0.06351,0.11907000000000001,-0.0009586458,1.03187
83.518,26.33105,-0.06351,0.12132000000000001,-0.0009235564999999999,1.03185
83.618,26.3651,-0.06350996,0.12747999999999998,-0.0007817519,1.03183
83.718,26.39905,-0.06351013,0.1205,-0.0008051449,1.0318100000000001
83.818,26.43311,-0.06388103,0.13203,-0.0008916641,1.03179
83.918,26.4671,-0.06450005,0.11874000000000001,-0.0008936605000000001,1.03177
84.018,26.50112,-0.06351425,0.11706,-0.0007989167,1.03175
84.118,26.535109999999996,-0.063843,0.12888,-0.0006642246,1.03173
84.218,26.568859999999997,-0.06384,0.12643,-0.0006199323999999999,1.0317100000000001
84.318,26.60277,-0.06384073,0.12425,-0.0005510049,1.03169
84.418,26.637,-0.06379607,0.1288,-0.000518308,1.03168
84.518,26.670920000000002,-0.06513995,0.12325,-0.0005166319999999999,1.03166
84.618,26.7048,-0.06515277,0.11494000000000001,-0.0005227848,1.03164
84.718,26.7388,-0.0648281,0.11749000000000001,-0.0006083504,1.03162
84.818,26.772779999999997,-0.06481996,0.12554,-0.000770304,1.0316
84.918,26.80678,-0.06486579,0.12435999999999998,-0.0008357805999999999,1.03158
85.018,26.84068,-0.06351921,0.12269000000000001,-0.0008391571,1.03156
85.118,26.87483,-0.06350985,0.12015,-0.0008239876,1.03154
85.218,26.9088,-0.06350926,0.12357,-0.0007843744,1.03152
85.318,26.94257,-0.06444874,0.11225999999999998,-0.0007452283999999999,1.0315
85.418,26.97645,-0.06483183,0.12095999999999998,-0.0006400603,1.03148
85.518,27.01035,-0.06482344,0.12492,-0.0005251982,1.03146
85.618,27.04379,-0.06353468,0.11262,-0.0005483887,1.03144
85.718,27.077609999999996,-0.06351937,0.11932999999999999,-0.0005412966,1.03142
85.818,27.111459999999997,-0.06487514,0.12207,-0.0005073955000000001,1.0314
85.918,27.14527,-0.06482921,0.12390999999999999,-0.0005406084,1.03138
86.018,27.179009999999998,-0.06483,0.11829,-0.0007583736999999999,1.03136
86.118,27.21278,-0.06483,0.12320999999999999,-0.000995583,1.03134
86.218,27.24677,-0.06483,0.11413,-0.001029235,1.03132
86.318,27.2806,-0.06483,0.12515,-0.0010310010000000001,1.0313
86.418,27.314559999999997,-0.06483003,0.12574000000000002,-0.001054277,1.03128
86.518,27.348390000000002,-0.0648293,0.11571,-0.001031376,1.03126
86.618,27.38198,-0.06341929,0.11177999999999999,-0.0009069316,1.03124
86.718,27.41569,-0.06452611,0.12392,-0.0009876381,1.03122
86.818,27.449479999999998,-0.06481967,0.11241,-0.001068176,1.0312
86.918,27.483259999999998,-0.06482003,0.12428,-0.0009699986999999999,1.03118
87.018,27.51694,-0.06482,0.12759,-0.0008767063000000001,1.03116
87.118,27.550859999999997,-0.06482,0.12295,-0.0008399932000000001,1.03114
