Temp./C,Time/min,DSC/(mW/mg),Mass loss/mg
40,0,1.04E+00,-1.04E-05
40.1,0.005857205,1.04E+00,-2.47E-04
40.2,0.012266747,1.05E+00,-8.42E-05
40.3,0.019602477,1.05E+00,1.84E-04
40.4,0.026347323,1.06E+00,-1.52E-04
40.5,0.032856121,1.07E+00,-2.88E-04
40.6,0.039603777,1.08E+00,2.86E-04
40.7,0.046082212,1.09E+00,6.11E-04
40.8,0.052139911,1.09E+00,5.19E-04
40.9,0.057998198,1.10E+00,3.75E-04
41,0.064217822,1.11E+00,5.59E-04
41.1,0.070732282,1.12E+00,6.95E-04
41.2,0.076989037,1.12E+00,1.49E-04
41.3,0.082700532,1.13E+00,-1.04E-04
41.4,0.08820915,1.14E+00,3.52E-04
41.5,0.094532985,1.14E+00,5.07E-04
41.6,0.101247989,1.15E+00,2.60E-04
41.7,0.107280191,1.16E+00,5.79E-05
41.8,0.11301719,1.17E+00,2.28E-04
41.9,0.118939118,1.18E+00,5.56E-04
42,0.125237475,1.19E+00,3.22E-04
42.1,0.131516411,1.20E+00,3.65E-05
42.2,0.137339581,1.20E+00,3.75E-04
42.3,0.142966891,1.21E+00,7.00E-04
42.4,0.148805684,1.22E+00,6.58E-04
42.5,0.155223379,1.23E+00,4.93E-04
42.6,0.161741367,1.23E+00,5.06E-04
42.7,0.16772267,1.23E+00,8.16E-04
42.8,0.173302142,1.24E+00,8.78E-04
42.9,0.178710683,1.24E+00,5.93E-04
43,0.184149817,1.25E+00,7.10E-04
43.1,0.189662906,1.25E+00,1.22E-03
43.2,0.195215078,1.26E+00,1.54E-03
43.3,0.20095714,1.27E+00,1.53E-03
43.4,0.20695561,1.27E+00,1.31E-03
43.5,0.212747072,1.28E+00,1.31E-03
43.6,0.218196,1.29E+00,1.53E-03
43.7,0.223744605,1.30E+00,1.23E-03
43.8,0.2294259,1.31E+00,6.03E-04
43.9,0.234926817,1.31E+00,5.72E-04
44,0.240235262,1.32E+00,9.27E-04
44.1,0.245505565,1.32E+00,9.74E-04
44.2,0.251001209,1.33E+00,7.89E-04
44.3,0.256825625,1.34E+00,6.47E-04
44.4,0.262462112,1.34E+00,7.35E-04
44.5,0.26771144,1.34E+00,9.64E-04
44.6,0.273038892,1.35E+00,8.58E-04
44.7,0.278596601,1.36E+00,5.21E-04
44.8,0.284138553,1.36E+00,6.13E-04
44.9,0.28969639,1.37E+00,1.02E-03
45,0.29543483,1.37E+00,1.21E-03
45.1,0.301033835,1.38E+00,1.13E-03
45.2,0.306209401,1.39E+00,9.71E-04
45.3,0.31140671,1.39E+00,1.07E-03
45.4,0.316928898,1.40E+00,1.55E-03
45.5,0.322349923,1.41E+00,1.83E-03
45.6,0.327428642,1.41E+00,1.65E-03
45.7,0.332393536,1.42E+00,1.69E-03
45.8,0.337442025,1.42E+00,2.16E-03
45.9,0.342662466,1.43E+00,2.38E-03
46,0.347928944,1.42E+00,2.18E-03
46.1,0.352864384,1.42E+00,2.18E-03
46.2,0.357705635,1.43E+00,2.40E-03
46.3,0.363326958,1.44E+00,2.30E-03
46.4,0.369316499,1.44E+00,1.98E-03
46.5,0.37407639,1.45E+00,1.99E-03
46.6,0.378286294,1.45E+00,2.27E-03
46.7,0.383703456,1.46E+00,2.31E-03
46.8,0.390057818,1.47E+00,2.09E-03
46.9,0.3955544,1.48E+00,1.84E-03
47,0.40020473,1.48E+00,1.72E-03
47.1,0.404626259,1.48E+00,1.83E-03
47.2,0.409397002,1.48E+00,1.88E-03
47.3,0.414946689,1.49E+00,1.55E-03
47.4,0.420602974,1.50E+00,1.23E-03
47.5,0.42552555,1.51E+00,1.44E-03
47.6,0.43034672,1.51E+00,1.88E-03
47.7,0.435743003,1.52E+00,1.97E-03
47.8,0.440880996,1.52E+00,1.79E-03
47.9,0.444969416,1.53E+00,1.59E-03
48,0.448823465,1.53E+00,1.52E-03
48.1,0.453527924,1.54E+00,1.67E-03
48.2,0.459143659,1.54E+00,1.72E-03
48.3,0.464950135,1.55E+00,1.37E-03
