##Temp./°C,Time/min,Mass loss(subtr.)/mg,DSC(subtr.2)/(mW/mg),Integral(DSC (subtr.2), 2, 199.3..406.4°C)/%,DTG(subtr.)/(mg/min),Sensit./(uV/mW)
54.84,11.55672,0.005339345,0.14765999999999999,            ,0.009130694,1.0724799999999999,,
54.94,11.57034,0.005484309000000001,0.1482,            ,-0.007031251999999999,1.07243,,
55.04,11.58403,0.005449297,0.15116,            ,-0.01808335,1.07237,,
55.14,11.59765,0.004038642,0.15199000000000001,            ,-0.02157818,1.0723200000000002,,
55.24,11.61122,0.004797287,0.15156,            ,-0.02040473,1.07227,,
55.34,11.62452,0.004235716,0.15573,            ,-0.01703027,1.0722200000000002,,
55.44,11.63773,0.003561975,0.15517999999999998,            ,-0.01271241,1.07217,,
55.54,11.65099,0.004000847,0.15887,            ,-0.008304136,1.0721100000000001,,
55.64,11.66412,0.0038354009999999996,0.15947,            ,-0.006049506999999999,1.07206,,
55.74,11.67731,0.0035925659999999997,0.1631,            ,-0.0047131709999999995,1.0720100000000001,,
55.84,11.6904,0.003607929,0.16147999999999998,            ,-0.002092786,1.07196,,
55.94,11.70336,0.00361194,0.16593,            ,0.001289525,1.0719100000000001,,
56.04,11.71617,0.00363395,0.16747,            ,0.004786525,1.07185,,
56.14,11.72904,0.003616339,0.16802,            ,0.007456023000000001,1.0718,,
56.24,11.7418,0.00406249,0.16923,            ,0.009130753,1.07175,,
56.34,11.75465,0.003738455,0.17160999999999998,            ,0.009393241,1.0717,,
56.44,11.767380000000001,0.004405752,0.17076,            ,0.008796173000000001,1.07165,,
56.54,11.78012,0.004212041,0.17209000000000002,            ,0.009283481,1.07159,,
56.64,11.79262,0.003942496,0.17442,            ,0.01024377,1.07154,,
56.74,11.80517,0.005007189,0.17512,            ,0.01154795,1.07149,,
56.84,11.81765,0.004159911,0.17524,            ,0.01125871,1.07144,,
56.94,11.83009,0.0048222809999999994,0.17662,            ,0.007603589,1.07139,,
57.04,11.84252,0.0055321419999999994,0.1797,            ,0.00321225,1.07133,,
57.14,11.85484,0.004250541,0.17925,            ,-0.0007010031,1.07128,,
57.24,11.86706,0.004796854000000001,0.18041,            ,-0.0048655109999999994,1.07123,,
57.34,11.87931,0.005365442,0.17947000000000002,            ,-0.0100238,1.07118,,
57.44,11.89156,0.004518872,0.18208,            ,-0.0146783,1.07112,,
57.54,11.90372,0.003969755,0.18317999999999998,            ,-0.01559064,1.07107,,
57.64,11.91591,0.004347678,0.18288,            ,-0.01341315,1.07102,,
57.74,11.928139999999999,0.003982932,0.18816,            ,-0.01170262,1.07097,,
57.84,11.94022,0.00396291,0.18845,            ,-0.01024906,1.07092,,
57.94,11.95232,0.003731465,0.18745,            ,-0.006768667,1.0708600000000001,,
58.04,11.964310000000001,0.00335512,0.18924000000000002,            ,-0.002210136,1.07081,,
58.14,11.97631,0.003878859,0.18804,            ,0.0009450921000000001,1.07076,,
58.24,11.98824,0.003958997,0.19024000000000002,            ,0.002117986,1.07071,,
58.34,12.00024,0.003586335,0.19167,            ,0.003015264,1.07066,,
58.44,12.0122,0.003720685,0.19364,            ,0.005699337,1.0706,,
58.54,12.024,0.003974685,0.19379000000000002,            ,0.009665815999999999,1.07055,,
58.64,12.035839999999999,0.003969726,0.19484,            ,0.01269388,1.0705,,
58.74,12.04764,0.003885038,0.19575,            ,0.01108013,1.07045,,
58.84,12.05937,0.0049455390000000005,0.19568,            ,0.003782481,1.0704,,
58.94,12.07119,0.004742797,0.19741,            ,-0.0056321,1.07034,,
59.04,12.08292,0.003841388,0.19865,            ,-0.01146934,1.07029,,
59.14,12.09457,0.003951877,0.19926,            ,-0.0111724,1.0702399999999999,,
59.24,12.10635,0.003978252,0.19952999999999999,            ,-0.00761625,1.07019,,
59.34,12.1179,0.003619028,0.20157,            ,-0.005591424,1.0701399999999999,,
59.44,12.12955,0.003958076,0.20214000000000001,            ,-0.0067610280000000005,1.07009,,
59.54,12.14107,0.003977284,0.20103,            ,-0.008573927,1.07003,,
59.64,12.15267,0.0036513459999999998,0.203,            ,-0.006991795,1.06998,,
59.74,12.16429,0.002759213,0.20334000000000002,            ,-0.002512367,1.0699299999999998,,
59.84,12.175839999999999,0.003673053,0.20231,            ,-0.001066363,1.06988,,
59.94,12.187330000000001,0.003965952,0.20644,            ,-0.007040454,1.0698299999999998,,
60.04,12.198839999999999,0.003965488,0.20519,            ,-0.01661806,1.06977,,
60.14,12.210360000000001,0.0028582309999999997,0.20905,            ,-0.02099182,1.06972,,
60.24,12.2218,0.002506426,0.20781999999999998,            ,-0.01630643,1.0696700000000001,,
60.34,12.23323,0.002507789,0.20901,            ,-0.007466578000000001,1.06962,,
60.44,12.2446,0.0026490629999999997,0.20872,            ,-0.001849895,1.0695700000000001,,
60.54,12.256,0.0031701190000000003,0.21026,            ,-0.001780063,1.06951,,
60.64,12.26747,0.002616579,0.21116999999999997,            ,-0.0038790409999999997,1.06946,,
60.74,12.278880000000001,0.0025162220000000003,0.21066,            ,-0.003912694,1.06941,,
60.84,12.290280000000001,0.002515219,0.21226,            ,-0.0003910438,1.06936,,
60.94,12.30165,0.002537634,0.20979,            ,0.004429185,1.06931,,
61.04,12.31293,0.002426026,0.21253000000000002,            ,0.006396858,1.06925,,
61.14,12.32426,0.003082268,0.21276,            ,0.0043419159999999995,1.0692,,
61.24,12.33557,0.003186842,0.21295,            ,0.000741273,1.06915,,
61.34,12.346919999999999,0.002532108,0.21453000000000003,            ,-0.000294917,1.0691,,
61.44,12.35818,0.002532746,0.21625,            ,0.0017640379999999999,1.06905,,
61.54,12.36938,0.0025343379999999997,0.21479,            ,0.0025792,1.0689899999999999,,
61.64,12.38055,0.0035595590000000003,0.21622,            ,-0.00170622,1.06894,,
61.74,12.39172,0.002964814,0.21863000000000002,            ,-0.009647791,1.06889,,
61.84,12.40289,0.002456217,0.21896,            ,-0.01722937,1.06884,,
61.94,12.41405,0.002522636,0.21836,            ,-0.02073127,1.06879,,
62.04,12.42525,0.002438653,0.21916,            ,-0.01858627,1.06873,,
62.14,12.43644,0.0012857489999999999,0.21874000000000002,            ,-0.01325684,1.0686799999999999,,
62.24,12.44769,0.001595235,0.22,            ,-0.009552294,1.06863,,
62.34,12.45894,0.002404814,0.22119,            ,-0.01059569,1.0685799999999999,,
62.44,12.47016,0.00198445,0.22166,            ,-0.01450987,1.06853,,
62.54,12.48131,0.001012046,0.22348,            ,-0.01597276,1.06847,,
62.64,12.49253,0.001114853,0.22415,            ,-0.01141251,1.0684200000000001,,
62.74,12.50371,0.001083048,0.22444,            ,-0.0023689279999999997,1.06837,,
62.84,12.5149,0.001093261,0.22539,            ,0.007983756,1.0683200000000002,,
62.94,12.52614,0.001083272,0.22545,            ,0.01624936,1.06827,,
63.04,12.53726,0.001285068,0.22446,            ,0.01784821,1.06821,,
63.14,12.54847,0.002364883,0.22598000000000001,            ,0.01008365,1.06816,,
63.24,12.55964,0.002400919,0.22828,            ,-0.00307609,1.0681100000000001,,
63.34,12.570739999999999,0.001939381,0.22725,            ,-0.01280277,1.06806,,
63.44,12.58183,0.0010066489999999999,0.22985,            ,-0.01222126,1.0680100000000001,,
63.54,12.592989999999999,0.0011456110000000002,0.22935999999999998,            ,-0.002196121,1.06796,,
63.64,12.60409,0.001004908,0.2308,            ,0.008391931,1.0679,,
63.74,12.615210000000001,0.001673644,0.23134000000000002,            ,0.01039606,1.06785,,
63.84,12.62626,0.002393412,0.23039,            ,0.002467099,1.0678,,
63.94,12.63733,0.002212556,0.23106,            ,-0.008953571,1.06775,,
64.04,12.64841,0.0011387489999999999,0.23148000000000002,            ,-0.01545284,1.0677,,
64.14,12.65943,0.00109402,0.2328,            ,-0.01333924,1.06764,,
64.24,12.67045,0.001083718,0.2336,            ,-0.005635126,1.06759,,
64.34,12.68144,0.001106411,0.23409000000000002,            ,0.0022648810000000003,1.06754,,
64.44,12.69246,0.001008597,0.23395,            ,0.005787832,1.06749,,
64.54,12.70347,0.00155632,0.23525,            ,0.003764768,1.06744,,
64.64,12.71449,0.001852929,0.23568000000000003,            ,-0.001381469,1.06738,,
64.74,12.72547,0.001129727,0.23583,            ,-0.0051400740000000006,1.06733,,
64.84,12.73634,0.0010862789999999999,0.23769,            ,-0.0038833,1.06728,,
64.94,12.74733,0.001087919,0.23663,            ,0.00310574,1.06723,,
65.04,12.75821,0.001096635,0.23721,            ,0.01227531,1.06718,,
65.14,12.76909,0.001087607,0.23919,            ,0.01835774,1.06712,,
65.24,12.78006,0.001824527,0.23844,            ,0.01653692,1.06707,,
65.34,12.79097,0.002452095,0.24006,            ,0.005877352,1.06702,,
65.44,12.80188,0.00237537,0.23808,            ,-0.008107126,1.06697,,
65.54,12.81289,0.0017061320000000002,0.2404,            ,-0.01761159,1.06692,,
65.64,12.82381,0.001005243,0.24193,            ,-0.01800401,1.06687,,
65.74,12.834760000000001,0.001123263,0.24184,            ,-0.01065237,1.06681,,
65.84,12.84565,0.001091402,0.24088,            ,0.0003101697,1.06676,,
65.94,12.85655,0.001113239,0.24098000000000003,            ,0.0111225,1.06671,,
66.04,12.867460000000001,0.001063186,0.24388,            ,0.01828328,1.06666,,
66.14,12.87825,0.001674321,0.24364,            ,0.01865565,1.06661,,
66.24,12.88919,0.00241065,0.24336,            ,0.01195541,1.06655,,
66.34,12.90002,0.0024019420000000002,0.24550999999999998,            ,0.0037226309999999997,1.0665,,
66.44,12.910839999999999,0.001908398,0.24668,            ,0.0006018154,1.06645,,
66.54,12.92173,0.001108953,0.24491999999999997,            ,0.0040844720000000004,1.0664,,
66.64,12.93253,0.002051049,0.24614,            ,0.009212764,1.06635,,
66.74,12.94337,0.002453916,0.24756,            ,0.009713278,1.06629,,
66.84,12.954180000000001,0.002402261,0.24778000000000003,            ,0.0030831990000000004,1.0662399999999999,,
66.94,12.965010000000001,0.002398696,0.24681,            ,-0.008077157,1.06619,,
67.04,12.97584,0.002461269,0.24785,            ,-0.01859454,1.0661399999999999,,
67.14,12.9867,0.001953874,0.24963000000000002,            ,-0.02409819,1.06609,,
67.24,12.997489999999999,0.001155064,0.24941,            ,-0.02229184,1.0660399999999999,,
67.34,13.008289999999999,0.001081918,0.25248000000000004,            ,-0.01391211,1.06598,,
67.44,13.01901,0.001090312,0.25139,            ,-0.00185396,1.0659299999999998,,
67.54,13.029810000000001,0.001089552,0.25245,            ,0.01082789,1.06588,,
67.64,13.04062,0.001098042,0.25069,            ,0.0205999,1.0658299999999998,,
67.74,13.05135,0.001629026,0.25159000000000004,            ,0.02459397,1.06578,,
67.84,13.06209,0.002493325,0.25301,            ,0.02212488,1.06572,,
67.94,13.07277,0.002374419,0.25254,            ,0.01532619,1.0656700000000001,,
68.04,13.083639999999999,0.002406692,0.25388,            ,0.007940967,1.06562,,
68.14,13.094389999999999,0.0023982879999999997,0.2535,            ,0.002993579,1.0655700000000001,,
68.24,13.10505,0.002400436,0.25431,            ,0.0003145068,1.06552,,
68.34,13.115820000000001,0.002399793,0.25324,            ,-0.002101631,1.0654700000000001,,
68.44,13.126479999999999,0.002400437,0.25375,            ,-0.006116088,1.06541,,
68.54,13.1372,0.002398676,0.25454,            ,-0.01278476,1.06536,,
68.64,13.147920000000001,0.002403604,0.25623,            ,-0.02018166,1.06531,,
68.74,13.15869,0.0021180820000000003,0.25703000000000004,            ,-0.0244217,1.06526,,
68.84,13.16937,0.001078793,0.25559,            ,-0.02278531,1.06521,,
68.94,13.18009,0.001101522,0.25616,            ,-0.01581906,1.06515,,
69.04,13.19085,0.0010878230000000001,0.25654,            ,-0.00694264,1.0651,,
69.14,13.20159,0.001075869,0.25801,            ,-0.000540518,1.06505,,
69.24,13.21235,0.001178988,0.2582,            ,0.001429417,1.065,,
69.34,13.22309,0.001482698,0.2582,            ,8.921235000000001e-05,1.06495,,
69.44,13.23386,0.001258239,0.25878,            ,-0.002239055,1.06489,,
69.54,13.244570000000001,0.001060911,0.25939,            ,-0.003431071,1.06484,,
69.64,13.255320000000001,0.001096755,0.25966,            ,-0.002471473,1.06479,,
69.74,13.265970000000001,0.001088609,0.26014,            ,0.0005170665,1.06474,,
69.84,13.27677,0.001089854,0.26132,            ,0.005644407,1.06469,,
69.94,13.28754,0.001091292,0.26326,            ,0.01299219,1.06464,,
70.04,13.2982,0.001086596,0.26231,            ,0.02052443,1.0645799999999999,,
70.14,13.308929999999998,0.001400374,0.26326,            ,0.02477182,1.06453,,
70.24,13.319629999999998,0.002434504,0.26488,            ,0.02337615,1.0644799999999999,,
70.34,13.33026,0.002396258,0.26311,            ,0.01690851,1.06443,,
70.44,13.34097,0.002414924,0.26450999999999997,            ,0.007956821999999999,1.0643799999999999,,
70.54,13.35167,0.002410185,0.26508000000000004,            ,-0.001131169,1.0643200000000002,,
70.64,13.362379999999998,0.002401359,0.26637,            ,-0.0101346,1.06427,,
70.74,13.37302,0.0024499929999999997,0.26707,            ,-0.01851471,1.0642200000000002,,
70.84,13.38376,0.002174223,0.26635,            ,-0.02388535,1.06417,,
70.94,13.394379999999998,0.001343473,0.26742,            ,-0.02391045,1.0641200000000002,,
71.04,13.40496,0.0010582760000000001,0.26678,            ,-0.01887444,1.06407,,
71.14,13.4156,0.001109618,0.26823,            ,-0.01151419,1.0640100000000001,,
71.24,13.42625,0.001097875,0.26663000000000003,            ,-0.0053148480000000005,1.06396,,
71.34,13.43687,0.001100472,0.26766999999999996,            ,-0.00181418,1.0639100000000001,,
71.44,13.447429999999999,0.001099819,0.26921,            ,-0.0006831791,1.06386,,
71.54,13.45795,0.001100285,0.27104,            ,-0.00156714,1.0638100000000001,,
71.64,13.46853,0.001099418,0.26952,            ,-0.004429793,1.06376,,
71.74,13.479239999999999,0.00109971,0.27109,            ,-0.009132048,1.0637,,
71.84,13.489729999999998,0.0011087830000000001,0.27197,            ,-0.01311749,1.06365,,
71.94,13.50029,0.001029571,0.27226,            ,-0.01239751,1.0636,,
72.04,13.51087,-4.507019e-05,0.27324,            ,-0.005482452,1.06355,,
72.14,13.521429999999999,-5.347909000000001e-05,0.27358000000000005,            ,0.0043369129999999995,1.0635,,
72.24,13.532070000000001,0.0009478196,0.27579000000000004,            ,0.01156116,1.06344,,
72.34,13.54275,0.001096303,0.27558,            ,0.01240558,1.06339,,
72.44,13.55339,0.001090791,0.27507,            ,0.008023585,1.06334,,
72.54,13.563939999999999,0.001079565,0.275,            ,0.0029003009999999997,1.06329,,
72.64,13.57451,0.001133182,0.27549,            ,9.561870000000001e-05,1.06324,,
72.74,13.585070000000002,0.0008550688,0.27779,            ,-0.0001776898,1.0631899999999999,,
72.84,13.595579999999998,0.000954373,0.27773000000000003,            ,0.0008631798,1.06313,,
72.94,13.60615,0.001117152,0.27686,            ,0.001746925,1.06308,,
73.04,13.6167,0.001084072,0.27917,            ,0.00173618,1.06303,,
73.14,13.6272,0.001091245,0.27887,            ,0.0010854530000000001,1.06298,,
73.24,13.63773,0.001089768,0.27994,            ,0.00048240800000000003,1.06293,,
73.34,13.648279999999998,0.001090032,0.27755,            ,0.0001437332,1.0628799999999998,,
73.44,13.658920000000002,0.001090002,0.27884000000000003,            ,-1.204544e-05,1.06282,,
73.54,13.66956,0.001090032,0.27910999999999997,            ,-0.00043876589999999996,1.06277,,
73.64,13.68014,0.001089674,0.28165,            ,-0.00200202,1.06272,,
73.74,13.6906,0.001091884,0.28084000000000003,            ,-0.00571163,1.06267,,
73.84,13.701179999999999,0.001079814,0.28042,            ,-0.0121802,1.0626200000000001,,
73.94,13.711670000000002,0.001138771,0.28110999999999997,            ,-0.01953282,1.06256,,
74.04,13.7222,0.0008432544999999999,0.28226,            ,-0.02419711,1.06251,,
74.14,13.7328,-0.0001087842,0.28404,            ,-0.02304063,1.06246,,
74.24,13.74327,-0.00022547580000000002,0.28184000000000003,            ,-0.01553289,1.06241,,
74.34,13.7537,-0.0002243186,0.28171999999999997,            ,-0.0036397070000000003,1.06236,,
74.44,13.76418,-0.0001961457,0.28318000000000004,            ,0.009389064,1.06231,,
74.54,13.774629999999998,-0.0003153543,0.28315,            ,0.01968641,1.06225,,
74.64,13.78509,0.000347776,0.2853,            ,0.0240285,1.0622,,
74.74,13.795570000000001,0.001066061,0.28424,            ,0.02074627,1.06215,,
74.84,13.80613,0.001104691,0.28604,            ,0.01050235,1.0621,,
74.94,13.81664,0.001097308,0.28511,            ,-0.003349535,1.06205,,
75.04,13.82717,0.0011059610000000001,0.28597,            ,-0.01602878,1.062,,
75.14,13.8377,0.000877395,0.28463,            ,-0.02337598,1.0619399999999999,,
75.24,13.84818,-0.000154014,0.28719,            ,-0.02371554,1.06189,,
75.34,13.8586,-0.00022938779999999998,0.28936999999999996,            ,-0.01840105,1.06184,,
75.44,13.8691,-0.0002197302,0.28795,            ,-0.0109271,1.06179,,
75.54,13.87955,-0.0002196032,0.28962,            ,-0.004898147,1.06174,,
75.64,13.88994,-0.0002202059,0.2906,            ,-0.0014661370000000002,1.06169,,
75.74,13.90045,-0.00021987439999999998,0.28983000000000003,            ,0.0006078464,1.0616299999999999,,
75.84,13.910870000000001,-0.0002202617,0.28962,            ,0.002667606,1.06158,,
75.94,13.921320000000001,-0.00021886560000000001,0.28970999999999997,            ,0.005616974,1.0615299999999999,,
76.04,13.9318,-0.0002252715,0.28988,            ,0.00870813,1.06148,,
76.14,13.94217,-0.00018852029999999998,0.29134,            ,0.009648553,1.0614299999999999,,
76.24,13.952589999999999,0.00039184550000000005,0.29196,            ,0.007424676,1.0613700000000001,,
76.34,13.96306,0.0005784994,0.29093,            ,0.0031081679999999997,1.06132,,
76.44,13.9735,1.3783e-05,0.29026,            ,-0.0009467751,1.0612700000000002,,
76.54,13.98396,0.00012260180000000002,0.29196,            ,-0.002996866,1.06122,,
76.64,13.99438,9.363828000000002e-05,0.29236,            ,-0.00325863,1.0611700000000002,,
76.74,14.00484,0.00010392479999999999,0.29257,            ,-0.003561228,1.06112,,
76.84,14.015229999999999,9.007407e-05,0.29268,            ,-0.004704248,1.0610600000000001,,
76.94,14.02564,0.00013531870000000002,0.29496999999999995,            ,-0.005949086,1.06101,,
77.04,14.03605,-0.0001370409,0.29316,            ,-0.0063429590000000004,1.0609600000000001,,
77.14,14.046470000000001,-0.0002490649,0.29339,            ,-0.005393874,1.06091,,
77.24,14.05689,-0.0002257015,0.29470999999999997,            ,-0.003553093,1.0608600000000001,,
77.34,14.06727,-0.00023097669999999997,0.29604,            ,-0.0018591970000000001,1.06081,,
77.44,14.077639999999999,-0.0002296818,0.29541999999999996,            ,-0.001110565,1.06075,,
77.54,14.088,-0.0002304001,0.29552,            ,-0.0014841610000000001,1.0607,,
77.64,14.098479999999999,-0.0002291355,0.29668,            ,-0.002920213,1.06065,,
77.74,14.10886,-0.0002315854,0.29624,            ,-0.004765615999999999,1.0606,,
77.84,14.11919,-0.0002304955,0.29551,            ,-0.00601515,1.06055,,
77.94,14.129489999999999,-0.0005563208000000001,0.29755,            ,-0.005991833,1.0605,,
78.04,14.13972,-0.0005472969,0.29863,            ,-0.004715484,1.06044,,
78.14,14.1501,-0.0005511606,0.29685,            ,-0.002706432,1.06039,,
78.24,14.16051,-0.000549428,0.29924,            ,-0.000651717,1.06034,,
78.34,14.170929999999998,-0.0005509996,0.29873,            ,0.001311721,1.06029,,
78.44,14.181239999999999,-0.0005460421,0.29944,            ,0.003427811,1.06024,,
78.54,14.1916,-0.0005671905,0.29899000000000003,            ,0.005311054,1.06019,,
78.64,14.202029999999999,-0.00046634309999999996,0.2982,            ,0.005855558,1.06013,,
78.74,14.21239,-0.0001852691,0.29909,            ,0.00387833,1.06008,,
78.84,14.222679999999999,-0.00022697279999999998,0.29830999999999996,            ,-0.001312193,1.06003,,
78.94,14.23298,-0.0002280653,0.29996999999999996,            ,-0.009356487,1.05998,,
79.04,14.243310000000001,-0.00017834619999999998,0.3011,            ,-0.01797146,1.0599299999999998,,
79.14,14.253670000000001,-0.0004489222,0.30058,            ,-0.02371765,1.05988,,
79.24,14.26406,-0.001268824,0.30128,            ,-0.0241314,1.05982,,
79.34,14.2745,-0.001587031,0.30066,            ,-0.01934874,1.05977,,
79.44,14.28485,-0.001528043,0.30079,            ,-0.0121479,1.05972,,
79.54,14.29521,-0.001542982,0.30134,            ,-0.005872625,1.0596700000000001,,
79.64,14.305520000000001,-0.001539253,0.30089,            ,-0.002139266,1.05962,,
79.74,14.31587,-0.001540179,0.30191,            ,-0.0005207109,1.0595700000000001,,
79.84,14.32629,-0.001539958,0.30273,            ,-4.785057e-05,1.05951,,
79.94,14.336620000000002,-0.00154001,0.3051,            ,1.9053419999999999e-06,1.05946,,
80.04,14.34711,-0.0015399979999999999,0.30339,            ,-4.5942279999999996e-07,1.05941,,
80.14,14.357439999999999,-0.00154,0.30337,            ,1.0511799999999999e-07,1.05936,,
80.24,14.36776,-0.00154,0.30599,            ,-2.736043e-08,1.05931,,
80.34,14.377979999999999,-0.00154,0.30651999999999996,            ,2.2200919999999996e-08,1.05926,,
80.44,14.38834,-0.00154,0.3036,            ,-4.802037e-08,1.0592,,
80.54,14.398679999999999,-0.001539999,0.304,            ,-6.9016819999999994e-06,1.05915,,
80.64,14.40896,-0.001540001,0.30368,            ,-0.00015151,1.0591,,
80.74,14.41932,-0.001540004,0.30495,            ,-0.0009776479,1.05905,,
80.84,14.42968,-0.001539955,0.30585999999999997,            ,-0.00332736,1.059,,
80.94,14.44007,-0.0015403110000000002,0.306,            ,-0.008129489,1.05895,,
81.04,14.45041,-0.001538335,0.30544,            ,-0.01513791,1.0588899999999999,,
81.14,14.460679999999998,-0.001548909,0.30545,            ,-0.02176495,1.05884,,
81.24,14.4709,-0.002032754,0.30689,            ,-0.02478689,1.05879,,
81.34,14.48112,-0.0029250990000000004,0.30783,            ,-0.02278529,1.05874,,
81.44,14.49143,-0.002828329,0.30732,            ,-0.01716941,1.05869,,
81.54,14.5017,-0.002855429,0.30848000000000003,            ,-0.01131769,1.05864,,
81.64,14.511970000000002,-0.0028514409999999997,0.30913,            ,-0.007936645,1.0585799999999999,,
81.74,14.522229999999999,-0.002837492,0.30896,            ,-0.006532595,1.05853,,
81.84,14.53248,-0.002914337,0.30955,            ,-0.004655696,1.0584799999999999,,
81.94,14.5428,-0.003377002,0.30805,            ,-0.001346195,1.05843,,
82.04,14.55309,-0.003294731,0.30901,            ,0.002524932,1.0583799999999999,,
82.14,14.563310000000001,-0.00278481,0.31090999999999996,            ,0.005651538,1.05833,,
82.24,14.57363,-0.0028783470000000003,0.31215,            ,0.007846789,1.05827,,
82.34,14.583929999999999,-0.0028610309999999996,0.31122,            ,0.01078572,1.0582200000000002,,
82.44,14.5942,-0.002837009,0.31140999999999996,            ,0.01599484,1.05817,,
82.54,14.6044,-0.0029529779999999998,0.31203000000000003,            ,0.02185187,1.0581200000000002,,
82.64,14.61464,-0.00234485,0.31251999999999996,            ,0.02495088,1.05807,,
82.74,14.62483,-0.00158789,0.31354,            ,0.02324034,1.0580200000000002,,
82.84,14.63502,-0.0015346239999999998,0.31338,            ,0.01731469,1.05797,,
82.94,14.64519,-0.001541401,0.31226,            ,0.01011918,1.0579100000000001,,
83.04,14.655370000000001,-0.001539651,0.3131,            ,0.004522155999999999,1.05786,,
83.14,14.66555,-0.001540057,0.31231,            ,0.0009975113,1.0578100000000001,,
83.24,14.67574,-0.001540106,0.31128,            ,-0.001871515,1.05776,,
83.34,14.685989999999999,-0.0015395329999999998,0.31561999999999996,            ,-0.00593287,1.05771,,
83.44,14.696179999999998,-0.0015417570000000002,0.31554,            ,-0.01220394,1.05766,,
83.54,14.70633,-0.0015335420000000002,0.31314000000000003,            ,-0.01936273,1.0576,,
