##Temp./°C,Time/min,Mass(subtr.2)/%,DSC(subtr.2)/(mW/mg),Sensit./(uV/mW)
49.246,10.00917,99.10875,0.01455622,1.07447
49.346,10.41929,99.06782,0.01812439,1.07447
49.446,10.51999,99.05271,0.02558508,1.07446
49.546,10.58717,99.05564,0.02853261,1.07445
49.646,10.64055,99.04598,0.03249346,1.07445
49.746,10.687389999999999,99.0765,0.03758084,1.07444
49.846,10.72856,99.05441,0.04320985,1.07443
49.946,10.76666,99.0499,0.04516071,1.07443
50.046,10.80171,99.03912,0.0517262,1.0744200000000002
50.146,10.83488,99.03419,0.05569825,1.07441
50.246,10.86484,99.03655,0.05845016,1.0744
50.346,10.893510000000001,99.04826,0.06118762,1.0744
50.446,10.92046,99.04956,0.06438593,1.07439
50.546,10.9462,99.04765,0.06814246,1.07438
50.646,10.97077,99.0548,0.07344857,1.07438
50.746,10.99434,99.05006999999999,0.07455243,1.07437
50.846,11.0172,99.01606,0.07726883,1.07436
50.946,11.038960000000001,99.00231,0.08163289,1.07435
51.046,11.06033,99.00775,0.08503472,1.07435
51.146,11.08121,99.00994,0.08620493,1.07434
51.246,11.10144,99.00199,0.08998622,1.07433
51.346,11.121189999999999,99.02104,0.09082607,1.07433
51.446,11.14055,99.02115,0.09231264,1.0743200000000002
51.546,11.15932,99.05911,0.09662842,1.07431
51.646,11.1778,99.04469,0.09876952,1.0743
51.746,11.196060000000001,99.04314000000001,0.10235,1.0743
51.846,11.2139,99.06926999999999,0.10519,1.07429
51.946,11.231539999999999,99.04675,0.10725,1.07428
52.046,11.24882,99.04961999999999,0.10779000000000001,1.07427
52.146,11.266,99.04751999999999,0.11087999999999999,1.07427
52.246,11.282789999999999,99.02786,0.11167,1.07426
52.346,11.29955,99.02348,0.11445999999999999,1.07425
52.446,11.31604,99.01293000000001,0.11700999999999999,1.0742399999999999
52.546,11.33227,99.00456,0.11899000000000001,1.0742399999999999
52.646,11.34822,99.00093000000001,0.11972999999999999,1.07423
52.746,11.364189999999999,99.0026,0.12189000000000001,1.0742200000000002
52.846,11.37985,98.98465,0.1229,1.07421
52.946,11.39521,99.01525,0.1253,1.07421
53.046,11.41057,99.00775,0.12545,1.0742
53.146,11.42577,99.01611,0.1288,1.07419
53.246,11.4408,99.01477,0.12965,1.07418
53.346,11.45557,99.01061,0.13172,1.07418
53.446,11.470289999999999,99.00211999999999,0.13224,1.07417
53.546,11.48478,99.01181,0.13346,1.07416
53.646,11.49925,99.01016,0.1339,1.07415
53.746,11.51351,99.03484,0.1361,1.0741399999999999
53.846,11.52769,99.00933,0.1394,1.0741399999999999
53.946,11.541739999999999,99.02764,0.14176,1.07413
54.046,11.555760000000001,99.01326999999999,0.14125,1.07412
54.146,11.56958,99.01059000000001,0.14262,1.0741100000000001
54.246,11.583260000000001,99.01576999999999,0.14177,1.0741
54.346,11.596860000000001,99.00962,0.14335,1.0741
54.446,11.6104,99.02211,0.14626,1.07409
54.546,11.62375,99.04784000000001,0.14707,1.07408
54.646,11.63717,99.02953000000001,0.14809,1.07407
54.746,11.65044,99.05532,0.14970999999999998,1.07406
54.846,11.663730000000001,99.05358000000001,0.15019000000000002,1.07406
54.946,11.67687,99.05343,0.15417,1.07405
55.046,11.68993,99.05261,0.15500999999999998,1.0740399999999999
55.146,11.70293,99.03461999999999,0.15475999999999998,1.0740299999999998
55.246,11.71585,99.03204000000001,0.15673,1.07402
55.346,11.728760000000001,98.989,0.15661,1.07402
55.446,11.741489999999999,98.96189,0.15943,1.0740100000000001
55.546,11.75416,98.93349,0.15918,1.074
55.646,11.76678,98.9189,0.1605,1.07399
55.746,11.77944,98.92533,0.15988,1.07398
55.846,11.79215,98.91724,0.16339,1.07397
55.946,11.8047,98.90678,0.16288,1.07397
56.046,11.81723,98.92617,0.16335999999999998,1.07396
56.146,11.82969,98.94529,0.1637,1.07395
56.246,11.84193,98.9735,0.16513,1.07394
56.346,11.854280000000001,98.99723,0.16751,1.0739299999999998
56.446,11.86652,98.99812,0.16781,1.07392
56.546,11.87883,99.01465999999999,0.16910999999999998,1.0739100000000001
56.646,11.89098,99.03851,0.16879,1.0739100000000001
56.746,11.903210000000001,99.04155,0.1704,1.0739
56.846,11.91535,99.06737,0.17069,1.07389
56.946,11.9274,99.04194,0.17269,1.07388
57.046,11.93942,99.03752,0.17048,1.07387
57.146,11.95154,99.02727,0.17203,1.07386
57.246,11.963610000000001,99.03021,0.17371,1.07385
57.346,11.97573,99.03254,0.17440999999999998,1.07385
57.446,11.987739999999999,99.0019,0.17498,1.07384
57.546,11.99967,98.99947,0.1738,1.0738299999999998
57.646,12.011660000000001,98.99238000000001,0.17627,1.07382
57.746,12.02357,98.974,0.17405,1.07381
57.846,12.03544,98.99275,0.17706,1.0738
57.946,12.04744,98.98865,0.1749,1.07379
58.046,12.05917,98.96075,0.1771,1.07378
58.146,12.07104,98.96153000000001,0.17822000000000002,1.07378
58.246,12.0828,98.9782,0.1781,1.0737700000000001
58.346,12.09457,98.99365999999999,0.17814000000000002,1.07376
58.446,12.10632,98.96592,0.17924,1.07375
58.546,12.11793,98.96616999999999,0.17975,1.07374
58.646,12.12964,98.99436,0.17868,1.0737299999999999
58.746,12.14133,98.99279,0.18005,1.07372
58.846,12.15294,98.9973,0.18134,1.07371
58.946,12.16457,98.99971,0.18195999999999998,1.0737
59.046,12.17618,98.99533000000001,0.18239,1.07369
59.146,12.1876,98.99741999999999,0.18179,1.07369
59.246,12.1992,98.9797,0.18350999999999998,1.07368
59.346,12.21068,98.97913,0.18328,1.0736700000000001
59.446,12.22213,98.99476999999999,0.18257,1.07366
59.546,12.23361,98.99512,0.18515,1.07365
59.646,12.24514,98.97945,0.18589,1.07364
59.746,12.2566,98.96121,0.18502000000000002,1.0736299999999999
59.846,12.268089999999999,98.96072,0.18529,1.07362
59.946,12.27943,98.96075,0.18457,1.07361
60.046,12.29073,98.9734,0.18437,1.0736
60.146,12.3021,98.99009000000001,0.18517,1.07359
60.246,12.3135,98.96226,0.18696,1.07358
60.346,12.32489,98.96075,0.18728,1.0735700000000001
60.446,12.3363,98.96075,0.18762,1.07356
60.546,12.34757,98.96565,0.18696,1.07356
60.646,12.35897,98.99348,0.18902,1.07355
60.746,12.37025,98.96637,0.18836,1.07354
60.846,12.38157,98.96075,0.18807000000000001,1.0735299999999999
60.946,12.39283,98.96089,0.18922,1.07352
61.046,12.404069999999999,98.96007,0.18742,1.07351
61.146,12.41527,98.96351,0.18816,1.0735
61.246,12.42647,98.94148,0.18982000000000002,1.07349
61.346,12.437660000000001,98.94131999999999,0.19025999999999998,1.07348
61.446,12.44882,98.96047,0.18997,1.0734700000000001
61.546,12.45993,98.96070999999999,0.18908,1.07346
61.646,12.47103,98.95981,0.19025,1.07345
61.746,12.48218,98.9677,0.1911,1.07344
61.846,12.49338,98.98626999999999,0.1925,1.0734299999999999
61.946,12.50455,98.96683,0.19177,1.07342
62.046,12.51568,98.95981,0.19201,1.07341
62.146,12.52683,98.96088,0.19314,1.0734
62.246,12.537889999999999,98.96082,0.19261,1.07339
62.346,12.54888,98.9531,0.19334,1.07338
62.446,12.560030000000001,98.92705,0.19230999999999998,1.0733700000000002
62.546,12.57109,98.92761999999999,0.1937,1.07336
62.646,12.58216,98.93389,0.19265,1.07335
62.746,12.593160000000001,98.95815,0.19342,1.07334
62.846,12.604239999999999,98.96168,0.19551,1.07333
62.946,12.615269999999999,98.95575,0.19662000000000002,1.07332
63.046,12.626330000000001,98.95116999999999,0.19637000000000002,1.07331
63.146,12.63745,98.95966999999999,0.19525,1.0733
63.246,12.64847,98.96087,0.19542,1.0732899999999999
63.346,12.659419999999999,98.96079,0.19601,1.07328
63.446,12.67041,98.97182,0.19507,1.0732700000000002
63.546,12.68144,98.99557,0.19517,1.07326
63.646,12.69244,98.99292,0.19582,1.07325
63.746,12.70346,98.99274,0.19573,1.07324
63.846,12.71444,98.97003000000001,0.19433,1.07323
63.946,12.72534,98.96735,0.1945,1.07322
64.046,12.7362,98.9906,0.19717,1.07321
64.146,12.74718,98.99389000000001,0.19657,1.0732
64.246,12.75815,98.99353,0.19634000000000001,1.0731899999999999
64.346,12.769039999999999,98.99346,0.19854000000000002,1.07318
