LABORATORY,FSRI 
TEST IDENT,EPDM_HF50_3
OPERATOR,Dow
MATERIAL,EPDM Roofing Membrane
ORIENTATION,Horizontal
HEAT FLUX,50
SURF AREA,0.00884
C FACTOR,0.03706778958439827
SPEC HOLDER DIFF,373.44000244140625
SPECIMEN MASS,83.5999984741211
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,4546
TIME TO IGN,35.5
END OF TEST SCAN,4066
END OF TEST TIME,1016.5
TEST STATUS,1
PRE TEST CMT,Dimensions: 100.26 x 99.94 x 6.02 mm; with frame and grid
