LABORATORY,FSRI 
TEST IDENT,EPDM_HF25_3
OPERATOR,Dow
MATERIAL,EPDM Roofing Membrane
ORIENTATION,Horizontal
HEAT FLUX,25
SURF AREA,0.00884
C FACTOR,0.03706778958439827
SPEC HOLDER DIFF,379.46002197265625
SPECIMEN MASS,81
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,5178
TIME TO IGN,156.75
END OF TEST SCAN,4698
END OF TEST TIME,1174.5
TEST STATUS,1
PRE TEST CMT,Dimensions: 100.10 x 99.83 x 5.94 mm; with frame and grid
